ObjectId,ID,PERMITNUMBER,PERMITTYPE,PERMITTYPEKEY,STATUS,CONTRACTOR,CATEGORYNAME,WORKTYPE,ZONING,SQUAREFEET,PERMITFEE,PROJECTCOSTS,ADDRESS,CITY,STATE,ZIPCODE,GPSX,GPSY,DISTRICT,NEIGHBORHOOD,ISSUEDATE,Latitude,Longitude
4706,116697,FP1084839,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,6423   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263553,306788,16,,2018-12-20 10:06:35,38.3350680852,-85.5639023794
4707,116698,FP1084841,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,5317   ROCK RIDGE DR,LOUISVILLE,KY,40241-0000,1268686,302112,16,,2018-12-20 10:06:48,38.3224288445,-85.5457796644
4708,116699,FP1084858,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Solid,R1,0,50,1000,807   SURREY LN,ANCHORAGE,KY,40223-0000,1274016,278827,17,,2018-12-20 10:06:44,38.2586989551,-85.5260782762
4709,116700,FP1084823,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,6406   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263294,306820,16,,2018-12-20 10:06:24,38.3351457989,-85.5648068302
4710,116701,FP1088703,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R5,0,50,1000,7719   HEPATICA DR,LOUISVILLE,KY,40258-0000,1179248,237230,14,,2019-02-05 12:38:32,38.1404186914,-85.8535487045
4711,116702,FP1086700,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R5,0,50,1000,3104   LAKEVIEW DR,LOUISVILLE,KY,40205-0000,1229813,261009,8,HAYFIELD DUNDEE,2019-01-14 22:01:01,38.2079933808,-85.6790397144
4712,116703,FP1086701,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R6,0,50,1000,14023   FANCY GAP DR,LOUISVILLE,KY,40299-0000,1275341,248736,20,,2019-01-14 22:01:00,38.1761268089,-85.5200192746
4713,116704,FP1086870,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,1005   JAMESTOWN CT,ST MATTHEWS,KY,40207-0000,1238787,271423,26,,2019-01-16 08:31:53,38.2369652171,-85.6483622331
4714,116705,FP1086840,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,100,2000,6436   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263736,306941,16,,2019-01-16 08:31:55,38.3354953437,-85.5632720575
4715,116707,FP1070724,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,2412   IRISH BEND CT,LOUISVILLE,KY,40023-0000,1300048,258439,20,,2018-08-09 07:51:33,38.2036730874,-85.4345128571
4716,116718,FD1070798,Fire Detection Permit,FIRE DET,Issued,SIMPLEX GRINNELL LP,Commercial,Modify,C2,55000,230,40000,1041   ZORN AVE,LOUISVILLE,KY,40207-0000,1224904,286343,9,REMAINDER OF CITY,2018-09-21 14:42:22,38.2773417716,-85.697507461
4717,116778,PL1066664,Parking Lot Permit,PARK LOT,Issued,PINNACLE PROPERTIES,Commercial,New,C2,0,75,0,4914   MUD LN,LOUISVILLE,KY,40229-0000,1231449,216972,13,,2018-09-14 15:32:22,38.0871504072,-85.6709824574
4718,116780,PL1061801,Parking Lot Permit,PARK LOT,Issued,SUMMIT CONSTRUCTION LLC,Commercial,New,M3,0,85,10194000,4301   PRODUCE RD,WATTERSON PARK,KY,40218-0000,1229533,253824,10,,2018-05-30 14:45:06,38.1882536731,-85.6796259465
4719,116787,PL1050747,Parking Lot Permit,PARK LOT,Issued,HAYES CONTRACTING LLC,Commercial,New,C1,4572,56,1,1101   FAIRDALE RD,LOUISVILLE,KY,40118-0000,1209620,226730,13,,2018-02-16 12:46:57,38.1129932948,-85.7473667392
4720,116788,PL1048242,Parking Lot Permit,PARK LOT,Issued,A L POST INC,Commercial,New,C1,0,66,110000,818 W KENWOOD DR,LOUISVILLE,KY,40214-0000,1200856,244486,21,KENWOOD HILL,2018-03-20 11:25:01,38.1613499377,-85.7788475201
4721,116797,PL1014000,Parking Lot Permit,PARK LOT,Issued,ADVANCED PAVING & CONSTRUCTION,Commercial,New,OTF,0,56.75,90000,16218   SHELBYVILLE RD,LOUISVILLE,KY,40245-0000,1295479,269401,19,,2017-02-16 13:57:45,38.2336099094,-85.4509089598
4722,116798,PL1021714,Parking Lot Permit,PARK LOT,Issued,PINNACLE PROPERTIES,Commercial,New,C1,0,79.25,50000,8001   LYNDON CENTRE WAY,LYNDON,KY,40222-0000,1251846,278660,18,,2017-06-16 15:46:34,38.2573714886,-85.6032712835
4723,116810,FP1075359,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,6419   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263496,306773,16,,2018-09-27 10:41:51,38.3350246668,-85.5641003319
4724,116811,FP1075361,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Multi Family,Gas,R4,0,50,1000,3102   HOUSTON BLVD,HOUSTON ACRES,KY,40220-0000,1247797,263992,11,,2018-09-27 10:41:53,38.2169332507,-85.6166127327
4725,116813,FP1075368,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Solid,R5,0,50,1000,3202   BEALS BRANCH RD,LOUISVILLE,KY,40206-0000,1232480,274393,9,ROCKCREEK LEXINGTON ROAD,2018-09-27 10:41:38,38.2448548973,-85.6704774544
4726,116815,FP1082236,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,11020   MONKSHOOD DR,LOUISVILLE,KY,40059-0000,1264105,305348,16,,2018-11-26 21:29:55,38.3311358828,-85.561906636
4727,116816,FP1080510,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,7914   WOODED RIDGE DR,LOUISVILLE,KY,40214-0000,1193118,236683,25,,2018-11-08 17:31:39,38.139569924,-85.8052979474
4728,116817,FP1080511,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,6409   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263350,306735,16,,2018-11-08 17:31:27,38.3349146094,-85.5646073879
4729,116819,FP1082365,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,6915   WINDHAM PKY,PROSPECT,KY,40059-0000,1246419,313695,16,,2018-11-27 15:30:26,38.3533460233,-85.6239891105
4730,116820,FP1079440,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,13019   DOVE POINT PL,LOUISVILLE,KY,40299-0000,1273187,251214,20,,2018-10-30 22:23:26,38.1828490047,-85.527631186
4731,116825,FP1075374,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,50,1000,13801   NEW HOPEWELL RD,LOUISVILLE,KY,40299-0000,1279776,251632,20,,2018-09-27 10:41:52,38.1842454595,-85.5047300239
4732,116826,FP1082239,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,100,2000,4100   SMARTY JONES DR,LOUISVILLE,KY,40214-0000,1185229,234608,25,,2018-11-26 21:29:52,38.1335037283,-85.8325994033
4733,116827,FP1073655,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Solid,R3,0,50,1000,715   WICKLOW RD,WINDY HILLS,KY,40207-0000,1241481,284678,7,,2018-09-06 07:27:07,38.2734712972,-85.6396801637
4734,116832,FP1058166,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,R4,0,35,1000,2412   IRISH BEND CT,LOUISVILLE,KY,40023-0000,1300048,258439,20,,2018-04-26 11:36:14,38.2036730874,-85.4345128571
4735,116835,FP1067798,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Gas,PVD,0,50,1000,6418   PASSIONFLOWER DR,LOUISVILLE,KY,40059-0000,1263467,306868,16,,2018-07-16 10:13:28,38.3352843721,-85.5642061496
4736,116903,FD1010562,Fire Detection Permit,FIRE DET,Issued,KOORSEN FIRE & SECURITY,Commercial,Modify,C2,2688,150,1500,4251   TOWNE CENTER DR,LOUISVILLE,KY,40241-0000,1264944,293691,17,,2017-01-04 14:04:32,38.2991619406,-85.5584048308
4737,116935,FD981987,Fire Detection Permit,FIRE DET,Issued,JOHNSON CONTROLS INC,Commercial,Modify,(C3),13980,150,10000,401 S 4TH ST,LOUISVILLE,KY,40202-0000,1207658,277614,4,CENTRAL BUSINESS DISTRICT,2016-04-12 09:17:27,38.2526154642,-85.7570787339
4738,119211,SI1088485,Sign Permit,SIGN,Issued,LOUISVILLE SIGN CO INC,Commercial,On Premises Sign,C1,0,560,9600,12060   STANDIFORD PLAZA DR,LOUISVILLE,KY,40229-0000,1232715,216343,13,,2019-02-05 09:51:50,38.0854769004,-85.6665507503
4739,117087,FS1087737,Fire Suppression Permit,FIRE SUPP,Issued,MIDWEST SPRINKLER CORP,Commercial,Single System Repair,PEC,0,150,8000,4801   COMMERCE CROSSINGS DR,LOUISVILLE,KY,40229-0000,1227706,221161,13,,2019-02-07 13:09:04,38.0984928859,-85.6842122636
4740,119225,SI1073236,Sign Permit,SIGN,Issued,GABBARD SIGNS INC,Commercial,On Premises Sign,C1,0,75,1,5000   SHEPHERDSVILLE RD,LOUISVILLE,KY,40228-0000,1235056,250080,2,,2018-09-17 10:16:35,38.1782075812,-85.6602128438
4741,119227,SI1070166,Sign Permit,SIGN,Issued,RUEFF SIGN COMPANY INC,Commercial,On Premises Sign,EZ1,0,658,13000,1111 E WASHINGTON ST,LOUISVILLE,KY,40206-0000,1215378,278913,4,BUTCHERTOWN,2018-11-08 13:49:45,38.256525827,-85.7302712615
4742,119230,SI1076108,Sign Permit,SIGN,Issued,GABBARD SIGNS INC,Commercial,On Premises Sign,C1,0,75,1,4347 S 3RD ST,LOUISVILLE,KY,40214-0000,1205177,255578,15,WILDER PARK,2018-11-01 15:11:56,38.1920007077,-85.7644555465
4743,119232,SI1080596,Sign Permit,SIGN,Issued,COMMONWEALTH SIGN CO INC,Commercial,On Premises Sign,(C2),0,75,500,2206   DUNDEE RD,LOUISVILLE,KY,40205-0000,1225589,266984,8,BELKNAP,2019-01-28 14:16:26,38.2242179234,-85.6940642733
4744,119247,SI1070889,Sign Permit,SIGN,Issued,ATLANTIC SIGN COMPANY,Commercial,On Premises Sign,C2,0,119,1,2911   BARDSTOWN RD,LOUISVILLE,KY,40205-0000,1230979,264159,8,HAWTHORNE,2018-10-09 09:34:09,38.2166919016,-85.6751519069
4745,119248,SI1072563,Sign Permit,SIGN,Issued,FAST SIGNS DBA CIMARC INC,Commercial,On Premises Sign,M2,0,75,5000,3906   BISHOP LN,LOUISVILLE,KY,40218-0000,1225493,253142,10,,2018-08-27 15:01:11,38.1862080806,-85.6936432151
4746,119249,SI1072648,Sign Permit,SIGN,Issued,"B SIGN GROUP, INC",Commercial,On Premises Sign,C1,0,75,9700,3821   BARDSTOWN RD,LOUISVILLE,KY,40218-0000,1236974,256575,10,,2019-01-14 16:39:54,38.1961213718,-85.6538857098
4747,119318,SI1064196,Sign Permit,SIGN,Issued,RUEFF SIGN COMPANY INC,Commercial,On Premises Sign,EZ1,0,96,6000,3151 S 2ND ST,LOUISVILLE,KY,40208-0000,1206175,259730,15,WILDER PARK,2018-09-27 10:42:25,38.2034456556,-85.7612205618
4748,119363,WR985980,Wrecking Permit,WRECKING,Issued,GRASSHOPPERS LANDSCAPE & TREE,Single Family,"LT 3000 SqFt, LT 35 Ft Height",R6,1284,60,0,517   IOWA AVE,LOUISVILLE,KY,40208-0000,1204336,261512,15,SOUTH LOUISVILLE,2016-07-08 14:59:25,38.2082553668,-85.7677215595
4749,119368,HV1085757,HVAC Permit,HVAC,Issued,CHAPMAN ENGINEERING CORP,Single Family,Replacement,R4,0,105,5179,1411   GIRARD DR,GRAYMOOR/DEVONDALE,KY,40222-0000,1246535,284075,7,,2019-01-09 09:58:23,38.2720237039,-85.6220460426
4750,119369,HV1085435,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R6,0,105,1000,230   POPE ST,LOUISVILLE,KY,40206-0000,1219495,279576,9,CLIFTON,2018-12-28 19:20:53,38.2585270023,-85.715972272
4751,119370,HV1085818,HVAC Permit,HVAC,Issued,BIRKHEAD CO INC,Multi Family,Replacement,OR2,0,255,28000,100 S 30TH ST,LOUISVILLE,KY,40212-0000,1195122,281015,5,PORTLAND,2019-01-04 20:59:33,38.2613819067,-85.8009265399
4752,119371,HV1085570,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,8606   JAN WAY,LOUISVILLE,KY,40219-0000,1225517,230722,24,,2019-01-03 08:27:52,38.1246506905,-85.6923382816
4753,119372,HV1085395,HVAC Permit,HVAC,Issued,FOUR SEASONS HVAC,Single Family,Replacement,R6,0,105,3000,10606   SYCAMORE GRN,SYCAMORE,KY,40223-0000,1263936,274892,18,,2018-12-28 12:33:03,38.2475057686,-85.5609845661
4754,119373,HV1088690,HVAC Permit,HVAC,Issued,CCKB INC,Single Family,Replacement,R5,0,105,400,3401   MINA CT,LOUISVILLE,KY,40220-0000,1237369,262310,26,BON AIR,2019-02-05 12:03:10,38.2118844848,-85.6528153392
4755,119375,HV1088281,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,155,500,5111   HILTON CT,LOUISVILLE,KY,40218-0000,1235033,249212,2,,2019-01-31 12:11:24,38.1758233441,-85.6602466146
4756,119376,HV1088283,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,14303   WOODLAND RIDGE DR,LOUISVILLE,KY,40245-0000,1284670,277351,19,,2019-01-31 13:08:04,38.2550456427,-85.4889085655
4757,117092,PL989113,Parking Lot Permit,PARK LOT,Issued,FRANK J SCHAEFER INC,Multi Family,New,R4,25698,62,1,6901   CARSLAW CT,LOUISVILLE,KY,40059-0000,1247247,309364,16,,2016-06-28 13:00:47,38.3414884087,-85.6208772702
4758,117171,13HV1556,HVAC Permit,HVAC,Issued,AIR COMFORT OF KY,Single Family,Replacement,UN,0,125,2500,324 N 18TH ST,LOUISVILLE,KY,40203-0000,1201341,281462,5,PORTLAND,2013-06-07 12:11:16,38.2628947389,-85.779296105
4759,117193,FS1076007,Fire Suppression Permit,FIRE SUPP,Issued,LANDMARK SPRINKLER INC,Commercial,Single System Repair,(C3),0,623.4,261700,140 N 4TH ST,LOUISVILLE,KY,40202-0000,1207783,279594,4,CENTRAL BUSINESS DISTRICT,2018-10-12 07:48:28,38.2580574408,-85.756756291
4760,117194,FS1079583,Fire Suppression Permit,FIRE SUPP,Issued,DALMATIAN FIRE INC,Commercial,Combo System Repair,C3,0,50,10535,1000 W BROADWAY  ,LOUISVILLE,KY,40203-0000,1204240,275531,6,CALIFORNIA,2018-11-06 16:28:03,38.2467421357,-85.7688601318
4761,117195,FS1082008,Fire Suppression Permit,FIRE SUPP,Issued,LEGRAND FIRE PROTECTION INC,Commercial,Single System Repair,EZ1,0,50,5000,3115 S 2ND ST,LOUISVILLE,KY,40208-0000,1205888,259869,15,WILDER PARK,2019-01-24 13:55:21,38.2038143662,-85.7622271233
4762,117196,FS1075952,Fire Suppression Permit,FIRE SUPP,Issued,RYAN FIRE PROTECTION INC,Commercial,Single System Repair,C2,0,150,15000,5520   FERN VALLEY RD,LOUISVILLE,KY,40228-0000,1235372,241809,24,,2018-10-19 10:48:20,38.1555111291,-85.65867364
4763,117210,FS1082405,Fire Suppression Permit,FIRE SUPP,Issued,LANDMARK SPRINKLER INC,Commercial,Single System Repair,OR3,0,277.2,88600,101 W CHESTNUT ST,LOUISVILLE,KY,40202-0000,1208753,276135,4,CENTRAL BUSINESS DISTRICT,2019-01-03 13:26:49,38.2486037983,-85.7531820312
4764,117213,FS1071098,Fire Suppression Permit,FIRE SUPP,Issued,MIDWEST SPRINKLER CORP,Commercial,Single System Repair,EZ1,0,150,1400,7830   NATIONAL TPKE,LOUISVILLE,KY,40214-0000,1207610,235663,13,,2018-08-16 14:26:47,38.1374304194,-85.7548591281
4765,117214,FS1073689,Fire Suppression Permit,FIRE SUPP,Issued,MIDWEST SPRINKLER CORP,Commercial,Single System Repair,EZ1,0,50,1600,10645   FREEPORT DR,LOUISVILLE,KY,40258-0000,1170856,231200,12,,2018-10-16 15:31:51,38.1234578708,-85.8823512647
4766,117293,FS1054947,Fire Suppression Permit,FIRE SUPP,Issued,"AMERICAN FIRE SYSTEMS, LLC",Multi Family,Single System New Construction,R6,0,210,23000,11923   VICTORY KNOLL CIR,MIDDLETOWN,KY,40243-0000,1270373,267162,20,,2018-04-03 08:21:30,38.2265306249,-85.5381960866
4767,117294,FS1054953,Fire Suppression Permit,FIRE SUPP,Issued,"AMERICAN FIRE SYSTEMS, LLC",Multi Family,Single System New Construction,R6,0,175,23000,1320   SNAKE FOOT DR,MIDDLETOWN,KY,40243-0000,1271044,267019,20,,2018-04-03 08:21:28,38.2261637296,-85.5358535557
4768,117296,FS1055008,Fire Suppression Permit,FIRE SUPP,Issued,"AMERICAN FIRE SYSTEMS, LLC",Multi Family,Single System New Construction,R6,0,175,20000,1411   CRAZY HORSE LN,MIDDLETOWN,KY,40243-0000,1271515,266564,20,,2018-04-03 08:21:24,38.2249324595,-85.5341920487
4769,117375,326109,Fire Detection Permit,FIRE DET,Issued,SIMPLEX GRINNELL LP,Commercial,Modify,(C3),78500,270,27700,400 W MARKET ST,LOUISVILLE,KY,40202-0000,1207656,278512,4,CENTRAL BUSINESS DISTRICT,2012-07-06 14:55:22,38.2550809565,-85.7571368653
4770,117449,13PL1028,Parking Lot Permit,PARK LOT,Issued,Darlene S Cochran,Commercial,Alteration,(C3),134135,144.25,0,301 E JEFFERSON ST,LOUISVILLE,KY,40202-0000,1210338,277793,4,CENTRAL BUSINESS DISTRICT,2013-10-07 14:03:36,38.2532269727,-85.7477574407
4771,117831,FS997516,Fire Suppression Permit,FIRE SUPP,Issued,BROWN SPRINKLER CORP,Commercial,Single System Repair,TNZD,0,150,52000,1500 S 6TH ST,LOUISVILLE,KY,40208-0000,1204999,267989,6,UNIVERSITY,2016-11-07 07:18:56,38.2260688736,-85.7657854392
4772,117896,HV1077055,HVAC Permit,HVAC,Issued,DFH COMPANY,Single Family,Replacement,R5,0,105,7100,713   FLICKER RD,LOUISVILLE,KY,40214-0000,1200266,233280,13,,2018-10-09 11:24:41,38.1305552489,-85.7802517464
4773,117898,HV1076998,HVAC Permit,HVAC,Issued,GEO THERMAL BY DESIGN LLC,Single Family,New,R4,0,105,32141,2300 S ENGLISH STATION RD,LOUISVILLE,KY,40299-0000,1286095,258550,20,,2018-10-08 20:39:26,38.2034750352,-85.4830700064
4774,117899,HV1076999,HVAC Permit,HVAC,Issued,PIERCE HEATING AIR COND INC,Single Family,Replacement,R6,0,105,4500,2406   EMIL AVE,LOUISVILLE,KY,40217-0000,1209332,262302,15,SAINT JOSEPH,2018-10-08 21:08:34,38.2106491921,-85.7503815152
4775,117900,HV1081294,HVAC Permit,HVAC,Issued,ELITE HEATING & AIR,Single Family,Replacement,R4,0,105,500,431   WHITEHEATH LN,DOUGLASS HILLS,KY,40243-0000,1264773,270268,19,,2018-11-30 11:51:37,38.2348421828,-85.5578417294
4776,117902,HV1074034,HVAC Permit,HVAC,Issued,ELITE HEATING & AIR,Single Family,Replacement,R4,0,105,500,9108   BINGHAM VIEW CT,LOUISVILLE,KY,40059-0000,1258429,303626,16,,2018-09-10 13:07:59,38.3261841296,-85.5816049189
4777,117903,HV1078811,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,6013   FAIRRIDGE CT,LOUISVILLE,KY,40229-0000,1237639,227109,24,,2018-10-24 16:53:32,38.1152440428,-85.6500136029
4778,117904,HV1080737,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,Replacement,R6,0,105,1800,3009   RODMAN ST,LOUISVILLE,KY,40208-0000,1203630,260890,15,SOUTH LOUISVILLE,2018-11-12 13:25:42,38.2065156062,-85.7701425288
4779,117950,HV1076452,HVAC Permit,HVAC,Issued,MILLER SERVICES,Single Family,Replacement,R4,0,105,4200,8512   THOMPSON LN,LOUISVILLE,KY,40258-0000,1176298,233222,14,,2018-10-03 07:24:47,38.1292727997,-85.8635600584
4780,117951,HV1083876,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,3751   STANTON BLVD,LOUISVILLE,KY,40220-0000,1242449,264688,26,AVONDALE MELBOURNE HEIGHTS,2018-12-10 16:37:03,38.2186248866,-85.6352614536
4781,117952,HV1074786,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,155,500,6604   QUEENS FALLS CT,LOUISVILLE,KY,40229-0000,1240420,220875,23,,2018-09-17 14:27:04,38.0982428617,-85.6400216151
4782,117953,HV1074788,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R4,0,105,500,6308   DEEP CREEK DR,PROSPECT,KY,40059-0000,1252279,307906,16,,2018-09-17 14:27:05,38.3376895439,-85.6032598897
4783,117954,HV1077226,HVAC Permit,HVAC,Issued,UNIVERSAL INSTALLATIONS INC,Single Family,Replacement,R4,0,105,5336,6309 W PAGES LN,LOUISVILLE,KY,40258-0000,1173561,233980,12,,2018-10-10 10:27:48,38.1312219212,-85.8731200137
4784,117955,HV1082352,HVAC Permit,HVAC,Issued,CHAPMAN ENGINEERING CORP,Single Family,Replacement,R5,0,105,4589.25,2059 S SHELBY ST,LOUISVILLE,KY,40217-0000,1211309,265303,10,SCHNITZELBURG,2018-11-30 09:55:20,38.2189771301,-85.7436711855
4785,117956,HV1082522,HVAC Permit,HVAC,Issued,A N Roth Company,Multi Family,Replacement,OR2,0,105,7917,3030   BRECKENRIDGE LN,LOUISVILLE,KY,40220-0000,1244352,263467,26,,2018-11-28 14:17:30,38.2153507808,-85.6285748002
4786,117957,HV1079516,HVAC Permit,HVAC,Issued,MAESER SERVICES CORP,Single Family,Replacement,R5,0,105,1300,1210   WILLIAMS RIDGE RD,MIDDLETOWN,KY,40243-0000,1270855,268062,20,,2018-10-31 11:18:10,38.2290202938,-85.5365621276
4787,117958,HV1076908,HVAC Permit,HVAC,Issued,PRUDENTIAL HVAC,Single Family,Replacement,R4,0,155,7200,8404   ST GEORGE LN,LOUISVILLE,KY,40220-0000,1252414,266920,18,,2018-10-09 07:08:44,38.2251597171,-85.600693852
4788,117959,HV1080901,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Commercial,Replacement,C1,0,180,6380,2600 W BROADWAY  ,LOUISVILLE,KY,40211-0000,1196695,276476,6,PARKLAND,2018-11-13 11:43:46,38.2489921488,-85.7951837431
4789,117960,HV1074684,HVAC Permit,HVAC,Issued,EARL AGE & SON HTG & AIR,Single Family,Replacement,R4,0,105,8800,524   OXFORD PL,ST MATTHEWS,KY,40207-0000,1235144,275517,9,,2018-09-17 07:16:18,38.2480534938,-85.6612625536
4790,117961,HV1077287,HVAC Permit,HVAC,Issued,ACCU-TEMP HEATING & AIR CONDIT,Single Family,Replacement,R4,0,155,6800,7906   STONEMEADOW DR,LOUISVILLE,KY,40218-0000,1247292,254273,22,,2018-10-10 14:42:08,38.1902270538,-85.6178678875
4791,117962,HV1076637,HVAC Permit,HVAC,Issued,LEGACY HEATING & AIR,Single Family,Replacement,R5,0,205,1500,1851   GRESHAM RD,LOUISVILLE,KY,40205-0000,1225332,264464,8,BELKNAP,2018-10-04 09:09:56,38.2172877519,-85.6948211759
4792,117963,HV1079739,HVAC Permit,HVAC,Issued,KLM MECHANICAL SERVICES INC,Multi Family,Replacement,OR2,0,105,1000,604   SHERBURN LN,ST MATTHEWS,KY,40207-0000,1245723,273397,26,,2018-11-02 09:04:24,38.2426718926,-85.6243191795
4793,117964,HV1079745,HVAC Permit,HVAC,Issued,KLM MECHANICAL SERVICES INC,Multi Family,Replacement,OR2,0,105,1000,612   BRIGHTWOOD PL,ST MATTHEWS,KY,40207-0000,1245497,273141,26,,2018-11-02 09:04:16,38.2419597306,-85.6250926852
4794,117965,HV1079883,HVAC Permit,HVAC,Issued,KEN J BUEHNER HEATING AC,Single Family,Replacement,,0,105,2600,7502   MEADOW STREAM CT,NOT IN JEFF CO,KY,40014-0000,1281260,307940,0,,2018-11-02 16:05:46,38.3389084616,-85.5022308603
4795,117966,HV1080005,HVAC Permit,HVAC,Issued,PROJECT HEATING,Commercial,Replacement,C1,0,180,6400,12905   SHELBYVILLE RD,MIDDLETOWN,KY,40243-0000,1276577,273384,19,,2018-11-05 14:03:12,38.2438509499,-85.5168993794
4796,117968,HV1081116,HVAC Permit,HVAC,Issued,C & L HEATING AC INC,Single Family,Replacement,R6,0,105,1400,3350   BOHANNON AVE,LOUISVILLE,KY,40215-0000,1200779,259337,15,SOUTH LOUISVILLE,2018-11-15 11:00:31,38.2021220015,-85.779973232
4797,117969,HV1077693,HVAC Permit,HVAC,Issued,LEGACY HEATING & AIR,Single Family,Replacement,R5,0,105,1500,1628   STAFFORD AVE,LOUISVILLE,KY,40216-0000,1190820,249291,15,CLOVERLEAF,2018-10-15 15:49:50,38.1740800445,-85.8140311259
4798,117970,HV1080098,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,105,500,1829   OVERLOOK TER,LOUISVILLE,KY,40205-0000,1225178,265409,8,BELKNAP,2018-11-06 10:18:18,38.2198757816,-85.6954087444
4799,117971,HV1077144,HVAC Permit,HVAC,Issued,ONE CHOICE MECHANICAL LLC,Single Family,Replacement,R4,0,155,26605,3817   CRESSINGTON PL,LOUISVILLE,KY,40245-0000,1284435,290466,17,,2018-10-09 18:49:45,38.2910474733,-85.4903418983
4800,117972,HV1075057,HVAC Permit,HVAC,Issued,ELITE HEATING & AIR,Single Family,Replacement,R5,0,105,500,1265   BASSETT AVE,LOUISVILLE,KY,40204-0000,1220856,272502,8,CHEROKEE TRIANGLE,2018-09-19 11:28:48,38.2391635833,-85.710842297
4801,121537,HV1080254,HVAC Permit,HVAC,Issued,HAVENS HEATING & COOLING,Single Family,Replacement,R4,0,105,7000,8902   ADRIENNE CT,LOUISVILLE,KY,40245-0000,1283884,292971,17,,2018-11-07 10:26:13,38.2979051677,-85.4923792309
4802,121686,HV1076651,HVAC Permit,HVAC,Issued,BEST CHOICE HEATING & AIR LLC,Single Family,Replacement,R4,0,105,1000,5502   PICO LN,LOUISVILLE,KY,40219-0000,1235205,237690,24,,2018-10-04 09:41:34,38.1441945377,-85.6590352158
4803,121163,HV1071646,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,,0,105,500,3210   NEVEL MEADE DR,NOT IN JEFF CO,KY,40059-0000,1265490,320176,0,,2018-08-16 15:43:40,38.3719031268,-85.5578128202
