EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,56,"Physical facilities installed, maintained and clean",No,Floors not clean.  Walls and ceiling not clean.  Cigarette bud on the floor.,605,836
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,49,"Ware washing facilities:  installed, maintained, used, test strips",No,The thermometer on the dishwasher is in poor repair.,605,837
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,46,"Single use/single service articles:  properly stored, used",No,Single service items not stored at six inches off of the floor.,605,838
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,36,Approved thawing methods used,No,"Improper thawing method being used for TCS food. (fish, and macaroni)",605,839
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,2,Certified food protection manager,No,No certified food manager present.,605,840
35028,2019/12/12 05:00:00+00,1522824,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,78,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,841
82609,2019/09/23 04:00:00+00,1503000,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,FRESH ANOINTING CHILD DEV CTR,1563,CLARA AVE,LOUISVILLE,KY,40215,REGULAR,96,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage & waste water not disposed of in an an approved manner according to law. (leak at 3-compartment sink).,605,842
98965,2020/01/15 05:00:00+00,1529257,SELF-CONTAINED MOBILE FOOD UNITS,EL PATRON,0,MOBILE UNIT,LOUISVILLE,KY,40202,REGULAR,97,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The water source or system is not of sufficient capacity to meet peak water demands. (no water available in food truck.  Order given to cease operation.),605,843
32724,2019/12/09 05:00:00+00,1521568,FOOD SERVICE,MOOSE LODGE #5,4615,FEGENBUSH LN,LOUISVILLE,KY,40228,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.  Major waste water/sewage leak from hand sink in kitchen.  Sewage and waste water not disposed of in an approved manner.,605,844
32724,2019/12/09 05:00:00+00,1521568,FOOD SERVICE,MOOSE LODGE #5,4615,FEGENBUSH LN,LOUISVILLE,KY,40228,REGULAR,92,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The hot water generation/distribution system is not sufficient to meet peak hot water demands.,605,845
54075,2020/01/30 05:00:00+00,1532601,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,846
54075,2020/01/30 05:00:00+00,1532601,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  (discarded),605,847
31435,2019/08/27 04:00:00+00,1496442,SCHOOL CAFETERIA OR FOOD SERVICE,MOORE HIGH SCHOOL,6415,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (yogurt holding at 49 degrees F) (milk holding at 53 degrees F) (corrected),605,848
31435,2019/08/27 04:00:00+00,1496442,SCHOOL CAFETERIA OR FOOD SERVICE,MOORE HIGH SCHOOL,6415,OUTER LOOP,LOUISVILLE,KY,40228,REGULAR,92,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (corn dogs holding at 106 degrees F) (corrected),605,849
65180,2019/10/15 04:00:00+00,1508256,FOOD SERVICE,HIBACHI SUSHI GRILL,5729,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  Two compartment sink being used for warewashing.,605,850
84286,2019/11/08 05:00:00+00,1514795,FOOD SERVICE,SHIRAZ MEDITERRANEAN GRILL,3501,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,87,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods.  More than 10 ears of corn are molded both outside the shucks and inside.",605,851
84286,2019/11/08 05:00:00+00,1514795,FOOD SERVICE,SHIRAZ MEDITERRANEAN GRILL,3501,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,87,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above. White rice, chicken and other TCS foods held below the required 135 degree F temperature.",605,852
84286,2019/11/08 05:00:00+00,1514795,FOOD SERVICE,SHIRAZ MEDITERRANEAN GRILL,3501,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,87,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Sanitzer bottle not labelled.  Another sanitizer bottle that was used  on dining room tables did not have the proper solution of quat sanitizer. (weak).,605,853
84286,2019/11/08 05:00:00+00,1514795,FOOD SERVICE,SHIRAZ MEDITERRANEAN GRILL,3501,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,87,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.,605,854
81490,2019/10/16 04:00:00+00,1508611,FOOD SERVICE,SAKE BLUE JAPANESE BISTRO,9326,CEDAR CENTER WAY,LOUISVILLE,KY,40291,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Cooked rice being held at room temperature),605,855
81490,2019/10/16 04:00:00+00,1508611,FOOD SERVICE,SAKE BLUE JAPANESE BISTRO,9326,CEDAR CENTER WAY,LOUISVILLE,KY,40291,REGULAR,92,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control.  No written procedures for using time as a public health control.,605,856
74656,2019/02/18 05:00:00+00,1450222,FOOD SERVICE,PF CHANG'S,9120,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,77,27,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",No,CLEAN UP AROUND GREASE STORAGE AREA WITH OIL DRY  ,605,857
101823,2019/11/07 05:00:00+00,1514033,FOOD SERVICE,QUALITY INN,1301,KENTUCKY MILLS DR,LOUISVILLE,KY,40299,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,858
101823,2019/11/07 05:00:00+00,1514033,FOOD SERVICE,QUALITY INN,1301,KENTUCKY MILLS DR,LOUISVILLE,KY,40299,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Food stored in the hand sink in kitchen - discarded.,605,859
71722,2019/11/18 05:00:00+00,1516729,FOOD SERVICE,AFC SUSHI @ KROGER #356,12501,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,94,23,PROPER COOLING TIME AND TEMPERATURE,Yes,Proper cooling method not used for TCS food.  Brown rice not properly cooled from 135 degrees F to 70 degrees F within 2 hours.,605,860
71722,2019/11/18 05:00:00+00,1516729,FOOD SERVICE,AFC SUSHI @ KROGER #356,12501,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,94,30,"COMPLIANCE WITH VARIANCE, SPECIALIZED PROCESS & HACCP PLAN",Yes,The permit holder is not complying with the HACCP plan or procedures.,605,861
54075,2019/08/20 04:00:00+00,1494574,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed properly.  ALWAYS USE OAPER TOWEL TO TURN OFF FAUCET AFTER WASHING HANDS,605,862
54075,2019/08/20 04:00:00+00,1494574,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  REACH INS ON PREP LINE OUT OF TEMP,",605,863
31618,2019/08/06 04:00:00+00,1491620,FOOD SERVICE (HOSPITAL / NURSING HOME,ROSE ANNA HUGHES HOME,2120,BUECHEL BANK RD,LOUISVILLE,KY,40218,REGULAR,95,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Hot water dish  washer not reaching 180 degrees at the guage on final rinse.,605,864
103464,2019/10/24 04:00:00+00,1510959,FOOD SERVICE,TANDOORI FUSION,4600,CHAMBERLAIN LN,LOUISVILLE,KY,40241,REGULAR,85,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of personal drinks.  Employee drinks without lid and straws. ,605,865
103464,2019/10/24 04:00:00+00,1510959,FOOD SERVICE,TANDOORI FUSION,4600,CHAMBERLAIN LN,LOUISVILLE,KY,40241,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.(Cooked vegetables)   Raw eggs in the shell not maintained at 7°C (45°F) or below.,605,866
103464,2019/10/24 04:00:00+00,1510959,FOOD SERVICE,TANDOORI FUSION,4600,CHAMBERLAIN LN,LOUISVILLE,KY,40241,REGULAR,85,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  Clean utensils/equipment contaminated in dish machine area. (One side for clean and one side for dirty) ,605,867
107593,2019/11/27 05:00:00+00,1518812,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,85,22,PROPER HOT HOLDING TEMPERATURES,Yes,Chili holding at 111 degrees F. (discarded),605,868
107593,2019/11/27 05:00:00+00,1518812,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,Raw eggs holding at 51 degrees F. (discarded),605,869
107593,2019/11/27 05:00:00+00,1518812,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,85,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Sanitizer in use on dishes below a 200 ppm quaternary ammonia solution.  Food contact portion of spatula in poor condition.,605,870
107593,2019/11/27 05:00:00+00,1518812,FOOD SERVICE,WENDYS,5036,MUD LN,LOUISVILLE,KY,40229,REGULAR,85,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical bottle stored on a food preparation table next to clean dishware and above food. (corrected),605,871
105036,2020/01/03 05:00:00+00,1526963,FOOD SERVICE,RABBIT HOLE DISTILLERY,711,E JEFFERSON ST,LOUISVILLE,KY,40202,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.  Nonchlorine-based sanitizing solution not used in accordance with label directions.    Active ware washing at 3 compartment sink (bar) and mechanical ware washing machine. (chlorine 0 ppm, Quat 0 ppm) ",605,872
85040,2020/09/28 04:00:00+00,1564669,FOOD SERVICE,WAFFLE HOUSE #174,2805,FERN VALLEY RD,LOUISVILLE,KY,40213,REGULAR,81,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment. (condensation inside of reach-in coole),605,873
95370,2019/10/29 04:00:00+00,1512210,SELF-CONTAINED MOBILE FOOD UNITS,BOO BOO SMOKE SHACK,0,MOBILE UNIT 0506,LOUISVILLE,KY,40202,REGULAR,93,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,874
82250,2019/12/11 05:00:00+00,1522191,FOOD SERVICE,HILTON GARDEN INN,9850,PARK PLAZA AVE,LOUISVILLE,KY,40241,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Expired Grade A dairy. (Milk with expiration dates of 12/3, 12/4 in service)   Expiration date cannot exceed manufacturer's date on Grade A products. ",605,875
72441,2019/10/28 04:00:00+00,1511739,FOOD SERVICE,AFC SUSHI @ KROGER #389,5929,TIMBER RIDGE DR,PROPSECT,KY,40059,REGULAR,96,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Sushi rolls) ,605,876
98334,2019/06/05 04:00:00+00,1476667,FOOD SERVICE,LE MOO,2300,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,83,4,Facilities to maintain product temp.,No,Corner prep cooling not maintaining safe temperatures.,605,877
60012,2020/01/17 05:00:00+00,1530166,FOOD SERVICE,INDI'S RESTAURANT,4590,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,92,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  (discarded),605,878
107540,2019/11/11 05:00:00+00,1514761,FOOD SERVICE,FOUR PEGS,1053,GOSS AVE,LOUISVILLE,KY,40217,REGULAR,85,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.,605,879
107540,2019/11/11 05:00:00+00,1514761,FOOD SERVICE,FOUR PEGS,1053,GOSS AVE,LOUISVILLE,KY,40217,REGULAR,85,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy. (milk),605,880
107540,2019/11/11 05:00:00+00,1514761,FOOD SERVICE,FOUR PEGS,1053,GOSS AVE,LOUISVILLE,KY,40217,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (eggs/pork - 60-75F),605,881
84361,2019/08/07 04:00:00+00,1491770,FOOD SERVICE,SERGIO'S,1605,STORY AVE,LOUISVILLE,KY,40206,REGULAR,91,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above. (Queso, cooked meats held hot at 119 F)  Corrected, discarded immediately",605,882
84361,2019/08/07 04:00:00+00,1491770,FOOD SERVICE,SERGIO'S,1605,STORY AVE,LOUISVILLE,KY,40206,REGULAR,91,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,"Presence of insects. (Insects present within establishment. Observed at prep line, hand sink and ware washing room.)    -Establishment closed due to imminent health hazard. ",605,883
66448,2019/09/12 04:00:00+00,1499988,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,FOLLOWUP,88,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (cooked rice holding at 126 degrees F) (cooked chilcken holding at 111 degrees F),605,884
66448,2019/09/12 04:00:00+00,1499988,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,FOLLOWUP,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (crab ragoon holding at 51 degrees F),605,885
66448,2019/09/12 04:00:00+00,1499988,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,FOLLOWUP,88,23,PROPER COOLING TIME AND TEMPERATURE,Yes,TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below. (cooked chicken holding at 111 degrees F after cooling for over 2 hours) ,605,886
34379,2019/09/12 04:00:00+00,1499996,FOOD SERVICE,A&W ROOT BEER LONG JOHN SILVERS,8315,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (cut tomatoes, cut leafy greens, salmon, hot dogs and various items holding between 51 and 54 degrees F)",605,887
34379,2019/09/12 04:00:00+00,1499996,FOOD SERVICE,A&W ROOT BEER LONG JOHN SILVERS,8315,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,90,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,888
34379,2019/09/12 04:00:00+00,1499996,FOOD SERVICE,A&W ROOT BEER LONG JOHN SILVERS,8315,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,90,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (dishwasher),605,889
106749,2019/08/12 04:00:00+00,1492571,FOOD SERVICE (HOSPITAL / NURSING HOME,DOMINION OF LOUISVILLE,6000,HUNTING RD,LOUISVILLE,KY,40222,REGULAR,92,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of personal drinks.  Need to store in a designatee area.,605,890
106749,2019/08/12 04:00:00+00,1492571,FOOD SERVICE (HOSPITAL / NURSING HOME,DOMINION OF LOUISVILLE,6000,HUNTING RD,LOUISVILLE,KY,40222,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,891
102016,2019/10/21 04:00:00+00,1509599,FOOD SERVICE,PALACE THEATER,625,S 4TH ST,LOUISVILLE,KY,40202,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.(one bar sink not draining properly),605,892
102224,2019/08/08 04:00:00+00,1492234,FOOD SERVICE,ROOSTERS,5338,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,893
102224,2019/08/08 04:00:00+00,1492234,FOOD SERVICE,ROOSTERS,5338,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,92,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Soups found not to be holding 135 degrees Fahrenheit or above. ,605,894
101210,2019/08/02 04:00:00+00,1491132,FOOD SERVICE,EAGLE FOOD & BEER HALL,1314,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,85,23,PROPER COOLING TIME AND TEMPERATURE,Yes,"IMPROPER COOLING METHODS, COOKED PASTA & FRIED CHICKEN",605,895
101210,2019/08/02 04:00:00+00,1491132,FOOD SERVICE,EAGLE FOOD & BEER HALL,1314,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,"COLD HOLDING TEMPERATURES NOT SUFFICIENT, COOKED PASTA 88-90F, CUT LEAFY GREENS 67F, CUT TOMATOES/GUACOMOLA 59-60F, IN-HOUSE DRESSINGS 52-55F & DAIRY 44-47F",605,896
101210,2019/08/02 04:00:00+00,1491132,FOOD SERVICE,EAGLE FOOD & BEER HALL,1314,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,85,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,BAR DISHWASHER NOT SANITIZING (CORRECTED),605,897
101210,2019/08/02 04:00:00+00,1491132,FOOD SERVICE,EAGLE FOOD & BEER HALL,1314,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,85,5,RESPONSE PROCEDURES FOR VOMITING AND DIARRHEAL EVENTS,Yes,RESPONSE PROCEDURE FOR VOMITING & DIARRHEAL EVENTS NOT PRESENT,605,898
98409,2019/10/25 04:00:00+00,1511365,FOOD SERVICE,EL TROPICO RESTAURANT BAR,8129,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,93,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical bottle stored next to food. (corrected),605,899
98409,2019/10/25 04:00:00+00,1511365,FOOD SERVICE,EL TROPICO RESTAURANT BAR,8129,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,93,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,900
103940,2019/11/21 05:00:00+00,1517864,FOOD SERVICE,ROOF TOP GRILL,414,W OAK ST,LOUISVILLE,KY,40203,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.(corrected)",605,901
103940,2019/11/21 05:00:00+00,1517864,FOOD SERVICE,ROOF TOP GRILL,414,W OAK ST,LOUISVILLE,KY,40203,REGULAR,90,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.(curry chicken at 112 degrees F)corrected,605,902
103940,2019/11/21 05:00:00+00,1517864,FOOD SERVICE,ROOF TOP GRILL,414,W OAK ST,LOUISVILLE,KY,40203,REGULAR,90,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.(corrected)",605,903
32579,2019/09/09 04:00:00+00,1499158,FOOD SERVICE,BONNIE & CLYDE'S PIZZA,7611,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,92,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,904
109609,2019/11/07 05:00:00+00,1516364,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,87,3,"MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILIITES  AND REPORTING",Yes,Lack of knowledge of KY State Food Code.,605,905
109609,2019/11/07 05:00:00+00,1516364,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,87,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Employee drinks not properly stored.,605,906
109609,2019/11/07 05:00:00+00,1516364,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,87,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"All food utensils must be properly washed, rinsed sanitized, air-dried.",605,907
109609,2019/11/07 05:00:00+00,1516364,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,87,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Waste water/sewage exposure overflowing from dish machine.,605,908
58852,2019/12/06 05:00:00+00,1521042,FOOD SERVICE,CINEMARK SPRINGHURST #4,4400,TOWNE CENTER DR,LOUISVILLE,KY,40241,REGULAR,95,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. (Roaches) ,605,909
106223,2019/08/15 04:00:00+00,1495828,SELF-CONTAINED MOBILE FOOD UNITS,JOELLA'S HOT CHICKEN,0,MOBILE UNIT 7148,LOUISVILLE,KY,40202,REGULAR,92,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Need hot water at hand sink.,605,910
66448,2019/10/11 04:00:00+00,1508003,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,FOLLOWUP,95,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. (4 live roaches observed inside of kitchen),605,911
74656,2019/02/18 05:00:00+00,1450222,FOOD SERVICE,PF CHANG'S,9120,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,77,23,"Installed, maintained",No,"Plumbing not maintained in good repair.  NEED TO SHOW PROOF OF PROPERLY PERMITTED WATER HEATER, GREEN STICKER ON WATER HEATER X 3    MAIN WATER HEATER AND AT LEAST 4 MORE UNDER SINKS IN BATHROOMS    CONTACT PLUMBER TO SHOW PROOF OF PERMIT PULLED ON ALL UNITS OR PULL PERMIT NOW  ",605,912
