X,Y,OBJECTID,Comments,DateLastEdit,LaneWidth,SegKey,TextRotation,TextSize_,UseDesignation
-13622202.0383,6046514.4743,3748,,,21,,359,4,
-13622212.1732,6046483.7742,3749,,,21,,359,4,
-13622201.955,6046483.8021,3750,,,21,,359,4,
-13622356.8706,6046631.5721,3751,,,10,,12,4,
-13622355.5666,6046530.4434,3752,,,10,,359,4,
-13622351.8157,6046632.9499,3753,,,14,,12,4,
-13622348.5896,6046634.8344,3754,,,+,,16,2,
-13622355.5358,6046519.221,3755,,,10,,359,4,
-13622336.6107,6046503.5777,3756,,,10,,64,4,
-13622318.467,6046495.036,3757,,,9,,89,4,
-13617486.052,6043228.0796,3758,,,7,,358,4,
-13617482.7298,6043228.2633,3759,,,12,,358,4,
-13617472.0041,6043228.0949,3760,,,7,,358,4,
-13617509.5187,6043203.8346,3761,,,32,,33,4,
-13617518.1558,6043197.9801,3762,,,17,,33,4,
-13617468.7605,6043228.1617,3763,,,8,,358,4,
-13617500.2142,6043210.997,3764,,,17,,33,4,
-13617488.5203,6043229.1365,3765,,,5,,358,2,
-13617360.0509,6043448.8955,3766,,,21,,358,4,
-13617350.6584,6043448.5789,3767,,,21,,358,4,
-13617677.9717,6043210.2086,3768,,,21,,31,4,
-13617706.6976,6043248.7469,3769,,,42,,31,4,
-13617660.205,6043206.3152,3770,,,13,,121,4,
-13617662.822,6043208.0099,3771,,,5,,121,2,
-13617496.8548,6043303.2524,3772,,,11,,121,4,
-13617528.6595,6043284.8898,3773,,,11,,121,4,
-13617496.5854,6043295.5813,3774,,,21,,121,4,
-13617524.5989,6043278.3147,3775,,,24,,121,4,
-13617536.4096,6043266.9169,3776,,,13,,121,4,
-13617539.7445,6043272.5429,3777,,,12,,121,4,
-13617538.6324,6043268.9873,3778,,,+,,121,2,
-13617537.9365,6043269.3505,3779,,,-,,121,2,
-13617545.5139,6043291.7643,3780,,,12,,331,4,
-13617540.5396,6043288.4393,3781,,,12,,331,4,
-13617521.879,6043349.1696,3782,,,12,,341,4,
-13617516.1624,6043347.1875,3783,,,12,,341,4,
-13617502.5483,6043352.8564,3784,,,14,,31,4,
-13617439.3252,6043382.9111,3785,,,31,,91,4,
-13617485.7745,6043277.6507,3786,,,7,,358,4,
-13617482.4523,6043277.8344,3787,,,12,,358,4,
-13617477.1233,6043277.7279,3788,,,12,,358,4,
-13617471.7267,6043277.666,3789,,,7,,358,4,
-13617468.4829,6043277.7328,3790,,,8,,358,4,
-13617488.2428,6043278.7077,3791,,,5,,358,2,
-13617466.986,6043278.95,3792,,,5,,358,2,
-13617489.7397,6043277.4905,3793,,,8,,358,4,
-13617501.6965,6043305.74,3794,,,10,,121,4,
-13617523.3921,6043293.9079,3795,,,7,,121,4,
-13617449.154,6043336.5862,3796,,,10,,121,4,
-13617460.1007,6043317.1557,3797,,,5,,121,2,
-13617457.749,6043327.0525,3798,,,9,,121,4,
-13617435.5141,6043334.3459,3799,,,10,,121,4,
-13617440.8149,6043336.646,3800,,,10,,121,4,
-13617440.4975,6043342.6053,3801,,,11,,121,4,
-13617432.9225,6043330.7196,3802,,,11,,121,4,
-13617457.5113,6043315.5039,3803,,,13,,121,4,
-13617457.5896,6043321.3354,3804,,,10,,121,4,
-13617375.2529,6043377.1464,3805,,,10,,121,4,
-13617376.931,6043370.3878,3806,,,10,,121,4,
-13617379.5697,6043363.4837,3807,,,11,,121,4,
-13617451.7298,6043338.4106,3808,,,5,,121,2,
-13617353.935,6043352.9388,3809,,,8,,358,4,
-13617361.8291,6043352.5672,3810,,,21,,358,4,
-13617349.0458,6043353.6689,3811,,,17,,358,4,
-13617352.401,6043272.4119,3812,,,21,,358,4,
-13617361.3383,6043271.4571,3813,,,21,,358,4,
-13617325.1641,6043429.1074,3814,,,11,,331,4,
-13617329.0836,6043431.3004,3815,,,10,,331,4,
-13617657.5707,6043201.8662,3816,,,11,,121,4,
-13617567.3206,6043260.4832,3817,,,11,,121,4,
-13617570.0379,6043264.5724,3818,,,13,,121,4,
-13617572.7664,6043266.5165,3819,,,5,,121,2,
-13617542.8467,6045216.0385,3820,,,14,,286,4,
-13617541.1998,6045209.3525,3821,,,14,,286,4,
-13619667.405,6043270.2559,3822,,,18,,48,4,
-13619972.381,6043517.3787,3823,,,18,,48,4,
-13619968.151,6043522.199,3824,,,9,,48,4,
-13619965.2454,6043525.5396,3825,,,9,,48,4,
-13619962.1022,6043529.137,3826,,,18,,48,4,
-13619677.3987,6043259.1344,3827,,,18,,48,4,
-13619806.7277,6043414.367,3828,,,21,,318,4,
-13619799.819,6043408.3114,3829,,,21,,318,4,
-13619792.6582,6043380.1545,3830,,,18,,48,4,
-13619733.1077,6043306.7589,3831,,,18,,48,4,
-13619801.3045,6043369.4159,3832,,,12,,48,4,
-13619723.0574,6043318.6639,3833,,,12,,48,4,
-13619798.0291,6043373.4498,3834,,,9,,48,4,
-13619795.1235,6043376.7904,3835,,,9,,48,4,
-13619728.5075,6043311.9405,3836,,,9,,48,4,
-13619725.602,6043315.2811,3837,,,9,,48,4,
-13619673.0048,6043263.9053,3838,,,9,,48,4,
-13619670.0993,6043267.2457,3839,,,9,,48,4,
-13619836.7025,6043398.4012,3840,,,18,,48,4,
-13619832.4725,6043403.2213,3841,,,9,,48,4,
-13619829.5669,6043406.5619,3842,,,9,,48,4,
-13619826.4236,6043410.1594,3843,,,18,,48,4,
-13619877.9459,6043532.9561,3844,,,12,,318,4,
-13619883.816,6043537.7894,3845,,,20,,318,4,
-13619935.1925,6043465.2897,3846,,,16,,318,4,
-13619671.6519,6043352.5723,3847,,,28,,138,4,
-13619906.1899,6043500.5353,3848,,,12,,318,4,
-13619912.0601,6043505.3687,3849,,,20,,318,4,
-13619820.8712,6043763.5309,3850,,,42,,354,4,
-13619821.0803,6043787.5798,3851,,,15,,138,4,
-13619816.9443,6043802.3204,3852,,,12,,138,4,
-13619820.7735,6043805.5874,3853,,,10,,138,4,
-13619824.0252,6043808.51,3854,,,10,,138,4,
-13619827.7738,6043811.6678,3855,,,10,,138,4,
-13619831.0539,6043814.76,3856,,,12,,138,4,
-13619829.4969,6043817.4893,3857,,,30,,48,4,
-13619815.7781,6043805.5787,3858,,,20,,48,4,
-13614989.9689,6043398.6724,3859,,,DWY,,358,2,
-13615023.0755,6043399.0187,3860,,,DWY,,358,2,
-13615029.1685,6043416.957,3861,,,DWY,,31,2,
-13615067.3628,6043362.6864,3862,,,DWY,,88,2,
-13615105.5532,6043369.5078,3863,,,DWY,,29,2,
-13615044.9647,6043355.7454,3864,,,CW,,358,2,
-13615206.9338,6043340.0235,3865,,,10,,297,4,
-13615189.6545,6043348.9094,3866,,,9,,293,4,
-13615207.7109,6043306.0008,3867,,,9,,299,4,
-13615194.0823,6043315.6305,3868,,,12,,299,4,
-13615213.3078,6043307.7819,3869,,,12,,358,4,
-13615186.496,6043326.3234,3870,,,12,,358,4,
-13615213.6114,6043326.4816,3871,,,10,,358,4,
-13615185.8007,6043345.3866,3872,,,10,,358,4,
-13615218.2047,6043319.4463,3873,,,10,,300,4,
-13615217.6405,6043324.9558,3874,,,11,,300,4,
-13615218.2633,6043313.8032,3875,,,10,,300,4,
-13615218.0141,6043308.3312,3876,,,11,,300,4,
-13615180.5639,6043347.909,3877,,,11,,300,4,
-13615181.1283,6043342.3994,3878,,,10,,300,4,
-13615181.1867,6043336.7564,3879,,,10,,300,4,
-13615180.9375,6043331.2843,3880,,,11,,300,4,
-13615146.2966,6043369.4276,3881,,,11,,300,4,
-13615143.6055,6043365.258,3882,,,10,,300,4,
-13615127.096,6043370.1146,3883,,,10,,300,4,
-13615124.2273,6043366.1569,3884,,,11,,300,4,
-13615089.2798,6043394.8472,3885,,,10,,300,4,
-13615076.3214,6043412.2134,3886,,,9,,300,4,
-13615072.9863,6043408.1959,3887,,,5,,297,3,
-13615074.4976,6043409.094,3888,,,8,,297,4,
-13615040.203,6043425.9101,3889,,,9,,300,4,
-13615038.9211,6043424.9712,3890,,,5,,300,3,
-13615039.9575,6043431.5905,3891,,,9,,300,4,
-13615038.6756,6043430.6516,3892,,,5,,300,3,
-13615039.3436,6043435.8041,3893,,,9,,300,4,
-13615041.3377,6043418.0661,3894,,,18,,300,4,
-13615031.2811,6043447.3347,3895,,,46,,297,3,
-13615127.9493,6043386.807,3896,,,42,,297,3,
-13615247.0658,6043306.9367,3897,,,11,,300,4,
-13615244.6391,6043303.2585,3898,,,10,,300,4,
-13615242.2858,6043299.0925,3899,,,10,,300,4,
-13615239.7212,6043295.0383,3900,,,11,,300,4,
-13615007.3956,6043388.3486,3901,,,36,,88,4,
-13615069.4861,6043407.6288,3902,,,10,,297,4,
-13615058.9365,6043394.7037,3903,,,10,,29,4,
-13615046.318,6043423.2706,3904,,,10,,297,4,
-13615054.2051,6043431.2655,3905,,,10,,26,4,
-13615058.9829,6043437.1766,3906,,,12,,1,4,
-13615056.2993,6043438.1999,3907,,,5,,1,3,
-13615053.2462,6043440.2243,3908,,,12,,2,4,
-13615050.6278,6043441.2864,3909,,,5,,2,3,
-13615032.9914,6043392.7427,3910,,,18,,88,4,
-13615033.9149,6043384.5199,3911,,,18,,88,4,
-13615053.848,6043380.2402,3912,,,12,,335,4,
-13615050.9902,6043379.9643,3913,,,5,,335,3,
-13615086.4945,6043390.2708,3914,,,13,,300,4,
-13615051.4399,6043395.0205,3915,,,18,,33,4,
-13615057.4139,6043381.1989,3916,,,5,,358,3,
-13615060.1521,6043380.3334,3917,,,15,,358,4,
-13615221.5076,6043083.4938,3918,,,24,,87,4,
-13615186.1254,6043083.6141,3919,,,24,,87,4,
-13615206.4052,6043124.2437,3920,,,14,,359,4,
-13615210.5368,6043124.3053,3921,,,7,,358,4,
-13615200.161,6043123.8639,3922,,,14,,359,4,
-13615194.7151,6043123.8373,3923,,,7,,358,4,
-13615208.1895,6043021.9694,3924,,,14,,359,4,
-13615212.3211,6043022.031,3925,,,7,,358,4,
-13615201.9453,6043021.5896,3926,,,14,,359,4,
-13615196.4995,6043021.5631,3927,,,7,,358,4,
-13615204.2994,6043253.7959,3928,,,14,,359,4,
-13615208.4311,6043253.8574,3929,,,7,,358,4,
-13615198.0551,6043253.416,3930,,,14,,359,4,
-13615192.6091,6043253.3895,3931,,,7,,358,4,
-13615203.377,6043301.2746,3932,,,14,,359,4,
-13615207.4174,6043298.7215,3933,,,7,,358,4,
-13615197.0737,6043304.7547,3934,,,14,,359,4,
-13615191.6243,6043306.8205,3935,,,7,,358,4,
-13615202.6039,6043373.0047,3936,,,14,,359,4,
-13615206.7357,6043373.0663,3937,,,7,,358,4,
-13615196.3595,6043372.6249,3938,,,14,,359,4,
-13615190.9135,6043372.5982,3939,,,7,,358,4,
-13615211.8653,6042809.8622,3940,,,14,,359,4,
-13615215.9966,6042809.9236,3941,,,7,,358,4,
-13615205.6213,6042809.4823,3942,,,14,,359,4,
-13615200.1756,6042809.4558,3943,,,7,,358,4,
-13615215.94,6043469.612,3944,,,24,,87,4,
-13615214.364,6043618.4577,3945,,,24,,87,4,
-13615178.9796,6043618.5779,3946,,,24,,87,4,
-13615212.3355,6043810.0321,3947,,,24,,87,4,
-13615176.9503,6043810.1522,3948,,,24,,87,4,
-13615212.9833,6043699.7201,3949,,,18,,87,4,
-13615202.4973,6043390.2539,3950,,,14,,359,4,
-13615206.6291,6043390.3154,3951,,,7,,358,4,
-13615196.2529,6043389.8741,3952,,,14,,359,4,
-13615190.8069,6043389.8475,3953,,,7,,358,4,
-13615197.618,6043839.319,3954,,,14,,359,4,
-13615201.75,6043839.3804,3955,,,7,,358,4,
-13615191.3734,6043838.939,3956,,,14,,359,4,
-13615185.9269,6043838.9125,3957,,,7,,358,4,
-13615200.5445,6043539.792,3958,,,14,,359,4,
-13615204.6762,6043539.8534,3959,,,7,,358,4,
-13615194.3,6043539.4122,3960,,,14,,359,4,
-13615188.8538,6043539.3855,3961,,,7,,358,4,
-13615198.5509,6043743.4899,3962,,,14,,359,4,
-13615202.6828,6043743.5513,3963,,,7,,358,4,
-13615192.3064,6043743.11,3964,,,14,,359,4,
-13615186.8601,6043743.0834,3965,,,7,,358,4,
-13615194.9363,6044049.4438,3966,,,14,,359,4,
-13615199.0683,6044049.5053,3967,,,7,,358,4,
-13615188.6914,6044049.0639,3968,,,14,,359,4,
-13615183.245,6044049.0373,3969,,,7,,358,4,
-13615193.2186,6044253.591,3970,,,14,,359,4,
-13615197.3508,6044253.6525,3971,,,7,,358,4,
-13615186.9736,6044253.2111,3972,,,14,,359,4,
-13615181.527,6044253.1845,3973,,,7,,358,4,
-13615191.3154,6044430.9473,3974,,,14,,359,4,
-13615195.4477,6044431.0088,3975,,,7,,358,4,
-13615185.0703,6044430.5673,3976,,,14,,359,4,
-13615179.6236,6044430.5408,3977,,,7,,358,4,
-13615189.2521,6044566.771,3978,,,14,,359,4,
-13615193.3844,6044566.8324,3979,,,7,,358,4,
-13615183.0068,6044566.391,3980,,,14,,359,4,
-13615177.56,6044566.3644,3981,,,7,,358,4,
-13615188.9101,6044642.5402,3982,,,14,,359,4,
-13615193.0425,6044642.6018,3983,,,7,,358,4,
-13615182.6648,6044642.1603,3984,,,14,,359,4,
-13615177.2179,6044642.1338,3985,,,7,,358,4,
-13615192.9119,6044718.0757,3986,,,14,,359,4,
-13615197.0443,6044718.1372,3987,,,7,,358,4,
-13615186.6665,6044717.6957,3988,,,14,,359,4,
-13615181.2196,6044717.6692,3989,,,7,,358,4,
-13615191.2055,6044924.5381,3990,,,14,,359,4,
-13615195.338,6044924.5995,3991,,,7,,358,4,
-13615184.96,6044924.1581,3992,,,14,,359,4,
-13615179.513,6044924.1315,3993,,,7,,358,4,
-13615211.1773,6044206.8898,3994,,,24,,87,4,
-13615171.2251,6044396.4877,3995,,,24,,87,4,
-13615200.9602,6044400.8292,3996,,,24,,87,4,
-13615168.4246,6044595.628,3997,,,24,,87,4,
-13615201.3227,6044595.8171,3998,,,24,,87,4,
-13615170.0386,6044730.0396,3999,,,24,,87,4,
-13615202.547,6044730.3942,4000,,,24,,87,4,
-13615166.9699,6045002.922,4001,,,14,,268,4,
-13615167.0168,6044997.6954,4002,,,11,,268,4,
-13615153.9904,6045002.3117,4003,,,16,,268,4,
-13615154.0444,6044996.2962,4004,,,9,,268,4,
-13615191.1842,6045016.6056,4005,,,14,,358,4,
-13615184.4358,6045016.5282,4006,,,14,,358,4,
-13615191.3934,6044977.4526,4007,,,14,,358,4,
-13615184.4701,6044977.4118,4008,,,14,,358,4,
-13615208.3143,6045003.7453,4009,,,15,,268,4,
-13615208.3711,6044997.4053,4010,,,8,,268,4,
-13615207.4211,6045000.2295,4011,,,5,,268,2,
-13615207.4608,6044995.8204,4012,,,5,,268,2,
-13615190.7935,6044939.253,4013,,,14,,359,4,
-13615194.926,6044939.3136,4014,,,7,,358,4,
-13615184.548,6044938.8745,4015,,,14,,359,4,
-13615179.101,6044938.8492,4016,,,7,,358,4,
-13615190.5064,6045064.08,4017,,,14,,359,4,
-13615194.2295,6045064.1421,4018,,,7,,358,4,
-13615184.2606,6045063.7014,4019,,,14,,359,4,
-13615178.2089,6045063.6783,4020,,,7,,358,4,
-13615194.4672,6045016.4506,4021,,,7,,358,4,
-13615178.6421,6045015.986,4022,,,7,,358,4,
-13615194.8508,6044977.5847,4023,,,7,,358,4,
-13615178.9657,6044977.304,4024,,,7,,358,4,
-13615752.9122,6045008.464,4025,,,10,,268,4,
-13615752.9603,6045003.1492,4026,,,14,,268,4,
-13615495.0962,6045006.1325,4027,,,10,,268,4,
-13615495.1445,6045000.8177,4028,,,14,,268,4,
-13615467.8255,6045006.0831,4029,,,15,,268,4,
-13615467.8822,6044999.7432,4030,,,8,,268,4,
-13615466.9323,6045002.5674,4031,,,5,,268,2,
-13615466.9718,6044998.1583,4032,,,5,,268,2,
-13615604.0658,6045007.3161,4033,,,10,,268,4,
-13615604.1138,6045002.0013,4034,,,14,,268,4,
-13615657.6588,6045007.8282,4035,,,10,,268,4,
-13615657.707,6045002.5134,4036,,,14,,268,4,
-13615368.4107,6045004.8329,4037,,,15,,268,4,
-13615359.0296,6044998.6745,4038,,,8,,268,4,
-13615367.5177,6045001.3172,4039,,,5,,268,2,
-13615358.1192,6044997.0896,4040,,,5,,268,2,
-13615319.0381,6045004.7693,4041,,,15,,268,4,
-13615319.0948,6044998.4292,4042,,,8,,268,4,
-13615318.1448,6045001.2536,4043,,,5,,268,2,
-13615318.1844,6044996.8444,4044,,,5,,268,2,
-13615632.1041,6045023.2111,4045,,,30,,358,4,
-13615632.0642,6044983.7023,4046,,,30,,358,4,
-13615484.7039,6044984.5482,4047,,,30,,358,4,
-13615338.1703,6044980.1666,4048,,,30,,358,4,
-13615337.1137,6045027.2108,4049,,,30,,358,4,
-13615483.9968,6045057.2358,4050,,,30,,358,4,
-13615488.0975,6045015.2363,4051,,,15,,358,4,
-13616619.0979,6044977.6486,4052,,,21,,359,4,
-13616626.7256,6044977.6439,4053,,,10,,359,4,
-13616632.8847,6044977.6967,4054,,,21,,359,4,
-13616620.08,6044931.3565,4055,,,23,,359,4,
-13616620.9798,6044851.5755,4056,,,28,,359,4,
-13616634.1066,6044851.6212,4057,,,21,,359,4,
-13616611.7907,6044977.6232,4058,,,9',,359,4,
-13616643.7531,6044994.6148,4059,,,14,,269,4,
-13616639.2549,6044977.719,4060,,,9',,359,4,
-13616640.1592,6044997.2848,4061,,,10,,269,4,
-13616628.3604,6044981.707,4062,,,10,,359,4,
-13616611.0612,6044997.1834,4063,,,10,,269,4,
-13619647.4925,6047964.6323,4064,,,10,,1,4,
-13619626.0877,6047965.5893,4065,,,10,,1,4,
-13619642.832,6047964.8407,4066,,,9,,1,4,
-13619638.7647,6047965.0929,4067,,,9,,1,4,
-13619629.7785,6047965.4243,4068,,,9,,1,4,
-13619637.5057,6047965.7732,4069,,,6,,1,2,
-13619634.203,6047965.297,4070,,,9,,1,4,
-13619632.944,6047965.9772,4071,,,6,,1,2,
-13616815.9698,6038781.2034,4072,,,20,,23,4,
-13616809.4481,6038784.0781,4073,,,12,,23,4,
-13616804.4194,6038786.3,4074,,,12,,23,4,
-13616798.6401,6038788.836,4075,,,14,,23,4,
-13616844.9067,6038845.9173,4076,,,15,,23,4,
-13616832.743,6038851.2846,4077,,,12,,23,4,
-13616827.5418,6038853.5797,4078,,,14,,23,4,
-13616865.5884,6038909.0069,4079,,,20,,23,4,
-13616843.2553,6038874.7994,4080,,,12,,23,4,
-13616837.6766,6038877.2612,4081,,,14,,23,4,
-13616895.9575,6038940.5911,4082,,,13,,23,4,
-13616890.3995,6038943.1929,4083,,,13,,23,4,
-13616940.8685,6039103.2766,4084,,,12,,23,4,
-13616946.236,6039100.908,4085,,,13,,23,4,
-13616831.7626,6038902.8938,4086,,,42,,269,4,
-13616861.2867,6039042.4861,4087,,,40,,269,4,
-13616874.4487,6039055.5044,4088,,,12,,359,4,
-13616880.5525,6039055.5185,4089,,,12,,359,4,
-13616874.7508,6039009.0155,4090,,,13,,359,4,
-13616880.8547,6039009.0296,4091,,,13,,359,4,
-13616900.3306,6038988.1486,4092,,,12,,8,4,
-13616906.4442,6038985.8074,4093,,,13,,23,4,
-13616911.9795,6038983.4316,4094,,,13,,23,4,
-13616868.0345,6038952.7394,4095,,,11,,14,4,
-13616873.128,6038951.3961,4096,,,14,,14,4,
-13616865.3542,6038954.4311,4097,,,6,,14,2,
-13616880.5615,6038948.4836,4098,,,6,,24,2,
-13616883.0651,6038946.186,4099,,,21,,23,4,
-13616880.1742,6039212.7543,4100,,,11,,356,4,
-13616875.224,6039212.876,4101,,,11,,356,4,
-13616870.0735,6039212.3122,4102,,,11,,356,4,
-13616923.624,6039065.9797,4103,,,6,,13,2,
-13619819.8007,6042483.0808,4104,,,12,,228,4,
-13619822.8243,6042479.3771,4105,,,10,,228,4,
-13619828.9277,6042472.3373,4106,,,10,,228,4,
-13619825.9923,6042475.7535,4107,,,10,,228,4,
-13619713.8779,6042393.206,4108,,,18,,228,4,
-13619718.0774,6042387.9533,4109,,,10,,228,4,
-13619721.1955,6042384.3877,4110,,,10,,228,4,
-13619724.8336,6042379.5603,4111,,,20,,228,4,
-13619671.7226,6042334.698,4112,,,13,,228,4,
-13619668.6576,6042338.5743,4113,,,10,,228,4,
-13619665.7028,6042342.0131,4114,,,10,,228,4,
-13619662.6651,6042345.5481,4115,,,10,,228,4,
-13619663.9879,6042342.9311,4116,,,5,,228,2,
-13619581.6103,6042276.9567,4117,,,17,,228,4,
-13619585.2418,6042272.3653,4118,,,10,,228,4,
-13619588.8837,6042268.19,4119,,,11,,228,4,
-13619592.375,6042263.5336,4120,,,20,,228,4,
-13619528.493,6042208.596,4121,,,12,,228,4,
-13619521.3031,6042216.5977,4122,,,10,,228,4,
-13619525.1212,6042212.2176,4123,,,11,,228,4,
-13619518.585,6042219.7608,4124,,,10,,228,4,
-13619522.6354,6042214.0074,4125,,,5,,228,2,
-13619817.8758,6042469.3262,4126,,,10,,318,4,
-13620138.4818,6042820.503,4127,,,21,,318,4,
-13620131.2361,6042814.2394,4128,,,21,,318,4,
-13620157.4024,6042812.1272,4129,,,EL,,318,4,
-13620137.3849,6042794.8228,4130,,,EL,,318,4,
-13620171.8068,6042775.0061,4131,,,10,,318,4,
-13620195.858,6042775.6747,4132,,,10,,318,4,
-13620086.7725,6042689.8137,4133,,,10,,318,4,
-13620061.138,6042668.1168,4134,,,10,,318,4,
-13620063.9711,6042691.6065,4135,,,10,,318,4,
-13620159.0611,6042781.8544,4136,,,21,,318,4,
-13620166.3067,6042788.1179,4137,,,21,,318,4,
-13620028.0945,6042725.0586,4138,,,21,,318,4,
-13620035.294,6042731.3751,4139,,,21,,318,4,
-13620204.3091,6042773.699,4140,,,20,,228,4,
-13620200.5036,6042778.1282,4141,,,9,,228,4,
-13620193.8564,6042785.6732,4142,,,19,,228,4,
-13620200.8621,6042776.7076,4143,,,5,,228,2,
-13620197.9322,6042780.1177,4144,,,5,,228,2,
-13620197.5738,6042781.5382,4145,,,9,,228,4,
-13620161.7833,6042739.7066,4146,,,20,,228,4,
-13620157.6605,6042744.5049,4147,,,10,,228,4,
-13620154.8151,6042747.8166,4148,,,10,,228,4,
-13620151.6388,6042751.5136,4149,,,12,,228,4,
-13620084.8746,6042701.0183,4150,,,12,,228,4,
-13620087.9975,6042697.4704,4151,,,10,,228,4,
-13620091.0745,6042693.8024,4152,,,10,,228,4,
-13620095.1973,6042689.004,4153,,,20,,228,4,
-13620046.9951,6042672.8125,4154,,,12,,228,4,
-13620050.1024,6042669.0561,4155,,,10,,228,4,
-13620055.1598,6042666.7304,4156,,,10,,228,4,
-13620058.8077,6042662.0362,4157,,,20,,228,4,
-13619962.8187,6042608.1436,4158,,,12,,228,4,
-13619965.9002,6042604.4899,4159,,,10,,228,4,
-13619969.0183,6042600.9239,4160,,,10,,228,4,
-13619972.6564,6042596.0963,4161,,,20,,228,4,
-13619911.3616,6042563.6271,4162,,,12,,228,4,
-13619914.3853,6042559.9234,4163,,,10,,228,4,
-13619920.4885,6042552.8834,4164,,,10,,228,4,
-13619917.5531,6042556.2996,4165,,,10,,228,4,
-13620492.7572,6043028.9778,4166,,,12,,300,3,
-13620379.6547,6042922.912,4167,,,30,,313,3,
-13620464.249,6042996.6333,4168,,,30,,318,3,
-13620432.9792,6042969.011,4169,,,35,,318,3,
-13620463.6805,6043096.3332,4170,,,14,,318,4,
-13620459.2985,6043092.4266,4171,,,12,,318,4,
-13620443.3549,6043099.6369,4172,,,12,,318,4,
-13620437.4436,6043098.2247,4173,,,10,,318,4,
-13620459.5877,6043067.2296,4174,,,16,,318,4,
-13620464.2762,6043071.358,4175,,,12,,318,4,
-13620468.0922,6043074.7212,4176,,,10,,318,4,
-13620471.7817,6043078.0135,4177,,,12,,318,4,
-13620476.1635,6043081.92,4178,,,14,,318,4,
-13620487.1218,6043068.1481,4179,,,16,,331,4,
-13620481.3821,6043065.0105,4180,,,13,,331,4,
-13620476.3998,6043062.4205,4181,,,11,,331,4,
-13620471.8781,6043059.9596,4182,,,13,,331,4,
-13620493.5192,6043046.7803,4183,,,16,,353,4,
-13620487.1686,6043046.2856,4184,,,13,,353,4,
-13620481.533,6043045.5845,4185,,,12,,353,4,
-13620475.4453,6043045.1267,4186,,,13,,353,4,
-13620468.5489,6043044.5198,4187,,,18,,353,4,
-13620489.1886,6043028.3098,4188,,,14,,21,4,
-13620483.4801,6043030.6335,4189,,,11,,21,4,
-13620478.9874,6043032.3163,4190,,,9,,21,4,
-13620474.5707,6043034.1968,4191,,,13,,21,4,
-13620477.9358,6043033.2506,4192,,,5,,21,2,
-13620475.7031,6043013.2149,4193,,,20,,48,4,
-13620471.341,6043018.07,4194,,,10,,48,4,
-13620467.2181,6043022.9062,4195,,,10,,48,4,
-13620451.9496,6043013.0737,4196,,,12,,48,4,
-13620454.8034,6043009.9115,4197,,,10,,48,4,
-13620457.5705,6043005.9396,4198,,,10,,48,4,
-13620461.9325,6043001.0845,4199,,,20,,48,4,
-13620411.0121,6042977.0114,4200,,,12,,48,4,
-13620413.866,6042973.8494,4201,,,10,,48,4,
-13620416.6331,6042969.8775,4202,,,10,,48,4,
-13620420.995,6042965.0225,4203,,,20,,48,4,
-13620380.3679,6042959.7002,4204,,,10,,318,4,
-13620403.0306,6042960.93,4205,,,10,,48,4,
-13620376.2018,6042937.8914,4206,,,10,,48,4,
-13620335.6138,6042896.6536,4207,,,140',,318,2,
-13620367.0608,6042938.2939,4208,,,12,,48,4,
-13620369.9146,6042935.1318,4209,,,10,,48,4,
-13620372.6817,6042931.16,4210,,,10,,48,4,
-13620377.1739,6042926.0611,4211,,,15,,48,4,
-13620323.2544,6042897.0814,4212,,,19,,48,4,
-13620329.8706,6042889.5249,4213,,,9,,48,4,
-13620334.2503,6042884.3716,4214,,,20,,48,4,
-13620326.9227,6042892.8916,4215,,,9,,48,4,
-13620329.3303,6042891.3439,4216,,,5,,48,2,
-13620326.317,6042894.7855,4217,,,5,,48,2,
-13620206.5693,6042794.2884,4218,,,19,,48,4,
-13620210.2376,6042790.0987,4219,,,9,,48,4,
-13620209.6319,6042791.9926,4220,,,5,,48,2,
-13620212.6452,6042788.5511,4221,,,5,,48,2,
-13620213.1855,6042786.732,4222,,,9,,48,4,
-13620217.5653,6042781.5789,4223,,,20,,48,4,
-13620385.194,6042978.7726,4224,,,EL,,318,3,
-13620361.0438,6042957.737,4225,,,EL,,318,3,
-13620376.2482,6042970.9442,4226,,,21,,318,4,
-13620369.5159,6042965.0135,4227,,,21,,318,4,
-13620337.9305,6043001.0882,4228,,,21,,318,4,
-13620344.6628,6043007.0191,4229,,,21,,318,4,
-13615636.9702,6043075.9367,4230,,,26,,50,4,
-13615480.2083,6039483.1456,4231,,,40,,297,4,
-13615471.5646,6039547.2756,4232,,,11,,27,4,
-13615475.9892,6039544.9201,4233,,,10,,27,4,
-13615480.4037,6039542.5698,4234,,,10,,27,4,
-13615484.7983,6039540.2303,4235,,,10,,27,4,
-13615488.3681,6039538.3297,4236,,,10,,27,4,
-13615492.2993,6039536.2368,4237,,,11,,27,4,
-13615353.0578,6039319.4022,4238,,,11,,27,4,
-13615357.4824,6039317.0468,4239,,,10,,27,4,
-13615361.8968,6039314.6967,4240,,,10,,27,4,
-13615383.2333,6039344.6574,4241,,,10,,27,4,
-13615386.803,6039342.7569,4242,,,10,,27,4,
-13615398.8105,6039356.0048,4243,,,11,,27,4,
-13615366.4137,6039312.6242,4244,,,12,,27,4,
-13615371.139,6039310.1212,4245,,,12,,27,4,
-13615405.2935,6039418.2177,4246,,,11,,27,4,
-13615409.7181,6039415.8622,4247,,,10,,27,4,
