zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
61753,4362,Corn Belt Energy Corporation,IL,Budled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61320,4362,Corn Belt Energy Corporation,IL,Baundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61323,4362,Corn Belt Energy Corporation,IL,Bundlexd,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61325,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2059655128420374
61327,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61326,4362,Corn Belt Energy Corpration,IL,Bundled,Cooperative,0.2025434180117025,0.0695194079053682,0.1344395459796613
61329,4362,Corn Belt Energy Corporation,L,Bundled,Cooeprative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61328,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
60531,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
177376,4362,Corn Belt Energy Corpuoration,IL,Bundld,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
60536,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.0308986354124886
61401,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
62526,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61234,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61238,4362,Corn Bwelt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61483,4362,Corn Belt Energy Corporaton,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61485,4362,Corn Belt Energy iCorporation,IL,Bundled,Cooperatvie,0.1168363630647012,0.0695194079053682,0.1344395459796613
61729,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61728,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61725,4362,Corn Belt Energy Corporation,IL,Bundlped,Cooperative,0.1168363630647012,0.2023921190936026,0.1344395459796613
61727,47441,Corn Belt Energy Corporation,IL,Bunded,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
136386,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2087204070704488
61721,4362,Corn Belt Energy rCorporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61722,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61376,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61374,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.1851547030346823,0.1344395459796613
61375,4362,Corn Bealt Energy Corporation,IL,Bundled,Coperative,0.032472262191846,0.0695194079053682,0.1344395459796613
61373,4362,Corn Belt Energy Corporation,IL,Bundled,oCoperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61370,-15772,Corn Belt EnergyC orporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1981589442256278
61371,4362,Corn Belt Energy Corporatiovn,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61854,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61842,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2561856685483459
61434,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
62554,4362,Corn Belt Enregy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
60560,4362,Corn Belt Energy Cogrporation,LI,Bundled,Cooperative,0.2318960174379623,0.2108609334793866,0.1344395459796613
61748,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61540,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61772,4362,CornBelt Energy Corporation,IL,Bundled,Cooperdative,0.1168363630647012,0.0695194079053682,0.1344395459796613
136628,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61776,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61777,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61301,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2065736825362071
61467,4362,Corn Belt Energy Corporation,IL,Bundled,Coopeative,0.1168363630647012,0.0695194079053682,0.1344395459796613
60551,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.193773447067372,0.1344395459796613
60557,4362,Corn Belt Energy Corporation,IL,Bundled,ooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61749,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
62501,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61705,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61704,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61516,-15324,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.2102300211545563,0.0302419172254774
61354,4362,Corn Belt Energy Corporation,IlL,Bundeld,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61356,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61350,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2199247348157094
61414,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61419,4362,Corn Belt Energy Corporation,L,undled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61758,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.0351340086670841,0.0695194079053682,0.1344395459796613
61759,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61774,48415,Cosrn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61752,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61489,4362,Corn Belt Energy Corporation,lIL,Bundled,Coopeative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61283,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61561,4362,Corn Belt Energy Corporation,IL,Bnudled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61368,4362,Corn Belt Energy Corporation,IL,Bundlde,Cooerative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61367,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.03414448613346,0.0695194079053682,0.1344395459796613
61361,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61362,48582,Corn Belt Energy Corporation,IL,Bundled,Coperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61750,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61754,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61755,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61756,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61448,-15876,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.0304417007242327,0.0695194079053682,0.1344395459796613
61449,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61443,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1981173186006694
61277,4362,Corn Belt Energy Corporation,IL,Bundlde,Coperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
151585,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.0341700280243312,0.0695194079053682,0.2505184229179679
61530,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61330,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.0428895116654126
61336,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61337,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61334,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61335,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61882,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61379,4362,Corn Belt Enehrgy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61491,4362,Corn Belt Energy Corporation,L,Bundgled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61738,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61739,4362,Corn Belt Energy Corporation,L,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61736,-15832,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61737,4362,Corn Belt Energy Corporaton,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
165148,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61732,4362,Corn Belt Energy Corporation,LI,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61733,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61730,4362,Corn Belt Energy Corporation,IL,Bundled,Coopeurative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61349,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61348,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.1779839481895903,0.1344395459796613
61342,47591,Corn Belt Energy Corporation,IwL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.2256002097466155
61341,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.2245773139900044,0.0695194079053682,0.1344395459796613
61345,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61344,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1917270905616202,0.0695194079053682,0.1344395459796613
61839,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
186049,4362,Corn Belt Energy Corporation,IL,uBndled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61428,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
61421,4362,Corn Belt Energy Corporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
62543,4362,Corn Belt Energy oCrporation,IL,Bundled,Cooperative,0.1168363630647012,0.0695194079053682,0.1344395459796613
68634,4373,Cornhusker Public Power Dist,aNE,Bundled,PoliticalS ubdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68636,4373,Cornhusker Public Power Dist,NE,Bnudled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68631,4373,Crnhusker Public Power Dist,NE,Bundled,Political Subdivision,0.037215461772077,0.0922956129158896,0.1104773390264174
68633,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdgivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68638,4373,Cornhusker Public Power Dit,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68601,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0280414501508864,0.0922956129158896,0.1104773390264174
68602,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.2621658669535923
68036,4373,Cornhusker Public Power Dist,NE,Bundlde,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68652,4373,Cornhusker Public Power Dist,EN,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68653,4373,Cornhusker Public Power Dist,NE,Bundled,iPolitical Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68659,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.2206087356287969,0.0922956129158896,0.1104773390264174
68628,4373,Cornhusker Public Power Dist,NE,Bundled,olitical Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68624,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68758,4373,Cornhusker Public Power Dist,NE,Bundlebd,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68629,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68620,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68627,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68781,4373,Cornhusker Public Power Dist,E,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68641,-16766,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68640,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivisino,0.0845476068438651,0.0922956129158896,0.1104773390264174
68643,51527,Cornhusker Public Power Dist,EN,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68642,4373,Cornhusker Public Power Dist,NE,Bundlged,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68644,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68647,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68761,4373,Cornhusker Public Power Dist,NE,Bundljed,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68663,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdiision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68661,4373,Cornhusker Public Power Dist,NsE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
68660,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1977635267851413
68748,4373,Cornhusker Public Power Dist,NE,Bundled,Political Subdivision,0.0845476068438651,0.0922956129158896,0.1104773390264174
92882,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92883,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92880,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
165576,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92503,4390,City of Corona - (CA),CA,Bundled,uMnicipal,0.146437443665223,0.1328873496172074,0.1472570371892336
136632,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92878,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92877,4390,City of Corona - (CA),CA,undled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92860,4390,City of Corona - (CA),CA,Bundled,Municipal,0.146437443665223,0.1328873496172074,0.1472570371892336
92882,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.0
92883,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.2069226487057455
92880,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.0
92881,4390,City of Corona - (CA),CA,Enregy,Mnuicipal,0.0851024718397997,0.0832860794794329,0.0
92503,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.0
92879,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.0
92878,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.0304111948082475
92877,4390,City of Corona - (CA),CA,Energy,Municipal,0.0851024718397997,0.0832860794794329,0.2254277588465277
92860,4390,City of Corona - (CA),CA,Endergy,Municipal,0.0851024718397997,0.0832860794794329,0.0
73442,4401,"Cotton Electric Coop, Inc",KO,Bundled,Cooperaive,0.0925755353142519,0.0563626580575733,0.1134074907663896
73528,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.0925755353142519,0.0563626580575733,0.1134074907663896
73529,4401,"Cotton Electric Coop, Inc",OK,Bundled,Cooperative,0.0925755353142519,0.0563626580575733,0.1134074907663896
