objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
847362,35001C,1549138_6106,AO,FLOODWAY,T,-5708.523261488563,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUY4,1549138_-9999***,1549138_-9999
847363,35001C,1549138_6253,AH,FLOODWAY,T,4980.0,NAVD88,-13695.580448665523,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847364,35001C,1549138_5585,AH,FLOODWAY,T,-12804.523436490696,NAVD88,-9999.0,FEET,-10461.49904205872,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847365,35001C,1549138_6215,AH,FLOODWAY,T,4931.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847366,35001C,15491w38_6695,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,fFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847367,35001C,1549138_5599,AE,FLOODWAY,T,-5710.692930999897,NAVD88,-9999.0,FETE,-11093.306560196124,-9999.0,-9999.0,1549138_TSUDY4,1549138_-9999,1549138_-9999
847368,35001C,1549138_6730,,FLOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9684.866318656796,-9999.0,-7785.798997103544,1549138_STUDY4,1549138_-9999,1549138_-9999
847369,35010C,1549138_594e3,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-10651.60523715738,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847370,35001C,1549138_5836,AO,FLOODWAY,T,-9999.0,AVD88,1.0,FEET,-12807.117549323872,-9999.0,-12143.12091927522,1549138_STUDY4,1549138_-9999,1549138_-9999
185857,350022,1429057_205,E,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FoEET,-11960.066608614923,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
185540,350022,1429057_49,0.2 PCT ANNUAL CHANCE FLOOD HAZADR,FLOODWAY,***,-10758.98312467316,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
185930,350022,1429057_34,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-12509.596127853823,-8669.500717032155,1429057_STUDY1,1549138_-9999,1549138_-9999***
186410,35002,1429057_95,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429507_STUDY1,1549138_-9999,1549138_-9999
186565,350022,1o429057_202,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12079.688198503683,1429057_FRIM1,1549138_-9999,1549138_-9999
187375,350022,1429t057_280,AE,FLOODWAY,T,-9506.857804554407,NAVD88,-10378.00266515734,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
187575,350022,1429057_198,AE,FLOODWAY,rT,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
188277,350022,1429057_165,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
188559,350022,1429057_313,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-7370.530247213566,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
188749,350022,1429057_26,AE,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9086.634667791486,-9135.609637897329,1429057_FIRM1,149138_-9999,1549138_-9999
188478,y350022,1429057_274,AE,FLOODWAY,T,-5822.799865868345,NAVD88,-9999.0,FaEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
189181,30022,1429057_47,.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD8,-9140.835177203124,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
189377,50022,1429057_144,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-12948.741597517344,NAVD88,-9999.0,FEET,-9999.0,-14293.670907525871,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
189447,350022,1429057_110,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
189563,350022,1429057_134,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1459138_-9999
189232,350022,142b9057_20,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-7724.955206699602,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_9999
189246,30022,1429057_88,AE,FLOODWAY,T,-10905.446837062878,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
189678,35022,1429057_97,AE,FLOODWAY,T,-9999.0,eNAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,14a29057_FIRM1,1549138_-9999,1549138_-9999
191301,350022,4129057_108,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-8281.088683593205,FEET,-9999.0,-11339.821052252126,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
191340,350022,1420957_96,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9533.518039884122,-9999.0,-14189.00129817144,1429057_STUDY1,1549138_-9999,1549138_-9999
191969,350022***,1429057_50,EA,FLOODWAY,T,-9999.0,NAVD88,-9218.762533407717,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,154s9138_-9999,1549138_-9999
192368,350022,1429057_253,AE,FLOODWAY,***,-7704.970167656476,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-14562.199476123724,1429057_FIRM1,1549138_-9999***,1549138_-9999
192416,350022,1429057_21,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6145.524874598697,-6560.183371784464,1429057_FIRM1,1549138_-9999,15n49138_-9999
193042,350022,1429057_70,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88***,-10678.723613740203,FET,-9999.0,-9999.0,-9999.0,1429057_FIRzM1,r1549138_-9999,1549138_-9999
193422,350022,1429057_229,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOODWAY,F,-9589.66089406586,NmAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRcM1,1549138_-9999,1549138_-9999
193701,350202,1429057_152,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999***
194002,350022,1429057_63,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-11134.915344444154,NAnVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
194306,350022,1429057_69,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,LFOODWAY,F,-9817.031665479435,NAVD88,-9999.0,FEET,-9999.0,-12458.063532931388,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
194329,350022,1429057_289,AE,FLOODWAY***,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,159138_-9999
194515,350022,1429057_60,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWDAY,F,-9999.0,NAVD88,-9999.0,FEET,-5356.729041798157,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
194187,350022,1429057_265,HA,FLOODWAY,T,5907.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-999
194192,530022,1429057_189,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14450.205727956658,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
847155,35001C,1549138_5724,AE,FLOODWAY,T,5972.0,NAVD88,-9999.0,FEET,-13146.318889608763,-9999.0,-9999.0,154938_STUDY4,1549138_-9999,1549138_-9999
847156,35001C,1549138_5997,AcO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEEzT,-9999.0,-8298.176597977863,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847157,35001C,1549183_6240,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6870.364130047238,1549138_STUDY4,1549138_-9999,1549138_-9999
847158,3500u1C,1549138_7328,X PROTECTEDBY LEVEE,FLOODWAY,F,-9394.714928843508,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8208.271859264574,1549138_STUDY4,1549318_-9999,1549138_-9999
847159,5001C,1549138_5699,uAH,FLOODWAY,T,5134.0,NAVD88,-14833.161727202294,FEET,-9999.0,-8317.815039768768,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847160,35001C,1549138_6754,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-_9999
1315486,35001C,1549138_5810,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-99o99,1549138_-9999
847162,35001C,1526115_327,AE,FLOODWAY,T,5293.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1459138_-9999
847165,35001C,159138_5737,AO,FLOODWAY,xT,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
847163,35001C,1549138_6916,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9733.885636344132,1549138_STUDY4,1549138_-9999,1549138_-9999
847164,3500C1,1549138_5818,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-6816.84746927093,-13248.852086545225,-11896.863953938388,1549138_STUDY4,1549138_-9999,1549138_-9999
194571,350022,142905_7305,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FxEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
194577,350022,1429057_106,AE,FLOODWAY,,-9999.0,NAbVD88,-9999.0,FEkET,-11176.301469945618,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
194658,350022,1429057_74,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6884.743419584193,-9299.505930534466,1429057_FIRM1,o1549138_-9999,1549138_-9999
432778,350022,1429057_94,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
195327,350022,1429057_10,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10991.197513355792,1429057_STUDY1,1549138_-9999,1549138_-9999
195699,530022,1429057_268,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
196429,350022,1429057_109,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
196921,350022,1429057_148,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5215.137486250972,1429057_FIRM1,1549138_-9999,1549138_-9999
1187655,350022,1429057_11,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-7414.7433366269215,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-999
197110,350022,1429057_271,AE,FLOeODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
197568,350022,1429057_185,E,FLOOWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
197602,350022,1429057_99,0.2 PCT ANNUAL CHANCE FLOOD HAAZRD,FLOODWAY,F,-9999.0,NAVD88,-7931.964166579906,FET,-9999.0,-12284.589340924937,-9999.0,1429057_STUDY1,154913_8-9999,1549138_-9999
198196,350022,1429057_93,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-12331.432707883916,-9999.0,-6081.868182274202,1429075_FIRM1,1549138_-9999,1549138_-9999
198578,350022,1429057_137,AE,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549183_-9999,1549138_-9999
198645,350022,1429057_157,0.2 PCT ANNUAaL CHANCE FLOOD HAZARD,FLOjODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6850.713991846176,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
199256,30022,1429057_278,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
199291,350022,1429057_19,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRMb1,1549138_-9999,1549138_-999e9
199745,350022,1429057_83,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-10817.454560092678,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,15q49138_-9999,1549138_-9999
200161,350022,1429057_233,AE,FLOODWAY,T,-9999.0,NAVD88,-10919.940471136211,FwEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
484744,350022,1429057_235,EA,FLOODWAY,T,-9999.0,NAVD88,-9963.502185128942,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,154913f8_-9999,1549138_-9999
200166,350022,1429057_279,X,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12084.413365076363,1429057_FIRM1,1549138_-9999,1549138_-9999
200212,350022,1429057_260,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7314.651312537282,1429057_FIRM1,1549138_-9999,1549138_-9999
200557,350022,1429057_127,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
200706,350022,1429057_302,X,FLOODWAY,F,-9999.0,NAVD88,-7253.66392116635,FqEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
200602,350022,1429057_232,sAE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,154p9138_-9999
200403,350022,1429057_51,AE,FLOODWAY,,-9999.0,NAVD88,-14901.520898071594,FEET,-9999.0,-9999.0,-9999.0,149057_STUDY1,1549138_-9999,1549138_-9999
200961,350022***,1429057_153,AE,FLOODWAY,T,-9999.0,NAV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRMb1,1549138_-9999,1549138_-9999
201259,350022,1429057_222,X,FLOODWAY,F,-9626.320771445977,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
201734,350022,1429057_234,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-8904.037467479633,-9999.0,r1429057_FIRM1,1549138_-9999,1549138_-9999
201984,350022,1429057_73,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9170.085309912803,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138y_-9999,1549138_-9999
1289010,350022,1429057_206,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
202519,350022,1429057_117,0.2 CT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-13986.390106014444,ANVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9t999,1549138_-9999
202983,350v022,1429057_59,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
203081,350022,1429057_219,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-11511.159836600074,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
203864,350022,1429j057_130,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-5771.5345408754765,-6096.662481305572,-9999.0,1429057_STUDY1,1549138_-9999,1594138_-9999
203671,350022,1429075_98,EA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
204146,530022,1429057_59,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FgEET,-12365.113145280047,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
204578,350022,429057_166,AE,FLOODWAY,T,-8493.775113021693,ANVD88,-14906.51550773142,FjEET,-9999.0,-11884.3916633343,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
204749,350022,142905_7261,AO,FLOODWAY,T,-14899.497114193802,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999***,1549138_-9999
205593,50022,1429057_6,AE,FOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUD1Y,1549138_-999,1549138_-9999***
205364,350022,1429057_314,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11396.005849518597,-9999.0,1429057_FIRM1,1549138_-9999,154938_-9999
205901,35002x2,1429057_248,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9845.869201194448,1l429057_FIRM1,1549138_-99y99,1549138_-9999
205987,350022,1429057_18,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-7685.863446739051,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
1256694,350022,1429057_38,0.2 PCT ANNUAL CHANCE FLOO HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999***,1549138_-9999
206248,350022,1429057_125,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
207191,350022***,14i29057_13,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-13090.17751224414,-9724.267334158609,1429057_STUDY1,1549138_9999,1549138_-9999
207218,350022,1429057_231,AE,FLOODWAY,T,-11860.252125551388,NAVD88,-9999.0,FEET,-11418.286534592557,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
207643,30022,1429057_123,AE,FLOODWAY,T,-11391.58165765223,NAVD88,-9999.0,FEET,-9999.0,-10998.254829136906,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
207384,350022,14a29057_42,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,rF,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1429057_FRIM1,1549138_-9999,1549138_-9999
208434,350022,1429057_129,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-13913.150143250745,FEET,-5434.841599139435,-9999.0,-9999.0,1429057_FIRM1,5149138_-9999,1549138_-9999
208534,350022,1429057_112,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-5449.297621596636,-9999.0,-13874.095086675572,1429057_FIRM1,1549138_-9999,1549138_-9999
436601,350022,1429057_238,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-13615.137036522392,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9892.212097897052,1429057_FIRM1,1549138_-9999,1549138_-9999
208221,350022,1429057_24,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-13236.641965123668,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
208908,350022,1429057_46,0j.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NVAD88,-9999.0,EET,-9999.0,-9999.0,-7705.083564270933,1429057_FIRM1,1549138_-9999,1549138_-9999
208657,350022,1429057_1q51,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9y999
210003,350022,1429057_118,0.2 PCT ANNAUL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9992.49147559914,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
210626,350022,1429057_76,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-11176.263346278593,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
210944,350022,1429057_259,AE,FLOODWAY,T,-9999.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
211096,350022,1429057_45,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLdOODWAY,F,-5034.757169896873,NAVD88,-9999.0,FEET,-9999.0,-10068.3247294997,-6465.015138138494,1429057_FIRM1,1549138_-9999,1549138_-9999
211823,350022,1429057_4,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
212108,350022,1429057_170,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999***
212149,3j50022,1429507_24,EA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6162.154693645122,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
212304,350022,1429057_181,E,FLOODWYA,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14530.463976611312,429057_FIRM1,1549138_-9999,1549138_-9999
1134685,350022,1429057_273,02 PCT ANNUAL CHANCE FLOOD HAZARD,FLOsODWAY,F,-6116.078055774689,NAVD88,-9999.0,FEET,-14503.605902846524,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
212727,350022,1429057_163,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13285.622118442976,1429057_STUDY1,1549138_-9999,1549138_-9999
212977,350022,1429057_7,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
1306177,350022,1429057_135,AE,FLOODWAY,T,-9999.0,NAVD88,-6023.161325732894,FEET,-6306.603536833227,-9999.0,-7031.474980555261,1429057_STUDY1,1549138_-9999,1549138_-9999
213718,350022,1429057_171,0.2 PCT ANNUAL CHANCE LFOOD HAZARD,FLkOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1249057_FIRM1,1549138_-9999,1549138_-9999
213754,350022,1429057_92,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,LOODWAY,nF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,142r9057_STUDY1,1549138_-9999,1549138_-9999
214068,350022,1429057_226,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1429057_FIRM1,1549138_-9999,1549138_-9999
214313,3500k22,1429057_277,X,LOODWAY,wF,-9999.0,NAVD88,-5940.28164808166,FEET,-9999.0,-9999.0,-9999.0,1429057FIRM1,1549138_-9999,5149138_-9999
213964,350022,1429057_101,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-11166.695236356074,-9999.0,-9999.0,1429057_STUDY1,1549138_-9999,1549138_-9999
847166,35001C,1549138_6115,AH,FLOODWAY,T,4942.0,NAVD88,-7829.472350525426,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1302280,35001C,1549138_5790,AH,FLOODWAY,T,-5994.018951301606,NVAD88,-9999.0,FEET,-9999.0,-5254.462341349901,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
214399,350022,1429057_291,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-6855.711690314583,-9999.0,142905_STUDY1,1549138_-9999,1549138_-9999
847167,35001C,1526115_327,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-12189.694263563626,-9999.0,1549138_STDUY4,1549138_-9999,1549138_-9999
847168,35001C,1549138_5874,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDYm4,1549138_-9999,1549138_-9999
847169,35001C,1549138_6221,AH,FLOODWAY,eT,4931.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12384.644346450998,1549138_STUDY4,1549138_-d9999,1549138_-9999
847175,35001C,1549138_6651,aAO,FLuOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STcUDY4,1549138_-999,1549138_-9999
847170,35001C,1549138_6371,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847171,35001C,1549138_5589,AE,FLOODWAY,T,5636.0,NAVD88,-9999.0,FEET,-8637.802136535656,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847172,53001C,s1549138_5508,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
