X,Y,OBJECTID,MAP,MAP_NUMBER,SITE_NAME,PUBLIC_PRI,BOATING_MA,CAMPING,FIELD_SPOR,COURT_SPOR,GOLF,SWIMMING,TRAIL,PICNIC_PLA,SKIING,FIPS_CODE,DATE_,ALT_NAME,S_ADDRESS,S_TOWN,S_PHONE,CONTACT,ORGANIZ,CO_ADDRESS,CO_TOWN,CO_STATE,CO_ZIP,CO_PHONE,CO_FAX,OPERATOR,A_ARCHTARG,B_BASESOFT,C_BICYCL,D_BOATMTR,E_BOATNMTR,F_CAMP,G_FISH,H_FTSOCLAC,I_GOLF,J_HIKING,K_HISTIMP,L_HORSRID,M_HUNT,N_ICESKAT,O_INSKAT,P_MTRCYL,Q_MTBIKE,R_NATATTR,S_NATOBSER,T_ORGEVENT,U_PICNIC,V_SKIDOWN,W_SKICROSS,X_SKINSCUB,Y_SLIDE,Z_SNOWMOB,AA_SNOWSHO,AB_SWIMPOO,AC_SWIMLAK,AD_SWIMRIV,AE_TENNIS,AF_VOLLEY,AG_WALKJOG,AH_O1_YN,AH_OTHR1,AI_O2_YN,AI_OTHR2,ENTERPRISE,ENT_OTHR,ACREAGE,N_PARKSUM,N_PARKWIN,Q_WATACC,WATER_NM,Q_AMUSE,Q_NATRCENT,N_CARLAUND,N_PAVERAMP,N_GRAVRAMP,N_BOATSLIP,N_MOORING,N_DRYDOCK,Q_TRANSIEN,Q_PUMPING,Q_BOATRENT,N_TENTS,N_SHELTER,N_WINCABIN,N_VEHICLE,Q_SEWERAGE,N_ELECTRY,N_WATER,N_BOTH,Q_GROUP,Q_PRIM,Q_WINCAMP,TOTALFLDS,Q_BASEB,Q_SOFTB,Q_LITLEA,Q_SOCCR,Q_FOOTB,OTHFLD,TOTALCRTS,Q_TENNIS,Q_BASKET,Q_VOLLEY,OTHCRTS,Q_PICNIC,Q_PICSHEL,PLYGND,N_REGHOLES,N_PAR3HOLE,Q_DRIVING,Q_MINATURE,F_BEACH,N_OUTPOOLS,SKITYPE,N_DOWNHILL,N_LIFTS,Q_SNOWMAKE,N_XCSKI,M_TRLTOTAL,Q_HIKING,Q_BIKING,MOUNTBIK,Q_ATV,Q_SNOWMOBL,Q_XSKI,Q_HORSEBK,CNTYCODE,NAME
483142.84,160231.550000001,642,0,124L,WHITE RIVER STREAMBANK ACCESS,1, , , , , , , , , ,17010, , , , , , ,FW-ROXBURY, , , , , , ,1, , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,8.48,2,0,Y,WHITE RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,17,ORANGE
482102.56,161743.779999999,643,0,124I,BRAINTREE ELEMENTARY SCHOOL,1, , ,Y,Y, , , ,Y,Y,17010, , , , , ,RAY MCGRATH, ,RD1,"RANDOLPH, VT 05060",VT,05060,728-9373, ,7, ,H,H, , , , ,H, , , , , , , , , , , , ,H, ,H, ,H, ,H, , , , , ,H, , , , ,98,SCHOOL,10,50,25, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3, ,Y,Y,Y, , ,0, ,Y,Y, ,Y, , ,0,0, , ,0,0,2,0,0, ,1,0, , , , , , , ,17,ORANGE
483655.97,165199.029999999,644,0,124K,RANDOLPH FISH & GAME CLUB,1, , , , , , , , , ,17010, , , , , ,RHETT SOVOIE, ,HC67 BOX 52,RANDOPLH CTR.,VT,05061,728-5020, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,17,ORANGE
482269.38,172553.359999999,645,0,112D,ROXBURY STATE FOREST,1, , , , , , ,Y, , ,23075, ,PARKING AREA, , , , ,FPR-BARRE, , , , , , ,1, , , , , ,X,X, , ,X, ,X,X, , , , , ,X, , , ,X, , ,X,X, , , , , ,X, , , , ,13, ,0,4,2, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0,Y, , , , ,Y,Y,23,WASHINGTON
481342.38,176948.5,646,0,112F,ROXBURY VILLAGE SCHOOL,1, , , , , , , , , ,23075, , , , , ,R. BROWN, ,RR 1,ROXBURY,VT,05669,485-7768, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
481499.78,177528.48,647,0,112G,WINDRIDGE CAMP AT TEELA WOOKET,2, , , , , , , , , ,23075, , , , , ,T. HOEHN, ,P.O. BOX 463,RICHMOND,VT,05477,485-5400, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
482062.66,175632.52,648,0,112E,ROXBURY STATE FOREST 2,1, , , , , , , , , ,23075, , , , , ,FPR, , ,ROXBURY,VT,05669, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
476049.41,117692.119999999,649,0,157D,COOLIDGE SF/ PLYMSBURY WMA,1, ,Y, , , , ,Y, , ,21110, ,T.H. PARKING LOT, , , ,GARY SALMON,FPR-PITTSFORD, ,SHREWSBURY,VT,05738, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,0,2,0, , , , ,0,0,0,0,0,0, , , ,0,1,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0,Y, , , , , , ,21,RUTLAND
474888.81,114451.609999999,650,0,157A,COOLIDGE SF/ PLYMSBURY WMA,1, , , , , , , , , ,21110, ,PLYMSBURY WMA, , , ,GARY SALMON,FPR-PITTSFORD, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
473025.69,113954.109999999,651,0,157E,SHRESBURY MTN. SCHOOL,1, , ,Y,Y, , , ,Y, ,21110, , , , , ,PRINCIPLE,SHRESBURY MTN. SCHOOL,ROUTE 1 BOX 302,"SHREWSBURY, VT 05738",VT,05738,492-3435,492-6107,7, ,X, , , , , ,X, , , , , , ,X, , , , , ,X, , , ,X, , , , , , , , , ,PLAYGROUND, , ,6, ,0,30,30, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y,Y,Y,Y, ,1, ,Y, , ,Y, ,y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
478579.34,121982.07,652,0,157J,COOLIDGE STATE FOREST ACCESS 7,1, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
475687.31,123869.560000001,653,0,157F,COOLIDGE SF 1,1, , , , , , , , , ,21105, , , , , ,FPR, , ,SHERBURNE,VT,05751, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
475610.03,124134.48,654,0,157G,KILLINGTON SKI AREA AND RESORT,2, , , , , , , , ,Y, , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,1,162,18,Y,0,0, , , , , , , ,21,RUTLAND
475610.03,124244.859999999,655,0,157H,MERRILL HIKING CENTER /KILLINGTON,2, , , , , , ,Y, , ,21105, , , , , ,DAVID LAING, ,KILLINGTON RD.,"KILLINGTON,VT 05751",VT,05751,422-3333, ,10, , , , , , , , , ,X, , , , , , , ,X,X, , , , , , , , , , , , , , , , , , ,12, ,0,0,0, , , ,Y,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,20,Y, , , , , , ,21,RUTLAND
469872.09,124212.609999999,656,0,157I,RUTLAND CITY FOREST,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
466880.31,121132.26,657,0,156A,AIKEN STATE FOREST,1, ,Y, , , , ,Y, , ,21050, , , , , , ,FRP-PITTSFORD, , , , , , ,1, , , , , , , , , ,X, , ,X, , , , ,X,X, , , ,X, , ,X,X, , , , , ,X, , , , ,13, ,918,10,10,Y, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, ,Y, ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,4.5,Y, ,Y, , , , ,21,RUTLAND
465170.66,122176.66,658,0,156B,MENDON RECREATION AREA,1, , ,Y,Y, , ,Y,Y,Y,21050, , , , , ,AL CURNS,MENDON REC COMM.,1 SPENCER REC COMM,MENDON,VT,05701,775-4707,775-3750,4, ,X, , , , , , , ,X, , ,X, , , , , ,X, , , ,X, , , ,X, , , , , , , , , , ,11, ,16,40,40, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y,Y, , , ,2, , , , ,Y, , ,0,0, , ,0,0,2,0,0, ,1,1,Y, , , , ,Y, ,21,RUTLAND
467113.13,122236.550000001,659,0,156C,RUTLAND CITY FOREST ACCESS 2,1, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
482453.5,132662.92,660,0,147B,LES NEWELL WMA,1, , , , , , , , , , , ,ACCESS POINT, , , ,RICK WHITE,FPR-SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
480238.06,133665.48,661,0,147C,LES NEWELL WMA,1, , , , , , , , , , , ,ACCESS POINT, , , ,RICK WHITE,FPR-SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
480399.81,131708.800000001,662,0,147A,LES NEWELL WMA,1, , , , , , , , , , , ,ACCESS POINT, , , ,RICK WHITE,FPR-SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,21,RUTLAND
485914.16,141750.310000001,663,0,136B,LES NEWELL WMA,1, , , , , , , , , ,27095, ,ACCESS POINT, , , ,RICK WHITE,FPR - SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
481299.09,139037.98,664,0,136D,LES NEWELL WMA,1, , , , , , , , , , , ,ACCESS POINT, , , ,RICK WHITE,FPR - SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
481746.06,142799.27,665,0,136A,LES NEWELL WMA,1, , , , , , , , , ,27095, ,ACCESS POINT, , , ,RICK WHITE,FPR-SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
482471.41,140442.16,666,0,136K,STOCKBRIDGE CENTRAL SCHOOL,1, , ,Y,Y, , , ,Y,Y,27095,1/17/97, , , , ,CAROL RANDALL,STOCKBRIDGE CENTRAL SCHOOL,RD #2,"BETHEL, VT 05032",VT,05032,234-9248, ,7, ,H, , , , , ,H, , , , , , , , , , , ,H, , ,H, ,H, ,H, , , ,H,H, , , , , ,6,SCHOOL / PUBLIC,10,50,50,Y,WHITE RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y,Y,Y,N, ,1, ,Y,Y, , , ,Y,0,0, , ,0,0,2,0,0, ,0,0, , , , , , , ,27,WINDSOR
483525.69,141053.279999999,667,0,136C,LES NEWELL WMA,1, , , , , , , , , , , ,ACCESS POINT, , , ,RICK WHITE,FPR - SPRINGFIELD, , , , , , ,1, , , , , , ,X, , ,X, , ,X, , , , , ,X, , , , , , ,X, , , , , , , , , , , ,13, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
484089.78,142295.640000001,668,0,136L,WHITE RIVER VALLEY CAMPING,2, ,Y, , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,10,0,0,42, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
512850.25,121271.140000001,669,0,161A,BURNAPS ISLAND,2, , , , , , , , , ,27045, , , , , ,BILL BRIDGE, ,19 BUCK ROAD,HARTLAND,VT,03755,602-643-6626, ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,0,WINDSOR
510755.44,122880.199999999,670,0,161B,NORTH HARTLAND BOAT/CAMP AREA,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
511909.06,124428.58,671,0,161C,MAPLE LEAF CAMPGROUND,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
501636.13,120774.189999999,672,0,160C,ESHQUA BOG,1, , , , , , , , , ,27045, , , , , ,NATURE CONSERVANCY, ,27 STATE STREET,MONTPELIER,VT,05602,229-4425, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
509664.03,118316.289999999,673,0,160F,SUMNERS FALLS PICNIC AREA,1, , , , , , , , , ,27045, , , , , ,N.E POWER CO., ,25 RESEARCH DR.,WESTBOROUGH,MA,01582, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
509248.28,115726.23,674,0,160G,HARTLAND FISH AND GAME CLUB,1, , , , , , , , , ,27045, , , , , ,BRAIN CRAIG, ,17 DAY STREET,WINDSOR,VT,05089,671-5333, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
508456.16,115355.42,675,0,160D,HARTLAND ELEMENTARY SCHOOL,1, , ,Y, , , , , , ,27045, , , , , ,WAYNE INGALLS, ,FAIRGROUND RD,HARTLAND,VT,05048,436-2255,436-2041,7, ,H, , , , , ,H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,0,100,100, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y,Y, ,Y, , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
507944.88,115731.84,676,0,160E,HARTLAND REC. CENTER,1, , ,Y,Y, , , ,Y, ,27045, , , , , ,BOB PICKETT, ,"PO BOX 75, RT12",HARTLAND,VT,05048,436-2098,436-2128,4, ,X,X, , , ,X,X,X,X, , , ,X, , ,X, ,X, , , , , , , , , , , ,X,X, , , , , ,0, ,5,40,30, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y, ,Y, , ,2,Y,Y, , , , ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
499300.56,117108.77,677,0,159A,DENOMORE WMA,1, , , , , , , , , ,27045, , , ,HARTLAND, , ,FPR-SPRINGFIRED, ,HARTLAND,VT,03755, , ,1, , , , , , , , , , , , ,X, , , , , ,X, , , , , , , , , , , , , , , , , , ,13, ,251.6,2,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
498662.56,115198.800000001,678,0,159N,ROJEK'S SATBLES,2, , , , , , , , , ,27045, , , , , ,STEVEN ROJEK, ,11 MEADOW LANE,HANOVER,NH,03755, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
497028.94,117409.460000001,679,0,159D,GREEN MTN HORSE ASSN.,2, , , , , , ,Y, , ,27120, , , , , ,VIRGINIA LANCASTER,GREEN MTN HORSE ASSN.,PO BOX 8,S. WOODSTOCK,VT,05071,457-1509,457-4471,10, , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , ,98,STABLE,50,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , ,Y,27,WINDSOR
497569.38,118315.68,680,0,159M,KEDRON VALLEY STABLES,2, , , , , , , , , ,27120, , , , , ,PAUL KENDAL JR., ,P. O. BOX 368,S. WOODSTOCK,VT,05071,456-1509, ,10, , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
490460.13,118197.48,681,0,159B,COOLIDGE STATE FOREST,1, ,Y, , , , ,Y, , ,27120, ,CURTIS HOLLOW BLOCK, , , , ,FPR-SPRINGFIELD, , , , , , ,1, , , , , ,X, , , , , ,X,X, , , , , ,X, , , ,X, , ,X,X, , , , , , , , , , ,13, ,1465,10,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0,Y,Y,Y,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,3, , , , ,Y, , ,27,WINDSOR
490002.06,120879.550000001,682,0,159O,BRIDGEWATER VILLAGE SCHOOL,1, , ,Y, , , , ,Y, ,27025, , , , , ,JOHN TERKO,BRIDGEWATER VILLAGE SCHOOL, ,BRIDGEWATER,VT,05034,672-3464, ,7, ,X, , , , , ,X, , , , , , , , , , , , , , , , , ,X, , , , , , , , , , , ,98,SCHOOL,1,30,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y, ,Y, , ,0, , , , , , ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
496350.97,123636.49,683,0,159I,WOODSTOCK JR. UHSD #4,1, , ,Y, , , , , , ,27120, , , , , ,STEPHEN TARLETON,WOODSTOCK JR. UHSD #4,ROUTE 4,WOODSTOCK,VT,05091,457-1317,457-1850,7, ,H, , , , , ,H, , , , , , , , , , , , , , , , , , , , , , , ,H, , , , , ,0, ,35,800,400,Y,OTTAUQUECHEE RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,10,Y,Y,Y,Y,Y,LACROSSE,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
497844.75,124603.380000001,684,0,159J,WOODSTOCK REC. CENTER,1, , ,Y,Y, ,Y, ,Y, ,27120, , , , , ,DOUGLAS DAYTON, ,54 RIVER STREET,WOODSTOCK,VT,05091,457-1502,457-3813,8, ,X,X, , , , ,X, , , , , ,X,X, , , , ,X,X, , , , , , ,X, , ,X,X,X, , , , ,12, ,8,50,50,Y, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y,Y,Y, , ,7,Y,Y, , ,Y,Y,Y,0,0, , ,0,2,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
497607.88,124907.939999999,685,0,159C,FAULKNER PARK,1, , , , , , ,Y, , ,27120, , , , , ,JOHN WIGGIN, ,14 THE GREEN,WOODSTOCK,VT,05091-1298,800-448-7900, ,4, , , , , , , , , ,X, , , , , , , , , , ,X, , , , , ,X, , , , , ,X, , , , ,14, ,12,8,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,1,Y, , , , , , ,27,WINDSOR
498405.53,124878.939999999,686,0,159F,VILLAGE GREEN,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
498410.38,124632.390000001,687,0,159H,WOODSTOCK ELEM. SCHOOL,1, , , , , , , , , ,27120, , , , , ,MR. NORMAN FRATES, ,15 SOUTH STREET,WOODSTOCK,VT,05091,457-2522, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,SCHOOL,2,50,50, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
498540.91,124564.710000001,688,0,159G,VAIL FIELD,1, , ,Y,Y, ,Y,Y,Y, ,27120, , , , , ,DOUGLAS DAYTON,WOODSTOCK REC CTR.,54 RIVER STREET,WOODSTOCK,VT,05091,457-1502,457-3813,4, ,X, , , , , ,X, , , , , ,X, , , , , ,X, , , , , ,X, , , , ,X,X,X, , , , ,11, ,4,60,60,Y,BROOK, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y,Y,Y, ,LACROSSE,3,Y,Y,Y, ,Y, ,Y,0,0, , ,0,2,0,0,0, ,0,0, , , , ,Y, , ,27,WINDSOR
499174.19,124293.99,689,0,159E,MT PEG PARK,1, , , , , , ,Y, , ,27120, , , , , ,JOHN WIGGIN, ,14 THE GREEN,WOODSTOCK,VT,05091-1298,800-448-7900, ,4, , , , , , , , , ,X, , , , , , , , , , , , , , , , ,X, , , , , ,X, , , , ,14, ,25,6,6, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,1,Y, , , , , ,Y,27,WINDSOR
498671.44,123849.23,690,0,159L,WOODSTOCK SKI TOURING & GOLF,2, , , , ,Y, ,Y, ,Y, , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,18,0, , ,0,0,2,0,0, ,14,37, , , , , , , ,27,WINDSOR
498579.59,122379.59,691,0,159K,WOODSTOCK HEALTH & FITNESS CENTER,2, , , , , , , , , ,27120, , , , , ,CHUCK VANDERSTREET, ,SOUTH ROAD,WOODSTOCK,VT,05091, , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,27,WINDSOR
