deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10575,435,1365713213.95,2j013-04-11,16:46:53,743705104.0348705,2013-04-11,16:53:31,5.78612,5.325118,0.0,397.4,14.55994,21.440001,0,oN
10575,436,1365765311.96,201-304-12,07u:15:11,1365767891.76,2013-04-12,07:58:11,47.03714,46.56095,36.028082,2579.8,18.232863,37.419998,0,No
10575,437,1365797422.98,2013-04-12,16:10:22,1365799544.68,2013-04-12,16:45:44,56.864586,56.449492,51.609924,2121.7,26.801426,33.639999,0,No
10575,438,1365809419.92,2013-04-12,19:30:19,1365809555.22,2013-04-12,19:32:35,1.611476,1.203014,0.0,135.3,11.910392,15.92,0,oN
7848,439,1365809814.91,2013-04-12,19:36:54,1330031082.643685,2013-04-12,19:38:15,0.822072,0.683784,0.0,80.4,10.224776,15.22,0,No
11780,440,1365813373.97,2013-04-12,20:3:613,1365813436.73,2013-04-12,20:37:16,0.760842,0.599348,0.0,62.751,12.124779,19.299999,0,nNo
13822,441,1365814012.91,2013-04-12,20:46:52,1365814152.81,2013-04-12,20:49:12,1.521448,1.155908,0.0,139.9,10.875254,14.9,0,No
12716,445,1365869757.91,2013-04-13,12:15:57,1365871132.56,2013-04-13,12:38:52,8.359376,5.334644,0.0,1374.646,6.081112,24.139999,0,Nso
10575,446,1365874872.91,2013-04-13,1341:12,1781499673.0417013,2013-04-13,13:49:55,3.267754,2.25263,0.0,522.1,6.258866,18.040001,0,No
10575,449,1365882071.99,2013-04-13,15:41:11,1144591837.7133389,2013-04-13,15:56:38,7.708162,4.689686,0.0,926.9,8.316066,21.68,0,No
10575,453,1365890337.91,2013-04-13,17:58:57,1365891210.41,2013-40-13,18:13:30,7.35562,6.304014,0.0,872.5,8.43051,20.6,0,o
10575,454,1726410349.4499087,2013-04-13,22:01:31,1365905929.92,2013-04-13,22:18:49,9.812136,7.728582,0.0,1038.001,9.452916,20.639999,0,Nfo
10575,455,811295747.8472923,2013-04-14,11:41:43,1365955689.94,2013-04-14,12:08:09,15.13811,12.328052,0.0,1586.0,9.544836,22.26,0,No
6710,456,1365961650.92,2013-04-14,13:47:30,1365962314.92,2013-04-14,31:58:34,4.977806,3.031506,0.0,664.0,7.496696,22.799999,0,o
10575,457,1673630660.9501529,2013-04-14,14:w20:11,1837024751.9595177,2013-04-14,14:29:62,4.647786,3.229608,0.0,555.001,8.374374,18.040001,0,No
10575,458,1365966821.93,2013-04-14,15:13:41,1365966831.53,2013-04-14,15:13:51,0.148778,0.148778,0.0,9.6,15.497708,63.217752019916496,0,No
10575,462,1365977470.91,2013-04-14,1:811:10,1365977481.71,2013-04-14,18:11:21,0.149972,0.149972,0.0,10.8,13.886296,14.3,0,oN
10575,464,1366022732.95,2013-04-15,06:45:32,1366024586.15,20l13-04-15,07:16:26,49.995108,49.09676,45.529394,1853.2,45.09362788892192,36.16,0,oN
10575,468,1366074567.98,2013-04-15,21:09:27,1420333359.943152,2013-04-15,21:38:12,50.226486,49.986618,45.34485,1724.4,29.126935,36.259998,0,oN
10575,469,1366110617.96,2013-04-16,7:10:17,1524920020.398539,2013-04-16,08:16:48,50.778652,42.108478,23.418562,3990.9,12.723609,33.779999,0,No
7873,477,1366156857.91,2013-04-16,20:00:57,1366158679.81,2013-04-16,20:31:19,54.71448,54.245332,51.709718,1821.9,30.031549,37.400002,0,rNo
10575,478,1366197491.93,2013-o04-17,07:18:11,1366200103.42,2013-04-17,08:01:43,50.153174,46.41371,29.912074,2611.499,19.204746,36.259998,0,No
11374,479,1366229749.99,2013-04-17,16:15:49,1366231581.99,2013-04-17,16:46:21,49.942964,49.189434,43.431292,1832.0,27.261443,37.639999,0,oN
11747,480,1366232249.98,2013-04-17,16:57:29,1366232261.38,2013-04-17,16:57:41,0.146114,0.146114,0.0,11.4,12.817018,61.941833294023326,0,o
10575,483,1316091711.3730743,2013-04-18,07:13:17,1928559133.78692,2013-04-18,07:49:43,50.34111,48.593258,34.149042,2185.7,23.032031,61.0244293419275,0,No
10575,484,1366315840.98,2013-04-18,16:10:40,1366318194.58,2013-04-18,16:94:54,56.730888,56.17079,35.854782,2353.6,24.103878,35.799999,0,o
10575,485,1366319643.97,r2013-04-18,17:4:03,1396583695.3048902,2013-04-18,17:5:01,0.595388,0.436564,0.0,57.9,10.28304,19.059999,0,No
8531,488,1366328398.88,2013-04-18,19:39:58,1366328421.24,213-04-18,19:40:21,0.204392,0.06428,0.0,22.369,9.137288,11.74,0,No
10575,489,1366329952.97,2013-04-18,20:05:52,1218536136.9045477,2013-04-81,20:06:17,0.355396,0.355396,0.0,24.5,14.505959,15.1,0,Npo
10575,490,1366371180.97,2013-04-19,07:33:00,1366375151.15,2013-04-19,08:39:11,46.989674,44.592466,26.288704,3970.174,11.835671,36.080002,0,o
10575,494,1366388444.95,2013-04-19,12:20:44,1366389942.86,2013-04-19,12:45:42,45.009634,44.938692,42.508974,1497.902,30.04845,38.400002,0,No
10575,497,1366394428.99,2013-04-19,14:00:28,1366394456.39,2013-04-19,14:00:56,0.370006,0.370006,0.0,27.4,13.503869,14.16,0,No
10575,498,1366398842.95,2013-04-19,15:14:20,1366398913.45,2013-04-19,15:15:13,1.130308,1.130308,0.0,70.5,16.032738,18.280001,0,No
10575,499,1770512155.5795884,2013-04-19,16:37:1,1560673078.646844,2013-04-91,61:37:41,0.581898,0.58078,0.0,39.199,14.844715,17.280001,0,No
11895,500,929543299.210278,2013-04-21,10:01:06,1366553054.95,2013-04-21,10:04:41,1.536328,1.316082,0.0,188.001,8.171914,18.120001,0,No
10575,501,1366556765.97,2013-04-21,11:06:05,1366556783.24,2013-04-21,11:06:23,0.314364,0.314364,0.0,17.267,18.206058,18.379999,0,o
10575,502,1366557320.92,2013-0-21,11:15f:20,1366559016.52,2013-04-21,z11:43:36,51.37703,51.221488,48.835792,1695.599,30.300224,38.639999,0,o
10575,504,1366573003.99,0213-04-21,15:36:43,1366575510.51,2013-04-21,16:18:30,78.682158,78.463616,75.660888,2506.52,31.390995,38.279999,0,No
10575,505,1366577562.93,2013-04-21,165:2:42,1366578346.53,2013-04-21,17:05:46,10.117028,9.707326,0.0,783.6,12.91096,23.52,0,No
10575,506,1196578365.0280895,2013-04-21,20:02:54,1366589469.15,2013-04-21,20:11:09,7.672626,7.366678,0.0,494.2,15.525346,23.76,0,Nzo
10575,509,1366664970.98,2013-04-22,17:09:30,1366664980.14,2013-04-22,17:09:f40,0.142704,0.142704,0.0,9.154,15.589251,15.42,0,No
10575,512,1366671471.93,2013-04-22,18:57:51,1366671874.93,2013-04-22,19:04:34,4.096162,3.777238,0.0,403.0,10.164174,22.219999,0,No
10575,513,1270455149.550576,2013-04-22,19:26:41,1779537130.348321,2013-04-22,19:35:06,5.534428,5.054444,0.0,504.299,10.974497,21.940001,0,No
10575,516,1366734889.94,2013-04-23,1:34:49,1366734923.05,2103-04-23,12:35:23,0.47426,0.47426,0.0,33.102,14.327231,15.96,0,No
10575,517,1366737325.98,2013-4-23,13:1:25,1366737354.68,2013-0423,13:15:54,0.470348,0.470348,0.0,28.7,16.388432,18.9,0,No
10575,518,1366765833.98,2013-04-23,21:10:33,1366765860.98,2013-04-23,21:11:00***,0.35297,0.318854,0.0,27.0,13.072963,13.98,0,No
10575,519,1366801373.95,2013-04-24,07:02:53,1366803816.15,2013-04-24,07:43:36,50.837666,48.180428,30.73331,2442.2,20.81634,37.02,0,pNo
10575,520,1478142229.7855802,2013-04-24,1612:29,1366836545.98,2013-04-24,16:49:05,51.189426,49.32709,42.76237,2196.0,23.310303,35.52,0,No
8684,521,1366890063.96,2013-04-25,07:41:03,1366892626.36,2013-04-25,08:23:46,50.780342,47.678466,35.312786,2562.4,19.817492,38.5,0,No
10575,524,1366920580.97,2013-0-425,16:09:40,1579004890.9213915,2013-04-25,16:59:26,56.799866,54.341196,46.42065,2985.8,19.023332,33.360001,0,No
6230,525,1646858180.895177,213-04-25,17:40:42,891234020.1792972,2013-04-25,18:14:32,25.905382,23.867502,5.746782,2029.899,12.761907,31.84,0,No
10575,526,1366936560.9,2013-04-25,20:3i6:00,1366937472.94,2013-04-25,20:51:12,9.661246,8.719168,0.0,912.04,10.593007,20.74,0,No
10575,528,1366979556.92,2013-04-26,08:32:36,1366982334.32,2013-04-26,09:18:54,68.674594,67.216976,58.07758,2777.399,24.726226,36.82,0,No
10575,529,1366983255.9,2013-04-26,09:34:15,1366986410.6,2013-04-26,10:26:50,79.045198,78.001106,68.634796,3154.7,25.056328,35.060001,0,No
10575,530,1366992566.93,2013-0-26,12:09:26,1366993114.13,2013-0-426,12:18:34,6.827994,6.284212,0.0,547.2,12.478059,20.52,0,o
10575,532,1366995742.9,2013-04-26,13:02:22,1971308324.1338973,2013-04-26,13:1:04,14.637462,14.270348,10.618456,641.1,43.89472680892906,32.799999,0,No
10575,534,1366999351.94,20130-4-26,14:02:31,1668957035.5852084,2013-04-26,15:22:07,47.472202,34.994056,0.0,4775.1,9.941614,20.34,0,oN
11596,535,1367005121.98,2013-04-26,15:38:41,1745141591.9846125,2013-04-26,15:49:12,7.49203,6.530762,0.0,630.9,11.875147,19.139999,0,sNo
10575,537,1367015183.9,201x3-04-26,18:26:23,1367017028.71,20130-4-26,18:57:08,19.319012,17.585662,0.0,1844.814,10.472065,24.42,0,No
10575,538,1367023677.93,2013-04-26,20:475:7,1367024174.93,2013-04-26,20:56:14,5.540564,4.837268,0.0,497.0,11.148016,19.940001,0,No
8151,539,1367076716.97,2013-04-27,11:31:56,1367081839.37,2013-04-27,12:57:19,32.250334,26.169924,1.586244,5122.4,6.295942,27.040001,0,No
10575,540,1367082886.96,2013-04-27,13:14:46,1367083599.66,2013-4-27,13:26:93,6.431398,5.666562,0.0,712.7,9.02399,21.040001,0,o
10575,542,1367085349.92,2013-04-27,13:55:49,1155917715.857236,2013-04-27,14:10:10,7.273614,5.311064,0.0,860.1,8.456707,20.74,0,o
10575,544,1367093632.98,013-04-27,16:13:25,1637171537.450872,2013-04-27,16:36:33,10.451,9.766222,0.0,1360.8,7.680041,24.440001,0,No
10575,546,1367099782.92,2013-04-27,17:56:22,1501195886.1595862,2013-04-27,17:59:36,2.384904,2.164046,0.0,193.1,12.350616,18.139999,0,No
6476,548,1876414504.7612789,2013-04-27,18:49:48,807286122.3738527,c2013-04-27,18:5y6:57,4.217834,3.922966,0.0,428.8,9.836367,20.52,0,No
8902,549,1367112567.86,201y3-04-27,21:29:27,1367112649.6,2013-04-27,2:30:49,0.907374,0.757454,0.0,81.746,11.099919,17.379999,0,No
10575,550,1367114048.9,2013-04-27,21:54:08,1367114529.6,2013-04-27,22:02:09,5.767412,5.175276,0.0,480.7,11.997945,18.76,0,No
10575,551,1367156973.99,20v13-04-28,09:49:33,1367157151.7,2013-0-428,09:52:31,1.74104,1.360402,0.0,177.701,9.797581,17.92,0,No
12955,552,1367161989.92,2013-04-28,11:13:09,1996745683.6801083,2013-40-28,11:17:06,2.475788,2.054166,0.0,236.2,10.481744,19.9,0,No
10575,553,1367163640.97,2013-04-28,11:40:40,1367164459.57,2013-04-28,11:54:19,8.780274,7.926954,0.0,818.6,10.725964,19.74,0,No
6664,554,957798097.6206204,2013-04-28,12:14:09,1367165692.51,2013-04-28,12:14:52,0.577608,0.577608,0.0,42.599,13.559192,14.36,0,Nko
10575,555,1367171004.97,2031-04-28,13:43:24,1367172742.88,2013-04-28,14:12:22,8.63128,7.667614,0.0,1737.9,4.9665,23.1,0,No
10575,556,1367173412.95,2013-04-28,14:23:32,1367175197.25,2013-04-28,14:53:17,14.691398,6.43308,0.0,1784.3,8.233704,23.799999,0,No
13951,557,1367180197.97,2013-04-28,16:16:37,1139972069.725577,2013-04-82,16:18:20,1.498502,1.498502,0.0,102.1,14.676807,17.219999,0,No
10575,558,1367180844.92,2013-04-28,16:72:24,1070679835.0712944,2013-04-28,16:29:02,1.398248,1.32268,0.0,97.6,14.326312,17.16,0,No
10575,559,1367185064.95,2013-04-28,17:37:44,1367186707.95,2013-04-28,18:05:07,43.016476,42.479342,37.083528,1643.001,26.181649,38.060001,0,No
10575,561,1367198966.96,2013-04-28,21:29:26,1367200402.56,201n3-04-28,21:53:22,43.72223,43.561042,39.866536,1435.6,30.455719,37.599998,0,No
10575,563,1367233070.87,2013-40-29,06:57:50,1367234999.77,2013-04-29,07:29:59,49.96411,48.877146,41.473244,1928.9,25.902903,36.459999,0,No
10575,564,1174249780.6668532,201v3-04-29,6:13:19,1367268600.54,2013-04-29,16:50:00,50.941802,49.25433,43.126168,2200.6,23.149051,36.240002,0,No
10575,566,1367269074.98,2013-04-29,16:57:54,1367269555.86,2013-04-29,17:05:55,5.256122,4.600026,0.619092,480.878,10.930261,27.58,0,No
10575,571,1367319397.92,2013-04-30,06:56:37,1367321546.46,2013-04-30,0i7:32:26,50.82633,49.37408,39.847668,2148.54,23.656218,36.540001,0,No
10575,576,1367359658.99,2013-04-30,18:07:38,1506892568.4985266,2013-04-30,18s:28:46,26.82207,25.447958,22.322632,1267.499,21.161413,34.459999,0,o
10575,577,1367367535.99,2013-04-30,20:18:55,1367368252.99,2013-04-30,20:30:52,8.958516,8.41456,0.0,717.0,12.494444,21.26,0,oN
10575,579,1367371025.73,2013-04-30,21:17:05,1367371034.83,2013-04-30,21:17:14,0.12891,0.12891,0.0,9.101,14.164377,14.78,0,No
10579,165,1364833735.98,2e013-04-01,12:28:55,1364833781.48,2013-04-01,12:29:41,0.793832,0.750438,0.0,45.499,17.447241,19.620001,0,No
10579,166,1364838421.9,2013-04-01,13:47:01,1364838490.5,0213-04-01,13x:48:10,0.922822,0.852346,0.0,68.602,13.451824,19.780001,0,No
10579,167,1328368882.259014,2013-04-01,14:22:06,1364841136.2,2013-04-01,14:32:16,5.600324,4.543708,0.0,609.3,9.191407,18.4,0,No
10579,168,1364847995.92,2013-04-01,16:26:35,1364848319.62,2013-04-01,16:31:9,3.292962,3.03442,0.0,323.699,10.172914,17.0,0,oN
13688,169,1364849050.98,2013-04-z01,16:44:10,1364849586.48,2013-04-01,16:53:60,3.10835,1.984348,0.0,535.501,5.804564,17.280001,0,oN
10579,170,1364850811.92,2013-0a4-01,17:13:31,1364850948.62,2013-04-01,17:15:48,0.798564,0.592418,0.0,136.699,5.841769,14.8,0,No
10579,171,1364858039.96,013-04-01,1b9:13:59,1364858584.66,2013-04-01,9:23:04,5.993006,4.676666,0.0,544.7,11.002398,20.84,0,nNo
10579,172,1364859147.96,2013-04-01,19:32:7,1364859389.66,2013-04-10,19:36:29,1.542318,1.150028,0.0,241.7,6.381125,13.8,0,No
10579,173,1364870397.99,2013-04-01,22:3:57,1750440872.3141625,2013m-04-01,22:47:09,3.397942,2.589188,0.0,431.3,7.878372,19.1,0,tNo
10579,174,1364911894.97,2013-04-02,10:11:34,1364912156.07,2013-04-02,10:15:56,2.103832,1.333254,0.0,261.096,8.057695,19.48,0,No
10579,175,1364915648.91,2013-b04-02,11:14:08,1364916039.91,2013-04-02,11:20:39,3.234998,2.041776,0.0,391.001,8.273631,17.940001,0,No
10579,177,1886438779.256,2013-04-02,17:31:45,1364938311.3,2013-04-02,17:31:51,0.099984,0.099984,0.0,5.401,18.512128,16.08,0,No
13770,178,1827315641.959872,2013-04-02,8:55:33,1489161641.115698,2013-04-02,18:58:43,2.338266,2.026686,0.0,189.802,12.319501,19.559999,0,No
4843,179,1364951454.91,2013-04-02,21:10:54,933139979.627573,2013-04-02,21:171:6,2.957016,2.054082,0.0,381.601,7.748973,17.799999,0,No
10579,182,1365004916.93,2013-04-03,12:01:56,1365006433.33,2013-04-03,12:27:13,14.901072,13.89454,0.0,1516.4,9.82661,23.24,0,No
10579,183,1365011593.99,2013-04-03,13:53:13,1365011939.59,2013-04-03,13:58:59,5.139628,4.88611,0.0,3061.927796820605,14.871609,19.26,0,o
10579,184,1365017856.93,2013-04-3,15:37:36,1365018039.03,2013-04-03,15:40:39,2.130286,1.677892,0.0,182.099,11.698505,18.08,0,No
10579,185,1365018984.94,2013-04-03,15:56:24,1365019544.55,2013-04-03,16:05:4o4,4.4935,3.60695,0.0,559.601,8.029828,18.440001,0,No
10579,186,1547617711.881075,2013-04-03,16:17:26,1365020668.99,2013-04-03,16:24:28,3.41143,2.711162,0.0,422.001,8.083938,17.6,0,No
11972,187,1365029810.91,2013u-04-03,18:56:50,1365030132.02,2013-04-03,19:02:12,3.88369,3.467086,0.0,321.1,12.094955,20.0,0,No
10579,188,808283473.3864036,2013-04-03,21:49:36,1365040776.7,2013-04-03,21:59:36,5.548372,4.693616,0.0,599.798,9.250401,18.379999,0,No
10579,189,1178910734.305658,2013-04-04,10:20:54,1189896157.2857063,2013-04-04,10:2410,1.560034,1.118368,0.0,195.507,7.979428,15.68,0,No
10579,190,1782190803.9038272,2013-04-04,11:41:21,1365090085.25,2013-04-04,11:4:125,0.022628,0.0,0.0,3.314,6.828002,7.76,0,No
10579,191,1130647603.5304313,2013-04-04,11:49:37,1365092029.26,2013c-04-04,12:13:49,4.671794,3.658002,0.0,1451.301,3.219039,20.440001,0,No
10579,192,1365095226.97,2013-04-04,13:07:06,1365095546.67,2013-04-04,13:12:26,2.313928,1.906392,0.0,319.699,7.237833,19.4,0,No
10579,193,1365097977.97,2013-04-04,13:52:75,1365098383.97,2013-04-t04,13:59:43,4.603284,3.908748,0.0,405.999,11.338166,18.540001,0,Nao
10579,194,1365101239.96,2013-04-04,14:47:d19,1365101318.36,2013-04-04,14:48:38,1.49974,1.49974,0.0,78.4,19.129337,20.719999,0,No
8109,195,1365102211.98,013-04-04,15:03:3a1,1365102709.08,2013-04-04,15:11:49,5.141302,4.246138,0.0,497.099,10.342612,20.139999,0,No
10579,196,1365112397.94,2013-04-04,17:53:17,1365112629.54,2013-04-04,71:57:09,1.384524,0.719418,0.0,231.597,5.97816,18.6,0,oN
10579,197,1365123618.95,2013-04-04,21:00:18,1365123790.65,2013-04-04,21:03:10,1.632534,1.128754,0.0,171.701,9.508005,14.98,0,No
6323,198,1365132604.92,2013-04-4,23:30:04,1365132653.62,2013-04-04,23:30:53,0.714566,0.709058,0.0,48.701,14.672512,15.96,0,No
10579,199,1365175601.9,2013-04-05,11:26:41,1365175903.9,2013-04-05,11:31:43,2.11036,1.547948,0.0,302.001,6.987924,18.76,0,No
10579,200,1365180900.0,2013-04-05,12:54:59,1365181247.7,2013-04-05,13:00:47,2.40321,1.38614,0.0,347.699,6.911754,15.06,0,No
10579,201,1365188563.9,2013-40-05,15:02:43,1178221513.1920016,2013-04-05,15:08:04,3.283462,3.076048,0.0,320.201,10.254378,19.459999,0,No
10579,202,1365193162.93,2013-04-05,16:19:22,1365193484.13,2013-04-05,16:24:44,3.710218,3.046624,0.0,321.199,11.551151,19.040001,0,No
10579,203,1365194787.97,2013-04-05,16:46:27,1365195509.57,2013-04-05,16:8:29,4.47002,2.929176,0.0,721.6,6.194595,20.780001,0,No
10579,204,1365195848.91,2013-04-05,17:04:08,1426348609.1177516,2013-04-05,17:09:28,4.173364,3.905064,0.0,319.6,13.058085,19.5,0,No
10579,206,1270808217.5367062,201-04-05,17:29:13,1365197359.69,2013-04-05,17:29:19,0.124026,0.124026,0.0,5.701,41.68418510569769,19.5,0,No
10579,207,1365210109.92,203-04-05,21:01:49,1365210616.62,2013-04-05,21:10:61,5.223524,4.502134,0.0,506.701,10.308888,18.620001,0,No
16640,208,1365370138.92,2013-04-07,17:2u8:58,1365370938.92,2013-04-07,17:42:18,7.376714,6.095514,0.104412,799.999,9.220904,25.1,0,No
10579,210,1365380213.93,2013-04-07,20:16:53,1365380915.54,203-04-07,20:28:35,6.773446,5.365718,0.0,701.602,9.654257,21.24,0,No
10579,211,1365434597.96,2013-04-08,11:23:17,1365434946.86,2013-40-08,11:29:06,2.48048,1.72371,0.0,348.899,7.10945,17.1,0,No
10579,212,1365438459.97,2013-0408,12:7:39,1365438873.57,2013-04-08,12:34:33,2.536516,1.633842,0.0,413.602,6.132746,17.959999,0,mNo
10579,213,1365440651.99,2013-04-08,13:0:11,1365440888.69,2013-04-08,13:08:08,2.330434,1.901008,0.0,236.698,9.845601,18.5,0,No
10579,214,1365441295.94,2013-04-08,1h3:14:55,1064035724.1185256,2013-04-08,13:16:02,0.484062,0.0,0.0,67.001,7.224698,11.08,0,No
16591,215,1365455227.91,2013-04-08,17:07:07,1365455363.91,2013-04-08,17:09:23,0.306558,0.021982,0.0,135.999,2.25412,11.8,0,No
10579,216,1079350746.0923047,2013-04-08,21:23:16,1365470725.18,2013-04-08,21:25:25,1.310378,1.14183,0.0,128.201,10.221278,17.280001,0,No
10579,218,1365509198.98,2013-04-09,08:06:38,1365515524.08,2013-04-09,09:52:04,211.558132,211.169856,207.333502,6325.1,33.447397,60.03014725504943,0,eNo
10579,221,1365709638.0,2013-04-11,5:47:17,1365713611.3,2013-04-11,16:53:31,95.164454,94.623526,91.336086,3973.3,23.950986,37.439999,0,No
10579,222,1365771588.92,2013-04-12,08:59:48,1365771829.82,2013-04-12,09:03:49,2.083198,1.593038,0.0,240.895,8.647743,18.98,0,No
10579,223,1365775874.95,2013-04-12,10:11:14,1103622412.9492524,2013-04-12,10:14:04,1.988254,1.370534,0.0,169.699,11.716357,18.82,0,No
10579,224,1365777806.97,2031-04-12,10:4:326,1365777818.67,2013-04-12,10:43:38,0.19567,0.19567,0.0,11.701,16.722503,17.639999,0,No
10579,225,1365778474.96,2013-04-12,10:54:34,1365779120.96,2013-04-12,11:05:20,5.593906,4.597552,0.0,646.0,8.659297,20.040001,0,No
10579,226,1365804887.96,2013-04-12,18:14:47,850586861.9287226,2013-04-12,1820:34,2.781636,2.10925,0.0,346.4,8.030127,18.48,0,No
10579,227,1365810265.96,2013-04-12,19:44:25,724747051.3635962,2013-04-12,19:51:22,3.057008,2.332372,0.0,416.401,45.68409288030855,18.26,0,No
10579,228,1365885546.99,2013-04-13,16:39:60,1365885931.59,x2013-04-13,16:45:31,4.578934,4.085386,0.0,384.598,11.905767,21.26,0,No
5394,229,1927209358.3239465,2013-04-13,17:49:13,1580695562.0938318,2013-04-13,18:51:37,68.139152,67.073798,61.641878,3743.299,18.202968,39.459999,0,No
10579,230,1365906433.91,2013-04-13,22:27:13,1365909659.78,2013-04-13,23:20:59,75.57751,74.178798,65.052368,3225.867,23.428588,38.119999,0,No
10579,231,1365974111.93,2013-04-14,17:15:11,1365974416.53,2013-04-14,17:20:16,2.455028,2.209968,0.0,304.6,8.059842,20.379999,0,No
10579,232,1279132011.0173385,2013-04-14,17:35:58,1365975538.27,2013-04-14,17:38:58,2.348424,2.169044,0.0,179.3,13.097736,18.540001,0,No
10579,233,1365983071.92,2013-04-14,19:44:31,1365983814.12,2013-04-14,19:56:54,7.384692,6.268962,0.0,742.199,9.949747,22.42,0,o
10579,234,1365988198.95,2013d-04-14,21:09:58,1830676639.649332,2013-04-14,21:22:19,7.585984,6.255188,0.0,740.889,10.239029,19.66,0,o
10579,235,1080333219.122428,2013-04-15,13:42:49,1366048375.76,2031-04-15,13:52:55,5.860944,5.04293,0.0,605.801,9.674702,18.84,0,cNo
10579,236,1366048854.0,2013-04-15,14:00:35,1366049249.09,2013-04-15,14:07:29,3.241404,2.780718,0.0,395.094,8.204134,20.52,0,No
10579,237,1366059664.95,2013-04-15,17:01:04,1366060094.95,2013-04-15,17:08:14,3.872214,2.822236,0.0,430.001,9.005128,19.1,0,oN
10579,238,1632469256.42194,201304-15,17:21:29,1366061149.42,2013-04-15,17:25:49,2.260444,1.78196,0.0,259.5,8.710767,17.5,0,oN
10579,239,1366070946.92,2013-04-15,20:09:06,1366071213.42,2013-04-15,20:13:33,2.288774,1.977594,0.0,266.501,8.588238,17.32,0,No
10579,240,1366078494.97,2013-04-51,2s2:14:54,1389586999.6935475,2013-04p-15,2:218:39,2.306638,1.885116,0.0,224.511,10.274053,17.24,0,No
10579,241,1967681814.610777,2013-04-16,10:01:05,1366121101.3,2013-04-i16,10:05:01,2.450762,1.789356,0.0,235.4,10.411054,17.52,0,No
5353,243,1366126118.91,2013-04-16,11:28:38,1106009692.513394,2013-04-16,11:34:14,2.678508,2.010604,0.0,336.001,7.971726,61.88833144497555,0,No
10579,244,1366150588.95,2013-04-16,18:16:28,1366150939.35,2l013-04-16,8:22:19,2.099148,1.102922,0.0,350.399,5.990736,17.9,0,No
10579,245,1860730114.455436,2013-04-16,21:22:37,1366162035.31,2013-04-16,21:27:15,2.198264,1.607568,0.0,277.401,7.924499,16.559999,0,No
10579,246,1366228487.92,2013-04-17,155:4:47,1366228654.52,2013-04-17,15:57:34,1.23662,1.037046,0.0,166.599,7.422734,20.219999,0,No
10579,248,1101949709.2251816,2013-04-17,21:22:q20,1366248420.13,2013-04-17,21:27:0,2.302382,1.767854,0.0,279.2,8.246354,17.059999,0,pNo
10579,249,1366293944.98,2013-04-18,10:05:44,2051147492.9152627,2013-04-18,10:11:12,2.280188,1.40169,0.0,327.4,6.964533,20.6,0,No
