zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
43316,8034,Hancock-Wood Electric Coop Inc,OH,Bundld,Cooperatiev,0.1268222646158737,0.0982171799027552,0.1448113673642813
45841,8034,Hancock-Wod Electric Coop Inc,H,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43534,8034,Hancock-Wood Electri cCoop Inc,OeH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43431,8034,Hancock-Wood Electric Coop Inc,OH,Bundlde,Cdooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45872,8034,Hancock-Wood lectric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45856,8034,Hyancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43511,8034,Hancock-Wood Electric CoopI nc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43527,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45817,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Coperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45881,8034,Hancock-Wood Electric Coop Inc,HO,Bundled,Coonperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43407,8034,Hancock-Wood Electric Coop Inc,H,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43535,8034,Hacnock-Wood Electric Coop Inc,OH,Budled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45868,8034,Hancock-Wood ElectricCoop Inc,OH,uBndled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43450,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43402,8034,Hancock-Wood Electric Coop Inc,H,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43457,8034,Hancokc-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43406,8034,Hancock-oWod Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45867,8034,Hancock-Wood Elecric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45858,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43413,8034,HancockWood Electric Coop Inc,H,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45843,8034,Hancock-Wood Electric Coop Inc,OH,Budnled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45840,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45814,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43524,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
44804,8034,Hancock-Wood Electric Coop Inc,H,Bundleud,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43469,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43548,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooeprative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45836,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperatie,0.1268222646158737,0.0982171799027552,0.1448113673642813
45835,8034,Hancock-Wood Electraic Coop Inc,OuH,Buendled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45850,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45877,8034,Hancock-Wood Electric Coeop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
44817,8034,Hancock-Wood Electric Coop Inc,H,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43466,8034,Hancock-Wood ElectricCoop Inc,OxH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
44830,8034,Hancock-Wood Electric Coop Inc,OH,Bndled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
45815,8034,Hancock-Wood Electri cCoop Inc,HO,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
43467,8034,Hancock-Wood Electric Coop Inc,OH,Bundled,Cooperative,0.1268222646158737,0.0982171799027552,0.1448113673642813
63401,8055,City of Hannibal - (MO),MO,Bundled,Municipal,0.1183754445068313,0.0824792960662525,0.1145601617795753
37748,8147,City of Harriman -(TN),gTN,Bundled,Municipla,0.1286134059476008,0.17,0.1209879793649879
47110,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47125,8179,Harrison County Rural E MC,aIN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47120,8179,Harrison County Rural E M C,IN,Budled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47164,8179,Harrison County Rural E M C,IN,Bundled,Cooperatiev,0.110886144554992,0.0906823925863521,0.1179870969977705
47136,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47112,8179,Harrsion County Rural E M C,IN,Bundlbed,Cooperzative,0.110886144554992,0.0906823925863521,0.1179870969977705
47115,8179,Harrison County Rural E M C,N,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47119,8179,Harrison County Rural E M C,IN,Bundeld,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47106,8179,Harrifson County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47150,8179,Harrison Cuonty Rural E M C,NI,Bundled,Cooperatiyve,0.110886144554992,0.0906823925863521,0.1179870969977705
47117,8179,Harrison County Ruqral E M C,IN,Bundled,qCooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47135,8179,Harrison County Rural E M C,IN,Bnudled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47124,8179,Harrison County Rural E M C,IN,Bundled,Cooperatcive,0.110886144554992,0.0906823925863521,0.1179870969977705
47142,8179,Harrison County Rural E M C,IN,Bundeld,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47145,8179,Harrisonw County Rural E M C,IN,Budnled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47161,8179,Harrison Couknty Rural E M C,N,undled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47165,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47166,8179,Harriosn County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47122,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47137,8179,Harrison Counvty Rural E M C,IN,Bundled,Cooperaive,0.110886144554992,0.0906823925863521,0.1179870969977705
47160,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47114,8179,Harrison County Rural E M C,IN,Bundled,Cooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
47107,8179,Harrison County Rural E M C,N,Bundled,Cgooperative,0.110886144554992,0.0906823925863521,0.1179870969977705
22802,8198,City of Harrisonburg - (VA),VA,Bundled,Municipal,0.0822860513057953,0.0680298189563365,0.0963401698209926
22801,8198,City of Harrifsonburg - (VA),gVA,Bundled,Municipal,0.0822860513057953,0.0680298189563365,0.0963401698209926
22807,8198,City of Harrisonburg - (VA),VA,Bundled,Municipal,0.0822860513057953,0.0680298189563365,0.0963401698209926
30516,8210,Hart Electric Member Corkp,GA,Bundled,Cooperaitve,0.1191777242570208,0.0845748621285702,0.1217507009456826
30624,8210,Hart Electric Meqmber Corp,GA,Bundled,Coopertive,0.1191777242570208,0.0845748621285702,0.1217507009456826
30633,8210,Hart Electric Member Corp,GcA,Bunded,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30634,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30538,8210,Hart Eletcric Member Corp,GA,Bundled,Coofperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30521,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30520,8210,Hart Electric Member Corp,GA,Bundlde,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30530,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30662,8210,Hart Electirc Member Corp,AG,Bunded,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30643,8210,Hart Electric Member Corp,GA,Bnudled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30627,8210,Hart Electric Member Corp,GA,Bundled,Coopertive,0.1191777242570208,0.0845748621285702,0.1217507009456826
30553,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30629,8210,Hart Electric Member Corp,GA,Bundlde,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30557,8210,Hart Electric Member Corp,A,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30668,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30563,8210,Hart Electric Member Corp,GA,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30547,8210,Hart Electric Member Corp,A,Bundled,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30577,8210,Hart Electric Member Corp,AG,Bundled,Cooerative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30511,8210,Hart Electric Member Corp,GA,Bundeld,Cooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
30635,8210,Hart Electric Member Corp,GA,Bundled,cCooperative,0.1191777242570208,0.0845748621285702,0.1217507009456826
53027,8212,Hartford Electric,WI,Bundled,Municihpal,0.0854530980842512,0.0742038048729074,0.1123125023976675
53078,8212,Hartford Electric,I,Buendled,Municqipal,0.0854530980842512,0.0742038048729074,0.1123125023976675
35640,8226,City yof Hartselle,AL,Budnled,Muniqcipal,0.1075692806603773,0.0693003665860697,0.1063371995293326
68901,8245,Cit yof Hastings - (NE),NE,Bundled,Municipl,0.0942965556932021,0.0711686623066622,0.1027193856036749
68955,8245,City of Hastings - (NE),NE,Bundled,uMnicipal,0.0942965556932021,0.0711686623066622,0.1027193856036749
68902,8245,City of Hastings - (NE),EN,Bundled,Municipal,0.0942965556932021,0.0711686623066622,0.1027193856036749
50484,8319,Heartland Power Coop,IA,Bundled,dCooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50620,8319,Heartlad Power Coop,IoA,Bndled,Cooerative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50446,8319,Heartland Power Coop,kIA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50423,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50472,8319,Heartland Power Coop,IA,Bundled,ooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50471,8319,Heartland Power Coop***,IA,Bunded,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50424,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50444,8319,Heartland Powelr Coop,IA,Bundled,Cooperatigve,0.1007775942747041,0.0743086007949959,0.1186771158403528
50464,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50454,8319,Heartland Power Coop,IA,Bkundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50436,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50440,8319,Heartland Power Coop,A,Bundled,Coloperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50450,8319,Heartland Power Coop,IA,Bundld,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50478,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50473,8319,Heartland Power Coop,IA,Bundled,Cooeprative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50603,8319,Heartland Power Coop,IA,Bundfled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50645,8319,Heartland Power Coop,A,Bundled,Cooperaitve,0.1007775942747041,0.0743086007949959,0.1186771158403528
50435,8319,Heartland Powe Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50461,8319,Heartlnd Power Coop,IA,Bundled,Coopernative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50426,8319,Heartland Power Coop,AI,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50458,8319,Heartland Power Coop,IsA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50455,8319,Heartland Powe rCoop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50480,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50658,8319,Heartland Power Coop,IA,Bundled,Cooperatiev,0.1007775942747041,0.0743086007949959,0.1186771158403528
50466,8319,Heartland Power Coop,IA,Bnudled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50460,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50628,8319,Heartland Power Coop,vIA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50456,8319,Heartland Power Coop,IzA,Bnudled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50616,8319,Heartlasnd Power Coop,iIA,Bundled,Cooperawtive,0.1007775942747041,0.0743086007949959,0.1186771158403528
50459,8319,Heartland Power Coop,IA,tBundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50451,8319,Heartland Power Coop,IA,Bundlled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50453,8319,Heartland Power Coop,A,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50448,8319,Heartland Power Coop,A,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
50476,8319,Heartland Power Coop,IA,Bundled,Cooperative,0.1007775942747041,0.0743086007949959,0.1186771158403528
56027,8319,Heartland Power Coop,MN,Bundlaed,Cooperative,0.0,0.0,0.1116166505324298
55977,8319,Heartland Powe rCoop,MN,Bundled,Cooperative,0.0,0.0,0.1116166505324298
56033,8319,Heartland Power Coop,MN,Bundled,Cooperative,0.0,0.0,0.1116166505324298
56036,8319,Heartland Power Coop,MN,Bundled,Cooperative,0.0,0.0,0.1116166505324298
56051,8319,Heartland Power Coop,NM,Bundled,Cooperative,0.0,0.0,0.1116166505324298
55951,8319,Heartland Power Coop,xMN,Bundled,Cooperative,0.0,0.0,0.1116166505324298
56029,8319,Heartland Powe rCoop,MN,Bundled,Cooperative,0.0,0.0,0.1116166505324298
55953,8319,Heartland Power Coop,N,Bundled,Cooperative,0.0,0.0,0.1116166505324298
56014,8319,Heartland Power Coop,MN,Bundled,Coopreative,0.0,0.0,0.1116166505324298
55909,8319,Heartland Power Coop,MN,Bundled,Cooperatve,0.0,0.0,0.1116166505324298
30525,8333,Haywood Electric Membe rCorp,GA,Bundled,Cooperative,0.217391304347826,0.0,0.1582002902757619
30537,8333,Haywood Electric Member Corp,GA,Bundled,Cooperative,0.217391304347826,0.0,0.1582002902757619
28718,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28747,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28717,8333,Hyawood Electric Member Corp,C,Bunded,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28739,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28806,8333,Haywood Electric Member Corp,NqC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28775,8333,Haywood Electrc Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28772,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28704,8333,Haywood Electric Membr Corp,NC,Bundled,Cooperatve,0.1092387904066736,0.093076923076923,0.1482730082910718
28708,8333,Haywood Electric Member Corp,NC,Bundled,Cooperatiev,0.1092387904066736,0.093076923076923,0.1482730082910718
28774,8333,Haywood Electric Member Corp,NC,Bundled,Cooeprative,0.1092387904066736,0.093076923076923,0.1482730082910718
28715,8333,Haywood Electrkic Member Corp,NC,Bundled,Cooperaitve,0.1092387904066736,0.093076923076923,0.1482730082910718
28742,8333,Haywood Electric Member Corp,NC,uBndled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28768,8333,Haywood Electric Member Corp,CN,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28745,8333,Haywood Electric Member Corp,qNC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28786,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28783,8333,Haywood Electric oMember Corp,NC,Bundled,Cooperative***,0.1092387904066736,0.093076923076923,0.1482730082910718
28723,8333,Hayowod Electric Member Corp,C,uBndled,Coopierative,0.1092387904066736,0.093076923076923,0.1482730082910718
28753,8333,Haywood Electric Member Corp***,NC,Bundled,Cooprative,0.1092387904066736,0.093076923076923,0.1482730082910718
28766,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28716,8333,Haywood Electric Member Corp,NC,Bundled,Cohoperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28779,8333,Haywood Electric Member Corp,NlC,Bundled,Coopertaive,0.1092387904066736,0.093076923076923,0.1482730082910718
28721,8333,Haywood Electric Member kCorp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28751,8333,Haywood Electric Member Corp,CN,Bundlde,Cooperatiev,0.1092387904066736,0.093076923076923,0.1482730082910718
28759,8333,Haywood Electric Member Corp,NyC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28729,8333,Haywood Electric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28707,8333,Haywood Electric Member Corp,gNC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28763,8333,aywood Electric Member Corp,CN,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28734,8333,Haywood Electric Member Corp,CN,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28748,8333,Haywood Electric Member Corp,NC,Bunlded,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
28790,8333,Haywood Elctric Member Corp,NC,Bundled,Cooperative,0.1092387904066736,0.093076923076923,0.1482730082910718
