fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
201910012367417,1502,10,10/03/2019,100,PATROL BORO QUEENS SOUTH,QUENS,MISDEMEANOR,CRIMINAL MISCHIEiF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-CATHOLIC,Religion/Religious Practice,05/01/2021,B31682806
201910112130217,2019,2,02/1i1/2019,101,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF .AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,06/27/2019,Q31696251
201910112130217,2019,2,0/11/2019,101,PATROL BORO QUEENS SOUTH,QUEENS,MISEDMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,08/28/2019,Q31704457
201910112540217,1419,10,10/15/2019,101,PATROL BOROl QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,10/15/2019,Q31710151
201910112649317,2019,12,12/24/2019,101,PATROL BORO QUEENS SOUTH,QUEENxS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910212216417,2019,3,03/18/2019,102,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GARFFIT",ANTI-JEWISH,eligion/Religious Practice,05/01/2021,B13682806
201910212301317,2019,4,04/30/2019,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-MUSLIM,Religion/Religious Practice,04/29/2109,Q31688353
201910212380117,2019,6,06/08/2019,-119,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religoius Practice,05/01/2021,B3682806
201910312418917,2019,5,05/14/2019,103,PATROLB ORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSEMNT 2,ANTI-MUSLIM,Religion/Religious Practice,05/14/2019,Q31690349
201910312891417,2019,10,10/28/219,103,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910412211717,2019,1,03/05/2019,104,PATROL BORO QUEENS NORTH,uQUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910412247817,2019,3,03/22/201h9,104,PATRbOL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910412384417,2019,5,05/23/2019,104,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201910412503517,2019,19,07/90/2019,104,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTIJ-EWISH,Religion/Religious Practice,05/01/2021,B31682806
120971601214743,2019,7,07/23/2019,104,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Relicgion/Religious Practice,0/01/2021,B31682806
107377398759725,2019,7,07/26/2019,104,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LW,AGGRAVATED HARASSMENT 1,ANTI-LGBT (MIXED GROUP),Sexual Orientation,05/01/2021,B31682806
201910412568617,2019,8,08/04/2019,104,PATROL BORO QUEENS NORTH,QUEENS,IMSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201910412607917,2019,8,08/21/2019,104,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910412634917,1727,9,09/01/2019,104,PATROL BORO QUEENS NORTH,QUEENS,MISEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"RIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B3162806
165536483646328,2019,10,10/25/2019,104,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Rcae/Color,05/01d/2021,B3e1682806
153520406329038,2019,4,04/27/2019,105,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B3682806
201910512537817,2019,6,06/17/2019,105,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFTI",ANTI-JEWISH,Religion/Religious Practice,05/0l1/2021,B31682806
201910512702117,2019,8,08/07/2019,105,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Religion/Religious Practice,05/n01/2021,B31682806
201910612825517,2019,11,11/28/2019,106,PATROL BORO QUEENS SOUTH,QUEEcNS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-WHITE,Rac/eColor,05o/01/2021,B31682806
201910712182617,2019,3,03/05/2019,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PNEAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JErWISH,Religion/Religious Practice,05/01/2021,B31682806
201910712191217,2019,3,03/11/2019,107,PATROL BORO QEUENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ATI-JEWISH,Relgiion/Religious Practice,05/01/202g1,B31682806
193605154175027,2019,3,03/16/2019,107,PATROLB ORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,GGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910712236517,2019,4,04/03/2019,107,PATROL BORO QUEENS SOUTH,QUEENS,MISEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSALT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/05/2019,Q31685005
201910712236517,2845,4,04/03/2019,107,PATRO LBORO QUEENS SOUTH,QUENES,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAqULT 3,ANTI-MALE HOMyOSEXUAL (GAY),Sexual Orientation,04/04/2019,Q31684836
201910712265617,2019,4,04/17/2019,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSyEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201910712299517,2019,5,05/08/2019,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910712594417,2019,10,10/01/201s9,107,PATROL BORO QUEENS SOUTH,QUEENS,FELOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910812204617,2019,3,03k/13/2019,108,PATROL BORO QUEENS NORTH,QUEENS,FELNY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Pratice,05/01/2021,B31682806
277435341194253,2019,8,08/15/2019,108,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,5/01/2021,B31682806
201910812526917,2019,8,08/20/2019,108,PATROL BORO QUEENS NORTH,QUENES,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Pracitce,05/01/20r21,B31682806
201910812545017,2019,20,0830/2019,108,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GARFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201910812641817,1093,10,10/22/2019,-115,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Priactice,05/01/2021,B31682806
201910912118117,2019,20,01/16/2019,109,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-BUDDHIST,Rebligion/Religious Practice,05/0/12021,B31682806
201910912344017,2019,3,04/01/2019,109,PATROL BORO QUEENS ORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201910912803517,1702,19,80/15/2019,-128,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201911012419317,2019,5,05/26/2019,110,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & REATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3682806
201911012501517,2019,6,06/29/2019,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,06/29/2019,Q31696472
272141519588413,2019,6,06/29/2019,-117,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANnTI-TRANSGENDER,Gendear,07/23/2019,Q31699814
201911012502017,2019,6,06/29/2019,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,07/23/2091,Q31699816
201911012629817,2499,8,08/17/2019,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201911212135117,1074,20,02/22/2019,-126,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RcELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,03/05/2e019,Q31680459
201911212135117,2019,2,02/22/2019,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWIHS,Religion/Religious Practice,02/27/2019,Q31679685
201911212135117,2019,2,02/22/2019,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF& RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",NTI-JEWISH,Religion/Religious Practice,03/01/2019,Q36179958
201911212191317,2019,4,04/07/2019,112,PATROL BORO QUEENS NORTH,QEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,04/07/2019,Q31685303
149971938014980,2019,19,06/26/2019,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVAgTED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/021,B31862806
201911212342417,2239,8,08/03/2019,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMEkNT 2,ANTI-JEWISH,Religion/ReligiousP ractice,05/01/2021,B31682806
201911212343217,2019,8,08/04/2019,112,PATROL BORO QUEENS NORTH,UQEENS,MISEDMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201911212345417,2019,8,08/07/2019,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31a682806
201911212454917,2019,11,11/05/201m9,-126,PATROL BORO QUEESN NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMNET 1,ANTI-JEWIHS,Religion/Religious Practice,05/01/2021,B31682806
201911312390117,2019,4,04/26/2019,113,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-BLACK,Race/Color,04/o25/2019,Q31689740
201911412118317,2019,1,01/17/2019,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Prctice,05/01/2201,B31682806
201911412155417,2019,1,01/03/2019,114,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUBORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practie,05/01/2021,B31682806
201911412213917,2019,2,2/23/2019,114,PATROL BORO QUEENS NORTH,UEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,022/3/2019,Q3167178
201911412599717,2019,6,06/26/2019,114,PATROL BORO QUEEN SNORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B3l1682806
201911413070617,2019,11,11/25/2019,114,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
201911413095717,2529,12,12/04/2019,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201911512483517,2019,6,06/02/2019,115,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCdHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201911512612217,2192,7,07/16/2019,115,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,FRAUDS,"FRAUD,UNCLASSIFIED-MISDEMEANOR",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168206
201911512784517,2019,9,09/12/2019,115,PATROL BORO QUEENsS NORTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,12/16/2019,Q31717201
201911512784517,2019,9,09/12/2019,115,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELONY AShSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,01/22/220,Q32674324
201911512784517,2019,9,09/12/2019,115,PATROL BOnRO QUEENS NORTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,01/22/2020,Q326x74328
201911512784617,2019,9,09/12/2019,115,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,12/16/2019,Q31717202
201911512784617,2019,9,09/12/2019,115,PATROL BORO QUEENSN ORTH,QUEESN,MISDEMEANR,ASSAULT 3 & RELATED OFFNSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,01/22/2020,Q32674331
201911512784617,2019,9,09/12/2019,115,PATROL BORO QUEENS NORTH,UEENS,MISDEMEANOR,ASSAULT 3 & RELATE DOFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,01/22/2020,Q32674334
201911512886817,2019,10,10/17/2019,115,PATROL BORO QUEENS NORTH,QEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER RELIGION,Religion/Religious Practice,50/01/2021,B31682806
194250590430281,2019,10,10/22/2019,115,PATROL BORO QUEENS NORTH,QUEENS,MIeSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,50/01/2021,B31682806
201911512903017,2019,10,10/22/2019,115,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MImSCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201911513040817,2019,12,12/08/f2019,115,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/10/2021,B31682806
201911513090217,2019,12,12/27/2019,115,PATROL BORO QEENS NORTH,QUEENtS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05z/01/2021,B31682806
201912012188517,2019,2,02/18/2019,120,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINA LMISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,0501/2021,B31682806
201912012267217,2019,3,03/21/2019,120,PATROL BORO STATEN ISLAND,RICHMODN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancesrty,05/01/2021,B31682806
265167641551038,2019,1,01/23/2019,121,PATROL BOO STATEN ISLAND,RICHMOND,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-LBACK,Race/Color,05/01/2021,B31682806
293453544769839,2019,5,05/23/2019,121,PATROL BORO STATEN ISLAND,RICxHMOND,MISDEyMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANT-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201912112420417,2019,6,06/27/2109,121,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,0m5/01/2021,B31682806
201912112660417,2019,10,10/11/2019,121,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMNIAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religoin/Religious Practice,05/01/2021,B31682806
201912212334717,2019,6,06/10/2019,122,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201912212498017,2019,9,09/15/2019,122,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,ASSAULT 3 & RELATED OFFESNES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/1/2021,31682806
201912212568117,2019,10,10/26/2019,122,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLaACK,Rcae/Color,05/01/2021,B31682860
201912312372817,2019,12,12/28/2019,123,PATROL BORO STATEN ISLAND,RCHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
166914540176413,2020,2,02/12/2020,1,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202000112210017,2020,2,02/24/2020,1,PATROL BORO MAN SOUTH,NEeW YORK,MISDEMEAOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,xANTI-WHITE,ace/Color,03/10/2020,32681914
186956496773068,2020,3,03/12/2020,1,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Prctice,05/01/2021,B31682806
202000112523117,2020,9,09/27/2020,-129,PATRO LBORO MAN SOUTH,NEW YORK,fMISDEMEANOR,ASSAULT 3 & RELATED OFFENSEhS,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientatino,50/01/2021,B31682806
202000512090517,2020,1,01/13/2020,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Reilgious Practice,05/01/2021,B31682806
202000512092517,2020,1,01/14/2020,5,PATROL BORO MAN OSUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religio/Religious Practice,01/14/2020,M32673177
202000512202417,2020,3,03/29/2020,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANRO,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Race/Color,03/29/2020,M32683869
202000512241617,2020,5,05/20/20l20,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,0/01/2021,B31682806
202000512435517,2020,10,10/25m/2020,5,PATROL BORO MAN SOUTH,NEW YORK,MISxDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-WHIET,Race/Color,05/01/2021,B31682806
202000612250017,2020,4,04/21/2020,6,PATROL BORdO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202000612281517,2020,5,05/24/2020,6,PATROL BORO MAN SOUTH,NEW YORK,EFLONY,MISCELLANEOUS PENLA LAW,MENACING 1ST DEGREE (VICT NOT,ANTI-ASIAN,Race/Color,05/24/2020,M32688260
202000612439017,2020,9,09/12/2020,6,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISELLANEOUS PENAL LAW,AGGARVATED HARASSMENT 1,ANTI-MULTI-RACIAL GROUPS,Race/Color,09/27/2022,M34708270
182088322915084,2020,10,10/05/0220,6,PATROL BORO MAN SOUTH,NEW bYORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
205843948393067,2020,12,12/18/2020,-112,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,PUBLIC PLACE INSIDE",ANTI-ASIAN,Race/Clor,01/11/202l1,M33673062
202000612584317,2020,12,12/18/2020,-114,PATROL BORO MAN SOUTH,NW YORK,FELNY,ROBBERY,"ROBBERY,PUBLIC PLACE INSIDE",oANTI-ASIAN,Race/Color,04/14/2021,M33683594
236743337573302,2020,1,01/27/2020,7,PATROL BlORO MAN SOUTH,NEW YORK,MISEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202000712162017,1826,3,03/04/2020,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3k1682806
124864108667566,2020,3,03/25/2020,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gsender,05/01/2021,B31682806
202000712242517,2020,5,05/16/2020,7,PATROL BORO MA SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ROD SENSBLTY &,AGGRAVATDE HARASSMENT 2,ANTI-ASIAN,Race/Color,09/27/2020,M32697732
202000712456417,1707,10,10/24/2020,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATDE OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,10/24/2020,M32700595
202000912584617,2690,12,21/26/2020,9,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,12/26/2020,M32706808
202001012217017,2020,5,05/05/2020,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,DWELLING",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/16/2020,32692250
202001012253017,2020,6,06/12/2020,10,PATROL BORO MAN SOUTH,NEWg YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ALE HOMOSEXUAL (GAY),Sexual Orientation,06/12/2020,M32690599
202001012266817,2167,6,06/25/2020,258,PATROL BORO MAN SOUTH,NEW YOKR,MISDEMEANOR,CRIMINL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,wB31682806
