OBJECTID,ID,NAME,START_DATE,END_DATE,AGENCY,AGENCY_TYPE,DESCRIPTION,PROJECT_TYPE,PROJECT_STATUS,PERMIT_NUMBER,EXTERNAL_ID,BUDGET_ID,PAVE_CURB_TO_CURB,SHAPE_Length,SHAPE_Area
92918,59638,Spot Rehab Crews,2017/03/27 00:00:00+00,2018/03/12 00:00:00+00,SPU,Water/Sewer,The purpose of this project is to complete spot repairs (typically 3-6 ft repairs) for wastewater pipe assets all over the City.  This project number is intended for ongoing SPU Field Crews work only and is a programmatic in nature.,Other Construction,Active,,C315076,BC-SU-C370B,,1086.7544593511,17964.6012287197
92922,62121,570  MERCER ST,2023/05/01 00:00:00+00,2023/11/01 00:00:00+00,Private Development,Permitted Work,Scope of Work:  This project is proposing a 7 story multi-use office/retail building with 2 levels of below grade parking. A 2-foot dedication is being made to the alley on the west side frontage. The east and south frontages are proposing new sidewalk with added landscape. New curb will be needed at existing driveways. Concrete panel restoration is anticipated for utility connections in 6th Ave.,Other Construction,Active,SUSIPX414821,SUSIPX414821,,0,1799.65988021104,17149.576307533
92923,62525,E Harrison E Mercer Sp Swr Rpr,2021/08/24 00:00:00+00,2023/01/30 00:00:00+00,SPU,Water/Sewer,Project consists of two sites:Site 1 - The E. Harrison St. and 25th Ave E site 8? VCP sewer line is currently broken between MH 037-255 and MH 037-233 in the un-opened ROW of E Harrison St. between 25th Ave E and 26th Ave E. This repair requires a deep (20 feet+/-) excavation and replacing up to 10 feet of pipe. Engineering drawings and specifications have been developed to repair this problem.,Other Construction,Active,,C316079,BC-SU-C370B,,1781.45862390435,92694.995546698
92924,62616,WM Rehab Multisite Package #5,2023/08/06 00:00:00+00,2026/01/14 00:00:00+00,SPU,Water/Sewer,"Watermain rehabilitation will be performed at  multiple locations.  These watermains have reached the end of their asset life, and need to be replaced.  At each of these sites, the work within the right of way and will include replacement of appurtenances (e.g. valves, hydrant branches, etc.) and transferring services from the retired watermain to the new watermain.  It may also include replacing",Other Construction,Active,SUUMP0000262,C600454,BC-SU-C110B,0,14885.021589243,348357.031728523
92926,64248,Gas Works Sediment Cleanup,2011/02/24 00:00:00+00,2016/12/30 00:00:00+00,SPU,Water/Sewer,This project involves development of a Remedial Investigation and Feasibility Study (RI/FS) for the contaminated sediments offshore of Gas Works Park and Harbor Patrol.  The sediments are contaminated with chemicals released by a former manufactured gas plant (MGP)and other activities.  The RI/FS process is administered through an Agreed Order with the Washington State Department of Ecology.  The,Other Construction,Active,,C309012,BC-SU-C350B,,7828.87724146915,2864619.60275646
92930,64255,Sediment Remediation E Waterwy,2010/10/04 00:00:00+00,2017/12/30 00:00:00+00,SPU,Water/Sewer,This project provides for Seattle Public Utilities participation in cleanup of contaminated sediment in the East Waterway. This project is at the Proposed Plan/ROD phase. This project addresses both state and federal regulatory requirements and is being undertaken in partnership with the Port of Seattle and King County.  East Waterway cleanup design is unlikely to start until at least 2023.  It cu,Other Construction,Active,,C309044,BC-SU-C350B,,21504.7610517952,5302083.27274247
92935,64266,Reservoir Covering-Bitter LK,2026/01/29 00:00:00+00,2028/10/23 00:00:00+00,SPU,Water/Sewer,This project addresses the need for a new cover on Bitter Lake Reservoir once the existing floating cover has reached the end of its useful life. Replacing the existing structure with a new hard covered structure within the same footprint will be one of the options considered. This project maintains and improves the water quality protection and security enhancement functions of the existing cover.,Other Construction,Active,,C113008,BC-SU-C140B,,3104.74627174341,573572.192729519
92936,64267,Tolt Res Log Boom Improvement,2024/05/05 00:00:00+00,2024/12/12 00:00:00+00,SPU,Water/Sewer,Develop options and the preferred option to mitigate damage to and deterioration of the existing log boom protecting the water intake and spillway in the South Fork Tolt Reservoir design and construct the preferred option. The proper functioning of this asset is necessary for compliance with the dam safety aspects of the Federal Energy Regulatory Commission (FERC) license that allows the South For,Other Construction,Active,,C117069,BC-SU-C150B,,2502.8480360048,38368.4287521947
92945,64422,Kenyon and MLK Spot Replace,2021/05/03 00:00:00+00,2022/11/17 00:00:00+00,SPU,Water/Sewer,8? CON sewer line broken for a length of approx. 3 ft between MH 073-187 and MH 080-164 in S Kenyon St and ML King Jr Way. An unidentified metallic rod/pipe is present at the break. Source of break or metallic rod/pipe is unknown. Dig and replace up to 5 feet of pipe and remove metallic rod/pipe.,Other Construction,Active,"401454; SUUMPX401454-A004",C316081,BC-SU-C370B,,2584.65524723013,230123.96956459
92950,64974,Crown Hill GSI,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,SPU,Water/Sewer,"This project will design and implement green stormwater infrastructure and gray/green infrastructure projects to reduce localized flooding and sewer backups in the Crown Hill neighborhood. Project funding comes from the GSI in Urban Villages Program, E317024. (Program will continue under that E#, this project is a  spinoff that needs its own C#).",Other Construction,Active,,C600443,BC-SU-C333B,0,9004.65713027467,2462487.76903472
92951,64975,2021 Sewer Rehabilitation,2023/06/06 00:00:00+00,2024/06/11 00:00:00+00,SPU,Water/Sewer,"This project is located at 21 different sites throughout the City of Seattle. It has 24 distinct sewer main repairs, which include: 22 spot sewer main repairs (Sites 1- 19) and 2 full line sewer main replacements (Sites 20 & 21). This project consists of the following elements of Work: Performing spot/full line sewer rehabilitation to existing sewer pipes of varying depths and sizes. This includes",Other Construction,Active,SUUMP0000103,C600555,BC-SU-C370B,0,12108.3149602117,228428.06895318
92960,64984,Lake City Floodplain Park,2023/02/19 00:00:00+00,2023/08/19 00:00:00+00,SPU,Water/Sewer,"This project will design and implement a floodplain reconnection project in partnership with Seattle Parks and Recreation, Mid Sound Fisheries Enhancement Group, and the King County Flood Control District. The project will provide flood storage, water quality improvements, and a new public natural area. Project funding comes from the GSI in Urban Villages Program, E317024. (Program will continue u",Other Construction,Active,,C600581,BC-SU-C333B,,1070.15719956788,46961.326878013
92964,64989,Airlift PS 38 Conversion,2022/07/04 00:00:00+00,2023/06/15 00:00:00+00,SPU,Water/Sewer,"This scope consists of the design and construction at Airlift PS 38:  Demolition and replacement of all mechanical equipment including pumps, motors, motor starters, valves, sections of piping, grating, rails, and ladders, electrical systems, ventilation systems, SCADA panels, and flow monitoring systems; Improvements to painting and coatings on equipment and concrete structures.",Other Construction,Active,,C600229,BC-SU-C370B,,61.6841669476943,219.250241446098
92969,64995,"PS 62, 63, 71 Improvements",2023/06/05 00:00:00+00,2025/01/05 00:00:00+00,SPU,Water/Sewer,"This scope consists of the design and construction of the following types of improvements at PS 62,63,71:  Replacement of motor starters, valves, sections of piping, grating, rails, and ladders; Upgrades to electrical systems, ventilation systems, SCADA panels, and flow monitoring systems; Improvements to painting and coatings on equipment and concrete structures.",Other Construction,Active,,C600219,BC-SU-C370B,,1115.5026482157,10346.097989908
92972,65422,Sewer Lining Contract 21-3,2023/05/21 00:00:00+00,2024/07/21 00:00:00+00,SPU,Water/Sewer,"This project will rehabilitate approximately 23,935 linear feet of sewer mainline MH to MH with CIPP lining trenchless technology.  The assets are located in the SE region of the City of Seattle. The pipe diameters largely range from 8"" - 12"" including a few larger diameters.",Other Construction,Active,,C600704,BC-SU-C370B,,51747.7179669451,486098.348309739
93006,73707,2854  FAIRVIEW AVE E,,,Private Development,Permitted Work,"Greencity Development | Improvements include new sidewalks, street trees, utility cuts, curb/gutter, and a PSD extension in Fairview Ave E.",Other Construction,Active,SUSIP0000625,SUSIP0000625,,0,2939.90029052908,28630.8561213137
93007,73720,1710 E DENNY WAY,,,Private Development,Permitted Work,"DEP Homes LLC | Frontage improvements such as a new landscape strip, utility restoration,  and new ADA ramps at the intersection between E Denny Way and 17th Ave E.",Other Construction,Active,SUSIP0000626,SUSIP0000626,,0,1548.2666394538,14956.509209171
93008,73728,12554  LAKE CITY WAY NE,,,Private Development,Permitted Work,"Jabooda Homes | Curb, gutter, sidewalk, street tree, and street restorations.",Other Construction,Active,SUSIP0000627,SUSIP0000627,,0,4112.76729699437,39869.7891530884
93009,73736,716 NW 60TH ST,,,Private Development,Permitted Work,Seattle Custom Homes LLC | Install new ADA ramp at the intersection of NW 60th Street & 8th Ave NW.  Restore sidewalk along the east side of 8th Ave NW.,Other Construction,Active,SUSIP0000628,SUSIP0000628,,0,607.248098366392,5672.26653323892
93010,73828,5201  SAND POINT PL NE,,,Private Development,Permitted Work,Blackwood Builders Group LLC | The development will include the demolition of the existing SFR and the construction of 5 units (SFRs) with associated site and frontage improvements.,Other Construction,Active,SUSIP0000629,SUSIP0000629,,0,241.828612634208,2075.6871096077
93011,73829,901  LENORA ST,,,Private Development,Permitted Work,"Trammell Crow Company | Install new curb, sidewalk, landscaping, and drainage on the east side of 9th Avenue and on the south side of Lenora Street adjacent to the 901 Lenora project site. Restore west half of alley adjacent to the 901 Lenora project site including additional 2' alley dedication.",Other Construction,Active,SUSIP0000630,SUSIP0000630,,0,705.275091540761,6637.02939270323
93012,73830,6600  CARLETON AVE S,,,Private Development,Permitted Work,"PSW Seattle LLC dba StoryBuilt | Install new curb and sidewalk on the south side of North Warsaw Street and the east side of Carleton Ave South. Install new pavement on west side of alley. Proposed project area for street improvements is less than 2,000sf.",Other Construction,Active,SUSIP0000631,SUSIP0000631,,0,2331.39720181321,22641.7794290523
93013,73838,Compliance gas service replacement,2023/03/06 00:00:00+00,2023/03/10 00:00:00+00,Puget Sound Energy,Gas,"Business owner built over existing gas SVC line, On 16th Ave S, tie-in to 2"" PEI main (832265), install 157' of 2"" MPE main, relocate two meter manifold to NE corner of House 2530.  On Beacon Ave S, C&C 5/8"" PEI SVC @ 2"" PEI main (802184-1980)",Excavation,Active,,109143529,,0,473.522653822789,4051.69842978112
93019,45044,45th Ave SW Culvert Replace,2025/02/13 00:00:00+00,2026/05/06 00:00:00+00,SPU,Water/Sewer,"The 45th Ave SW culvert is in poor structural condition and at risk for failure. It will be replaced with a fish passable structure approx. 14 feet wide, and the creek channel will be rebuilt approx. 100 ft upstream and downstream of the culvert. Access for crews will be provided as well as a community gathering and seating area over the downstream end of the culvert.  Since we cannot allow the as",Other Construction,Active,,C316078,BC-SU-C333B,,1254.10226740255,20537.1441086853
93020,45046,Airlift PS 56 Conversion,2023/06/01 00:00:00+00,2024/01/30 00:00:00+00,SPU,Water/Sewer,"This project involves decomissioning PS 56 and its forcemain and constructing a new gravity line to transfer flows out of the basin. The work includes the design, construction and closeout of the following improvements:1) Decommissioning and demolition of PS 56 and its forcemain2) Construction of a new gravity line to transfer flows out of the basin3) Re-aligning and reconnecting side sewers4) Re-",Other Construction,Active,SUSIP0000378,C315093,BC-SU-C370B,0,1909.00566261956,69844.8610466096
93022,45050,SCWQ Storage Tunnel,2019/12/25 00:00:00+00,2024/02/15 00:00:00+00,SPU,Water/Sewer,"Design, permitting, and construction for tunnel storage, including drop shafts/structures; single design services consultant contract for pump station/force main and storage tunnel; includes engineering services during construction and construction management specific to the work package. A minimum 15.24 MG, 14,000-ft long offline storage tunnel constructed primarily in public right-of-way and ext",Other Construction,Active,,C315503,BC-SU-C360B,,9142.39892163101,575369.505320085
93132,45078,Pearl Street DWW Imp,2020/07/05 00:00:00+00,2023/02/27 00:00:00+00,SPU,Water/Sewer,"At least thirteen properties in the Pearl Street area have experienced sewer backups in the past ten years during the wet season, and are correlated with storm events which cause SSOs in the right-of-way too. Also, during storm events, Maple Elementary and Maple Wood Park and Playfield, located in the upper part of the basin, have suffered flooding. Selected recommendation includes:1. New passive",Other Construction,Active,,C312051,BC-SU-C380B,,7399.51530132412,324376.509538344
93137,45089,SCWQ Pump Station,2023/10/17 00:00:00+00,2026/07/27 00:00:00+00,SPU,Water/Sewer,Design and construction of 12 MGD pump station for the SCWQP storage tunnel.,Other Construction,Active,,C315502,BC-SU-C360B,,1208.7387503838,86467.2977860804
93155,45121,S Park WQ Facility,2027/01/14 00:00:00+00,2028/12/29 00:00:00+00,SPU,Water/Sewer,"Options analysis, design and construction of a water quality facility servicing the 7th Ave South drainage basin. This is the second phase of the work that was started with design and construction of the South Park Pump Station (C308011). The facility will treat stormwater runoff to meet the goals of the Integrated Plan.",Other Construction,Active,,C314066,BC-SU-C380B,,902.839352858819,43315.9312185178
93159,45130,S Park Flood Control Pump Sta,2020/09/27 00:00:00+00,2024/03/03 00:00:00+00,SPU,Water/Sewer,"Project to design and construct a pump station (PS) in the South Park neighborhood, 7th Avenue South basin. PS capacity will enable the existing storm drain trunk to meet the 2004 Comprehensive Drainage Plan (CDP) level of service (LOS), and allow for projects in the basin that are expanding the collection systems to function as intended during storm events.",Other Construction,Active,,C308011,BC-SU-C380B,,3050.20375626082,30295.0305964874
93165,45140,2015 Spot Sewer Lining Contrc1,2017/03/12 00:00:00+00,2018/11/14 00:00:00+00,SPU,Water/Sewer,This project has 28 sites containing rehabilitation by both open trench and trenchless method throughout the City of Seattle.  The open trench rehabilitation consists of removing and replacing portion of damaged sewer pipe of varying depth and size by open excavation.  The trenchless rehabilitation utilizes Cured-In-Place-Pipe (CIPP) lining and segmental lining method to rehabilitate defected sewe,Other Construction,Active,,C315080,BC-SU-C370B,,25083.9505674835,123317.500537336
93166,45142,12th Ave SSO & Drainage Imp,2022/07/07 00:00:00+00,2023/03/30 00:00:00+00,SPU,Water/Sewer,"The 12th Avenue NW sewer basin drainage system comprises an informal drainage system, mainly a ditch-and-culvert network The existing system is under-capacity and is prone to significant flooding and overtopping during frequent rainfall events.  Flooding surface water leaves the public right-of-way (ROW) and enters private property, impeding access to homes, causing property damage, and sometimes",Other Construction,Active,,C312060,BC-SU-C380B,,2036.46579886829,10103.1039844324
93168,45144,Lower Taylor Creek Restoration,2024/04/11 00:00:00+00,2025/12/30 00:00:00+00,SPU,Water/Sewer,This project provides funding to replace the barrier culvert at Rainier Avenue South for lower Taylor Creek.  Design alternatives include rerouting and other habitat improvements.  The Taylor Creek culvert at Rainier Avenue South is the number one fish-passage barrier in the City that blocks access to a majority of spawning and rearing habitat in upper Taylor Creek to all species of salmonids.,Other Construction,Active,SUSIPX256992,C399315,BC-SU-C333B,,3790.61546566009,55965.0036269294
93173,45152,Pump Station Ventilation Upgd,2018/12/26 00:00:00+00,2022/05/30 00:00:00+00,SPU,Water/Sewer,The purpose of this project is to upgrade and replace the ventilation systems at SPU pump stations to bring them up to current codes. Ventilation system improvements were bundled together as part of this project to ensure consistency across the pump stations as well as facilitate a more efficient delivery. This project was originally scoped to improve ventilation systems at 49 stations. Design was,Other Construction,Active,365415,C315090,BC-SU-C370B,0,58759.6509009659,799084.297777878
