STATEFP,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,SCSDLEA,Shape_Length,Shape_Area,OBJECTID
17,1708500,Carmi-White County Community Unit School District 5,00,PK,12,G5420, ,E,755628243,15977055,+38.0901525,-088.1238789, ,08500, ,2.03238939973171,0.0792374201223197,4089
17,1708550,Community Unit School District 300,00,PK,12,G5420, ,E,302547425,3956604,+42.1169725,-088.3891977, ,08550, ,1.4471386080339,0.0333664769583912,4090
17,1708580,Carrier Mills-Stonefort Community Unit School District,00,PK,12,G5420, ,E,140330624,5636990,+37.6544771,-088.6570363, ,08580, ,0.514912102718523,0.0149055739997398,4091
17,1708610,Carrollton Community Unit School District 1,00,PK,12,G5420, ,E,482072934,4476162,+39.2852580,-090.4711694, ,08610, ,1.5774907084261,0.0507970331444805,4092
17,1708640,Carterville Community Unit School District 5,00,PK,12,G5420, ,E,103839023,26325692,+37.7354417,-089.0892170, ,08640, ,0.752638607243903,0.0133053518792265,4093
17,1709100,Central A & M Community Unit School District 21,00,PK,12,G5420, ,E,476792642,90698,+39.5611417,-089.0021496, ,09100, ,1.33313189349415,0.0499792968487861,4094
17,1709330,Cerro Gordo Community Unit School District 100,00,KG,12,G5420, ,E,261695784,167435,+39.8748986,-088.7369731, ,09330, ,1.02344301792436,0.0275655652155172,4095
17,1709400,Chadwick-Milledgeville Community Unit School District 399,00,PK,12,G5420, ,E,349465913,1163,+41.9666215,-089.8291913, ,09400, ,1.15095843646944,0.0379586991025304,4096
17,1709420,Champaign Community Unit School District 4,00,PK,12,G5420, ,E,208672987,373930,+40.1308395,-088.2837376, ,09420, ,0.990885913346694,0.0220884832455737,4097
17,1709600,Charleston Community Unit School District 1,00,PK,12,G5420, ,E,596652159,2586381,+39.4908001,-088.1511790, ,09600, ,1.57030607926511,0.0627419510109499,4098
17,1709810,Chester Community Unit School District 139,00,PK,12,G5420, ,E,339380380,23313579,+37.9243039,-089.8180072, ,09810, ,1.28340888201782,0.0371667559475692,4099
17,1709930,Chicago Public School District 299,00,PK,12,G5420, ,E,587894030,17615206,+41.8368268,-087.6824319, ,09930, ,2.51456718915779,0.0656324559141195,4100
17,1710240,North Wayne Community Unit School District 200,00,PK,12,G5420, ,E,505960094,1582379,+38.5054163,-088.3746988, ,10240, ,1.8423229661044,0.0524177749568258,4101
17,1710290,Cissna Park Community Unit School District 6,00,KG,12,G5420, ,E,224763062,105421,+40.5721974,-087.8910161, ,10290, ,1.13519220853069,0.0239145856978409,4102
17,1710340,Clay City Community Unit District 10,00,PK,12,G5420, ,E,373591362,1595064,+38.7010867,-088.3435646, ,10340, ,1.66687993308149,0.0388523905790288,4103
17,1710410,Central Community Unit School District 4,00,PK,12,G5420, ,E,461441772,1383220,+40.9501862,-087.9530351, ,10410, ,1.42759062329153,0.0494955941803738,4104
17,1710440,Clinton Community Unit School District 15,00,PK,12,G5420, ,E,587152904,11725404,+40.1714644,-088.9707249, ,10440, ,1.69194961721716,0.0633178107516509,4105
17,1710530,Coal City Community Unit School District 1,00,PK,12,G5420, ,E,127829574,11359139,+41.3103089,-088.2995758, ,10530, ,0.597665876836963,0.0149666656812268,4106
17,1710570,Cobden School Unit District 17,00,PK,12,G5420, ,E,223135128,2944951,+37.5607243,-089.2798644, ,10570, ,1.03725655643845,0.0230545926133277,4107
17,1710650,Collinsville Community Unit School District 10,00,PK,12,G5420, ,E,124545671,4405641,+38.6849892,-089.9976843, ,10650, ,0.830674499488088,0.0133505087309866,4108
17,1710740,Columbia Community Unit School District 4,00,PK,12,G5420, ,E,126840525,7070100,+38.4474704,-090.2111999, ,10740, ,0.701000680490958,0.0138186750833565,4109
17,1710790,Hamilton County Community Unit School District 10,00,PK,12,G5420, ,E,938571461,2822570,+38.0903955,-088.5754184, ,10790, ,2.22168281798567,0.0966843217739006,4110
17,1710800,Oakwood Community Unit School District 76,00,PK,12,G5420, ,E,226954634,1785849,+40.1364993,-087.8235051, ,10800, ,1.02547774246556,0.024172240826744,4111
17,1710820,Westville Community Unit School District 2,00,PK,12,G5420, ,E,88874843,445144,+40.0537715,-087.6099113, ,10820, ,0.541814510663337,0.00942755507730515,4112
17,1710830,Triopia Community Unit School District 27,00,PK,12,G5420, ,E,338009949,84535,+39.8458245,-090.3797881, ,10830, ,1.17016717729719,0.0355787680938458,4113
17,1710980,Coulterville Unit School District 1,00,KG,12,G5420, ,E,61537181,891733,+38.1745840,-089.6196627, ,10980, ,0.424143184910675,0.0064189021469023,4114
17,1711100,Crab Orchard Community Unit School District 3,00,KG,12,G5420, ,E,178576013,5278773,+37.6965409,-088.7588371, ,11100, ,0.670111021611912,0.0187839831846613,4115
17,1711250,Crete-Monee Community Unit School District 201-U,00,PK,12,G5420, ,E,202399098,278824,+41.4249732,-087.6530009, ,11250, ,0.723761870447882,0.0218313449157029,4116
17,1711400,Fulton County Community Unit School District 3,00,PK,12,G5420, ,E,306270446,5351086,+40.4972364,-090.2555437, ,11400, ,1.27983741284804,0.0331034653451014,4117
17,1711610,Dakota Community Unit School District 201,00,PK,12,G5420, ,E,260710761,466025,+42.3921094,-089.5090043, ,11610, ,1.15861514827474,0.0285551172114847,4118
17,1711790,Danville Community Consolidated School District 118,00,PK,12,G5420, ,E,120492361,3470453,+40.1345627,-087.6171244, ,11790, ,0.655562925386074,0.0130994727036615,4119
17,1711850,Decatur School District 61,00,PK,12,G5420, ,E,109951396,12249702,+39.8485930,-088.9307640, ,11850, ,1.26877100897768,0.0128600224974873,4120
17,1711880,Deer Creek-Mackinaw Community Unit School District 701,00,PK,12,G5420, ,E,193883090,728598,+40.5629137,-089.3469995, ,11880, ,0.834650634609763,0.0206928434972544,4121
17,1712000,DeKalb Community Unit School District 428,00,PK,12,G5420, ,E,281921488,1121055,+41.9141869,-088.7941980, ,12000, ,1.48371215793511,0.0307176468834604,4122
17,1712030,DeLand-Weldon Community Unit School District 57,00,PK,12,G5420, ,E,269751513,4970614,+40.1168008,-088.7036353, ,12030, ,1.03202617827867,0.0290234904482585,4123
17,1712060,Delavan Community Unit School District 703,00,PK,12,G5420, ,E,167706645,52147,+40.3741278,-089.5371174, ,12060, ,0.967086109456539,0.0177891340896163,4124
17,1712090,Depue Community Unit School District 103,00,PK,12,G5420, ,E,16097837,2932626,+41.3300727,-089.3042955, ,12090, ,0.299771696978225,0.00204672621959192,4125
17,1712240,Dieterich Community Unit School District 30,00,PK,12,G5420, ,E,275138381,116205,+39.0209148,-088.4281200, ,12240, ,1.44083864198288,0.0286295724018537,4126
17,1712330,Dixon Unit School District 170,00,PK,12,G5420, ,E,297663775,7342496,+41.8435980,-089.4805413, ,12330, ,1.21033082068035,0.0330639771219414,4127
17,1712480,Dongola School Unit District 66,00,PK,12,G5420, ,E,151949244,1292231,+37.3809789,-089.1469603, ,12480, ,0.698482919303835,0.0155894400562103,4128
17,1712510,Donovan Community Unit School District 3,00,PK,12,G5420, ,E,336218020,399880,+40.8980663,-087.6411606, ,12510, ,1.15668991640767,0.0359748451647049,4129
17,1712700,Dunlap Community Unit School District 323,00,PK,12,G5420, ,E,175400115,9467,+40.8420361,-089.6764493, ,12700, ,0.700619982610393,0.0187291051295688,4130
17,1712720,Dupo Community Unit School District 196,00,PK,12,G5420, ,E,64855766,2670169,+38.5245302,-090.1987699, ,12720, ,0.381278931847323,0.00697540102316648,4131
17,1712760,Du Quoin Community Unit School District 300,00,PK,12,G5420, ,E,270318160,6395505,+38.0230732,-089.2296338, ,12760, ,1.1374938510374,0.0283929276348639,4132
17,1712810,Durand Community Unit School District 322,00,PK,12,G5420, ,E,192276485,791454,+42.4388766,-089.3159786, ,12810, ,0.936432743761214,0.0211239165453363,4133
17,1712930,Earlville Community Unit School District 9,00,PK,12,G5420, ,E,156181157,7401,+41.5866276,-088.9206038, ,12930, ,0.887529623551272,0.0168646842975634,4134
17,1713050,East Dubuque Community Unit School District 119,00,PK,12,G5420, ,E,61985200,10203146,+42.4865123,-090.5683485, ,13050, ,0.423510202674601,0.00790243677530094,4135
17,1713290,East Richland Community Unit School District 1,00,PK,12,G5420, ,E,990611575,4907063,+38.7052628,-088.0985406, ,13290, ,1.79965253068555,0.103101075584297,4136
17,1713320,East St. Louis School District 189,00,PK,12,G5420, ,E,86314874,2626262,+38.6162038,-090.1054892, ,13320, ,0.649662849205864,0.0091995492751355,4137
17,1713370,Edgar County Community Unit District 6,00,KG,12,G5420, ,E,325237620,23364,+39.7965629,-087.6459928, ,13370, ,0.933255107291163,0.0342032251770673,4138
17,1713410,Edinburg Community Unit School District 4,00,PK,12,G5420, ,E,188476883,5486567,+39.6566463,-089.3811956, ,13410, ,0.794927381975034,0.0203562563058008,4139
17,1713500,Edwards County Community Unit School District 1,00,PK,12,G5420, ,E,588769827,953822,+38.4194803,-088.0685354, ,13500, ,1.81180094889694,0.0608347365461692,4140
17,1713530,Edwardsville Community Unit School District 7,00,PK,12,G5420, ,E,450078791,7531986,+38.8628538,-089.9465869, ,13530, ,1.6804317912298,0.0474988753762571,4141
17,1713560,Effingham Community Unit School District 40,00,PK,12,G5420, ,E,324606410,1392258,+39.0389728,-088.5879194, ,13560, ,1.1495964384243,0.0339162513158001,4142
17,1713590,Egyptian Community Unit School District 5,00,PK,12,G5420, ,E,299703263,14568017,+37.2057658,-089.3398145, ,13590, ,1.20263569429613,0.0319028156051414,4143
17,1713660,Eldorado Community Unit School District 4,00,PK,12,G5420, ,E,265229178,1591538,+37.8498752,-088.4514921, ,13660, ,0.940461863890677,0.027314013796166,4144
17,1713710,School District U-46,00,PK,12,G5420, ,E,213380252,4097329,+42.0049332,-088.2432665, ,13710, ,1.15200420680017,0.0236344797030449,4145
17,1713860,Elverado Community Unit School District 196,00,PK,12,G5420, ,E,270955423,6905669,+37.8892170,-089.2926305, ,13860, ,0.935818145693019,0.0284621849876698,4146
17,1713920,Tri-Valley Community Unit School District 3,00,PK,12,G5420, ,E,257144574,756699,+40.4360944,-088.7996795, ,13920, ,1.36856944135977,0.0273717618571177,4147
17,1713970,Elmhurst School District 205,00,PK,12,G5420, ,E,30953731,286383,+41.8980804,-087.9412073, ,13970, ,0.281674162497419,0.00338939941594839,4148
17,1714050,Elmwood Community Unit School District 322,00,PK,12,G5420, ,E,189004887,1538819,+40.7578826,-089.8836653, ,14050, ,0.989757074593882,0.0203213504873988,4149
17,1714100,Elmwood Park Community Unit School District 401,00,PK,12,G5420, ,E,5376236,0,+41.9222301,-087.8173393, ,14100, ,0.110371520369839,0.00058351193481139,4150
17,1714350,Erie Community Unit School District 1,00,PK,12,G5420, ,E,402794595,9711555,+41.6903958,-090.1097190, ,14350, ,1.40003881847599,0.044608805835264,4151
17,1714430,Eureka Community Unit District 140,00,PK,12,G5420, ,E,292917889,368184,+40.6839621,-089.2284152, ,14430, ,1.03661820130005,0.0312392186214223,4152
17,1715100,Fieldcrest Community Unit School District 6,00,PK,12,G5420, ,E,620410365,226477,+40.9732279,-089.0445197, ,15100, ,1.77265317270636,0.0664010706437979,4153
17,1715180,Fisher Community Unit School District 1,00,PK,12,G5420, ,E,267178982,870708,+40.3185257,-088.3347532, ,15180, ,0.991314384525343,0.028401218516375,4154
17,1715400,Flora Community Unit School District 35,00,PK,12,G5420, ,E,450447822,703478,+38.6436485,-088.5545964, ,15400, ,0.955460329887036,0.0466834269290075,4155
17,1715490,Forrestville Valley Community Unit School District 221,00,PK,12,G5420, ,E,461591737,86207,+42.1645930,-089.5264966, ,15490, ,1.45610098264116,0.0502929571029869,4156
17,1715750,Franklin Community Unit School District 1,00,PK,12,G5420, ,E,351012059,349036,+39.6664220,-090.0718983, ,15750, ,1.60869688858418,0.0368783843179868,4157
17,1715880,Community Unit School District 2,00,KG,12,G5420, ,E,314123562,2468410,+41.5009690,-088.7591510, ,15880, ,1.74493362390793,0.0341337815049813,4158
17,1715900,Freeport School District 145,00,PK,12,G5420, ,E,241296665,519510,+42.2971895,-089.6239261, ,15900, ,1.43639097423169,0.0263990272793355,4159
17,1716020,Galatia Community Unit School District 1,00,KG,12,G5420, ,E,218223195,2649112,+37.8395467,-088.6348475, ,16020, ,0.947770250115544,0.0226074854608714,4160
17,1716050,Galena Unit School District 120,00,PK,12,G5420, ,E,222630269,14653971,+42.4244972,-090.4324171, ,16050, ,0.837091562446822,0.0259558167869743,4161
17,1716080,Galesburg Community Unit School District 205,00,PK,12,G5420, ,E,325794975,1070888,+40.9695656,-090.4121861, ,16080, ,1.48440228400564,0.0349644861750087,4162
17,1716140,Galva Community Unit School District 224,00,PK,12,G5420, ,E,285401267,48861,+41.2001518,-090.0698072, ,16140, ,1.39139644466223,0.0306403023599983,4163
17,1716350,Geneseo Community Unit School District 228,00,PK,12,G5420, ,E,663922772,4345992,+41.4533154,-090.1260406, ,16350, ,1.83655213326072,0.072016927991061,4164
17,1716380,Geneva Community Unit School District 304,00,PK,12,G5420, ,E,52821212,655205,+41.8783425,-088.3420718, ,16380, ,0.42185592442331,0.0058002212128612,4165
17,1716410,Genoa-Kingston Community Unit School District 424,00,PK,12,G5420, ,E,174895754,1189084,+42.1072087,-088.6922802, ,16410, ,0.816752388485383,0.0191658289063429,4166
17,1716680,Gillespie Community Unit School District 7,00,PK,12,G5420, ,E,237296463,1951126,+39.1460840,-089.8266465, ,16680, ,0.988162751448674,0.0249270504483043,4167
17,1717280,Granite City Community Unit School District 9,00,PK,12,G5420, ,E,123790156,22512353,+38.7321841,-090.1163442, ,17280, ,0.586204716863433,0.0151568658877373,4168
17,1717370,Grant Park Community Unit School District 6,00,KG,12,G5420, ,E,178505961,65845,+41.2562417,-087.6356301, ,17370, ,0.627414356661998,0.0191844277183394,4169
17,1717580,Grayville Community Unit School District 1,00,PK,12,G5420, ,E,135813071,2085090,+38.2514421,-088.0485283, ,17580, ,1.12116678347062,0.0141934680217338,4170
17,1717670,Greenfield Community Unit School District 10,00,KG,12,G5420, ,E,461094710,606810,+39.3630520,-090.2215498, ,17670, ,1.38483997834274,0.0482511587474887,4171
17,1717700,Greenview Community Unit School District 200,00,KG,12,G5420, ,E,228762488,738021,+40.0761707,-089.7092888, ,17700, ,1.55009139798609,0.0242333205030935,4172
17,1717730,Bond County Community Unit School District 2,00,PK,12,G5420, ,E,600112637,3191149,+38.8838075,-089.4780778, ,17730, ,1.70895820545826,0.0626328601239333,4173
17,1717790,Griggsville-Perry Community Unit School District 4,00,PK,12,G5420, ,E,379151304,2990063,+39.7452635,-090.7708156, ,17790, ,1.16944503152347,0.040158872973557,4174
17,1718060,Hamilton Community Consolidated School District 328,00,PK,12,G5420, ,E,199100726,13807465,+40.4090929,-091.2968807, ,18060, ,1.00771094025189,0.0225892642155139,4175
17,1718180,Calhoun Community Unit School District 40,00,PK,12,G5420, ,E,377318488,37857180,+39.1996355,-090.6683384, ,18180, ,1.21123454674982,0.0432910448998216,4176
17,1718200,Hardin County Community Unit School District 1,00,PK,12,G5420, ,E,467887478,10539570,+37.5178517,-088.2661478, ,18200, ,1.03841104369088,0.0487617386210736,4177
17,1718240,Harlem Unit School District 122,00,PK,12,G5420, ,E,54740336,1823132,+42.3528344,-089.0256145, ,18240, ,0.568347997326347,0.00618034753461678,4178
17,1718270,Harrisburg Community Unit School District 3,00,PK,12,G5420, ,E,361668297,6833623,+37.7008242,-088.5203235, ,18270, ,1.32053418773657,0.0376477490269766,4179
17,1718390,Hartsburg-Emden Community Unit School District 21,00,PK,12,G5420, ,E,188691745,0,+40.2628613,-089.4524290, ,18390, ,0.947745292144553,0.0199765937518561,4180
17,1718420,Harvard Community Unit School District 50,00,PK,12,G5420, ,E,274760385,240468,+42.4156107,-088.6232761, ,18420, ,0.943886699770782,0.030077932043193,4181
17,1718510,Havana Community Unit School District 126,00,PK,12,G5420, ,E,530920887,51854017,+40.1989957,-090.1105685, ,18510, ,1.80590260858996,0.0616357912674863,4182
17,1718810,Herrin Community Unit School District 4,00,PK,12,G5420, ,E,123659865,3073199,+37.8265652,-089.0675394, ,18810, ,0.835742557954446,0.0129681908269836,4183
17,1718840,Herscher Community Unit School District 2,00,PK,12,G5420, ,E,637191533,3088816,+41.0944507,-088.1085121, ,18840, ,1.69632345031269,0.0686210722080624,4184
17,1718870,Heyworth Community Unit School District 4,00,PK,12,G5420, ,E,258102704,354768,+40.3459718,-089.0106052, ,18870, ,1.10062300498403,0.0273948266574646,4185
17,1718990,Highland Community Unit School District 5,00,PK,12,G5420, ,E,463562815,5107692,+38.8234922,-089.6660780, ,18990, ,1.73554469826326,0.048615236958544,4186
17,1719200,Hillsboro Community Unit School District 3,00,PK,12,G5420, ,E,598962618,9192920,+39.1391107,-089.4574354, ,19200, ,1.67941766880802,0.0633597938756403,4187
17,1719260,Hinckley-Big Rock Community Unit School District 429,00,PK,12,G5420, ,E,231683900,459296,+41.7883758,-088.6121501, ,19260, ,1.19212298287377,0.0251421129267834,4188
17,1719660,Hoopeston Area Community Unit School District 11,00,PK,12,G5420, ,E,458417496,88393,+40.4698699,-087.7496638, ,19660, ,1.87005539704519,0.048687319020908,4189
17,1719830,Huntley Consolidated School District 158,00,PK,12,G5420, ,E,117797180,151446,+42.1817076,-088.4360080, ,19830, ,0.69643601179147,0.012852704367582,4190
17,1719920,Hutsonville Community Unit School District 1,00,PK,12,G5420, ,E,260827082,2185185,+39.1466734,-087.7261732, ,19920, ,1.7385955766699,0.0274058189352165,4191
17,1719960,Illini Bluffs Community Unit School District 327,00,PK,12,G5420, ,E,161272777,4452150,+40.5875751,-089.7945407, ,19960, ,0.832772472098891,0.0176280376524507,4192
17,1719970,Illinois Valley Central Unit School District 321,00,PK,12,G5420, ,E,147616073,14091933,+40.9004256,-089.5488843, ,19970, ,0.685390030742814,0.0172814840488963,4193
17,1720170,Iroquois County Community Unit School District 9,00,PK,12,G5420, ,E,219059842,649471,+40.7820699,-087.7263056, ,20170, ,0.915996943426273,0.0234379361785225,4194
17,1720180,Iroquois West Community Unit School District 10,00,PK,12,G5420, ,E,474791421,327276,+40.7486441,-088.0153954, ,20180, ,1.94736619816104,0.0506616934496537,4195
17,1720280,Jacksonville School District 117,00,PK,12,G5420, ,E,570265470,3112742,+39.6997882,-090.2309490, ,20280, ,1.90949880493024,0.0602122159056501,4196
