OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,MATERIAL,MODEL_TYPE,ASSET_HEIGHT,ASBLT,INSTALL_DATE,COMMENTS,CATEGORY,STYLE,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,OWNERSHIP_DATE,ADDDTTM,MODDTTM,MAINTAINED_BY,LAST_ASSET_VERIFICATION_DATE,MAINTENANCE_FINANCIAL_RESP,MAINTENANCE_AGREEMENT,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,LOG_COMMENT_1,LOG_COMMENT_2,LOG_COMMENT_3,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,DATE_MVW_LAST_UPDATED,SHAPE_Length,SHAPE_Area
1199,764718,16,18418,RRX-101255B,RRX,NW 52ND ST BETWEEN 14TH AVE NW AND 15TH AVE NW CROSSING 1 TRACKS,RRX-AC/WD,RRX-INDY,0,,,"PRIVATE - Bardahl Xing; Track covered up by road pavement. 1 track AC/WD FAIR. Stop sign for WB ,EB traffic. Yield sign for WB,EB traffic between tracks and east side of 52nd. Tracks start in west side of street, then curve into the center.  PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/16 00:00:00+00,FAIR,2019/07/16 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_BDTL_NoRightsNoObiliations_LegalOps_14thAveSpur_2013_ClientAttyPrivledge.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Email_Bardahl_14th_Ave_Spur_20130821.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardhal_14thAveSpurAbandoned_20100226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_Bardahl_14thAveSpurAbandoned_20071130.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101255B_InspectRecord_20190716.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Bardahl_Ltr_Response_14thAveSpur_AgreementUpdate_20100310.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,19,2023/09/26 19:13:07+00,77.7686575815904,410.528710684233
1200,764735,16,507268,RRX-096488J,RRX,16TH WR AVE SW BETWEEN SW FLORIDA NR ST AND SW LANDER ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"SB 16th Ave SW; (needs inspection); check status with BNSF",RRX-ATGRDE, , ,2019/12/17 00:00:00+00, ,2019/12/17 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096488J_InspRec_NoPics_2019.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_16th Ave_SW.pdf,,,,,6,2023/09/26 19:13:07+00,256.869540886878,-2745.38350139627
1201,764736,16,507268,RRX-096490K,RRX,16TH WR AVE SW BETWEEN SW FLORIDA NR ST AND SW LANDER ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-YARD,0,,,"SB 16th Ave SW; Coordinates updated 9/5/19. (located where 096454P should be on xings map) 2 yard tracks AC/PC GOOD . Runs along EB side of Klickitat Ave. 1 ENS sign (double check photos!)",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/09/05 00:00:00+00,GOOD,2019/09/05 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096490K_InspPhotos_20150719.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096490K_InspectRecord_20190905.pdf,,,,,6,2023/09/26 19:13:07+00,115.554704230647,-709.572876270663
1202,764813,16,10060,RRX-809548P,RRX,DENVER AVE S BETWEEN COLORADO AVE S AND UTAH AVE S CROSSING 3 TRACKS,RRX-AC/AC,RRX-YARD,0,,,"Colorado Ave S/Denver Ave; Performed GEORGETOWN DIAGNOSTIC with UPRR (7/2/19). Reinspected 8/1/19.  Xbuck for SB, WB traffic. Bent yield sign. 3 yard tracks. 2 south tracks are AC/AC FAIR - some holes in pavement. North track is AC/PC GOOD - Hole in tracks. Space mainly for trucks, but normal drivers are also present. Tracks along westbound Ohio Avenue diverge. Filling holes with asphalt would be a solution",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,FAIR,2019/08/01 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809548P_InspPhotos_20150716.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809548P_InspectRecord_20190801.pdf,,,,7,2023/09/26 19:13:07+00,181.689651076428,-1574.50596972511
1203,764873,16,7365,RRX-974251J,RRX,5TH AVE S BETWEEN S LANDER ST AND S SPOKANE NR ST CROSSING 1 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"6th Ave/Hanford St, inside Franz building. No peds or cars - not public road.No signage. AC/PC GOOD - no damage to tracks or concrete, some gravel in the holes. 1 indy track. Passive, PRIVATE xing.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/22 00:00:00+00,GOOD,2019/07/22 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-974251J_InspectRecord_20190722.pdf,,,,,,5,2023/09/26 19:13:07+00,120.129816899523,-734.202937466432
1204,764874,16,1266,RRX-975347C,RRX,1ST AV S VI BETWEEN S DAKOTA ST AND 1ST AVE S CROSSING 10 TRACKS,RRX-BRIDGE,RRX-YARD,0,,,"1st Ave S; 10 yard tracks. Bridge over tracks.",RRX-UNDER,RRX-NONE,INSVC,, ,,UPRR,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,250.111251022034,-3126.81567490586
1205,764875,16,11575,RRX-LRT0001,RRX,M L KING JR WR WAY S BETWEEN MERTON WAY S AND S NORFOLK ST CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"S Norwalk St; Sidewalk bumps are dirty. Pavement surrounding tracks looks worn-out. Cracked pavement along road. 2 ped xings across MLK (EB/WB), 1 ped xing across Norfolk (NB)",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/13 00:00:00+00,FAIR,2019/12/13 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0001_InspectRecord_20191213.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,312.215221247624,-4037.97469762738
1206,764876,16,11574,RRX-LRT0002,RRX,M L KING JR WR WAY S BETWEEN BEACON AVE S AND MERTON WAY S CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"Merton Way S; Large pullover area west of intersxn. Separate lane for right turns SB onto MLK. No crosswalks across Merton, 1 across MLK. Paint looks new",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/13 00:00:00+00,GOOD,2019/12/13 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0002_InspectRecord_20191213.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,435.647086735035,-5955.76459088964
1207,764719,16,14426,RRX-096443C,RRX,EAST MARGINAL ER WAY S BETWEEN S SPOKANE SR ST AND EAST MARGINAL NB WAY S CROSSING 2 TRACKS,RRX-BRIDGE,RRX-YARD,0,,,"Alaskan Way Viaduct; Under HWY 99. Xing may disappear once viaduct demolition is complete. 2 yard tracks that merge heading west. AC/AC POOR - pavement doesn't guard tracks, lots of garbage, unkempt. No signage. Parking lots around xing but not much traffic.",RRX-UNDER,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,POOR,2019/08/01 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096443C_InspPhotso_20150713.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096443C_InspectRecord_20190801.pdf,,,,,6,2023/09/26 19:13:07+00,61.4735487863367,285.366213767735
1208,764720,16,10138,RRX-096445R,RRX,DUWAMISH AVE S BETWEEN DEAD END AND EAST MARGINAL SB WAY S CROSSING 4 TRACKS,RRX-AC/AC,RRX-YARD,0,,,"EMW; This xing may be CLOSED per an earlier BNSF agreement (EMW bridge project) or located west of the Evergreen Power Systems Facility. 
4 yard tracks.",RRX-ATGRDE,RRX-NONE,INSVC,2019/09/03 00:00:00+00,POOR,2019/09/03 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096445R_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096445R_InspPhotos_20150713.pdf,,,,,6,2023/09/26 19:13:07+00,115.000072729516,-701.129481649124
1209,764721,16,14389,RRX-096446X,RRX,EAST MARGINAL WAY S BETWEEN S SPOKANE SR ST AND EAST MARGINAL NB WAY S CROSSING 2 TRACKS,RRX-AC/AC,RRX-YARD,0,,,"EMW; 2 yard tracks, north track (within limits of EMW Multimodal Project) is AC/AC FAIR - eroded pavement, old tape along tracks, still intact. South track is AC/PC GOOD - some concrete is overrun by pavement. Tracks run parallel to Marginal Way. W10-3, xbuck with tape, pavement marking  for EB Marginal. Stop sign, xbuck with tape for NB traffic.  UPRR/BNSF joint use agreement here (UPRR DOT # 399750P CLOSED)",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,FAIR,2019/08/01 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096446X_InspPhotos_20150713.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096446X_InspectRecord_20190801.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,90.490390076287,-510.505420435449
1210,764814,16,21013,RRX-809552E,RRX,S OREGON ST BETWEEN DIAGONAL AVE S AND COLORADO AVE S CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"S Oregon St/Diagnonal; Performed GEORGETOWN DIAGNOSTIC with UPRR (7/2/19). MOVED PIN - coordinates updated 8/1/19. ENS sign is folded. No other signage. 2 indy tracks AC/AC FAIR - eroded pavement, but not too bad. Tracks diverge headed east.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,FAIR,2019/08/01 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809552E_InspectRecord_20190801.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809552E_InspPhotos_20150716.pdf,,,,7,2023/09/26 19:13:07+00,186.505637172579,-1912.35804712712
1211,764815,16,10102,RRX-809554T,RRX,DIAGONAL AVE S BETWEEN OHIO AVE S AND EAST MARGINAL WAY S CROSSING 1 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"Diagonal Ave S; Performed GEORGETOWN DIAGNOSTIC with UPRR (7/2/19). MOVED PIN - coordinates updated 8/6/19. 1 industrial track AC/PC GOOD. Xbuck with tape facing WB traffic is also bent.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,GOOD,2019/08/01 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809554T_InspectRecord_20190801.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809554T_InspPhotos_20150716.pdf,,,,7,2023/09/26 19:13:07+00,122.421756181688,-747.047634575946
1212,764816,16,14394,RRX-809556G,RRX,EAST MARGINAL WAY S BETWEEN DIAGONAL AVE S AND S ALASKA ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"EMW South; 2 indy tracks along Diagonal Ave, then go into Marginal Way at intersection. Busy, lots of trucks. AC/PC GOOD - good tracks are solid, continuous concrete. Xbuck with tape facing SB traffic. 1 ENS. Traffic light at Marginal /Diag intrsxn for all directions. Concrete xing goes over crosswalk.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/01 00:00:00+00,GOOD,2019/08/01 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809556G_InspectRecord_20190801.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809556G_InspPhotos_20150716.pdf,,,,7,2023/09/26 19:13:07+00,186.403059557033,-1280.89167533221
1213,764618,16,22810,RRX-096199H,RRX,SW SPOKANE ST BETWEEN SW SPOKANE W BR AND TERMINAL 5 ACCESS RP CROSSING 2 TRACKS,RRX-BRIDGE,RRX-INDY,0,,,"Spokane St Bridge within Terminal 5 Quiet Zone limits; ; 2 tracks AC/PC FAIR - some rust. Stop sign, W10-1 old fashioned, ENS for EB traffic . 2 stop signs + 2 W10-1 + 1 ENS for WB traffic (SW stop sign bent). Coordinates updated 8/2/19; Likely City of Seattle/Port ownership",RRX-UNDER,RRX-NONE,INSVC,2019/08/02 00:00:00+00,FAIR,2019/08/02 00:00:00+00,MULTIPLE,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_Marginal_Wy.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096199H_InspectRecord_20190802.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096199H_InspPhotos_20150722.pdf,,,,7,2023/09/26 19:13:07+00,215.468001788867,-2592.02011842526
1214,764619,16,574567,RRX-096201G,RRX,TERMINAL 5 ACCESS RP BETWEEN SW SPOKANE ST AND DEAD END CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE - PS TERMINAL FR; Part of Terminal 5 Quiet Zone.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,FAIR,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096201G_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_Marginal_Wy.pdf,,,,,6,2023/09/26 19:13:07+00,128.455581640261,-814.837975490972
1215,764620,16,575310,RRX-096202N,RRX,WEST MARGINAL WAY SW BETWEEN CHELAN N AVE SW AND SW SPOKANE ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"Chelan Ave SW; 2 tracks AC/PC GOOD - clean, intact rails. Runs thru Chelan Ave SW. SB and NB traffic . SB traffic is coming off of W Seattle Bridge, traffic light + 2 xbucks (no tape) before xing. NB traffic has ENS, xbuck with lights no tape, yield sign. At grade, adjacent to bridge. Part of Terminal 5 Quiet Zone.",RRX-ATGRDE,RRX-ACTVE,INSVC,2019/08/02 00:00:00+00,GOOD,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096202N_InspPhotos_20150714.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096202N_InspectRecord_20190802.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_Marginal_Wy.pdf,,,,7,2023/09/26 19:13:07+00,262.803921638712,-3181.5199203794
1216,764722,16,574649,RRX-096448L,RRX,E MARG-DUWAMISH BR RP BETWEEN EAST MARGINAL WAY S AND DUWAMISH AVE S BR CROSSING 1 TRACKS,RRX-BRIDGE,RRX-YARD,0,,,EMW South Tri-legged bridge,RRX-UNDER,RRX-NONE,INSVC,2019/09/03 00:00:00+00,GOOD,2019/09/03 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096448L_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\096448L_InspPhotos_20150713.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,245.237600255767,-1775.54175713912
