"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Grades  (Low-High),Certified Staff,
CREEK       ,MANNFORD                      ,19-I003,105,MANNFORD LOWER ES             ,344,(918) 865-4334,Joshua Pierce,piercej@mannford.k12.ok.us,136 Evans Avenue,Mannford,OK,74044,01-03,29,
CREEK       ,MANNFORD                      ,19-I003,110,MANNFORD UPPER ES             ,221,(918) 865-3092,James Ryan Norman,normanr@mannford.k12.ok.us,136 Evans Avenue,Mannford,OK,74044,04-05,19,
CREEK       ,MANNFORD                      ,19-I003,115,MANNFORD EC CTR               ,199,(918) 865-4062,Brenda Dorsey,dorseyb@mannford.k12.ok.us,136 Evans Avenue,Mannford,OK,74044,PK-KG,15,
CREEK       ,MANNFORD                      ,19-I003,500,MANNFORD MS                   ,359,(918) 865-4680,Steve Anderson,andersons@mannford.k12.ok.us,136 Evans Avenue,Mannford,OK,74044,06-08,29,
CREEK       ,MANNFORD                      ,19-I003,705,MANNFORD HS                   ,499,(918) 865-3841,Tim Wright,wrightt@mannford.k12.ok.us,136 Evans Avenue,Mannford,OK,74044,09-12,46,
CREEK       ,MOUNDS                        ,19-I005,105,MOUNDS ES                     ,407,(918) 827-6100,Nate Meaders,nmeaders@moundsps.com,1603 Russell Ave,Mounds,OK,74047,PK-08,40,
CREEK       ,MOUNDS                        ,19-I005,705,MOUNDS HS                     ,180,(918) 827-6100,Stephen Sturgeon,ssturgeon@moundsps.com,1603 Russell Ave,Mounds,OK,74047,09-12,23,
CREEK       ,OLIVE                         ,19-I017,105,OLIVE ES                      ,251,(918) 352-9569,Angela Ragland,aragland@olive.k12.ok.us,9352 South 436Th West Avenue,Drumright,OK,74030,PK-08,27,
CREEK       ,OLIVE                         ,19-I017,715,OLIVE HS                      ,109,(918) 352-9568,Jimmy Reynolds,jreynolds@olive.k12.ok.us,9352 South 436Th West Avenue,Drumright,OK,74030,09-12,18,
CREEK       ,KIEFER                        ,19-I018,105,KIEFER ES                     ,416,(918) 321-5444,Brent Weaver,bweaver@kiefer.k12.ok.us,4600 West 151St Street,Kiefer,OK,74041,PK-06,37,
CREEK       ,KIEFER                        ,19-I018,505,RONGEY MS                     ,98,(918) 321-3421,Cory Campbell,ccampbell@kiefer.k12.ok.us,4600 West 151St Street,Kiefer,OK,74041,07-08,21,
CREEK       ,KIEFER                        ,19-I018,705,KIEFER HS                     ,217,(918) 321-3533,Sabrina Shaw,sshaw@kiefer.k12.ok.us,4600 West 151St Street South,Kiefer,OK,74041,09-12,25,
CREEK       ,OILTON                        ,19-I020,105,J. F. KENNEDY ES              ,189,(918) 862-3215,Matt Posey,mposey@oilton.k12.ok.us,Po Box 130,Oilton,OK,74052,PK-08,19,
CREEK       ,OILTON                        ,19-I020,715,OILTON HS                     ,96,(918) 862-3272,Daniel Mcentire,dmcentire@oilton.k12.ok.us,Po Box 130,Oilton,OK,74052,09-12,13,
CREEK       ,DEPEW                         ,19-I021,105,DEPEW ES                      ,235,(918) 324-5368,Jayson Larremore,jlarremore@depew.k12.ok.us,Post Office Box 257,Depew,OK,74028,PK-08,21,
CREEK       ,DEPEW                         ,19-I021,705,DEPEW HS                      ,126,(918) 324-5543,Tony Martin,tmartin@depew.k12.ok.us,Post Office Box 257,Depew,OK,74028,09-12,14,
CREEK       ,KELLYVILLE                    ,19-I031,105,KELLYVILLE ES                 ,338,(918) 247-6300,Mark Dolezal,MDOLEZAL@KELLYVILLESCHOOLS.ORG,Post Office Box 99,Kellyville,OK,74039,PK-03,28,
CREEK       ,KELLYVILLE                    ,19-I031,110,KELLYVILLE UPPER ES           ,241,(918) 247-2257,John Castillo,JCASTILLO@KELLYVILLESCHOOLS.ORG,Post Office Box 99,Kellyville,OK,74039,04-06,22,
CREEK       ,KELLYVILLE                    ,19-I031,505,KELLYVILLE MS                 ,163,(918) 247-6134,Rod Pitts,PITTSR@KELLYVILLESCHOOLS.ORG,Post Office Box 99,Kellyville,OK,74039,07-08,27,
CREEK       ,KELLYVILLE                    ,19-I031,705,KELLYVILLE HS                 ,347,(918) 247-6333,Danny Wood,woodd@kellyvilleschools.org,Post Office Box 99,Kellyville,OK,74039,09-12,40,
CREEK       ,SAPULPA                       ,19-I033,125,LIBERTY ES                    ,268,(918) 224-1492,Tom Walsh,twalsh@sapulpaps.org,631 North Brown,Sapulpa,OK,74066,PK-05,31,
CREEK       ,SAPULPA                       ,19-I033,150,FREEDOM ES                    ,469,(918) 227-7838,Alison Owens,aowens@sapulpaps.org,9171 Freedom Road,Sapulpa,OK,74066,PK-05,44,
CREEK       ,SAPULPA                       ,19-I033,160,JEFFERSON HEIGHTS ES          ,365,(918) 224-2028,Sandee Cross,scross@sapulpaps.org,1521 South Wickham Road,Sapulpa,OK,74066,PK-05,38,
CREEK       ,SAPULPA                       ,19-I033,165,HOLMES PARK ES                ,684,(918) 227-6800,Bobby Alfred,balfred@sapulpaps.org,1231 E Dewey Ave,Sapulpa,OK,74066,PK-05,90,
CREEK       ,SAPULPA                       ,19-I033,505,SAPULPA MS                    ,517,(918) 224-8441,Michael Reid,mreid@sapulpaps.org,1304 East Cleveland,Sapulpa,OK,74066,06-07,54,
CREEK       ,SAPULPA                       ,19-I033,610,SAPULPA JHS                   ,625,(918) 224-6710,Johnny Bilby,jbilby@sapulpaps.org,7 South Mission Street,Sapulpa,OK,74066,08-09,76,
CREEK       ,SAPULPA                       ,19-I033,705,SAPULPA HS                    ,1037,(918) 224-6560,Johnny Bilby,jbilby@sapulpaps.org,3 South Mission Street,Sapulpa,OK,74066,10-12,110,
CREEK       ,DRUMRIGHT                     ,19-I039,115,BRADLEY ES                    ,251,(918) 352-9519,Tara Osterhout,tosterhout@drumright.k12.ok.us,508 South Skinner Avenue,Drumright,OK,74030,PK-05,20,
CREEK       ,DRUMRIGHT                     ,19-I039,505,VIRGIL COOPER MS              ,107,(918) 352-2318,Kevin Bilyeu,kbilyeu@drumright.k12.ok.us,510 South Skinner Avenue,Drumright,OK,74030,06-08,18,
CREEK       ,DRUMRIGHT                     ,19-I039,705,DRUMRIGHT HS                  ,202,(918) 352-2152,Judd Matthes,jmatthes@drumright.k12.ok.us,301 South Pennsylvania Avenue,Drumright,OK,74030,09-12,20,
CUSTER      ,ARAPAHO-BUTLER                ,20-I005,105,ARAPAHO-BUTLER ES             ,339,(580) 323-7264,Brad Southall,southall@arapaho.k12.ok.us,Post Office Box 160,Arapaho,OK,73620,PK-08,31,
CUSTER      ,ARAPAHO-BUTLER                ,20-I005,715,ARAPAHO-BUTLER HS             ,95,(580) 323-3261,James Edelen,jedelen@arapaho.k12.ok.us,Post Office Box 160,Arapaho,OK,73620,09-12,18,
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,105,THOMAS ES                     ,286,(580) 661-3521,Leesa Brandly,lbrandly@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,PK-06,24,
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,615,THOMAS-FAY-CUSTER UNIFIED JHS ,105,(580) 661-3522,Ray Oakes,roakes@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,07-09,12,
CUSTER      ,THOMAS-FAY-CUSTER UNIFIED DIST,20-I007,715,THOMAS-FAY-CUSTER UNIFIED HS  ,79,(580) 661-3522,Ray Oakes,roakes@thomas.k12.ok.us,Post Office Box 190,Thomas,OK,73669,10-12,16,
CUSTER      ,WEATHERFORD                   ,20-I026,105,WEATHERFORD EAST ES           ,381,(580) 772-3533,Brad Howl,bhowl@wpsok.org,701 East Proctor Avenue,Weatherford,OK,73096,02-03,26,
CUSTER      ,WEATHERFORD                   ,20-I026,115,WEATHERFORD WEST ES           ,313,(580) 772-5888,Sean Buchanan,sbuchanan@wpsok.org,811 West Huber Avenue,Weatherford,OK,73096,04-05,22,
CUSTER      ,WEATHERFORD                   ,20-I026,120,BURCHAM ES                    ,580,(580) 774-0812,Marla Pankratz,mpankratz@wpsok.org,1401 North Lark Street,Weatherford,OK,73096,PK-01,35,
CUSTER      ,WEATHERFORD                   ,20-I026,510,WEATHERFORD MS                ,479,(580) 772-2270,Steven Callen,scallen@wpsok.org,509 North Custer Street,Weatherford,OK,73096,06-08,39,
CUSTER      ,WEATHERFORD                   ,20-I026,705,WEATHERFORD HS                ,515,(580) 772-3385,Mark Shadid,mshadid@wpsok.org,1500 North Washington Street,Weatherford,OK,73096,09-12,54,
CUSTER      ,CLINTON                       ,20-I099,110,NANCE ES                      ,464,(580) 323-0260,Janalyn Taylor,janalyn.taylor@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,PK-01,41,
CUSTER      ,CLINTON                       ,20-I099,115,SOUTHWEST ES                  ,501,(580) 323-1290,Nathan Meget,Nathan.Meget@cpsreds.org,Post Office Box 729,Clinton,OK,73601,02-04,47,
CUSTER      ,CLINTON                       ,20-I099,120,WASHINGTON ES                 ,350,(580) 323-0311,Gene Ray,gene.ray@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,05-06,20,
CUSTER      ,CLINTON                       ,20-I099,505,CLINTON MS                    ,362,(580) 323-4228,Mark Moring,mark.moring@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,07-08,31,
CUSTER      ,CLINTON                       ,20-I099,705,CLINTON HS                    ,636,(580) 323-1230,Kenny Stringer,kenny.stringer@clintonokschools.org,Post Office Box 729,Clinton,OK,73601,09-12,68,
DELAWARE    ,CLEORA                        ,21-C006,105,CLEORA PUBLIC SCHOOL          ,120,(918) 256-6401,Kenny Guthrie,kguthrie@cleora.net,451358 East 295 Road,Afton,OK,74331,PK-08,18,
DELAWARE    ,LEACH                         ,21-C014,105,LEACH PUBLIC SCHOOL           ,145,(918) 868-2277,Andrea Sealock,asealock@leachschool.net,55979 S. 530 Rd.,Rose,OK,74364,PK-08,14,
DELAWARE    ,KENWOOD                       ,21-C030,105,KENWOOD PUBLIC SCHOOL         ,101,(918) 434-5799,Billy Taylor,billyt@sstelco.com,48625 South 502 Road,Salina,OK,74365,KG-08,13,
DELAWARE    ,MOSELEY                       ,21-C034,105,MOSELEY PUBLIC SCHOOL         ,244,(918) 505-1000,Charlene Carter,charlene@moseleyschool.com,7904 North Moseley Road,Colcord,OK,74338,PK-08,23,
DELAWARE    ,JAY                           ,21-I001,105,JAY ES                        ,659,(918) 253-4413,Jan Fasano,jfasano@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,PK-03,64,
DELAWARE    ,JAY                           ,21-I001,305,JAY UPPER ES                  ,247,(918) 253-3535,Marvin Stockton,mstockto@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,04-05,26,
DELAWARE    ,JAY                           ,21-I001,505,JAY MS                        ,360,(918) 253-8510,Chris Bozarth,cbozarth@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,06-08,30,
DELAWARE    ,JAY                           ,21-I001,705,JAY HS                        ,440,(918) 253-4466,James Bryant,jbryant@jay.k12.ok.us,Post Office Box 630,Jay,OK,74346,09-12,46,
DELAWARE    ,GROVE                         ,21-I002,105,GROVE UPPER ES                ,528,(918) 786-2297,Shelly Barnes,sbarnes@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,04-06,38,
DELAWARE    ,GROVE                         ,21-I002,110,GROVE LOWER ES                ,897,(918) 786-5573,Kelly Trumbull,ktrumbull@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,PK-03,61,
DELAWARE    ,GROVE                         ,21-I002,505,GROVE MS                      ,361,(918) 786-3003,Pat Dodson,pndodson@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,07-08,51,
DELAWARE    ,GROVE                         ,21-I002,705,GROVE HS                      ,675,(918) 786-3003,Renae Dozier,rdozier@ridgerunners.net,Post Office Box 450789,Grove,OK,74345,09-12,74,
DELAWARE    ,KANSAS                        ,21-I003,105,KANSAS ES                     ,396,(918) 868-2427,Gina Glass,GINA@KANSASPS.COM,275 W Main,Kansas,OK,74347,PK-05,26,
DELAWARE    ,KANSAS                        ,21-I003,505,KANSAS MS                     ,178,(918) 868-5308,Bryon Arnold,BRYON@KANSASPS.COM,Post Office Box 196,Kansas,OK,74347,06-08,24,
DELAWARE    ,KANSAS                        ,21-I003,715,KANSAS HS                     ,299,(918) 868-3308,Phil Isom,PHILI@KANSASPS.COM,700 N Wood Ave,Kansas,OK,74347,09-12,36,
DELAWARE    ,COLCORD                       ,21-I004,105,COLCORD ES                    ,382,(918) 326-4117,Robert Hampton,rhampton@colcordschools.com,433 South Larmon,Colcord,OK,74338,PK-08,39,
DELAWARE    ,COLCORD                       ,21-I004,715,COLCORD HS                    ,225,(918) 326-4107,Jerry Swank,jlswank@colcordschools.com,433 South Larmon,Colcord,OK,74338,09-12,24,
DELAWARE    ,OAKS-MISSION                  ,21-I005,105,OAKS-MISSION ES               ,189,(918) 868-2455,Barbara Tucker,bthompson@oaksschools.com,Post Office Box 160,Oaks,OK,74359,PK-08,19,
DELAWARE    ,OAKS-MISSION                  ,21-I005,715,OAKS-MISSION HS               ,109,(918) 868-2499,John Sheridan,oakssupt@oaksschools.com,Post Office Box 160,Oaks,OK,74359,09-12,14,
DEWEY       ,VICI                          ,22-I005,105,VICI ES                       ,254,(580) 995-4252,Kas Nelson,knelson@vicischools.k12.ok.us,Post Office Box 60,Vici,OK,73859,PK-08,31,
DEWEY       ,VICI                          ,22-I005,705,VICI HS                       ,89,(580) 995-4251,Sheldon Halderman,shalderman@vicischools.k12.ok.us,Post Office Box 60,Vici,OK,73859,09-12,19,
DEWEY       ,SEILING                       ,22-I008,105,SEILING ES                    ,243,(580) 922-7381,Brandon Nyberg,bnyberg@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,PK-06,30,
DEWEY       ,SEILING                       ,22-I008,615,SEILING JR-SR HS (JR)         ,103,(580) 922-7382,Gary Baker,gbaker@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,07-09,25,
DEWEY       ,SEILING                       ,22-I008,715,SEILING JR-SR HS (SR)         ,90,(580) 922-7382,Gary Baker,gbaker@seiling.k12.ok.us,Post Office Box 780,Seiling,OK,73663,10-12,24,
DEWEY       ,TALOGA                        ,22-I010,105,TALOGA ES                     ,88,(580) 328-5586,Lora Burch,lburch@taloga.k12.ok.us,Post Office Box 158,Taloga,OK,73667,PK-08,21,
DEWEY       ,TALOGA                        ,22-I010,705,TALOGA HS                     ,21,(580) 328-5586,Lora Burch,lburch@taloga.k12.ok.us,Post Office Box 158,Taloga,OK,73667,09-12,11,
ELLIS       ,FARGO                         ,23-I002,105,FARGO ES                      ,134,(580) 698-2298,Pamela Myers,pmyers@fargo.k12.ok.us,Post Office Box 200,Fargo,OK,73840,PK-08,21,
ELLIS       ,FARGO                         ,23-I002,110,GAGE ES                       ,,(580) 923-7909,Greg Gregory,ggregory@gage.k12.ok.us,Post Office Box 60,Gage,OK,73843,-,14,
ELLIS       ,FARGO                         ,23-I002,705,FARGO HS                      ,57,(580) 698-2298,Sherri Tune,stune@fargo.k12.ok.us,Post Office Box 200,Fargo,OK,73840,09-12,16,
ELLIS       ,FARGO                         ,23-I002,710,GAGE HS                       ,,(580) 923-7909,Greg Gregory,ggregory@gage.k12.ok.us,Post Office Box 60,Gage,OK,73843,-,9,
ELLIS       ,ARNETT                        ,23-I003,105,ARNETT ES                     ,154,(580) 885-7285,Scot Friesen,sfriesen@arnett.k12.ok.us,Post Office Box 317,Arnett,OK,73832,PK-08,23,
ELLIS       ,ARNETT                        ,23-I003,705,ARNETT HS                     ,58,(580) 885-7285,Bob Dobrinski,bdobrinski@arnett.k12.ok.us,Post Office Box 317,Arnett,OK,73832,09-12,17,
ELLIS       ,SHATTUCK                      ,23-I042,105,SHATTUCK ES                   ,258,(580) 938-2222,Camille Holt,cholt@shattuck.k12.ok.us,Post Office Box 159,Shattuck,OK,73858,PK-08,33,
ELLIS       ,SHATTUCK                      ,23-I042,705,SHATTUCK HS                   ,95,(580) 938-2586,Terry Conder,tconder@shattuck.k12.ok.us,Post Office Box 159,Shattuck,OK,73858,09-12,18,
GARFIELD    ,WAUKOMIS                      ,24-I001,105,WAUKOMIS ES                   ,300,(580) 758-3264,Daniel Ingram,danielingram@waukomis.k12.ok.us,Post Office Box 729,Waukomis,OK,73773,PK-08,29,
GARFIELD    ,WAUKOMIS                      ,24-I001,705,WAUKOMIS HS                   ,116,(580) 758-3245,Matt Cue,mattcue@waukomis.k12.ok.us,Post Office Box 729,Waukomis,OK,73773,09-12,18,
GARFIELD    ,KREMLIN-HILLSDALE             ,24-I018,105,KREMLIN-HILLSDALE ES          ,238,(580) 874-2283,Brad Hawkins,hawkinsb@kremlin.k12.ok.us,605 Fifth,Kremlin,OK,73753,PK-08,20,
GARFIELD    ,KREMLIN-HILLSDALE             ,24-I018,705,KREMLIN-HILLSDALE HS          ,79,(580) 874-2281,Jeremy Brashears,brashearsj@kremlin.k12.ok.us,705 Fifth,Kremlin,OK,73753,09-12,17,
GARFIELD    ,CHISHOLM                      ,24-I042,105,CHISHOLM ES                   ,486,(580) 237-5645,Darla Smith,dsmith@chisholm.k12.ok.us,300 Redwood,Enid,OK,73701,PK-05,31,
GARFIELD    ,CHISHOLM                      ,24-I042,505,CHISHOLM MS                   ,237,(580) 234-0234,Crystal Szymanski,cszymanski@chisholm.k12.ok.us,4202 West Carrier Road,Enid,OK,73703,06-08,25,
GARFIELD    ,CHISHOLM                      ,24-I042,705,CHISHOLM HS                   ,300,(580) 233-2852,Shane Dent,sdent@chisholm.k12.ok.us,4018 West Carrier Road,Enid,OK,73703,09-12,30,
GARFIELD    ,GARBER                        ,24-I047,105,GARBER ES                     ,269,(580) 863-2232,Phil Hoopes,phoopes@garber.k12.ok.us,Post Office Box 539,Garber,OK,73738,PK-08,25,
GARFIELD    ,GARBER                        ,24-I047,715,GARBER HS                     ,108,(580) 863-2231,Marc Hatton,mhatton@pldi.net,Post Office Box 539,Garber,OK,73738,09-12,17,
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,105,PIONEER-PLEASANT VALE ES      ,311,(580) 234-9628,Larry Coonrod,lcoonrod@ppv.k12.ok.us,6020 East Willow Road,Enid,OK,73701,PK-06,27,
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,610,PIONEER-PLEASANT VALE JHS     ,75,(580) 758-3282,Tom Betchan,tbetchan@ppv.k12.ok.us,6520 East Wood Road,Waukomis,OK,73773,07-08,24,
GARFIELD    ,PIONEER-PLEASANT VALE         ,24-I056,705,PIONEER-PLEASANT VALE HS      ,160,(580) 758-3282,Tom Betchan,tbetchan@ppv.k12.ok.us,6520 East Wood Road,Waukomis,OK,73773,09-12,22,
GARFIELD    ,ENID                          ,24-I057,105,ADAMS ES                      ,346,(580) 366-7600,Reba Gregory,rjgregory@enidk12.org,2200 East Randolph Avenue,Enid,OK,73701,KG-05,36,
GARFIELD    ,ENID                          ,24-I057,115,CARVER EARLY CHILDHOOD CTR    ,172,(580) 366-8601,Chris Smith,cmsmith@enidk12.org,815 South 5Th Street,Enid,OK,73701,PK-PK,12,
GARFIELD    ,ENID                          ,24-I057,120,COOLIDGE ES                   ,537,(580) 366-7550,Jennifer Cruz,jrcruz@enidk12.org,1515 East Ash Avenue,Enid,OK,73701,PK-05,41,
GARFIELD    ,ENID                          ,24-I057,125,EISENHOWER ES                 ,161,(580) 366-8100,Jamie Jarnagin,jbjarnagin@enidk12.org,1301 Fox Drive,Enid,OK,73703,PK-05,15,
GARFIELD    ,ENID                          ,24-I057,130,GARFIELD ES                   ,623,(580) 366-7700,Jane Johnson,jmjohnson@enidk12.org,400 N. 7Th Street,Enid,OK,73701,PK-05,50,
GARFIELD    ,ENID                          ,24-I057,132,GLENWOOD ES                   ,488,(580) 366-7800,James Rainey,jbrainey@enidk12.org,824 North Oakwood Road,Enid,OK,73703,PK-05,38,
GARFIELD    ,ENID                          ,24-I057,137,HAYES ES                      ,308,(580) 366-7650,Lyntel Murphy,lamurphy@enidk12.org,2102 Beverly Drive,Enid,OK,73703,PK-05,24,
GARFIELD    ,ENID                          ,24-I057,140,HOOVER ES                     ,329,(580) 366-7350,Karen Heizer,kkheizer@enidk12.org,2800 West Maine Avenue,Enid,OK,73703,PK-05,31,
GARFIELD    ,ENID                          ,24-I057,160,MCKINLEY ES                   ,310,(580) 366-7400,Kay Kiner,klkiner@enidk12.org,1701 West Broadway Avenue,Enid,OK,73703,PK-05,24,
