X,Y,OBJECTID,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,ADMIN_ST,LAT,LONG,created_date,last_edited_date,DESCRIPTION,WEB_LINK,UNIT_NAME,WEB_DISPLAY,PHOTO_LINK,PHOTO_THUMB,SEASON_RSTRCT,SEASON_OPEN,SEASON_CLOSE,NOTES,GlobalID,COORD_SRC_TYPE,ORIG_STATE_FET_TYPE
253350,4287668,622,3,Campsite - Primitive - Non Reservable - Fee,Boulder Garden,COS05400,CO,38.70326881,-107.83635874,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{B1B62487-9AF4-48C1-89FD-3CE586B5DD12},UNK,
251942,4283216,623,3,Campsite - Primitive - Non Reservable - Fee,Buttermilk,COS05400,CO,38.66280415,-107.85093984,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{E1BAC2FC-AC73-4E7E-BD86-8CBDBC7A03BB},UNK,
252415,4285342,624,3,Campsite - Primitive - Non Reservable - Fee,Caddis Camp,COS05400,CO,38.68207201,-107.8462681,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{823F404E-6669-4911-A329-18A888F817E6},UNK,
252034.0,4283626.9999,625,3,Campsite - Primitive - Non Reservable - Fee,Cesario Camp (Dragonfly Anglers ONLY),COS05400,CO,38.66652919,-107.85003045,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{4E858BFA-C89C-4CA5-8980-18A6ECAC7550},UNK,
253468,4278723,626,3,Campsite - Primitive - Non Reservable - Fee,Chukar,COS05400,CO,38.62278925,-107.83182817,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{53634475-60EA-42E3-9564-EEA86E253C29},UNK,
252075,4283512,627,3,Campsite - Primitive - Non Reservable - Fee,Cowboy Camp,COS05400,CO,38.66550559,-107.84951869,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{5D6124F5-7AAE-4C9F-A88F-0D98587E6B08},UNK,
251227,4282857,628,3,Campsite - Primitive - Non Reservable - Fee,Duncan Cabin,COS05400,CO,38.65937241,-107.8590193,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{72EB9717-B4A5-4760-AB98-9598B2C59C32},UNK,
251288,4282921,629,3,Campsite - Primitive - Non Reservable - Fee,Duncan Point,COS05400,CO,38.65996558,-107.85834199,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{25CC4F0B-B237-41DC-A558-CE51DB2AEE43},UNK,
253575.0,4292765.0001,630,3,Campsite - Primitive - Non Reservable - Fee,Enchanted Forest,COS05400,CO,38.74920822,-107.83558845,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{56ECF500-5536-4015-BF2E-E97FE7710207},UNK,
253524,4292753,631,3,Campsite - Primitive - Non Reservable - Fee,Entrada Bench (across from Enhanted Camp),COS05400,CO,38.74908598,-107.83617035,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{2A2309DA-67D3-45F1-A266-23AE39D2F588},UNK,
251197,4282785,632,3,Campsite - Primitive - Non Reservable - Fee,Escargot,COS05400,CO,38.65871594,-107.85933789,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{6D5EB23B-CEBD-431F-8EB3-EA31341F2A11},UNK,
253360,4292454,633,3,Campsite - Primitive - Non Reservable - Fee,Last Camp,COS05400,CO,38.746349,-107.8379487,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{DDBD1248-C31D-4AB3-9412-A64D5EDE2B12},UNK,
253660.0,4293419.0001,634,3,Campsite - Primitive - Non Reservable - Fee,Lone Tree,COS05400,CO,38.75511839,-107.83484447,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{A9A33F13-B0C4-4A37-83E1-532EA75799E7},UNK,
251304,4280764,635,3,Campsite - Primitive - Non Reservable - Fee,Lower Bobcat,COS05400,CO,38.64055564,-107.85738643,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{C8963B7E-E54D-4777-B83E-97A3057E55BB},UNK,
254265,4278230,636,3,Campsite - Primitive - Non Reservable - Fee,Lower Margaritaville,COS05400,CO,38.6185729,-107.82250956,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{55D85348-F52B-411A-858F-56CEB8F3A2A2},UNK,
251212,4282032,637,3,Campsite - Primitive - Non Reservable - Fee,Middle Camp,COS05400,CO,38.65194267,-107.85889607,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{153BCF29-99D2-4F96-9F0F-10A1DDC20E5C},UNK,
252627,4279451,638,3,Campsite - Primitive - Non Reservable - Fee,Otter #1,COS05400,CO,38.62910773,-107.84173625,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{C8084449-E692-4E48-959D-6F62641FE08D},UNK,
252260,4279666,639,3,Campsite - Primitive - Non Reservable - Fee,Otter #2,COS05400,CO,38.63094046,-107.84602397,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{13DF3206-37A8-47C0-83AA-5FECD70F8B90},UNK,
252360,4279571,640,3,Campsite - Primitive - Non Reservable - Fee,(Overflow A),COS05400,CO,38.63011331,-107.84484267,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{2F7F7078-4A33-42C8-909E-56BB73597793},UNK,
252017,4279944,641,3,Campsite - Primitive - Non Reservable - Fee,(Overflow B),COS05400,CO,38.63337476,-107.84891144,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{6DC56F3A-7C3C-4ECF-97F2-8E05511B9012},UNK,
251251.0,4281013.9999,642,3,Campsite - Primitive - Non Reservable - Fee,(Overflow C),COS05400,CO,38.64279094,-107.85808411,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{5D17882A-512D-44F4-9EA5-37E7E24F3198},UNK,
251223,4281181,643,3,Campsite - Primitive - Non Reservable - Fee,(Overflow D),COS05400,CO,38.6442862,-107.85846522,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{9129A464-7C18-430D-A504-6ED9D87B50FA},UNK,
252088.0,4283905.0001,644,3,Campsite - Primitive - Non Reservable - Fee,(Overflow E),COS05400,CO,38.66904651,-107.84950976,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{E4664A29-7F44-4A4A-B82A-377BB65CFF4E},UNK,
253185,4279092,645,3,Campsite - Primitive - Non Reservable - Fee,Rainbow Wall (lunch spot),COS05400,CO,38.62603188,-107.83520608,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{E1455494-E8B8-49D6-ADC7-3BB899187C78},UNK,
252244,4284412,646,3,Campsite - Primitive - Non Reservable - Fee,Shady Grove,COS05400,CO,38.67365352,-107.84789968,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{EABF2AD1-AE62-4447-A2FC-D6AD2FAFF05A},UNK,
252289,4284701,647,3,Campsite - Primitive - Non Reservable - Fee,Stalagmite,COS05400,CO,38.67626731,-107.84748615,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{B531BB2A-683A-418A-9AD8-FAFA8CB422F0},UNK,
253202,4288427,648,3,Campsite - Primitive - Non Reservable - Fee,T Dyke,COS05400,CO,38.71005908,-107.83832902,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{611FEFB5-4A72-4877-8C3B-C2A187904E3F},UNK,
252364,4284971,649,3,Campsite - Primitive - Non Reservable - Fee,Tipi,COS05400,CO,38.67871848,-107.84672134,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{A5CB4E93-28B8-4DAD-A05E-216BCD1B6204},UNK,
251185,4282419,650,3,Campsite - Primitive - Non Reservable - Fee,Upper Duncan,COS05400,CO,38.65541834,-107.85934456,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{D8B31D9F-A0EC-4207-A486-29DB1C93EDB0},UNK,
254396,4278190,651,3,Campsite - Primitive - Non Reservable - Fee,Upper Magaritaville,COS05400,CO,38.61824913,-107.82099248,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{125A2D97-498A-424A-9D0A-9153B39C7244},UNK,
252175,4283985,652,3,Campsite - Primitive - Non Reservable - Fee,Ute Bluff,COS05400,CO,38.66979091,-107.84853948,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{369824AD-B68D-48CF-88B6-15DE6DDEB5F4},UNK,
252143,4283785,653,3,Campsite - Primitive - Non Reservable - Fee,Ute I Horse Camp,COS05400,CO,38.66798182,-107.84883548,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{24EB2BD9-4B50-446F-9266-043E57A9926A},UNK,
252212,4284235,654,3,Campsite - Primitive - Non Reservable - Fee,Ute II,COS05400,CO,38.67205144,-107.84820392,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{87996D67-96DC-48D1-8E26-D2B0A94702A9},UNK,
252338,4284813,655,3,Campsite - Primitive - Non Reservable - Fee,Ute III,COS05400,CO,38.6772891,-107.8469635,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{B83C3148-48C4-4E7E-93BE-00142BB34B13},UNK,
252602,4285680,656,3,Campsite - Primitive - Non Reservable - Fee,(Overflow F),COS05400,CO,38.68516653,-107.84424131,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{133729D4-4C66-409E-AF61-98033AC07EA4},UNK,
250868.1772,4285424.8023,657,7,Trail Head,Ute Trailhead,COS05400,CO,38.68238331,-107.86405973,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{34638BF8-836D-45BB-B8B0-CB5D10BDF047},UNK,
250510.5862,4281689.2287,658,7,Trail Head,Duncan Trailhead,COS05400,CO,38.64866033,-107.86682382,,2017/10/20 15:16:40+00,,,Gunnison Gorge NCA,YES,,,,,,,{232D46FB-DECC-45DB-913B-0FF5CC9D10B6},UNK,
250162.7365,4279624.0692,659,7,Trail Head,Bobcat Trailhead,COS05400,CO,38.62997471,-107.87007422,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{6674786D-62D9-4CA6-B7BD-AD07EDC4F5D0},UNK,
253081.2686,4277698.4161,660,7,Trail Head,Chukar Trailhead,COS05400,CO,38.61345953,-107.83590192,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{0F2A0FBC-8171-4A37-AA53-1FDDF62F314A},UNK,
253092.9286,4277669.2659,661,3,Campsite - Primitive - Non Reservable - No Fee,Chukar Trailhead Camping Area,COS05400,CO,38.61320039,-107.83575782,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{8B5436E1-0750-493B-905E-EC2FC0A440E2},UNK,
248316.4857,4275808.5278,662,7,Staging Area,Peach Valley OHV Staging Area,COS05400,CO,38.59511107,-107.88987938,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{DAF55440-173D-414E-A8B0-8B56557B5376},UNK,
251341.3435,4274772.3641,663,7,Trail Head,Sunset Rocks Trailhead,COS05400,CO,38.586637,-107.85481797,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{6847D1E7-A5BE-438D-B60F-1A4CD4B3D62F},UNK,
248829.4137,4276773.7231,664,7,Trail Head,Eagle Valley Trailhead,COS05400,CO,38.60394357,-107.88434473,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{42E5A446-2C06-49EF-9FAC-A9FAEEE8A2A2},UNK,
250720.7213,4267560.1657,665,7,Staging Area,Flat Top Staging Area,COS05400,CO,38.52154757,-107.8593604,,2017/10/20 15:16:41+00,,,,YES,,,,,,,{A444F592-C0E2-499D-9000-1E1F09FE496E},UNK,
253475.4917,4278737.8893,666,2,Boat Ramp,Chukar Boat Ramp,COS05400,CO,38.62292535,-107.83174748,,2017/10/20 15:16:41+00,,,Gunnison Gorge NCA,YES,,,,,,,{2462E557-1BC7-4435-B562-D6D048D29D2B},UNK,
416127.4461,4257682.0847,667,7,Trail Head,Columbine Trail Head,COF02000,CO,38.46350934,-105.96136952,2015/05/29 17:28:20+00,2017/10/20 15:16:41+00,,,,YES,,,,,,,{2F968806-5658-4709-BE31-D897754A5A01},UNK,
200751.3846,4319285.5827,668,8,Parking Area,Whitewater Parking,COG01000,CO,38.97145386,-108.45402693,2015/09/09 19:04:35+00,2017/10/20 15:16:41+00,Whitewater,,,YES,,,,,,,{3FF13C45-1111-4760-980A-D7D62FB54870},UNK,
187954.4975,4328507.4479,669,7,Trail Head,Tabeguache Trailhead,COG01000,CO,39.04992801,-108.60568025,2015/09/09 20:57:22+00,2017/10/20 15:16:41+00,Tabeguache Trailhead,,,YES,,,,,,,{E43F87DA-0B8A-4949-98D8-639F884ACBFF},UNK,
166794.2913,4345732.6865,671,8,Parking Area,Mack Ridge/Steve's Loop/Moore Fun Parking,COG01000,CO,39.19700775,-108.85826795,2015/09/09 22:15:07+00,2017/10/20 15:16:41+00,Mack Ridge/Steve's Loop/Moore Fun,,,YES,,,,,,,{2C6937A7-C0DC-4FF2-8AF7-E69521E5B67D},UNK,
166755.418,4345737.1438,672,7,Trail Head,Mack Ridge/Steve's Loop/Moore Fun Trailhead,COG01000,CO,39.19706059,-108.85864538,2015/09/09 22:16:25+00,2017/10/20 15:16:41+00,Mack Ridge/Steve's Loop/Moore Fun,,,YES,,,,,,,{2FD6730A-A61D-4E0F-8234-ED09B8E99E65},UNK,
180449.5455,4357750.6976,673,8,Parking Area,North Fruita Desert Parking,COG01000,CO,39.3101794,-108.70603332,2015/09/09 22:21:56+00,2017/10/20 15:16:41+00,18 Rd,,,YES,,,,,,,{CF1ED3A4-850A-420D-9265-A3006AFAC48D},UNK,
180797.5066,4359656.5005,674,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C9,COG01000,CO,39.32745559,-108.70289076,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{E287993F-2D1C-47F7-BE40-D338DDAE6317},UNK,
180772.7677,4359672.1681,675,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C8,COG01000,CO,39.32759498,-108.70319814,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{464D6017-B70E-44D0-9A5D-65526529CE3D},UNK,
180795.7798,4359680.4655,676,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C7,COG01000,CO,39.32764881,-108.70289187,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{A0A84785-0E13-41E7-81A3-C77319A31B2A},UNK,
180776.8199,4359698.169,677,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C6,COG01000,CO,39.32780814,-108.70316081,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{03E457C2-C5C5-4AD5-9FBA-20A7A114F5F3},UNK,
180801.9726,4359705.2309,678,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C5,COG01000,CO,39.32789981,-108.70283298,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{2623E722-5425-49E2-B37A-9C966353F65E},UNK,
180786.8338,4359718.1004,679,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C4,COG01000,CO,39.32799203,-108.70299014,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{CED7433A-F9E2-41BA-AE97-7A7161ED437C},UNK,
180816.7471,4359725.3532,680,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C3,COG01000,CO,39.32809026,-108.70271965,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{DBA3C0CF-61A0-4BDD-8F08-8F467A872CD3},UNK,
180808.7281,4359759.3405,681,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C1,COG01000,CO,39.32832659,-108.70279876,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{7F0ED2C3-1845-4C22-9523-3377A96A16E1},UNK,
180789.2697,4359742.1315,682,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C2,COG01000,CO,39.32819026,-108.70302426,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{580B5961-330C-4282-B9A8-4CF2442EDC11},UNK,
180907.1523,4360243.737,683,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A8,COG01000,CO,39.33276559,-108.70191964,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{E7EBC1FC-E50C-4C0F-B1A1-1600BBA7F6FE},UNK,
180897.5025,4360209.67,684,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A9,COG01000,CO,39.3324557,-108.7020152,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{22761D94-B4B0-4BFE-89C0-57D0113A9F98},UNK,
180896.2353,4360193.6062,685,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A11,COG01000,CO,39.33228514,-108.70202153,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{6625070D-FD3A-42C5-9188-AA08FAC3C9A4},UNK,
180900.1063,4360167.9709,686,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A13,COG01000,CO,39.33206331,-108.70198514,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{683E86C3-2922-4A7E-B0D8-5933A7EB6C6E},UNK,
180892.9944,4360148.5039,687,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A14,COG01000,CO,39.33189909,-108.7020272,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{AE12D1C7-3BBF-43FD-8FC5-343553CC4DD6},UNK,
180822.0578,4360261.0591,688,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A4,COG01000,CO,39.33288603,-108.70289964,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{1055AB94-72C9-4FA0-BDE1-7FEC35BF3D9B},UNK,
180824.302,4360246.9347,689,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A5,COG01000,CO,39.33276357,-108.70284263,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{C8A36871-2CF4-441D-93DF-869C407CFBF2},UNK,
180832.4465,4360236.0224,690,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A6,COG01000,CO,39.3326394,-108.70278764,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{D6CD5875-4608-475F-90A9-70EBD71A67F3},UNK,
180870.3275,4360228.9759,691,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground A7,COG01000,CO,39.33258597,-108.70234153,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{52C6894D-4852-4249-B36A-3B7F0C79B417},UNK,
180649.1147,4359717.4213,692,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C17,COG01000,CO,39.32793555,-108.70455843,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{F29D8C28-FE06-499F-A718-618B2ED3A8BB},UNK,
180684.5526,4359717.2078,693,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C18,COG01000,CO,39.32797194,-108.70428874,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{3B2B18E0-AA8E-4EE9-9631-9BAC27603ECD},UNK,
180687.106,4359690.2034,694,3,Campsite - Developed - Reservable - Fee,North Fruita Desert Upper Campground C19,COG01000,CO,39.3277371,-108.70421738,2015/09/10 16:01:08+00,2017/10/20 15:16:41+00,North Fruita Desert Upper Campground,,,YES,,,,,,,{7A269D17-80FE-4404-9CF2-0342B2883029},UNK,
166380.1725,4342223.5352,696,3,Campsite - Primitive - Reservable - Fee,Rattlesnake,COG01200,CO,39.16527823,-108.86119364,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{F83A0AC2-DE44-4FBB-A27E-0850BEE5BDBF},UNK,
166019.9537,4342461.4625,697,3,Campsite - Primitive - Reservable - Fee,Beavertail 1,COG01200,CO,39.1672792,-108.86547108,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{D3CB5CD8-969A-4297-9E76-8C784DD13E98},UNK,
165910.1814,4342561.5728,698,3,Campsite - Primitive - Reservable - Fee,Beavertail 2,COG01200,CO,39.16813712,-108.86678824,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{6F396552-F540-4188-84B8-9A832AFD51EA},UNK,
165733.5751,4342682.1351,699,3,Campsite - Primitive - Reservable - Fee,Bull Draw,COG01200,CO,39.16915324,-108.86888742,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{67C854A8-9C23-4D3E-AB57-B84EEA31E13B},UNK,
164143.7998,4344929.6027,700,3,Campsite - Primitive - Reservable - Fee,Banjo,COG01200,CO,39.18874667,-108.88836299,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{7EFC3DE0-AEA7-43D6-B536-BF9868FE1ACB},UNK,
163843.8961,4344987.4801,701,3,Campsite - Primitive - Reservable - Fee,Cottonwood 1,COG01200,CO,39.18915115,-108.89185637,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{4021D1DC-4825-4E71-BA0B-BF1A087CA3D9},UNK,
163735.6869,4344997.7068,702,3,Campsite - Primitive - Reservable - Fee,Cottonwood 2,COG01200,CO,39.18920126,-108.89311155,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{2F8A0339-58B2-4D2D-BF03-6292A537715B},UNK,
163650.5367,4345003.4461,703,3,Campsite - Primitive - Reservable - Fee,Cottonwood 3,COG01200,CO,39.18921994,-108.8940981,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{1DE0B2CF-1FE9-46C1-9F31-6C722A9307D5},UNK,
163510.5361,4344990.4165,704,3,Campsite - Primitive - Reservable - Fee,Cottonwood 4,COG01200,CO,39.18904865,-108.89570899,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{96D98A8F-CEBC-4A8B-B2C3-5C7F956CC0C8},UNK,
163384.4856,4344945.0054,705,3,Campsite - Primitive - Reservable - Fee,Cottonwood 5,COG01200,CO,39.18859163,-108.8971426,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{CA20EC4C-4118-462A-B8A2-896515C871EF},UNK,
161768.2476,4346021.041,706,3,Campsite - Primitive - Reservable - Fee,Salt Creek 1,COG01200,CO,39.19763819,-108.91635152,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{6E9DCA90-31F8-4717-872F-235242395F9A},UNK,
161780.0088,4346079.0799,707,3,Campsite - Primitive - Reservable - Fee,Salt Creek 2,COG01200,CO,39.19816454,-108.91624464,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{4848DEA6-AF0D-4874-A83D-E34065808F72},UNK,
160306.9255,4345849.0679,708,3,Campsite - Primitive - Reservable - Fee,Fault Line 1,COG01200,CO,39.19552257,-108.93314851,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{D683C766-6550-47D3-A5AF-F4829BB4D9D5},UNK,
160209.6736,4345304.8139,709,3,Campsite - Primitive - Reservable - Fee,Fault Line 2,COG01200,CO,39.19059185,-108.93399881,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{775EB602-6CC4-44A4-99B6-CABEE6F18D79},UNK,
158165.9543,4343358.7585,710,3,Campsite - Primitive - Reservable - Fee,Mee Corner,COG01200,CO,39.17229692,-108.95662549,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{8D886853-EE1E-4FA9-A589-9DB80E98BA2F},UNK,
158049.1362,4342882.8718,711,3,Campsite - Primitive - Reservable - Fee,Mee 1,COG01200,CO,39.16797303,-108.95773444,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{7C75CAEB-FA21-4CAE-A697-15AEF09B21FC},UNK,
158134.5212,4342710.0596,712,3,Campsite - Primitive - Reservable - Fee,Mee 2,COG01200,CO,39.16645306,-108.95666122,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{E5767FB3-E11E-4E9C-B900-D4BBFA7B17E7},UNK,
158179.6425,4342607.1073,713,3,Campsite - Primitive - Reservable - Fee,Mee 3,COG01200,CO,39.16554528,-108.95608823,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{E7D17B41-4AFD-4844-93C2-AD561BB0A934},UNK,
158238.3045,4342475.6292,714,3,Campsite - Primitive - Reservable - Fee,Mee 4,COG01200,CO,39.16438638,-108.95534451,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{9582C09C-EC5B-4594-ABF9-52837321DC7C},UNK,
158290.6573,4342118.8269,715,3,Campsite - Primitive - Reservable - Fee,Mee Canyon,COG01200,CO,39.16119942,-108.95456008,2015/09/15 15:11:49+00,2017/10/20 15:16:41+00,Ruby Horsethief River Campsites,,McInnis Canyons National Conservation Area,YES,,,,,,,{325812A7-C494-4BC5-90BF-4D3540BC255A},UNK,
