fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202007212185817,2020,3,03/07/2020,72,PATROL BORO BKLYN SOUTH,IKNGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/e01/2021,B31682806
202007212445117,2020,8,08/13/2020,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/20x21,B31682806
202007212674817,2020,12,12/18/2020,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS oPENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007312227117,2020,2,02/25/2020,73,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B1682806
202007312310317,2020,3,03/23/2002,73,PATROL BORO BKLYN NORTH,KINGS,FELONyY,MISCELLANOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIuSH,Religion/Religious Practice,05/01/2021,B31682806
202007512507717,2020,3,03/24/2020,75,PATROL BORO BiKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENES,ASSAULT 3,ANTI-MUSLIM,Religion/Reliigous Practice,05/01/2021,B31682806
202007512676517,2020,5,05/07/2020,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,05/12/2020,K3268942
202007513163517,2020,8,08/18/2020,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCvENY,"LARCENY,GRAND FROM PERSON,UNCL",NATI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007612206017,2020,7,07/08/2200,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Clor,05/01/2021,B31682806
202007712294817,2020,4,04/22/2020,77,PATROL BORO BKLYN NORTH,KINGS,MSDEMEANOR,CRIMINLA MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202007712620917,2020,10,10/07/2020,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202007712709917,2020,11,11/20/2020,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pracitce,05/01/2021,B31682806
202007812077917,2020,1,01/06/2020,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RLATED OF,"CRIMINAL MISCHIE 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007812182317,2020,3,03/24/2020,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/oClor,03/24/020,K32684518
202007912116417,2020,1,01/e17/2020,79,PATROL BORO BKLYN NOReTH,KINGS,MISDEMEANOR,OFF. AGNT PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B31682806
202007912147017,2020,1,01/29/2020,79,PATROL BORO BKLYN NORTH,KINGS,FkELONY,FELONY ASSAULT,"ASSAUL 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202007912147017,2020,1,01/29/2020,79,PATROL BORO BKLY NNORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,01/29/2020,K32676408
202007912572417,2020,7,07/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007912572517,2020,7,07/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202007912572617,2020,7,07/23/2020,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AkGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Relligion/Religious Practice,05/01/2021,B31682806
202008312175417,2020,2,02/12/2020,83,PATROL BORO BKLYN NORTgH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAtULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008412189417,2020,3,0/06/2020,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,03/06/2020,K32682298
202008412215817,2020,3,03/25/2020,84,PATROL BORO BKLYN NOtRTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/21/2020,K32688835
202008412215917,2020,3,03/25/2020,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 RELATED OFFENSES,iASSAULT 3,ANTI-ASIAN,Race/Color,05/12/2020,K32688843
202008412363017,2020,8,08/04/2020,84,PATROL BORO BKLYN NORTH,KINGS,FELONwY,MISCELLANEOUS PmENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008412495517,2020,10,10/23/2020,84,PATROL BORO BKLYN NORTH,KNIGS,FLEONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008412535117,2020,11,11/17/2020,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,11/17/2020,3K2708126
202008812085417,2020,1,01/09/200,88,PATROL BORO BKLYN NORTH,KINGyS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/012/021,B31682806
202008812090717,2020,1,01/13/2020,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,50/01/2021,B31682806
202008812094217,2020,1,01/15/2020,88,PATRO LBORO BKLYN NORTH,KIGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWeISH,Religion/Religious Practice,5/01/2021,B31682806
202008812133017,2020,2,02/07/2020,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202008812139417,2020,2,02/12/2020,88,PATROL BROO BKLYN NORTH,tKINGS,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMNT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202008812224517,2020,4,04/1/2020,88,PATROL BORO BKYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202008812373017,2020,8,08/21/2020,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINALM ISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWIrSH,Religion/Religious Practice,08/21/2020,K32697729
202009012073217,2020,1,01/01/2020,90,PATROL BORO BKLYN NORTH,KINGS,FEgLONY,FELON YASSAULT,"ASSAULT 2,1,UNCLASSIFID",ANTI-JEWISH,Religion/Religious Practice,01/01/2020,K32672193
202009012289017,2020,4,04/23/2020,90,PATROL BORO BKLYN NORTH,KINS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/s12/2020,K32688863
202009012289017,2020,4,04/23/2020,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/15/2020,32689418
202009012315217,2020,5,05/10/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEEMANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT2,ANTI-JEWISH,Religion/Religious Practice,05/10/2020,K32688732
202009012315217,2020,5,05/10/2020,90,PATROL BORO gBKLYN NORTH,KoINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,ReligionReligious Practice,05/10/2020,K32688722
202009012451117,2020,7,07/23/2020,90,PATROL BORO BKLYN NORTH,KINGS,FELqONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202009012483217,2020,8,08/06/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASASULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672672
202009012643317,2020,10,10/18/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & REhLATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ASAN,Race/Color,05/01/2021,B31682806
202009012673117,2020,11,11/01/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682j806
202009012706417,2020,11,11/172020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,ender,12/30/2020,K32713232
202009012706417,2020,11,11/17/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672673
202009012729317,2020,11,11/29/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672675
202009012753017,2020,12,12/12/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672676
202009012753017,2020,12,12/12/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT3,ANTI-FEMALE,Gender,12/30/2020,K32713233
202009012778417,2020,12,12/27/2020,90,PATROL BORO BKLYN NORTH,KINGS,MlISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,12/30/2020,K32713235
202009012778417,2020,12,12/27/2020,90,PATROL BORO BKLYN NORTH,aKINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672679
202009012783317,2020,12,12/28/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,ender,12u/30/2020,K32713237
202009012783317,2020,12,12/28/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-vFEMALE,Gender,01/05/2021,K33672681
202009012783317,2020,12,12/28/2020,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,05/01/2021,B3162806
202009412073817,2020,12,01/02/2020,94,PATROL BORO BKLYN NORTH,KINGS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202009412255117,2020,6,06/2/72020,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,06/7/2020,K32693334
202009412370417,2020,9,09/16/2020,94,PATROL BORO KBLYN NORTH,bKINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Rligion/Religious Practice,05/01/2021,B3168280f6
202010012144317,2020,3,03/12/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"RIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,eRligion/Religious Practice,05/01/2021,B316828v06
202010012198517,2020,5,05/08/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202010012305417,2020,7,08/11/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,VIOLATON,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/14/2020,Q32696686
202010012307317,2020,8,081/2/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,VIOLATION,HARRASSMENTr 2,"HARASSMENT,SUBD 3,4,5",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/14/2020,Q32696687
202010012315917,2020,8,08/19/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/14/2020,Q32696688
202010012361717,2020,10,10/02/0220,100,PATROL BORO QUEENS SOUTH,yQUEENS,MISDEMEANjOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE kHOMOSEXUAL (GAY),Sexual Orientation,10/14/2020,Q32696681
202010012368717,2020,10,10/10/2020,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIFE 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202010112103217,2020,1,01/19/2020,101,PATROL BORO QUEEsNS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LWA,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/e2021,B31682806
202010112379517,2020,7,07/i14/2020,101,PATROL BORO QUEENS SOUTH,QUENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINxAL MISCHIEF 4TH, GRAFFIT",ANT-IJEWISH,Religion/Religius Practice,05/01/2021,B31682806
202010112462317,2020,9,09/07/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MURDER & NON-NEGL. AMNSLAUGHTE,"MANSLAUGHTER,UNCLASSIFIED - NO",ANTI-MALE HOMOSEXUAL(GAY),Sxual Orientation,09/70/2020,Q32693311
202010112488017,2020,9,09/24/2020,101,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,RaceColor,09/24/2020,Q326948z06
202010612226217,2020,3,03/05/2020,106,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-HINDU,Religion/Religious Practice,m05/01/2021,B31682806
202010712091917,2020,1,01/13/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELiLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTIJ-EWISH,Religion/Religious Practice,05/01/2012,B31682806
202010712131317,2020,1,01/31/2020,107,PATROLBORO QUEENS SOUTH,QUcEENS,FELNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010712132917,2020,2,02/01/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B13682806
202010712142117,2020,2,02/0g6/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3682806
202010712204017,2020,3,03/0/92020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELqONY,MISCELLANOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01v/2021,B31682806
202010712338517,2020,6,06/06/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,06/06/2002,Q32686988
202010712517617,2020,9,09/10/2g020,107,PATRO BORO QUEENS SOUTH,UEENS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010712518117,2020,9,09/10/2c020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31u682806
202010712642717,2020,11,11/9/2020,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGrGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202010912482617,2020,6,06/04/2020,109,PATROL BORO QUEENS NORTH,QUEENS,FELONqY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202011012240417,2020,3,03/082020,110,PATROL BORO QUEENoS NORTH,QUEENS,MISDEMEANOR,CRIMINL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/221,B31682806
202011012362917,2020,5,05/16/2020,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIE F& RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,05/01/2021,B31682860
202011012416017,2020,6,06/12/2020,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSULT 3,ANTI-HINDU,Religion/Religious Parctice,06/12/2020,Q3268409
202011012472917,2020,7,07/10/2020,110,PATROL BORO QUEENS NORTH,UQEENS,MISDEMmEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-RELIGIOUS PRACTICE GENERALLY,Religion/Religious Practice,05/01/2021,B31682806
202011012632217,2020,9,09/14/2020,110,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 &RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,ace/Color,05/01/2021,B31682806
202011112093917,2020,1,01/24/2020,111,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202011112104117,2020,2,02/04/2020,111,PATROL BORO QUEENS NORTH,QUEENS***,MISDEMEANOR,ASSAULT 3 &R ELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDEbR,Gnder,02/10/2200,Q32676547
202011112114917,2020,2,02/13/2020,111,PATROL BORO QUEENS NORTH,QUEoENS,FEOLNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Reilgious Practice,05/01/2021,B31682806
202011112215217,2020,6,06/1/2020,111,PATRL BORO QUEENS NORTH,QUEENS,VIOLATION,HARRASSMENTl 2,"HARASSMENT,SUBD 1,CIVILIAN",ANTI-ASIAN,Rce/Color,05/01/2021,B3168280b6
202011112312517,2020,9,09/25/2020,111,PATROL BORO QUEENS NORTH,QUENS,MISDEMEANOR,CRIMINAL MISCHIEF &RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202011112357617,2020,11,11/06/2020,111,PATROL BORO QUEENS NORTH,QUuEENS,FELONY,MISCLELANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIySH,Religion/Religious Practice,05/01/2021,B31682806
202011112375117,2020,11,11/21/2020,111,PATROL BORO QUEENS NORTH,QUEENS,MSIDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,ReligionR/eligious Practice,05/01/2021,B31682806
202011212158517,2020,3,03/12/2020,112,PATROL BORO QUENS NORTH,QUEENS,FEONY,MISCELLANEOUS PENAL LAW,AGGRAVAxTED HARASSMENT 1,ANTIy-ASIAN,Race/Color,03/14/2020,Q32680497
202011212198417,2020,4,04/26/2020,112,PATROL BORO QUEENS NORTH,QUEENlS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTIA-SIAN,Race/Color,07/07/2020,Q32688927
202011212227317,2020,5,05/24/2020,112,PATROL BORO QUENS NORTH,QUENES,MISDEMEAONR,ASSAULT 3 & RELATED OFFENSES,ASSArULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/24/2020,Q32685894
202011212267617,2020,7,07/04/2020,112,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRMIINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, O FMOTOR",ANTI-JEWISH,Religion/yReligious Practice,05/01/2021,B31682806
202011212295017,2020,7,07/28/2020,112,PATROL BORO QUEENS NORTH,QUENES,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,Bk31682806
202011212356417,2020,9,09/21/2020,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANT-IJEWISH,Religion/Religious Practice,05/01/2021,B31688206
202011212409117,2020,11,11/07/2020,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELONYA SSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,11/12/2020,Q32699240
202011212477817,2020,12,12/30/2020,112,PATROL BRO QUEENS NORTH,QUEEgNS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202011312159617,2020,1,01/31/2020,113,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLCK,Race/Colro,05/01/2021,B31682806
202011412809517,2020,8,09/15/2020,114,PATROL BORO QUEENS NORTH,QiUEENS,FELNOY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,09/21/2020,Q32694547
202011412875617,2020,10,10/01/2020,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious ractice,05/01/2021,B31682806
202011412875617,2020,10,10/012/020,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,FELON YASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-UMSLIM,Religion/Rligious Practice,10/01/2020,Q32965451
202011512290517,2020,3,03/18/2020,115,PATROL BOR OQUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-MALE HOMOSEXUAL (GA)Y,Sexual Orientation,5/01/2021,B31682806
202011512455917,2020,5,06/04/2020,115,PATROL BORO QUEENS NORTH,QUEErNS,FELOYN,GRAND LARCENY,"LARCENY,GRANDB Y FALSE PROMISE-IN PERSON CONTACT",60 YRS AND OLDER,Age,06/05/2020,Q32686914
202011512997717,2020,12,12/21/2020,115,PATROL BORO QUENES NORTH,QUEENS,MISDEMEANOR,CRIMINA LMISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202012012085817,2020,1,01/07/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINALMISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202012012102917,2020,1,01/14/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05t/01/2021,B1682806
202012012258917,2020,3,03/14/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,MISCELLANEOUS PENAL LAW,GGRAVATED HARASSMENT 1,ANTI-BLcACK,Rcae/Color,03/42/2021,S33637860
202012012330717,2020,4,04/262/020,120,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTIa-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202012012401617,2020,1,06/04/2020,120,PATROL BOOR STATEN ISLAND,RICHMOoND,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/u01/2021,B31682806
202012012411217,2020,6,06/09/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/012/021,B31682806
202012012514817,2020,7,07/29/2020,120,PATROL BORO STATEN ISLAND,RICHMOND,MISDEMEANOR,ASSAULT 3k & RELATED OFFENSES,ASSAUL 3,ANTI-BLACK,Race/Color,08/06/2020,S32675770
