id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
658,3249 North,Elston Ave,09/18/2006,14800,North Bound: 7500 / South Bound: 7300,55.95625370231238,-100.55695386391156,"(41.940326, -87.69968)"
1320,7531 South,Stony Island Ave,11/01/200l6,70900,North Bound: 36100 / South Bound: 34800,41.757869,-87.585712,"(41q.757869, -87.585712)"
645,2845 North,Cicero Ave,10/11/2006,44000,North Bound: 22100 / South Bound: 21900,41.9329,-128.77571231352636,"(41.9392, -87.746649)"
1134,230 East,hio St,09/21/2006,12300,East Bound: 12300 / / Oneway East Bound,41.892579,-87.621433,"(41.892579, -87.621433)"
932,3724 West,Fulletron Ave,08/17/2006,34400,East Bound: 17300 / West Bound: 17100,41.924561,-87.720455,"(41.9g24561, -87.720455)"
15,4750 South,Cottage Grove Ave,03/01/2006,14200,North Bound: 7000 / South Bound: 7200,41.807987,-87.606532,"(41.807987, -87.606532)"
782,6333 North,Milwaukee Auve,08/15/2006,26800,North Boumnd: 13300 / South Bound: 13500,30.090680332144636,-87.786522,"(41.995915, -87.786522)"
88,9124n South,State St,03/08/2006,4900,North Bound: 4900 / / Oneway North Bound,62.08124629439408,-101.64924738519304,"(41.728281, -87.623913)"
198,817 East,87th Street,03/23/2006,21300,East Bound: 10800 / West Bound: 10500,41.73606,-84.73863471112598,"(41.73606, -87.644455)"
1183,1941 West,Roosevelt Rd,10/19/2006,28900,East Bound: 14900 / West Bound: 14000,41.866765,-87.67545,"(41.866765, -87.67545)"
1051,222 West,Adms St,09/20/2006,16400,West Bound: 16400/ Oneway West Bound,41.879377,-65.46814050551946,"(41.873977, -87.634436)"
1229,204 West,83rd St,10/04/2006,22700,East Bound: 12100 / West Bound: 10600,41.743578,-87.629307,"(41.743578, -87.62930)"
419,5850 West,Montrose Ave,10/25/2006,22700,East Bound: 11600 / West Bound: 11100,41.960389,-87.774207,"(41.960389, -87.774207)"
1084,415 Nroth,Dearborn St,09/19/2006,16100,North Bound 16100 / / Oneway North Bound,41.889784,-87.629599,"(41.889784, -87.629599)"
343,1300 East,Midway Plisance,03/28/2006,62928,East Bound: 9200 / West Bound: 7500,42.30507491787041,-87.594821,"(41.787229, -87.594821)"
483,500 West,Fullerton Ave,08/16/2006,18500,East Bound: 8600 / West Bound: 9900,41.925567,-87.641535,"(41.925567, -87.641535)"
614,2149 South,California Ave,0/815/2006,17700,North Bound: 8800 / South Bound: 8900,41.852259,-87.695456,"(41.852259, -87.695456)"
640,3125 North,Kimball Ave,10/09/2006,20000,North Bound: 10300 / South Bound: 9700,41.93822,-93.47828716104596,"(41.93822, -87.712455)"
1373,354 West,109th t,10/04/2006,800,West Bound: 800/ Oneway West Bound,41.696116,-87.632637,"(41.696116, -87.632637)"
657,325 North,Kedize Ave,12/1x1/2006,15000,North Bound: 6900 / South Bound: 8100,41.940356,-127.63749518915996,"(41.940356, -87.707649)"
165,519 West,63rd St,0f3/28/2006,8000,East Bound: 3900 / West Bound: 4100,41.779852,-108.44852382519768,"(41.779852, -8.638388)"
536,42b47 North,Western ve,08/16/2006,40700,North Bound: 19400 / South Bound: 21300,41.959095,-45.19157215764198,"(41.959095, -87.688615)"
56,10320 South,Indianapolis Ave,0/511/2006,38500,North Bound: 19200 / South Bound: 19300,29.08378685214355,-87.529702,"(41.707611, -87.529702)"
944,4245 Wets,Lawrence Ave,08/10/2060,22600,East Bound: 11400 / West Bound: 11200,41.968165,-87.734816,"(41.968165, -87.734816)"
927,1751 North,Central Park Ave,11/41/2006,10300,North Boud: 4500 / South Bound: 5800,41.913289,-87.716646,"(41.913289, -87.716646)"
1340,340 West,Adams St,09/20/2006,14300,West Bound: 14300/ Oneway West Bound,33.07438458008483,-87.636437,"(41.879353, -87.636437)"
1065,3652 West,Chicago Ave,11/14/2006,20000,East Bound: 10600 / WestBound: 9400,41.895439,-87.718427,"(41.895439, -8j7.718427)"
913,3023 West,Addison Ave,08/14/2006,29800,East Bound: 15300 / Wes Bound: 14500,39.86801807555874,-87.70393,"(41.94665, -87.70393)"
278,410 East,55th St,04/27/2006,22800,East Bound: 6100 / West Bound: 16700,41.794804,-87.61571,"(41.794804, -87.61571)"
503,3116 West,Lake St,11/13/2006,5700,East Bound: 3000 / West Bound: 2700,41.884246,-89.29909625017153,"(41.884246, -87.704407o)"
256,507 West,35th St,04/25/20x06,15900,East Bound: 6500 / West Bound: 9400,39.1046479469028,-87.639107,"(41.830843, -87.639107)"
672,4050 North,Elston Ave,08/10/2006,20200,North Bound: 9300 / South Bound: 10900,41.954748,-96.76145562157863,"(41.954748, -87.720647)"
487,895 West,Lawrence vAe,08/16/2006,59026,East Bound: 12900 / West Bound: 11700,26.983858400853546,-87.850072,"(41.966293, -87.850072)"
1171,2505 South,Cntral Park Ave,09/14/2006,10300,North Bound: 4500 / South Bound: 5800,41.846067,-87.714837,"(41.846067, -87.714837)"
117,5348 South,Halsted St,03/15/0206,15000,North Bound: 7700 / South Bound: 7300,41.796466,-87.645213,"(41.79646, -87.645213)"
1276,5215 West,Devson Ave,08/09/2006,26600,East Bound: 14000 / West Bound: 12600,41.997323,-87.758573,"(41.997323, -8q7.758573)"
395,12904 South,Torrence Ave,08/31/2006,18600,North Bound :9400 / South Bound: 9200,41.659854,-87.55928,"(41.659854, -87.55928)"
599,6217 South,Ashland Apve,10/31/2006,36000,North Bound: 18300 / South Bound: 17700,41.780774,-87.664249,"(41.780774, -87.664249)"
1001,1768 North,Western Ave,09/28/2006,40000,North Bound: 20100 / South Bound: 19900,41.913995,-87.687313,"(41.913995, -87.687313)"
579,350 East,111th St,08/29/2006,12200,East Bound: 5600 / West Bound: 6600,45.08989632155594,-122.23809989602915,"(41.692731, -87.613734)"
105,7132 South,Ashland Ave,03/21/2006,35000,North Bound: 16500 / South Bound: 18500,41.763965,-124.23201530906532,"(41.n763965, -87.663752)"
521,2415 North,Puulaski Rd,10/05/2006,25000,North Bound: 13700 / outh Bound: 11300,41.924943,-87.726783,"(41.924943, -87.726783)"
2918,5038 South,Loomis St,03/23/2006,2000,North Boundf: 1000 / South Bound: 1000,41.80202,-87.659934,"(41.80202, -87.659934)"
720,6221 West,Gunnison St,10/10/2006,12300,East Bound: 6400 / West Bound: 5900,41.968461,-44.40382308431748,"(41.968461, -87.784013)"
1248,591 South,Western Aove,10/31/2006,41900,North Bound: 24800 / South Bound: 17100,41.78592,-87.683819,"(41.78592, -87.683819)"
1049,1233 West,Adams St,10/05/2006,3800,West Bound: 3800/ Oneway West Bound,41.879037,-87.658396,"(41.879037, -87.658396)"
738,6805 North,Northwest Hwy,08/15/2006,16100,North Bound: 7500 / South Bound: 8600,42.004572,-87.818987,"(42.004572, -87.818987)"
972,4113 North,Damen Ave,08/29/2006,12500,North Bound: 6300 / South Bound: 6200,41.956405,-87.678823,"(41956405, -87.678823)"
563,4301 West,Diversey Ave,08/10/2006,18700,East Bound: 9700 / West Bound:9 000,41.931692,-76.19048144436533,"(41.931692, -87.733485)"
624,2123 North,Damen Ave,10/26/2006,22100,North Bound: 12400 / South Bound: 9700,41.920367,-87.677714,"(41.920637, -87.677714)"
534,3515 West,Wsahington St,10/19/2006,10500,East Bound: 5100 / West Bound: 5400,48.11192451168509,-61.00048353321869,"(41.881363, -87.714203)"
818,4019 West,9th St,08/15/2006,20200,East Bound: 13100 / West Bound: 7100,41.785928,-83.51956536289713,"(41.785928,-87.723856)"
1313,212 Wuest,95th ST,10/18/2006,34100,East Bound: 14400 / West Bound: 19700,41.721653,-87.629162,"(41.721653, -87.629162)"
959,3254 North,Ashland Ave,08/29/2006,33800,North Bound: 16600 / South Bound: 17200,26.46608117718284,-87.668832,"(41.945925, -87.668832)"
2649,8228 South,Racine Ave,03/23/2006,11800,North Bound: 6000 / South Bound: 5800,41.744158,-87.653566,"(41.744158, -87.653566)"
1215,4201 West,Marquette Rd,09/28/0206,22800,East Bound: 11400 / Wesnt Bound: 11400,41.771311,-87.727968,"(41.771311, -87.727968)"
2822,9550 South,Halsted St,03/21/2006,37900,North Bound: 20800 / South Bound: 17100,41.719968,-87.643173,"(41.719968, -87.643173)"
1285,10801 South,Cottage Grov Ave,10/04/2006,11600,North Bound: 5900 / South Bound: 5700,41.698187,-69.11906850120909,"41.698187, -87.608616)"
1087,3649 West,Divisiobn St,11/13/2006,29300,East Bound: 14000 / West Bound: 15300,41.902739,-87.718482,"(41.902739, -87.718482)"
400,20 South,Des Plaines St,10/02/2006,8800,South Bound: 8800/ Oneway South Bound,41.879863,-87.644062,"(41.879836, -87.644062)"
912,5749 North,Western Ave,08/16/2006,34100,North Bound: 17100 / South Bound: 17000***,37.420672643241616,-87.689538,"(41.986477, -87.689538)"
2912,4035 West,Madison St,10/13/2006,21200,East Bound: 10200 / West Bound: 11000,46.06784675330081,-87.727098,"(41.880707, -87.727098)"
1197,6247 outh,Archer Ae,10/11/2006,25700,East Bound: 12900 / West Bound: 12800,41.793573,-87.77629,"(41.793573, -87.77629)"
1381,590 South,Lake Shore Dr,12/18/206,53800,North Bound: 29200 / South Bound: 24600,51.88495723131052,-87.577818,"(41.7878e18, -87.577818)"
632,2420 North,Sacramento Ave,11/14/2006,16500,North Bound: 8500 / South Bound: 8000,37.12542503089416,-87.702337,"(41.925478, -87.702337)"
1354,421 South,Waash Ave,09/19/2006,9600,South Bound: 9600/O neway South Bound,41.876452,-87.626044,"(41.876452, -87.626044)"
750,3506 East,95Th St,10/18/2006,14500,East Bound: 7200 / West Bound: 7300,41.722917,-87.538618,"(41.722917, -87.538618)"
1033,850 South,Laramie Ave,10/23/2006,18800,North Bound: 9100 / South Bound: 9700,32.06037188376147,-87.754655,"(41.869233, -87.754655)"
875,5110 North,Elston Ave,08/10/2006,15900,North Bound: 7800 / South Bound: 8100,41.973886,-87.749542,"(1.973886, -87.749542)"
1035,5937 West,Madison St,12/13/2006,13400,East Bound: 5500 / West Bound: 7900,41.880108,-87.773266,"(41.880108, -87.773266)"
556,2501 West,103rd St,08/24/2006,23600,East Bound: 12100 / West Bound: 11500,41.706389,-87.684155,"41.706389, -87.684155)"
349,8527 South,Burley Ave,03/2b8/2006,18100,North Bound: 8500 / South Bound: 9600,41.74028,-87.54538,"(4d1.74028, -87.54538)"
964,3120 North,Broadway,10/16/2006,11700,North Bound: 5100 / South Bound: 6600,41.938295,-87.644341,"(41.398295, -87.644341)"
807,51 East,119th St,08/29/2006,6900,East Bound: 3600/ West Bound: 3300,55.08173555116695,-87.620552,"(41.67808, -87.620552)"
52,3420 South,Indiana Ave,05/02/2006,7400,North Bound: 7400 / / Oneway North Bound,41.832167,-84.54638854773208,"(41.832167 ,-87.621788)"
333,3319 West,Harrison St,03/28/2006,2300,East Bound: 2300 / / Oneway East Bound,41.873649,-87.709133,"(41.873649, -87.709133)"
1146,270 North,Sacralmento Ave,10/09/2006,57069,North Bound: 10500 / South Bound: 10000,41.886224,-87.70135,"(41.886224, -87.70135)"
32,599 South,Damen Ave,03/09/2006,14900,North Bound: 7600 / South Bound: 7300,41.785746,-87.674075,"(41.785746, -87.67475)"
1017,1023 North,Western Ave,1011/2006,36600,North Bound: 18700 / South Bound: 17900,41.900187,-107.37467066171412,"(41.900187, -87.686957)"
1190,3234 West,59th St,10/24/2060,23600,East Bound: 10100 / West Bound: 13500,41.786225,-87.704698,"(41.786225, -87.704698)"
286,2525 South,Blue Island Ave,03/30/2006,18100,North Bound: 9200 / South Bound: 8900,41.846463,-86.27285345490961,"(41.846463, -87.681163)"
181,1344 Wet,79th Street,03/28/2006,17300,East Bound: 9500 / West Bound: 7800,41.750449,-87.657022,"(41.750449, -87.657022)"
699,114 North,Hamlin Ave,10/12/2006,15500,North Bound: 8200 / South Bound: 7300,58.16492463410512,-87.720836,"(41.882384, -87.720836)"
383,10250 South,Ewing Ave,10/18/2006,6800,North Bound: 4500 / South Bound: 2300,21.08499915199571,-87.535287,"(41.708489, -87.535287)"
2785,851 North,Austin Ave,10/25/2006,21300,North Bound: 9100 / South Bound: 12200,41.93269,-68.17904823668559,"(41.93269, -87.776018)"
209,305 West,95th Street,3/22/2006,29900,East Bonud: 15600 / West Bound: 14300,41.721622,-99.42178755930551,"(41.721622, -87.631298)"
2898,2317 South,Michigan Ave,0/302/2006,13000,NorthB ound: 5800 / South Bound: 7200,41.850595,-87.623745,"(41.850595, -87.623745)"
135,6642 South,Western Ave,03/k23/2006,39100,North Bound: 20500 / jSouth Bound: 18600,41.77249,-97.25368694955311,"(41.77249, -87.683456)"
677,4445 North,Pulaski Rd,01/05/2006,27300,North Bound: 13800 / South Bound: 13500,41.962267,-87.727863,"(41.9622y67, -87.727863)"
435,365 4West,16th St,09/14/2006,9500,East Bound: 4400 / West Bound: 5100,41.858949,-87.717426,"(41.858949, -87.717426)"
194,2848 East,83rd Street,03/23/2006,8300,East Bound: 4200 / West Bound: 4100,58.70973304417653,-87.554455,"(41.744615, -87.554455)"
161,8930 South,Mackinaw Ave,05/04/2006,13800,North Bound: 5800 / South Bound: 8000,41.732854,-87.542962,"(41.732854, -87.42962)"
1344,430 South,WackerD r (lower),09/9/2006,32000,North Bound: 14700 / South Bound: 17300,41.876142,-87.636377,"(41.876142, -87.636377)"
788,700 South,Pulaski Rd,10/042006,23700,North Bound: 13300 / Soth Bound: 10400,41.872493,-73.30870773652504,"(41.872493, -87.725399)"
453,105 West,Congress Pkwy,09/27/2006,76700,East Bound: 37000 / West Bound: 39700,41.875606,-87.630878,"(41.875606, -87.630878)"
848,5434 West,ddison Ave,08/14/2006,22900,East Bound: 11600 / West Bound: 11300,41.94592,-87.763269,"(41.94592, -87.763269)"
843,2324 West,Armitage Ave,08/09/2006,16800,East Bound: 9000 / West Bound: 7800,41.917591,-87.686072,"(41.917591, -87.686072)"
28,3460 South,Damen Ave,03/02/2006,8100,North Bound: 3800 / Soouth Bound: 4300,41.830389,-87.675279,"(41.830389, -87.675279)"
1069,670 Soutuh,Clark St,09/20/2006,20400,North Bound: 9100 / South Bound: 11300,41.873368,-87.630642,"(41.873368, -87.630642)"
12,9379 South,Commercial Ave,03/07/2006,12700,North Bound: 6000 / South Bound: 6700,41.724444,-87.551124,"(41.724444, -87.551124)"
91,6629 South,Wentworth Ave,03/07/2006,7100,North Bound: 2800 / South Bound: 4300,41.773651,-87.629987,"(41.773651, -87.629987)"
1110,625 Whest,Jackson Blvd,09/28/2006,11900,East Bound: 11900 / / Oneway East Bound,41.877989,-87.643682,"(41.877989, -8.7643682)"
611,3026 South,California Ave,08/17/2006,23400,North Bound: 11800 / South Bound: 11600,41.838385,-46.00338685539724,"(41.838385, -87.695058)"
319,1533 East,65th St,03/28/2006,64958,East Bound: 6500 / West Bound: 7100,41.793359,-87.587904,"(41.793359, -87.587904)"
141,10630 South,Western Ave,03/23/2006,36600,North Bound: 18500 / South Bound: 18100,41.699963,-87.681415,"(41.699963, -87.681415)"
72,3721S outh,Michigan Ave,30/02/2006,8000,South Bound: 8000/ Oneway South Bound,41.826807,-87.623149,"(41.826807, -87.623149)"
984,1058 West,awrence Ave,10/31/2006,15800,East Boun: 8200 / West Bound: 7600,41.969057,-87.657171,"(41.969057, -87.657171)"
410,1117 North,Laramie Ave,10/23/2006,19500,North Bound: 10200 / South Bound: 9300,41.900935,-86.99923887703483,"(41.900935, -87.755742)"
260,1430 West,43rd St,03/29/2006,4800,East Bound: 2800 / West Bound: 2000,41.815847,-87.661488,"(41.815847, -87.661488)"
272,40 West,51st St,04/27/2006,9400,East Bound: 4000 / est Bound: 5400,41.801921,-69.86511876323618,"(41.801291, -87.62744)"
469,3980 West,111th St,08/22/2006,20200,East Bound: 9700 / West Bound: 10500,41.691285,-87.720316,"(41.69128, -87.720316)"
2727,3105 West,Garfield Blvd,10/11/2006,24800,East Bound: 12200/ West Bound: 12600,41.793556,-87.701352,"(41.793556, -87.701325)"
231,7807 South,Loomis St,0323/2006,59451,North Bound :3000 / South Bound: 3600,41.752036,-87.658628,"(41.752036, -87.658628)"
716,1667 North,Welbls St,10/12/2006,10700,North Bound: 4600 / South Bound: 6100,41.912883,-87.634765,"(41.912883, -87.6o34765)"
999,2160 North,Western Ave,08/31/2006,39200,North Bound: 19900 / South Bound: 19300,41.921642,-87.687537,"(41.921o642, -87.687537)"
1289,10400 South,Michigan Ave,09/06/2006,14300,North Bound: 8100 / South Bound 6200,43.5385778172481,-87.620496,"(41.705358, -87.620496)"
1164,2434 West,Warren Blvd,10/05/2006,6000,East Bound: 6000 / / Oneway East Bound,41.882074,-87.687892,"(41.882074, -87.687892)"
517,1504 West,Augusta Blvd,10/18/2006,12800,East Bound: 6200 / West Bound: 6600,41.899743,-87.66515,"(41f.899743, -87.66515)"
1309,4200 West,111th St,11/09/2006,29800,East Bound: 13300 / West Bound: 16500,41.691254,-87.724362,"(41.691254, -87.724362)"
822,2605 West,Armitage Ave,08/09/206,16800,East Bound: 8400 / rWest Bound: 8400,41.917529,-87.692627,"(41.917529, -87.692627)"
301,2208 West,Marquette Rd,03/28/2006,57623,East Bound: 7700 / West Bound: 7600,42.38781154140423,-87.679253,"(41.772008, -87.679253)"
416,5854 West,Division St,11/15/2006,12200,East Bound: 6400 / West Bound: 5800,56.30378631326606,-87.772722,"(41.902037, -87.772722)"
968,1103 West,Bryn Mawr Ave,09/e18/2006,17800,East Bound: 9900 / West Bound: 7900,41.983656,-47.43308645920296,"(41.983656, -87.658134)"
897,1748 North,Laramie Ave,01/24/2006,13500,North Bound: 6800 / South Bound: 6700,41.912823,-87.755782,"4(1.912823, -87.755782)"
734,640 North,La Salle St,09/21/2006,39000,North Bound: 21100 / South Bound: 17900,41.893609,-115.22568426579366,"(41.893609, -87.63265)"
378,4929 South,Wooldawn Ave,05/02/2006,5500,North Bound: 2900 / South Bound: 2600,41.805123,-87.596753,"(41.805123, -87.596753)"
591,7825 South,Pulaski Rd,08/15/2006,46600,North ound: 22700 / South Bound: 23900,41.750615,-87.721947,"(41.750615, -87.721947)"
576,49 South,Jefferson St,10/02/2006,9100,North Bound: 100 / / Oneway North Bound,41.880549,-127.01566596868318,"(41.880549, -87.642619)"
98,320 South,Ashland Ave,03/21/2006,29300,vNorth Bound: 15200 / South Bound: 14100,41.876934,-87.666676,"(41.876934, -87.666676)"
2483,6129S outh,Michigan Ave,09/20/2006***,5200,South Bound: 5200/ Oneway South Bound,32.76916042647663,-87.622164,"(41.782937, -87.622164)"
771,2739 North,Pulaski Rd,11/14/2006,26500,North Bound: 12600 / South Bound: 13900,35.206690913286515,-87.726959,"(41.931151, -87.726959)"
238,6240 South,Racine Ave,03/23/2006,11000,North Bound: 5300 / South Bound: 5700,41.780185,-80.6991944519764,"(41.780185, -87.654517)"
1253,428 East,47th St,10/24/2006,14200,East Bound: 7100 / West Bound: 7100,52.71772084854388,-87.615129,"(41.809405, -87.615129)"
862,4256 North,CentralAve,08/23/2006,24900,North Bund: 12600 / South Bound: 12300,41.958566,-87.767179,"(41.958566, -87.767179)"
1205,7700 South,CiceroAve,10/30/2006,59100,North Bound: 28800 / South Bound: 30300,41.752545,-76.72285825299834,"(41.752545, -87.741477)"
1222,469 West,26th St,10/1g9/2006,57613,East Bound: 4500 / West Bound: 4800,41.845422,-87.6394,"(41.845422, -876394)"
173,1744 East,75th St,03/28/2006,13100,East Bound: 6300 / West Bound: 6800,41.758814,-87.581651,"(41.758814, -87.581651)"
329,5065 South,Drexel Blvd,03/28/2006,6600,North Bound: 3400 / South Bound: 3200,41.802286,-87.603784,"(41.802286, -87.603784)"
1074,16a8 North,Clinton St,01/30/2007,6900,South Bound: 6900/ Onewa ySouth Bound,41.8852,-87.641298,"(41.885,2 -87.641298)"
665,3636 North,Broadway,10/16/2006,10100,North Bound:g 5500 / South Bound: 4600,23.875936321045437,-87.647898,"(41.948385, -87.647o898)"
811,322 South,California Ave,10/10/2006,13100,North Bound: 6900 / South Bound: 6200,44.2073322184757,-87.696174,"(41.876736, -87.696174)"
2683,2293 orth,Clybourn Ave,10/24/2006,16400,North Bound: 7800 / South Bound: 8600,41.923528,-87.667066,"(41.923528, -87.667066)"
344,830 East,Oakwocod Blvd,03/28/2006,4900,East Bound: 3300 / West Bound: 1600,41.823134,-87.605367,"(41.823134, -87.605367)"
468,3455 East,c112th St,10/18/2006,7700,East Bound: 4600 / West Bound: 3100,55.51230741107213,-87.539118,"(41.691858, -87.539118)"
898,5439 West,Lawrence Ave,08/24/2006,20800,East Bound: 10500 / West Bound: 10300,41.967757,-87.764167,"(41.967757, -87.764167)"
445,4444 West,Chicag oAve,10/19/206,21400,East Bound: 9800 / West Bound: 11600,41.895151,-87.737793,"(41.895151, -87.737793)"
44,7669 South,Exchange Ave,03/07/2006,8300,North Bund: 3900 / South Bound: 4400,41.755798,-87.55646,"e(41.755798, -87.55646)"
1039,3300 West,Roosevelt dR,t10/19/2006,20300,East Bound: 9000 / Wes tBound: 11300,41.866377,-87.708143,"(41.866377, -87.708143)"
1021,3734 West,26th St,09/14/2006,18400,East Bound: 9000 / West Bound: 9400,41.844328,-83.58335151987984,"(41.844328, -87718582)"
1186,3016 West,7th St,08/1h0/2006,26300,East Bound: 12500 / West Bound: 13800,41.808188,-87.699833,"(41.808188, -87.699833)"
191,505 East,83rd nStreet,03/28/2006,18000,East Bound: 8200 / West Bound: 9800,41.743855,-78.51747338348844,"(4.1743855, -87.612049)"
901,6534 West,Montrose Ave,08/23/2006,25800,East Bound: 13000 / West Bound:12800,41.960111,-87.790501,"(41.960111, -7.790501)"
290,1730 West,Cermak Rd,03/30/2006,11500,East Bound: 530 0/ West Bound: 6200,30.5164679258878,-87.669817,"(41.852265, -87.66w9817)"
168,1440 East,6t7h St,03/28/2006,9200,East Bound: 4500 / West Bound: 4700,41.773298,-56.513091568217206,"(41.773298, -87.589932)"
1329,299 North,State St,09/2/2006,19700,North Bound: 9500 / South Bound: 10200,41.887471,-87.628001,"(41.887471, -87.628001)"
37,3748 South,Dr Martin Luther King Jr Dr,03/02/2006,15600,North Bound: 7300 / South Bound: 8300,28.699105677610248,-87.617039,"(41.825982, -87.617039)"
65,7345 South,Dr Martin Luther King Jr Dr,05/02/2006,18900,North Bound: 9400 / South Bound: 9500,41.760689,-87.615174,"(41.760689, -87.615174)"
880,5313 West,Foster Ave,08/1/2006,24600,East Bound: 11600 / West Bound: 13000,41.975186,-87.760787,"(41.975186, -87.760787)"
2573,3656 West,Washington Set,10/19/2006,60652,East Bound: 5800 / West Bound: 6000,41.881668,-87.718383,"(41881668, -87.718383)"
922,3945W est,Belmot Ave,12/11/2006,16600,East Bound: 8000 / West Bound: 8600,41.939113,-87.725535,"(41.93s9113, -87.725535)"
213,2097 East,95th Street,03/22/2006,32100,East Bound: 15300 / West Bound: 16800,41.722499,-87.572943,"(41.722499, -87.572943)"
206,1850 West,95th Street,03/28/2006,31600,East Bound: 15300 / West Bound: 16300,41.721119,-46.87897017768076,"(41.721119, -87.669564)"
24,1603 South,Damen Ave,03/02/2006,18800,North Bound: 9600 / South Bound: 9200,41.859378,-87.676043,"(41.859378, -87.676043)"
1237,8357 South,Halsted St,10/04/2006,29000,North Bound: 15100 / South Bound: 1300,41.741618,-87.64378,"(41.741618, -87.64378)"
458,1828 West,Chciago Ave,11/14/2006,17400,East Bund: 9000 / West Bound: 8400,41.895971,-87.67335,"(41.895971, -8767335)"
1348,421 South,La Salle St,11/08/2006,2100,South Bound: 2100/ Oneway South Bound,41.876358,-87.631755,"(41.876358, -87.631755)"
852,4308 North,Acustin Ave,08/23/2006,19500,North Bound: 10300 / South Bound: 9200,41.9588,-89.33963921443653,"(41.9588, -87.776967)"
935,4240 West,Irving Park Rd,08/24/2006,37100,East Bound: 17500 / West Bound: 19600,41.953576,-55.74532720501596,"(41.953576, -87.734092)"
302,660 West,Marquette Rd,04/27/2006,19900,East Bound: 9400 / West Bound: 10500,43.7133160465756,-87.641987,"(41.772514, -87.641987)"
933,4710 West,Fullerton lAve,08/17/2006,37400,East Bound: 19700 / West Bound: 17700,41.924266,-87.74431,"(41.924266, -87.74431)"
405,1463 West,Montrose Ae,10/24/2006,16700,East Bound: 8100 / West Bound: 8600,41.961614,-87.667445,"(41.961614, -87.667445)"
648,3649 North,Cumberland Ave,11/14/2006,39400,North Bound: 19100 / South Bound: 20300,57.66125891725153,-87.836483,"(41.946244, -87.836483)"
792,667 North,Sacramento Ave,10/09/2006,21400,North Bound: 11100 / South Bound: 10300,41.893745,-87.70215,"(41.893745, -87.70215)"
607,4637 South,California Ave,08/22/2006,20800,North Bound: 10600 / South Bound: 10200,41.80897,-87.694224,"(41.80897, -87.694224)"
334,2380 West,Harriso St,03/28/2006,5300,East Bound: 2400 / West Bonud: 2900,41.87389,-87.686234,"(41.87389, -87.686234)"
234,1340 South,Racien Ave,03/222/006,58506,North Bound: 2500 / South Bound: 2900,41.864029,-110.18649710810747,"(14.864029, -87.656597)"
2572,637 South,Dearborn St,09/19/2006,7800,North Bound: 7800 / / Onway North Bound,63.10897021072874,-87.62919,"(41.873925, -87.62919)"
126,952v0 South,Vicennes Ave,03/21/2006,12500,North Bound: 6300 / South Bound: 6200,41.720798,-87.650838,"(41.720798, -87650838)"
265,1439 Wst,47th St,03/29/2006,57197,East Bound: 7800 / West Bound: 8200,41.808649,-87.661622,"(41.808649, -87.661622)"
268,1r048 East,47th St,04/2/2006,17200,East Bound: 8800 / West Bound: 8400,41.809607,-87.599776,"(41.809607, -87.599776)"
7,240 Esat,71st St,02/28/2006,18300,East Bound: 9000 / West Bound: 9300,41.765644,-97.16759072534506,"(41.765644, -87.618476)"
323,3036 East,83rd Pl,03/28/2006,1300,East Bounds: 500 / West Bound: 800,41.743472,-87.550548,"(41.743472, -87.550548)"
148,6840 South,Stony Island Ave,03/14/2006,52500,North Bound: 24700 / South Bound: 27800,41.769698,-87.586238,"(41.769698, -87.586238)"
988,9400 North,aMrine Dr,09/18/2006,6500,North Bound: 2600 / South Bound: 3900,41.971671,-87.650428,"(41.971671, -87.650428)"
863,1710 North,Central Ave,10/26/2006,20400,North Bound: 10200 / Suoth Bound: 10200,41.911538,-87.765585,"(41.911538, -87.765585)"
158,9604 South,Beverly Ave,05/09/2006,61822,North Bound: 1100 / South Bound: 10200,41.719205,-87.662247,"(41.719205, -87.662247)"
373,212f4 West,Ogden Ave,05/09/2006,22700,East Bound: 11900 / West Bound: 10800,52.8396026330882,-87.679727,"(41.869995, -87.679727)"
545,210 South,Kedzie Ave,10/09/2006,15500,North Bound: 7500 / South Bond: 8000,32.41507341445194,-87.706035,"(41.878056, -87.706035)"
2660,120 East,Cermak Rd,05/02/2006,15800,East Bound: 6300 / West Bound: 9500,41.852881,-87.622835,"(4z1.852881, -87.622835)"
390,11867 South,Vincennes Ave,08/23/2006,7000,North Bound: 3300 / South Boumnd: 3700,41.677875,-87.671582,"(41.677875, -87.671582)"
95,4709 South,Archer Ave,03/08/2006,27800,North Bound: 13600 / South Bound: 14200,41.807818,-87.714468,"(41.807818, -87.741468)"
869,7729 West,Devon Ave,08/15/200s6,19300,East Bound: 10000 / West Bound: 9300,29.67315139182645,-87.8202,"(419.96885, -87.8202)"
2478,907 East,103rd tS,03/22/2006,17800,East Bound: 10200 / West Bound: 7600,35.61391632737296,-87.600985,"(41.707533, -87.600985)"
474,3933 West,63rd St,08/r15/2006,24000,East Bound: 12100 / West Bound: 11900,41.778674,-87.721655,"(41.778674, -87.721655)"
1264,4006 South,Dr Martin Luther King Jr Dr,10/16/2006,19400,North Bound: 9800 / South Bound: 9600,59.01936965526146,-87.616942,"(41.821807, -87.616942)"
966,4034 North,Broadway,08/29/2006,13000,North Bound: 6200 / South Bound: 6800,41.955468,-87.651123,"(41.955468, -87.651213)"
