Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
83000,DEPARTMENT OF HUMAN SERVICES,340,Human Sev Medical & Assistance,"TITLE 56, SEC. 223",2013,1,$11565404.47
83000,DEPARTMENT OF HUMAN SERVICES,370,Juvenile Justice Disb Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,371,Juvenile Justice Disburs Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,372,Juvenile Justice Disburse Fund,"TITLE 62, SECTION 34.9",2013,1,$32998.33
83000,DEPARTMENT OF HUMAN SERVICES,373,Juvenile Justice Disburs Fund,"TITLE 62, SECTION 34.9",2013,1,$23030.79
83000,DEPARTMENT OF HUMAN SERVICES,374,FY14 Juvenile Justice Disb Fnd,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,375,FY 05 Juvenile Justice Disb Fu,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,376,FY06 Juvenile Justice Disb Fnd,"TITLE 62, SEC. 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,377,FY07 Juvenile Justice Disb Fnd,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,378,Juvenile Justice Disb Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,379,Juvenile Justice Disb Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
83500,WATER RESOURCES BOARD,205,Ok Weather Modification Fund,"TITLE 82, SEC. 1087.6 B",2013,1,$0.00
83500,WATER RESOURCES BOARD,210,Drillers & Installers Ind.Fund,"TITLE 82, SECTION 1020.16",2013,1,$50000.00
83500,WATER RESOURCES BOARD,215,OWRB Revolving Fund,"TITLE 82, SEC 1085.7B",2013,1,$362602.39
83500,WATER RESOURCES BOARD,225,Rural Econ Actn Pn Wtr Proj Fd,"TITLE 62, SEC. 2002.1",2013,1,$2067129.95
83500,WATER RESOURCES BOARD,230,St Water Devel Revolving Fund,"TITLE 82, SEC. 1085.40 A",2013,1,$0.25
83500,WATER RESOURCES BOARD,240,Okla Water Resource Rev Fund,"TITLE 82, SEC. 1085.7",2013,1,$512759.64
83500,WATER RESOURCES BOARD,245,Well Drlrs & Instlr Reg Fund,"TITLE 82, CH 11, SEC 1020.16",2013,1,$61612.50
83500,WATER RESOURCES BOARD,250,Comm Water Infrastr Dev Revolv,TITLE 82 SECTION 1085.7A,2013,1,$1355396.61
83500,WATER RESOURCES BOARD,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 41.21",2013,1,$620489.27
83500,WATER RESOURCES BOARD,400,Fed Funds  Admin & Project Fd.,"TITLE 82, SEC. 1085.3 11",2013,1,$24117.52
83500,WATER RESOURCES BOARD,410,Federal Water Quality Mgmt,"TITLE 62, SEC 41.8 AND TITLE 82, SEC 934.5",2013,1,$118341.24
83500,WATER RESOURCES BOARD,415,Environmental Damage Remediati,TITLE 62 SECTION 7.5,2013,1,$3963284.31
83500,WATER RESOURCES BOARD,420,USGS Cooperative Program,"TITLE 82, SEC. 1985.2 11",2013,1,$300919.06
83500,WATER RESOURCES BOARD,443,Interagency Reimbursement Fund,"TITLE 74, SEC. 581",2013,1,$0.00
83500,WATER RESOURCES BOARD,444,Drnking Wtr Trmt Loan Admin Fd,"TITLE 82, SEC. 1085.84A",2013,1,$2847914.27
83500,WATER RESOURCES BOARD,445,Fy 2000 Wastewater Facility Co,1999 OKLAHOMA LEGISLATURE,2013,1,$1209060.44
83500,WATER RESOURCES BOARD,471,WRF - Grants,"TITLE 82, SEC. 1085.33 & 1085.39(1)",2013,1,$787006.65
83500,WATER RESOURCES BOARD,472,WRF - Const Revolving Loan,"TITLE 82, SEC. 1085.33 & 1085.53(A)",2013,1,$9674654.45
83500,WATER RESOURCES BOARD,473,Drinking Wtr Trmt Rev Loan Fd,"TITLE 82,SEC 1085.73",2013,1,$4889902.65
83500,WATER RESOURCES BOARD,490,CW/DW State Revolving Fd ARRA, ,2013,1,$0.00
87500,OKLAHOMA WHEAT COMMISSION,200,Revolving Fund,"TITLE 62, SEC. 155",2013,1,$1365654.19
88000,WILL ROGERS MEMORIAL COMMISSION,200,W Rogers Memorial Comm Rev Fun,"TITLE 53, SEC. 47.4A",2013,1,$114110.23
97800,OKLAHOMA TURNPIKE AUTHORITY,200,Payroll Transfer Fund,ESTABLISHED TO ACCOMODATE UTILIZATION OF OPM PR,2013,1,$5000.00
