OBJECTID,ID,LOCAL_ID,ASMNT_DT,ADMIN_ST,ADM_UNIT_CD,RPRN_AREA_STRM_NM,REACH_ID,NHD_RCH_CD,ASMNT_APRCH,REACH_LGTH_KM,REACH_LGTH_MI,REACH_BREAK_RATIONALE,PTNTL_DESC,ALTR_PTNTL,ENTRENCHMENT_RATIO,SBTRT_MATRL,STREAM_TYPE,WIDTH_DEPTH_RATIO,SINUOSITY,GRADIENT,LIVESTOCK_SEASON,COMMENTS,FLOW,FLOODPLAIN_INUNDATED,RATIONALE,STABLE_BEAVER_DAM,RATIONALE_2,SINUOSITY_WIDTH_DEPTH_GRADE_BAL,RATIONALE_3,RPRN_AREA_EXPND,RATIONALE_4,WTRSHD_NOT_CONTRIBUTE_IMPAIR,RATIONALE_5,STABLE_RPRN_VEG,RATIONALE_6,RCRT_STABLE_RPRN_VEG,RATIONALE_7,SPCS_INDCT_RPRN,RATIONALE_8,ROOTS_WTHSTND_HI_FLOW,RATIONALE_9,VEG_HIGH_VIGOR,RATIONALE_10,VEG_PRTCT_BANKS,RATIONALE_11,WOODY_MAT_SOURCE,RATIONALE_12,CHAR_ADEQUATE_DSPTE_ENERGY,RATIONALE_13,POINT_BARS_REVEG,RATIONALE_14,BANK_LTRLY_STABLE,RATIONALE_15,STRM_NOT_INCISING,RATIONALE_16,STRM_BLNCD,RATIONALE_17,RATE_TREND,RATE_RATIONALE,TREND_MTHD,TREND_RATIONALE,THERMOMETER,PRIORITY,VEG_NOTES,FCTR_PRSNT,AGMNT_FLOWS,CHANNELIZATION,FLOW_REG,MINING,OIL_FIELD_DSCHRGE,ROAD,UPSTRM_CHNL_CND,OTHER,FCTR_EXPLN,REPORT,CMLTVE_NOTES,SG_GRS_FRBS,DSTNC_SG_BRSH,CREATE_DATE,MODIFY_DATE,created_date,last_edited_date,GlobalID,SG_GRS_PRSNT,PRFD_FRB_AVLBL,Shape__Length
338,{6E57AD03-D76B-4D78-893A-1834B465EBB5},,2011/08/17 00:00:00+00,CO,COG01000,Big Salt Wash ,reach 5,,COMPLETE_RECON,0,0,reach #5 below garvey,,,,,,,,,,Flow augmentation is affecting potential and affecting the saturation of the_____ floodplain. Not as sinuous as  Reach 4. Riparian zone could extend. There is point bar_________ development. Large event recently occurred but bank held and is stable.,,YES,,NA,,YES,YES,NO,,YES,,YES,,YES,,NO,,NO,,YES,,NO,,NA,,YES,,NA,,YES,,YES,,YES,,FARNA,,,,,,"Rush, sedge, clematis, licorice, tamarisk, willow, lower stretch whitetop",YES,NO,NO,NO,NO,NO,NO,NO,NO,"Road encroachment, Augmented flows",YES,Approximately ½ of the reach was lacking willows. Willows were dense in__ spots but sparse overall. Losing stream reach. Increased human activity. Noticeable lack of_____ riparian vegetation on stream bottom where greater potential.,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{F867A388-BB0D-43D0-A8B4-C41347E4447D},,,4957.71524944322
339,{80F65925-B370-464D-81FB-1835B49238C4},57,1997/09/15 00:00:00+00,CO,COF02000,Kerr_Gulch,76,,,0,0,,,,,,B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{247512E2-3CAB-4788-BF45-2C14ECB52706},,,5999.11637531185
340,{C0C89743-F861-41B2-A206-183E564B2856},Sheriff Creek,2018/07/26 00:00:00+00,CO,CON02000,Sheriff Creek,0208,14010001,COMPLETE_RECON,0.26,0.16,ownership- upper segment could be extended- needs more field time,,,,,,,,,summer- rotational grazing,"June 1-Sept 30, varies by year for about 1 month.  50% utilization limit is ignored...",PERENNIAL,YES,Rationale Not Recorded,NA,Rationale Not Recorded,,"trail crossings are widened, bank cutting.  ",YES,To extent of topography and flow,YES,Rationale Not Recorded,YES,"willows and alders present, some aspen and sedge",YES,"multi age woodys, but some heavily browsed (wildlife and livestock)",YES,obligate and faculative ,YES,"more geologic control, but species are present that contribute to stability",YES/NO,"areas of heavy use, no seed heads",YES/NO,"crossing area has exposed banks, cutting",YES,Rationale Not Recorded,YES/NO,some areas of active cutting,NA,Rationale Not Recorded,YES/NO,widening at crossings,YES,no headcuts observed,YES,Rationale Not Recorded,PFC,,APPARENT,,PFC-LOW,MED,areas of heavier use.  wildlife use also.  ,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2018/11/16 21:38:22+00,2022/01/27 23:18:57+00,{1AAF4522-639C-4466-B0D9-B883BD8C833F},,,264.080946224488
341,{62E4D993-22A7-46EE-B23B-1844B78A130F},,1995/08/15 00:00:00+00,CO,COS06000,Carpenter Ridge,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,NA,,NA,Not Applicable,YES,,NO,,NO,,NO,,YES,,YES,,NO,,YES,,NO,,YES,,YES,,NO,,YES,,YES,,NO,,FARNA,Not Apparent,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"channel catchment system, this drainage shows evidence of some terrave/meadow developtment. logging on steep slopves above and skidding logs down channel resulted in complete loss of alluvial deposits. few remnant terrace areas. Flow probably ephemeral,",,,,,2015/01/12 12:00:05+00,2022/01/12 22:24:46+00,{449071BE-0983-4E15-BBF0-99178650BA18},,,864.361306124018
342,{63EB26C4-8AE6-40F5-A7E9-184545548513},,,CO,COS06000,Wolf Creek,,14020002000330,COMPLETE_RECON,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{5D1D9A32-E2AC-446E-B210-D565801DCF77},,,51.9282702625801
343,{60428B74-F62B-4D2E-9EE4-1851FB6580FE},253,2005/05/19 00:00:00+00,CO,CON05000,PRICE_CREEK_REACH 1,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NO,,YES,,YES,,YES,"
Comments:  #2 Old beaver dams present but no recent activity.
#5  Maybe more sediment than ideal – allotment grazed last year (drought year)",YES,,YES,,YES,,YES,,YES,,NO,,NA,"
Comments:  #9 and #11 – Riparian vegetation (sedges and rushes) present but non-continuous

Weeds:  Houndstongue present throughout system.  Some Canada thistle present too.",NO,,YES,,YES,,YES,,YES,"
Comments:  # 14 – Yes, in sections where rushes and sedges are present.
#15 Small meanders but channel generally too straight within confined down-cut channel
#17 Maybe more sediment than ideal – allotment grazed last year (drought year)",,"System rated as LOW PFC because all necessary components are present and functioning.  Allotment is up for permit renewal – proposed grazing season of use will be shortened and delayed, and livestock numbers will be reduced.  Given these changes the syst",,,,LOW,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Heavy elk use throughout area.,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{BA534A6D-1D36-4828-BDAD-3EBC686161D8},,,326.044743905427
344,{954EA9AB-C1B0-4FFA-950D-18623A4660F4},690,2011/07/28 00:00:00+00,CO,CON01000,Berry Gulch -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000111,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{AF6DEEB2-C077-4A06-9660-FC0D1F6E8C96},,,218.409255558053
345,{BDA044B7-E50E-483A-9AA8-1868AD5DF66B},160641841,2000/08/23 00:00:00+00,CO,COF03000,Garner Creek NE Pasture,,13010003008941,COMPLETE_RECON,4,1,,,,,,,,,,,130100030302,,YES,,NA,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,NO,,NO,,NA,,YES,,NA,,NO,,YES,,YES,,FARNA,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{2062FB83-1CE1-431B-B503-E3076703D365},,,1328.61587011525
346,{CC68921A-BDA1-41D0-B889-1880BE736577},,2018/06/14 00:00:00+00,CO,CON01000,Vermillion Creek -  R3,,,SELECTIVE_INSPECT,11.2737529,7,,,,,,,,,,,,,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,YES,Apparent,NA,Question not applicable to this site,YES,Apparent,NA,Question not applicable to this site,YES,Apparent,YES,Apparent,YES,Apparent,PFC,,,,PFC-MID,,"willows, cottonwoods, bulrush, sedges, cattail, tamarisk",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2018/12/10 15:34:04+00,2022/01/21 00:05:50+00,{96B14D95-4DB4-4D7F-911A-DB365DC86B8F},,,11273.7529017248
347,{2DCBF223-90F7-497A-A705-18849A4C83F8},,2016/07/21 00:00:00+00,CO,COG02000,NORMAN_CREEK,,,COMPLETE_RECON,,2.89157115,,,,,,A,,,,,,PERENNIAL,YES,Floodplain exists where gradient flattens out,YES,"Beaver dams not active, but seem stable.  Stream channel has now diverted away from the dam and some down-cutting is occurring as the stream makes a new channel for itself.  Main channel doesn't have a floodplain below the dams.  ",YES,"A few wide spots occur at trail crossings, but otherwise the W/D ration is as expected.",YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,Vegetation protects banks during bankfull,YES,Many alders and spruce/fir contribute woody debris,YES,Boulders in stream help to dissipate energy during high flows.  Stream is well-armored except at stream crossings,NA,,YES,,YES,Some down-cutting below beaver dams,YES,,PFC,,,,PFC-MID,,"numerous willow species, thinleaf alder, twinberry, spruce and fir, beaked sedge, Canada thistle, etc",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{E308AE02-F2E6-4641-8571-B16B1B7B4583},,,4653.31695856551
348,{173A6B53-642A-4E58-B97E-1895E597525E},160655618,1999/06/23 00:00:00+00,CO,COF03000,Cross Creek,,13010004000136,COMPLETE_RECON,0,0,,,,,,,,,,,130100040305,,NA,,NA,,NO,,NO,,NO,,YES,,YES,,YES,,YES,,YES,,YES/NO,,NA,,NO,,YES,,YES/NO,,,,YES/NO,,FARD,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{13EAF329-7280-4541-92AD-B6A216923275},,,215.446823277729
349,{EC491E4A-EF16-46F3-8616-18B8587ED000},212,1997/01/01 00:00:00+00,CO,CON01000,Little Snake River -  R6,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000310,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{50B4BC5D-EEEC-45BE-AB9B-EB4D53658A5F},,,1561.27463450498
350,{4E06DF23-CE67-4DBB-832E-18BBCC8FA56A},407HOUS0106,1996/06/01 00:00:00+00,CO,COS01000,HOUSE CREEK,,,SELECTIVE_INSPECT,0,0,MIDDLE OF SECTION 14 TO EAST BOUNDARY OF SECTION 14,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{230E1C8C-40FE-43CA-B2C7-80330905110F},,,904.658565235331
351,{FF6BCD82-68BD-45C9-A978-18C8BD8B4CC1},407BEAN0104,1996/06/01 00:00:00+00,CO,COS01000,BEAN CANYON,,,COMPLETE_RECON,0,0,HEADWATERS TO BEAVER RIM PASTURE BOUNDARY,,,,,,,,,,"BOGGY DRAW ANALYSIS, NEAR RUSTS SAWMILL SITE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{574D591F-E1C4-4468-AA52-00300A762743},,,2528.00239218269
352,{A6F54B80-37D4-4B93-BBF4-18CC5E134EAD},407UNAM0203,1996/06/01 00:00:00+00,CO,COS01000,UNNAMED TRIBUTARY OF HOUSE CREEK,,,SELECTIVE_INSPECT,0,0,HORSECAMP #2 RESERVOIR TO INTERSECTION WITH F.S. ROAD 405,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{235A7D16-4C30-4C1A-9A3E-3A3FE8B373CA},,,284.399702459982
353,{3C9A85E5-83CE-410F-BABD-1922A5419C4B},CAR-01,2009/05/14 00:00:00+00,CO,COS06000,6045 Hot Springs Creek,Lower Monson Gulch ,,COMPLETE_RECON,0,0.13,,,,,,,,,,,,,NO,,NA,Not Applicable,NO,low w/o ratio,NO,,YES,,YES,woody/ herbaceous,YES,Slope wet sedge,YES,,YES,Willow thicket entire length of reach. ,YES,Sedge in channel areas,YES,,YES,Live and dead willow branches,NO,down cut no flood plain. ,NA,Not Applicable,YES,,YES,"Larger channel is historic, small channel is current",YES,"Larger channel is historic, small channel is current",FARU,,MONITORED,,,,"Plant Species List:
Willow, Carex",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2016/03/22 16:37:45+00,2022/01/13 00:03:23+00,{559DD791-1693-4505-9B49-9C4B76A38C03},,,306.099741458995
354,{B04904A8-A807-48C0-B3A2-192929A019A0},514,2008/09/11 00:00:00+00,CO,COF02000,E_Fk_W_Bvr_Ck,189,,COMPLETE_RECON,0,1,,,,,,C3,,,,,,,YES,,NO,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{BC8B5E60-06E5-40E4-95C1-4DBFF900EFE3},,,1252.82532655982
355,{830C9013-D171-4414-9F16-195D0BB5D555},382,,CO,CON01000,Dry Creek -  R6,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1404010903,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{40E39806-604E-4CF7-A5CD-F6AFE851CA41},,,6252.57701650451
356,{556808E9-248A-4EEC-90C2-196B9341BBD9},,1999/06/01 00:00:00+00,CO,COS06000,Sage Hen Gulch (middle),J021,14020003000514,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,YES,,YES,,YES,,YES,,NO,,YES,,NA,,YES,,NA,Not Applicable,YES,,NO,,YES,,FARNA,Not Apparent,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/13 00:04:47+00,{3FA1953D-CD46-4FAD-92A9-AF541B3AE764},,,673.983282293473
357,{48B82E0C-2A6B-4305-8495-19B37EC6DF45},,1995/08/08 00:00:00+00,CO,COS06000,Powderhorn Lakes,,14020002003915,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NA,,YES,,YES,,NO,,,,YES,,YES,,YES,,YES,,YES,,NA,Not Applicable,NO,,NO,,YES,,FARS,Not Apparent,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/13 00:06:08+00,{F9E83EC9-3388-4873-844B-10FE5AA457CD},,,1875.79626723221
358,{B8C552D3-1EEC-4882-8EA4-19B9C31020D8},GR573S5,2004/07/14 00:00:00+00,CO,COS05000,,,14030003003376,SELECTIVE_INSPECT,,,,,,,,C3,,,,,,PERENNIAL,YES,,NA,,YES/NO,,YES,,,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,NO,,YES,,YES,,PFC,,,,PFC-LOW,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2016/12/07 12:00:05+00,,{8D065E17-19C8-464F-9BC9-3BE39122ABF2},,,40.6411440989456
359,{EA600753-9669-48B6-8E24-19D26D3C1062},E339R001S2,2006/05/09 00:00:00+00,CO,COS05000,Happy Canyon Creek,,14020006000036,SELECTIVE_INSPECT,,,,,,,,05519,,,,,,INTERMITTENT,NO,,NA,,YES,,NO,,YES,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,YES,,NO,,YES,,NF,,,,NF,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2016/12/07 12:00:05+00,,{C2F9914C-B338-4619-971F-48ADD29AD09D},,,2521.70056500653
360,{9366439D-CD90-4287-A64E-19F3CF1347C2},,2010/08/17 00:00:00+00,CO,COG01000,Granite Creek,reach 2,,COMPLETE_RECON,0,0,reach #2,,,,,,,,,,,,YES,,NA,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"cambel oak, skunkbush, equisetum birch, alder, coyote willow, dogbane, golden rod, narrowleaf and fremont cottonwood, carex",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,similar to reach 1,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{53388CDE-CFA3-4743-9606-AA594512A907},,,615.280551438216
361,{22352FAA-0591-4F8F-A772-1A10B14BB462},Porcupine Gulch,2016/09/07 00:00:00+00,CO,CON05000,Porcupine_Gulch_Rch_1,,,,,,,,,,,,,,,,,,YES,,NA,,YES,,YES,"Riparian zone in general has achieved potential extent, but there are seeral areas where it narrows up and is a bit frier.",YES,,YES,,YES,Upper portion is more sparsely vegetated and appears to have more use (trampling etc) from livestock and wildlife.,YES,Some areas where riparian area varies and more upland species present in the channel.,YES,More sparse at upper end.,YES,Have been utilized.,YES,Not true for short stretch at upper end where vegetation is sparse.,NA,,YES,Primarily vegetative protection.,NA,,YES,,YES,,YES,Perhaps more than should be expected but appears to be in balance.,PFC,"Low PFC largely due to some trampling damage in the channel (distubance), particularly at upper end. Upland banks and terrace somewhat unstable, heavily used. Weeds present. But in general use by livestock and wildlife are impacting channel.  May push to FAR Right now system appears to be functioning as it should be. Vegetation present at appropriate densities along the majority of channel. Some areas where NE sedge is reduced it is replaced by redtop.",,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2017/05/09 16:36:30+00,2022/01/05 23:03:01+00,{541B61AA-A077-4DE0-A3DF-FF2A69C53951},,,1406.80616672934
362,{AA732661-4A67-449B-9C97-1A10E4F5580F},511,2007/05/17 00:00:00+00,CO,COF02000,Rito_Oso_Creek,229,,COMPLETE_RECON,0,0.5,,,,,,B3,,,,,,,YES,,NA,,NO,,NO,,NO,,NO,,NO,,YES,,NO,,NO,,NO,,NO,,YES,,NA,,NO,,YES,,NO,,NF,,,,,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{27ACF09C-26A2-4A80-A97C-8C2E68F4D955},,,1055.80434018048
363,{EDD28B1A-FF88-427D-9AB1-1A27CA666D89},241,2008/01/01 00:00:00+00,CO,CON01000,Little Snake River -  R31,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000308,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{444AE4BF-4755-4AD5-B83B-49F6BFD34647},,,1655.17274982357
364,{8AE489F0-CB5A-444B-995A-1A296B3FF938},407UNAM0201,1996/06/01 00:00:00+00,CO,COS01000,UNNAMED TRIBUTARY OF HOUSE CREEK,,,SELECTIVE_INSPECT,0,0,CONFLUENCE WITH HOUSE CREEK TO CONFLUENCE WITH UNNAMED TRIBUTARY FROM EAST,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{986A3004-15A2-40D2-9E21-E967AA65300B},,,917.363227299167
365,{01E8FCF1-CA04-43E7-933D-1A3116DF0386},179,2011/07/12 00:00:00+00,CO,CON01000,East Timberlake Creek -  R1,,,,0,0,,,,,,,,,,,now assessed as lentic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000307,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{6A8B812B-7813-425A-A7FE-0B069A0B5080},,,347.771472884969
366,{9B7F3A07-8F5A-4439-B17C-1A49814FD1AE},,2016/07/10 00:00:00+00,CO,COS06000,Trail Creek,,,COMPLETE_RECON,0,0.5,,,,,,,,,,,,,YES,"Start and end at fence crossing, punctuated and damned by a road and large pond. Overflow from pond is creating a new stream bed to circumvent the dam/road (BLM 3084a)",NA,Not Applicable,YES,Lots of curves with low gradient. No head cuts on original stream. 1 head cut on new overflow stream,YES,Expanding new overflow area,YES,No major visible dams upstream on the private property.,YES,"Lots of sedges, no sage encroachment. Tufted hairgrass, rushes, Canada reedgrass. generally too wet for willows. RI9A plant community (Johnston 2001)",YES,Young and mature graminoid speciespresent. Rhizomatous sedges and rushes are colonizing new microsites.,YES,"Sedges, tufted hairgrass, rushes - obligate and FACWET species present and reproducing",YES,Beaked sedge plant communities with rhizomes and extensive root systems are holding the streambanks together. ,YES,Large wetland reach - plants are flowering and have high vigor due to high moisture levels.,YES,"Large overflow areas. Dense stands of beaked sedge, other sedges, rushes, and other graminoids are present. ",NO,Plant communities are graminoid and do not support willows (source of woody materials). Too wet for willows except on edges. ,YES,,NA,No point bars present,YES,No sage encroachment few/no cut banks,NO,Overflow area creating new stream at dam/3084a,YES,,FARNA,,,,,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,"Ditch diversions. 
Water rights owned by private landowner",YES,,,,,,2017/06/28 20:55:47+00,2022/01/12 22:26:11+00,{77B4EFA9-6F0A-48BD-8E0F-3D5E0C2CA7B9},,,518.439012344171
367,{69B84762-9144-494D-89AF-1A5B9AA7CB0F},623,2008/11/20 00:00:00+00,CO,CON01000,Slater Creek -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000305,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{A5335F78-E977-4EE6-A9E9-7BCC09591FF8},,,246.470265978176
368,{AEC605AC-0E7A-43C8-B5E6-1A5C39A510D7},10,2009/07/30 00:00:00+00,CO,CON01000,Big Gulch -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000202,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{704A2B07-36D3-4A77-93E7-302B2F04320C},,,1141.35453281543
369,{03ADC609-51BB-48AC-A7E5-1A6862093CC8},105UNAM0701,1996/06/01 00:00:00+00,CO,COS01000,UNNAMED TRIBUTARY OF WEST DOLORES RIVER,,,SELECTIVE_INSPECT,0,0,FOLLOWS PEASE POINT AND HOUSE CREEK ALLOTMENT BOUNDARY,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{5346AFDC-0660-4808-AEB8-8996566FDED0},,,1723.24535006969
370,{DACE4B51-365C-4755-82B7-1A6EC883A3F8},401,2009/07/28 00:00:00+00,CO,CON01000,Canyon Creek -  R2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1404010901,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{3BF189C5-C97A-48CF-8019-FDF1691C07E1},,,5120.27925476515
371,{E9742299-BCCC-4DCB-B8A3-1A800E622555},,1995/08/16 00:00:00+00,CO,COS06000,Rudolph Hill,,14020002003961,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,Not Applicable,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/13 00:07:30+00,{8C92F7FE-784B-486A-9790-D89F3082EAA8},,,1999.32425011872
372,{F00CE21D-6007-4786-B9C1-1A9A5DEA2613},257,2005/08/30 00:00:00+00,CO,CON01000,Coal Creek (EFWF) -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000110,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{A8DA8BC1-B7F2-4A5C-ABD6-D8153EF31223},,,1055.09715889209
373,{51415E1E-4D7C-4E05-A0A3-1AA347BA082C},589,2012/05/10 00:00:00+00,CO,CON05000,DAVIS_GULCH_REACH 2,24,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,NO,,NA,,,No evidence that this reach support soil moisture conditions to qualify as Riparian.,NA,,NA,,NO,,NA,,,,,,,"Basin mid-range, currant, wheat grass, bluegrass, yarrow  
No remnant obligate vegetation anywhere in reach. Basin wildrye, currant, wheat grass, bluegrass, yarrow  

Noxious/Invasive Weeds: houndstongue, musk thistle, burdock, bull thistle",YES,,NA,,YES,,YES,,YES,"Extremely entrenched channel in places  
Ephemeral channel no sustained flow",,No_Riparian_characteristics. No_sustained_soil_moisture_to support_Riparian_vegetation  NOT_RIPARIAN,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Recategorize_reach_as_not_Riparian,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{ADE8E5FE-196D-46F7-8E53-68201BC19DCC},,,2136.73267501783
374,{C2DA092F-167F-4078-ACC1-1AE012B322A9},233,2004/08/30 00:00:00+00,CO,CON05000,LITTLE_WHISKEY_CREEK_REACH 1,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,YES,,NO,,YES,,YES,,YES,,YES,,NO,,NO,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,FARD,,,,,LOW,,NO,NO,NO,NO,NO,NO,NO,NO,YES,HEAVY LIVESTOCK USE,YES,System has declined dramatically since 1998.  Elk and cattle are hammering parts.  Lots of weeds (Canada thistle).  Willows in steep decline from elk and cattle.,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{1C11EA53-83C2-4B83-AD82-86A27D5A5AD7},,,4038.90616807019
