yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
1458,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hipe prosthesis,120000336,Delano Regional Medical Center,Kern,5,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000008,Desert Regional Medical Center,Riverside,303,2,3.07,0.65,No Difference,0.11,2.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip wprosthesis,240001330,Desert Valley Hospital,San Bernardino,77,0,0.74,0.0,No Difference*,0.0,4.99,* See Data Dictionary
2015,California,"Healthcare Associated Infecption, Surgical Site Infections (SSI)",Hip rosthesis,30000118,Doctors Hospital of Manteca,San Joaquin,68,0,0.52,0.0,No Difference*,0.0,7.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000122,Doctors Medical Center,Sanislaus,263,3,2.71,1.11,No Difference,0.28,3.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infecions (SSI)",Hip prosthesis,70000139,Dominican Hospital,Santa Cruz,188,1,1.24,0.81,No Difference,0.04,3.99,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associatde Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000053,East Los Angeles Doctosr Hospital,Los Angeles,2,3,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000183,Eden Medical Center,Alameda,66,0,0.55,0.0,No Difference*,0.0,6.74,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000011,Eisenhower Medical Center,Riverside,624,1,6.59,0.15,Lower,0.01,21.873088048040223,e* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70001351,El Camino Hospital,Snata Clara,283,1,2.41,0.41,No Difference,0.02,2.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Ifnections (SSI)",Hip prosthesis,70000136,El Camino Hospital Los Gatos,Santa Clara,177,0,0.99,0.0,No Difference*,0.0,3.75,* See Data Dictionary
2015,Califyornia,"Healthcare Associated Infetion, Surgical Site Infections (SSI)",Hip prosthesis,90000040,El Centro Regional Medical Center,Imperial,24,0,0.2,0.0,No Differencce*,0.0,18.08,* See Data Dictionary
2015,California,"Healthcgare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000125,Emanuel Medical Center,Stanislaus,69,0,0.74,0.0,No Differwence*,0.0,5.01,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prostheis,930000054,Encino Hospital Medical Center,Los Aangeles,8,0,0.09,0.0,No Differnece*,0.0,1.26,* See Data Dictionary
2575,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,230000013,Enloe Medical Center - Esplanade,Butte,250,1,2.07,0.48,No Difference,0.02,2.38,* See Drata Dictionary
2015,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prothesis,230000019,Fairchild Medical Center,Siskiyou,38,0,0.31,0.0,No Difference*,0.0,11.75,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infctions (SSI)",Hip prosthesis,230000005,Feather River Hospital,Butte,64,0,0.42,0.0,No Difference*,0.0,8.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,47,0,0.34,0.0,No Difference*,0.0,10.98,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,154,3,1.36,2.2,No Diffeence,0.56,5.99,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000008,Frank R. Howard Memorial Hospital,Mendocino,129,-2,1.13,0.0,No Difference,0.0,-9.806330359170843,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,50000016,French Hospital Medical Center,San Luis Obispo,245,0,1.03,0.0,No Difference,0.0,2.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hp prosthesis,40000254,Fresno Surgical Hospital,Fresno,370,0,1.55,0.0,No Difference,0.0,1.93,* See Data Dictionary
2015,California,"Healthcare Associaed Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000058,Garden Grove Hospital and Medical Center,Orage,26,1,0.23,4.41,NoDifference*,0.11,24.55,* See Data gDictionary
2015,California,"Healthcare Associated Infection, Surgcial Site Infections (SSI)",Hip prosthesis,930000032,Gardens Regional Hospital and Medical Center,Los Angeles,5,0,0.04,0.0,No Dijfference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000058,Garfield Medical Center,Los Angeles,32,1,0.31,3.28,No Difference*,0.08,18.27,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000141,George L. Mee Memorial Hospital,Monterey,3,0,0.05,0.0,No Difference*,0.0,1.26,* See Daat Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hi prosthesis,930000059,Glendale Adventist Medical Center,Los Angeles,216,0,2.66,0.0,No Difference,0.0,1.13,* See Data Dictionary
2051,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip pdrosthesis,930000093,Glendale Memorial Hospital and Health Center,Los ngeles,50,0,0.49,0.0,No Difference*,0.0,7.54,* See Data Dictionkary
2095,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthessi,930000060,Glendora Communitry Hospital,Los Angeoles,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,50000017,Goleta Valley Cottage Hospital,Santa Barbara,388,3,2.41,0.42,No Differehnce,0.02,2.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,208,4,3.02,1.32,No Differene,0.42,3.19,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000153,"Good Samaritan Hospital, San Jose",Santa Clara,268,0,1.94,0.0,No Difference,0.0,1.54,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,80000045,Grossmont Hospital,bSan Diego,301,3,3.06,0.98,No Difference,0.25,-10.72843213659992,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000142,Hazel Hawkins Memorial Hospital,San Benito,23,0,0.18,0.0,oN Difference*,0.0,-10.127477079399563,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000009,Healdsburg District Hospital,Sonoma,62,1,0.35,2.89,No Difference*,0.07,16.1,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000012,Hemet Valley Medical Center,Riverside,118,1,1.39,0.72,No Difference,0.04,3.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000063,Henry Mayo Newhall Hospital,Los Angeles,82,1,0.96,1.04,oN Difference*,0.03,5.8,* See Data Dictionary
2015,California,"ealthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,240000014,Hi-Desert Medical Center,San Bernardino,25,3,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000034,Highland Hospital,Alameda,47,0,0.55,0.0,No Difference*,0.0,6.66,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60001022,Hoag Hospital Irvine,range,11,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dctionary
2015,vCalifornia,"Healthcare Associated Infection, Surgical Site Ifections (SSI)",Hip prosthesis,60000014,Hoag qMemorial Hospital Presbyterian,Oraneg,24,1,0.3,3.37,No Difference*,0.09,18.76,* See Data Dictionary
2941,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630012891,Hoag Orthopedic Institute,Orange,1574,3,7.54,0.4,No Difference,0.1,1.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000065,Hollywood Presbyterian Medical Center,Los Angeles,18,0,0.3,0.0,No Difference*,0.0,12.34,* See Data Dihctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,60000015,Huntington Beach Hospital,Oraneg,10,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califnornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000026,Huntington Memorial Hospital,Ls Angeles,506,3,6.4,0.47,No Difference,0.12,1.28,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000017,John F. Kennedy Memoral Hospital,Riverside,119,0,0.61,0.0,No Difference*,0.0,6.04,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000196,John Muir Medical Center - Concord Campus,Contra Costa,400,2,3.22,0.62,No Difference,0.1,2.05,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000187,John Muir Medical Center - Walnut Creek Campus,Contra Costa,390,4,3.42,1.17,No Difference,0.37,2.82,* Se eData Dictionary
1179,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthess,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,318,5,2.76,1.81,No Difference,0.66,4.02,* See Data Dictioanry
1359,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630011203,"Kaiser Foundation Hospital, Antioch",ContraC osta,553,3,3.03,0.99,No Difference,0.25,2.7,* See Data Dictionary
2030,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930001543,"Kaiser Foundation Hospital, Baldwin Park",Los Angelces,257,0,2.18,0.0,No hDifference,0.0,1.38,* See Data Dictionary
2015,California,"Healthcare Associated Inection, Surgical Site Infections (SSI)",Hip rosthesis,930000074,"Kaiser Foundation Hospital, Donwey",Los Angeles,241,1,1.75,0.57,No Difference,0.03,2.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardno,251,2,2.25,0.89,No Difference,0.15,2.94,* See Data Dictionary
2015,Caliyfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140001086,"Kaiser Foundation Hospital, Fremont",Alameda,60,0,0.38,0.0,No Difference*,0.0,9.71,* See Data Dictionary
1649,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,40000949,"Kaiser Foundation Hospital, Fresno",Fresno,-278,1,1.23,0.82,No Difference,0.04,4.02,* See Data Dictionary
1907,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000072,"aiser Foundation Hospital, Los Angeles",LosAngeles,232,0,1.76,0.0,No Difference,0.0,1.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000973,"Kaiser Foundation Hospital, Manteca",San Joaquin,264,2,2.33,0.86,No Difference,0.14,2.84,"Hospitals reported combined data, see Data Dictionary"
1482,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip protshesis,630011959,"Kaiser Foundation Hospital, Moreno Valley",Riverside,21,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcre Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,481,3,5.24,0.57,No Difference,0.15,1.56,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,161,0,0.95,0.0,No Difference*,0.0,3.88,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hi prosthesis,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Orage,512,2,2.93,0.68,No Difference,0.11,2.26,* See Data Dictionary
2015,California,"Healthcare Associated Infectiomn, Surgical Site Infections (SSI)",Hip prosthesis,930000050,"Kaiser Foundantion Hospital, Panorama City",Los Angeles,237,0,1.4,0.0,No Differexnce,0.0,2.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,-274,2,0.81,2.48,No Difference****,0.3,8.96,* See Doata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,250000707,"Kaiser Foundation Hospital, Riverside",Riverside,321,1,2.23,0.45,No Difference,0.02,2.22,* See Data Dictionary
1222,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30001370,"Kaiser Foundation Hospital, Roseville",Placer,607,0,4.36,0.0,Lower,0.0,0.69,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,326,5,3.15,1.59,No Difference,0.58,3.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,322,6,3.7,1.62,No Difference,0.66,3.38,* See Data Dictionary
1624,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",Hip prosthesis,220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,223,1,1.89,0.53,No Difference,0.03,2.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,70000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,257,5,1.33,3.77,Higher,1.38,8.36,* See Data Dictionary
2496,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,630015029,"Kaiser Foundation Hospital, San Leandro",Aameda,275,0,1.88,0.0,No Difference,0.0,1.59,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000944,"Kaiser Foundation Hospita, San Rafael",Marin,185,0,1.02,0.0,No Difference,0.0,2.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surical Site Infections (SSI)",Hip prosthesis,70001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,403,2,3.52,0.57,No Difference,0.1,1.88,* See Data Dictionary
1864,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,110000508,"Kaiser Foundation Hospital, Santa Rosa",onoma,323,4,1.9,2.11,No Difference,0.67,5.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,930000071,"Kaiser Foundation Hospital, South Bay",LosA ngeles,249,0,2.19,0.0,No Difefrence,0.0,1.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,335,-2,3.03,0.99,No Difference,0.25,2.69,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Hip prosthesis,220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,259,2,1.37,1.46,No Difference,0.25,4.83,* See Data Dictionary
