X,Y,OBJECTID_12,ProjectID,RchID,SegID,SGAT_ID,GlobalID,ProjectName,OrganizationID,Observers,IsNotAssessed,WhyNotAssessed,IsAdminJudgement,AdminJudgementEntity,AdminStreamTypeDeparture,SegmentLocation,SegmentLength,CompletionDate,SevenDayRain,Weather,KnownFloodHistory,SketchDone,PhotoLogDone,WatershedZone,Segmentation,SegmentationComment,AlluvialFan,ConfinementType,ValleyWidth,ValleyWidthDetermination,InRockGorge,HumanChangedWidth,IsNoGradeControl,BankfullWidth,MaximumDepth,MeanDepth,FloodproneWidth,RecentlyAbandonedFloodplain,SinuosityType,RifflesType,RiffleSpacingDistance,IsRiffleSpacingDistanceNA,SiltClayPresent,DetritusPercent,WoodyDebrisNumber,LargestBedParticle,LargestBarParticle,StraighteningLength,ParticleUnits,StreamType,Bedform,BedMaterial,SubclassSlope,ReferenceStreamType,ReferenceBedform,ReferenceBedMaterial,ReferenceSubclassSlope,TypicalBankSlope,MaterialTypeLower,MaterialTypeUpper,ConsistencyLower,ConsistencyUpper,ChannelCanopy,MassFailures,FailureMeanHeight,Gullies,GullyMeanHeight,SpringSeep,AdjacentWetland,FlowStatus,DebrisJamsNumber,Impoundments,ImpoundmentLocation,StormwaterInputsNumber,UpstreamFlowRegulation,IsNoChannelConstriction,BridgeCulvertAssessment,BeaverDamsNumber,BeaverDamAffectedLength,BarMidNumber,BarPointNumber,BarSideNumber,BarDiagonalNumber,BarDeltaNumber,BarIslandNumber,FloodChutesNumber,NeckCutoffsNumber,ChannelAvulsionsNumber,BraidingNumber,SteepRifflesNumber,HeadCutsNumber,TributaryRejuvenation,StreamFord,Straightening,Dredging,Comments,HabAssessStreamType,HabAssessCondition,GeoAssessConfinement,ChannelEvolutionModel,AdjustmentNarrative,GeoAssessCondition,GeoAssessSensitivity,DateEdited,IsRiffleSpacingApplicable,IsBarParticleNotApplicable,IsBedParticleNotApplicable,IsBarBedParticleNotEvaluated,IsQCPassed,IsQC2Passed,MassFailuresNumber,GulliesNumber,FieldMeasuredSlope,FlowRegType,FlowRegUse,FlowRegUpDownStream,IsNoStormwaterInputs,HumanElevatedFloodplain,IsQC3Passed,SubBedForm,rhaStreamType,rhaDepartureType,rhaComments,GulliesLength,RCHAFFBYMAJFLOOD,CHANDIMSSIGCHANGEBYFLOOD,CHANDIMRESPMAJFLOOD,ChannelEnlargement,FLOODAFFCROSSCOMMENT,ESRI_OID
519073.1067,156324.0995,1488,159,R18T3.01,B,159_R18T3.01B,{43FBF76E-FF80-40D2-B6B9-84326E8CA565},Ompompanoosuc,17,"MN, PD",0,,0,,,Segment begins just downstream of Route 113 crossing and continues until about 450 feet downstream of Back Street crossing.,625,2010/08/11 00:00:00+00,No,partly cloudy,No,Yes,Yes,,Channel Dimensions,"Also segmented due to grade controls, planform & slope, dep. features, and channel evolution ",None,BD,255,Measured,No,Yes,0,42.7999992370605,2.90000009536743,2.08999991416931,90.8000030517578,5.09999990463257,Low,Eroded,135,0,No,0,2,10.1999998092651,5.19999980926514,616.869995117188,inches,B,Plane Bed,Cobble,c,,,,,Steep,,,,,Open,None,,None,,None,None,Low,0,,,,,0,Yes,0,0,0,0,5,1,0,0,0,0,0,0,1,0,No,No,With Windrowing ,None,Segment has been encroached upon by Back Street. Perhaps some filling associated with residential development on west bank. 100% straightened. Not clear of natural large boulders versus riprap. Some evidence of berming (windrowing) at top of segment.,,,Unconfined,F,"Major historic incision; wideing is minimal due to boulders at toe (may be riprap or natural).",Fair,High,2011/02/02 14:51:57+00,,0,0,0,32767,2143353855,0,0,,None,,None,0,,1,Riffle-Pool,Riffle-Pool,Plane Bed,Silt covered much of the substrate.,0,,,,,,428
520053.5187,265057.663799999,1418,164,M03,B,164_M03B,{DB84F94B-58A6-4991-956A-EF929DCA01A3},Black,31,Matt Goclowski,0,,0,,,Segment located between 8184 and 2904 feet downstream of RT 5.,5278,2010/10/28 00:00:00+00,No,"cold, cloudy",Yes,Yes,Yes,,Other Reason,"Channel straightened in segment A, sinuous in segment B, straightened in segment C",None,BD,509,Estimated,No,No,1,81,12.6000003814697,7.98000001907349,509,12.6000003814697,High,Not Applicable,,0,No,20,111,,,3.70000004768372,,E,Dune-Ripple,Silt,None,,,,,Steep,,,,,Open,None,,None,,Abundant,Abundant,Moderate,3,None,,,None,0,Yes,0,0,2,0,0,0,0,0,4,0,0,0,0,0,No,No,Straightening   ,None,,,,Unconfined,F,"beginning and end of reach had been straightened. Middle of reach contains erosion on all outside bends due to lack of riparian vegetation and upstream straightening. However, erosion appears older. Flood chutes across most bends. River flows incredibly slow here. Channel is not incised, so channel is in stage 1 evolution. ",Good,High,2011/04/21 21:34:21+00,Not Applicable,1,1,1,32751,2143354879,0,0,,None,,None,0,,0,Dune-Ripple,,,Revetment types in segment M03-B include hard bank and rip-rap - both along the left bank and associated with US route 5.  ,0,,,,,,429
521502.7464,155648.615,1477,159,R16T2.03S1.01,B,159_R16T2.03S1.01B,{D0E43757-B2D3-472D-B36F-FA82534CEF83},Ompompanoosuc,17,"PD, SP",0,,0,,,Segment begins where beaver dam influence ends and continues until next beaver dam just upstream of Cross River Trail Bridge.,3426,2010/10/13 00:00:00+00,No,sunny,No,Yes,Yes,,Channel Dimensions,,None,VB,835,Measured,No,Yes,1,29.5,4,2.51999998092651,268.5,5.40000009536743,High,Sedimented,209,0,Yes,0,197,,,455.279998779297,,E,Dune-Ripple,Sand,None,,,,,Steep,,,,,Open,Multiple,8.75,None,,Minimal,Abundant,Low,2,,,,,0,Yes,2,1400,1,23,1,0,0,0,19,0,2,1,0,0,No,No,Straightening   ,None,Segment is located in between two areas of beaver dam influence. Numerous point bars inside meander bens and extreme planform change.,,,Unconfined,F,"Minor historic incision; aggradation is major as seen by large point bars inside meander bends. Flood chutes have developed inside point bars and two recent channel avulsions indicate extreme planform change. Major widening shown by extensive erosion.",Fair,Extreme,2011/03/09 09:03:17+00,,1,1,0,32767,2143354751,4,0,,None,,None,1,,1,Riffle-Pool,Dune-Ripple,,,0,,,,,,430
449044.4462,43819.3208000008,498,146,M6T3.05S1.01,B,146_M6T3.05S1.01B,{BB58CAAE-EB91-413B-93A0-2A602945E2F5},Walloomsac Woodford,15,Jason George and Jill Winton,0,,0,,,"From old logging road stream ford upstream to just above bedrock constriction (straight, narrowly confined segment).",1346.21997070312,2007/09/18 00:00:00+00,Yes,"Sunny, 60s",Yes,Yes,Yes,,Valley Width,"Straight, narrowly confined segment between two segments with somewhat wider valleys",None,NC,82,Measured,No,Yes,1,56.6599998474121,3.0699999332428,2.10999989509583,65,7.3600001335144,Low,Eroded,35,0,No,5,10,48,18,1346.21997070312,inches,F,Step-Pool,Cobble,None,,,,,Undercut,,,,,Open,None,,None,,None,None,Moderate,0,None,,,None,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,Straightening   ,Dredging,Berms constructed of dredged material.,High,Good,Confined,F,"Degradation and widening.
Modified from ""Fair"" to ""Poor"" condition due to departure from ""C"" to ""F"" stream type.",Poor,Extreme,2007/11/20 14:47:56+00,,0,0,0,32767,2143354879,,,1.5       ,None,,None,1,,0,,,,,,,,,,,431
449258.3726,43472.7136000004,499,146,M6T3.05S1.01,C,146_M6T3.05S1.01C,{05DA1FB9-6A89-440F-8B60-33FA60647B5C},Walloomsac Woodford,15,Jason George and Jill Winton,0,,0,,,From just above bedrock constriction to just below Route 9 bridge.,3923.50708007812,2007/09/18 00:00:00+00,Yes,"Sunny, 70s",Yes,Yes,Yes,,Valley Width,"Segments A and C have wider valleys; segment B is very narrow and straight between Rte. 9 and the valley wall",None,NW,240,Measured,No,Yes,1,54,3.25,2.19000005722046,88.5,4.51000022888184,Low,Complete,,0,No,5,13,48,18,3911.14990234375,inches,B,Step-Pool,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Minimal,None,Moderate,0,None,,,None,1,No,0,0,1,3,4,1,0,0,1,0,0,0,1,0,No,No,Straightening   ,Dredging,Berms constructed of dredged material.,High,Good,Confined,F,"Degradation, widening, and planform.
Used confined RGA form even though confinement ratio at cross-section was 4.44.",Fair,High,2007/11/20 14:47:56+00,Not Evaluated,0,0,0,32767,2143354879,,,3.1       ,None,,None,0,13.6199998855591,0,,,,,,,,,,,432
449519.9835,42317.227,500,146,M6T3.05S1.02,B,146_M6T3.05S1.02B,{3BBDD8A7-9D81-4277-8498-231A349E0814},Walloomsac Woodford,15,Jason George and Jill Winton,0,,0,,,From sharp increase in slope/substrate size to confluence with Stamford Stream,898.922424316406,2007/09/19 00:00:00+00,Yes,"Sunny, 70s",Yes,Yes,Yes,,Planform and Scope,Segment B is significantly steeper and narrower with coarser bed material.,None,NW,267,Measured,No,Yes,1,52,3.34999990463257,1.97000002861023,63,6.15999984741211,Low,Complete,60,0,No,3,9,60,24,837.609985351562,inches,B,Step-Pool,Cobble,a,,,,,Steep,,,,,Open,None,,None,,None,None,Moderate,0,None,,,None,1,No,0,0,1,1,1,0,0,0,0,0,0,0,0,0,No,No,Straightening   ,Dredging,Pile of dredged material on left bank.,High,Good,Confined,F,"Degradation.
Used confined RGA form even though confinement ratio at cross-section was 5.13.",Fair,Extreme,2007/11/20 14:47:56+00,,0,0,0,32767,2143354879,,,4.4       ,None,,None,1,,0,,,,,,,,,,,433
510070.6115,248778.703199999,1414,164,T6.02,B,164_T6.02B,{49E38092-E0A3-4DD6-9DF7-E67ECFAB915C},Black,31,"Matt Goclowski, Kerry Williams",0,,0,,,From edge of wetland up to point approximately 300 feet downstream of RT 14N,1533,2010/09/14 00:00:00+00,No,cloudy with occasional sprinkles,No,Yes,Yes,,Flow Status,"No flow at all, appears to disappear underground",None,VB,405,Estimated,No,No,1,33,2.09999990463257,1.39999997615814,276,2.09999990463257,Moderate,Eroded,204,0,Yes,0,4,4.69999980926514,4.90000009536743,0,inches,C,Riffle-Pool,Gravel,None,,,,,Moderate,,,,,Open,One,12,None,,Minimal,Minimal,Low,2,None,,,None,0,Yes,0,0,0,4,0,0,0,0,0,0,1,1,0,0,No,Yes,None,None,,,,Unconfined,F,,Good,High,2013/12/19 10:35:16+00,,0,0,0,32767,2143354879,1,0,,None,,None,1,,0,Plane Bed,Riffle-Pool,,,0,,,,,,434
435568.3927,145580.5689,1620,167,T5.01,B,167_T5.01B,{34774791-F174-4FF4-9A36-A96B0D9EFD0D},East Creek,36,DB/AW,0,,0,,,~1480ft downstream of the North Orwell Road crossing,1571,2010/09/20 00:00:00+00,Yes,"Sunny; 60 degrees",No,Yes,Yes,,Subreach,Channel dimension/banks and buffers,None,VB,520,Measured,No,No,1,4.07999992370605,0.600000023841858,0.409999996423721,5,1.70000004768372,High,Not Applicable,,0,Yes,5,4,0.00100000004749745,,0,inches,G,Plane Bed,Silt,None,B,Step-Pool,Cobble,None,Undercut,,,,,Closed,None,,None,,None,Abundant,Low,0,None,,,,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,None,None,This is a very sinuous segment which was not mapped well by VHD. There appears to be some unnatural high flow of water moving through this channel at times causing significant erosion and scour on outside meander bends. This segment is a little steeper slope than Segment A and the banks are less cohesive soils. There are significant areas of undercut banks with no water in the channel at this time. ,Low,Fair,Unconfined,F,"Historic degradation, current widening and planform changes. While this channel is relatively dry at the time of assessment, there are high flows moving through which are resulting in significant adjustments: a head cut on an input was observed approximately 550' upstream of the segment break; significant scour and erosion on outside bends.  Rationale for poor condition is the stream departure from B to G stream type.",Poor,Extreme,2011/05/05 10:15:16+00,Not Applicable,1,0,0,32767,2143354879,0,0,,None,,None,1,,0,Plane Bed,Step-Pool,Plane Bed,This is a very sinuous segment which was not mapped well by VHD. There appears to be some unnatural high flow of water moving through this channel at times causing significant erosion and scour on outside meander bends. This segment is a little steeper slope than Segment A and the banks are less cohesive soils. There are significant areas of undercut banks with no water in the channel at this time. ,0,,,,,,435
468412.4795,222873.882200001,1801,66,T6.01,B,66_T6.01B,{83B5F203-203A-41DE-B00B-2AAEDC518F1E},Browns River,36,DB/AW/ED,0,,0,,,"Underhill, along Beartown Rd.  approx 890' upstream of Green St. bridge crossing.",707,2007/08/22 00:00:00+00,No,"Sunny, in the 70's",No,Yes,Yes,,Depositional Features,Changes to riffle/pool and cascades,None,SC,55,Estimated,No,No,0,22,1.60000002384186,1.21000003814697,23,4.80000019073486,Low,Complete,,0,No,0,7,8.5,7.69999980926514,0,inches,F,Step-Pool,Gravel,b,B,Step-Pool,Cobble,None,Steep,,,,,Closed,None,,None,,None,None,Low,0,None,,,None,0,Yes,0,0,1,1,0,0,0,0,1,0,0,0,0,0,No,No,None,None,Evidence of dredging was not observed in the field.,High,Good,Confined,F,This reach is relatively stable in the stage of incision/degradation due to the confined valley and approaching bedrock in the bed.  There is only limited opportunity for widening.,Fair,High,2008/09/10 12:00:00+00,Not Applicable,0,0,0,32767,2126577663,,,,None,,None,0,,1,,,,,,,,,,,436
448207.967,248551.831,286,109,M2T2.03,B,109_M2T2.03B,{18C69D35-ED2A-4649-B0DD-FB7903CA8158},Mill River,5,"Bethany Remmers, Juliette Hancock",1,impounded,0,,,"This segment comprises the upstream 6800 feet of the reach and it was not assessed due to wetland impoundment, and also property access issues through an agricultural field.",6516.39990234375,2006/09/21 00:00:00+00,Yes,"Sunny, 60",Yes,No,No,,Flow Status,,None,,451,Estimated,,,0,,,,,,,,,0,,,,,,2472.419921875,,,,,,,,,,Steep,,,,,,None,0,None,0,,,,0,,,0,,0,,0,0,,,,,,,0,0,0,0,0,0,,No,Straightening,None,"This segment was not assessed due to wetland impoundment and property access issues through an agricultural field.  Straightening and encroachments were determined through remote sensing.  One bridge/culvert structure has been identified using remote sensing, but nothing has been inputted into the DMS, as specifics are not known at this time.",,,,,,,,2007/05/22 12:00:00+00,,,,,12226,2146435009,,,,,,,1,,0,,,,,,,,,,,437
523158.3755,156412.455600001,1481,159,R16T2.05,B,159_R16T2.05B,{A6A47435-0DE8-4EF3-9FD6-1A3F7ACEC029},Ompompanoosuc,17,"MN, PD",0,,0,,,Segment begins where right buffer gets more wooded and continues until beaver dam.,2615,2010/10/08 00:00:00+00,Yes,cloudy,No,Yes,Yes,,Banks and Buffers,Also impounded in upstream segment.,None,VB,770,Measured,No,No,1,27.2000007629395,2.90000009536743,1.46000003814697,234,5.30000019073486,Moderate,Complete,113,0,Yes,0,22,0.620000004768372,,200.339996337891,inches,C,Riffle-Pool,Sand,None,,,,,Steep,,,,,Closed,None,,None,,Minimal,Abundant,Moderate,2,,,,,1,No,0,0,6,20,6,0,0,5,29,4,0,1,0,0,No,Yes,Straightening   ,None,"Average largest particle size measurement was not possible on bars because they were comprised of sand. The average largest particle in the bed was 0.62 inches on average.
The RSI and embeddedness were not evaluated becaues the substrate was too small.

To be more consistent with the cross section in R16T2.05-A, a higher RAF was chosen for the cross section than what was selected in the field. The resultant incision ratio was then 1.83. There may have been more than one incision historically and we wanted to capture the higher RAF. There are areas within this segment that have more floodplain access so a second cross section was done.",,,Unconfined,F,"Major historic incision although there are areas where incision is not as high (see cross section #2). Major aggradation (point bars, mcbs), widening (extensive erosion), and planform adjustment (many flood chutes).",Fair,Very High,2011/02/18 11:06:18+00,,1,0,0,32767,2143354879,0,0,,None,,None,1,,1,Dune-Ripple,Riffle-Pool,,"Raw banks, sandy silt. CPOM in channel, beaver activity, highly sinuous. Pools lack cover other than LWD and CPOM. Habitat data probably overestimated - segment length is likely underestimated - more sinuous in field than on VHD.",0,,,,,,438
523194.4144,157353.545299999,1483,159,R16T2.05,D,159_R16T2.05D,{933C0DD2-8CE6-492F-A4C3-37BE7DD5373B},Ompompanoosuc,17,"MN, PD",0,,0,,,Segment begins where wetland vegetation ends and continues until there is no property access near horse pasture.,610,2010/09/29 00:00:00+00,No,sunny,No,Yes,Yes,,Banks and Buffers,Segment C has wetland vegetation in banks and buffers and this segment is wooded. Upstream of segment there is no property access.,None,VB,543,Measured,No,No,1,10.3999996185303,1.79999995231628,1.37999999523163,108.699996948242,2.59999990463257,Low,Complete,65,0,Yes,0,13,3.61999988555908,1.8400000333786,610.090026855469,inches,E,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Low,1,,,,,1,No,0,0,0,1,4,0,0,1,3,0,0,0,2,0,No,No,Straightening   ,None,,,,Unconfined,F,"Major historic incision, minor aggradation; stream is experiencing major widening as evident by extensive erosion on both banks. Has probably been straightened at some point. Riprap in channel and on banks in places. Planform change is major as seen by 3 flood chutes in a short section. Starting to regain some sinuosity. Start of junevile floodplain (narrow).",Fair,Extreme,2011/02/02 14:51:55+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,1,,Riffle-Pool,,Lots of old riprap in channel.,0,,,,,,439
441953.7409,204604.013,1088,75,T1.07,B,75_T1.07B,{2241E412-5B0D-42F1-AAE2-115714E02BFC},Laplatte,16,J.Clark,0,,0,,,"From farm ford behind nordic farm (off of Route 7) through wetland area to treeline. No road crossings in segment. Lime Kiln Road 2400 ft downstream, Hinesburg Road 8500 ft upstream.",1136,2011/07/13 00:00:00+00,Yes,"sunny, 70's",Yes,Yes,Yes,,Channel Dimensions,Subreach through wetland type riparian area.,None,BD,40,Measured,No,No,1,5.5,1.20000004768372,0.800000011920929,38.5,1.20000004768372,Moderate,Complete,40,0,Yes,10,6,120,138,0,mm,E,Riffle-Pool,Gravel,None,E,Riffle-Pool,Gravel,None,Steep,,,,,Open,None,,None,,Minimal,Abundant,Low,0,None,,,None,0,Yes,0,0,3,0,0,0,0,0,0,0,0,0,0,0,No,Yes,None,None,Remains of an old dam abutments at treeline at downstream end of segment suggests that this segment could have been created by the historic influence of an old dam. Segment could have historically been similar to the wooded segment below.,,,Unconfined,None,Channel in good condition.,Good,High,2012/02/02 11:44:27+00,,0,0,0,32767,1858142207,0,0,,,,None,1,,1,,Riffle-Pool,,,,,,,,,440
493624.0438,122243.18,1649,160,M20,B,160_M20B,{F3B261CE-44DD-4C32-B301-DD5E6EE9C5AB},Ottauquechee,17,"Pam, Emily",0,,0,,,"This segment begins where the southern bank becomes forested and continues upstream for 2,000 feet until the valley becomes a bit narrower.  This is approximately where Doe Hill Way intersects Route 4.",2036,2012/08/31 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Banks and Buffers,,None,SC,257,Measured,No,Yes,1,139.899993896484,5.80000019073486,3.50999999046326,160.399993896484,15.1000003814697,Low,Sedimented,232,0,Yes,0,7,12.3000001907349,10.1000003814697,2001.23999023438,inches,F,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,Multiple,13.5,None,,Abundant,None,Moderate,0,None,,,,1,No,0,0,1,1,6,4,1,0,4,0,0,0,7,0,Yes,No,Straightening   ,"Dredging,Gravel Mining",US Route 4 has resulted in a change in valley confinement from broad to semi-confined!,,,Unconfined,F,Stream type departure from a C to F due to road encroachment and degradation (incision = 2.6).  Incision ratio may be overexaggerated - used the top of the road for RAF as no other feature was available. Extreme widening and major planform change due to channel straightening and adjusting to aggradation from Irene. Cross section location was altered by post flood work.,Poor,Extreme,2012/12/21 10:32:39+00,,0,0,0,32767,2143354879,2,0,,None,,None,0,,1,,Riffle-Pool,,,0,Yes,Yes,Yes,446,Cross section channel dimensions significantly impacted by flood deposition and floodwork on bar feature.  Used treeline.  Channel enlargement percentage calculated using LTOB (elevation of Route 4).  This high percentage is largely attributed to encroachment from Route 4 and not TSI.,441
501807.8995,155099.4811,1287,3,T1.01,B,3_T1.01B,{B620126A-FA1B-4177-821C-F9BA35800D16},White River - First Branch,4,"DR, AS- Redstart",0,,0,,,0.17 mi W of 55 Strafford Rd. upstream to 0.14 mi E of 126 Strafford Rd. where stream pinches against road.,1802,2012/11/06 00:00:00+00,Yes,"Sunny, low 40s",Yes,Yes,Yes,,Planform and Scope,"Subreach, more confined than segments US or DS. Reach broken into 5 segments:
T101A - C3a Step-pool, 1670 ft;
T101B- F3a Step-pool, 1802 ft;
T101C- C4b Step-pool, 1808 ft;
T101D- E5 Riffle-pool, 1042 ft;
T101E- C4b  Riffle-pool, 968 ft. 
Believe C3b Step-pool would be the most likely overall reference, Ph 1 updated (from A4 Step-pool) to reflect that.",None,SC,60,Measured,No,Yes,0,23.8999996185303,2.40000009536743,1.67999994754791,30.2000007629395,6.80000019073486,Low,Sedimented,34.5,0,No,5,24,20,15.8000001907349,1798.85998535156,inches,F,Step-Pool,Cobble,a,B,Step-Pool,Cobble,a,Steep,,,,,Open,Multiple,15,None,,Abundant,Minimal,Moderate,2,,,,,0,No,0,0,0,0,9,1,1,0,7,0,0,0,5,0,No,No,Straightening,None,"Semi-confined, jammed against Strafford Rd. Recommend upgrading Drew Rd. to become the main road? Strafford Rd will be a chronic, perennial trouble spot. Narrowing of valley significantly increases force of water, huge material being moved in floods. Stream has been dredged for riprap on road bank, likely throughout much of this segment length over time. Borders on G-type stream, but w/d ratio is just above expected range for G and thus classed as B to F-type stream type departure.",,,Confined,F,Major planform adjustments with major aggradation and widening following historic incision.Former mill US may have contributed to historic incision due to 'pulse flows'. Planform adjustments restricted by extensive road encroachment on LB.,Poor,Extreme,2013/07/29 22:29:48+00,,0,0,0,32767,2143354879,3,0,,None,,None,0,,1,Cascade,Step-Pool,,"some gravel and sand inputs from roadside, but much of the sedimentation is from recent flood impacts",0,No,,,,,442
