X,Y,ProjectID,AppNum,AppType,ProjectName,ProjectTown,District,Status,Description,GisLatitude,GisLongitude,LINK
431036.816367799,187256.612353796,11075,400001,Minor,Button Bay State Park,Ferrisburgh,09,Permit,IMPROVE BUTTON BAY S PARK,44.182329257,-73.362474919,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400001
446862.601220052,167508.481967163,11077,400003,Minor,Middlebury Union High School,Middlebury,09,Permit,ADDITION TO THE EXISTING MIDDLEBURY UNION HIGH SCHOOL,44.0058997130001,-73.1625963,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400003
429365.551828317,174572.898003056,11079,400004,Minor,,Addison,09,Permit,Approx 0.7 mile of relocation to flatten a curve,44.068017254,-73.381708321,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400004
434714.332708696,165317.076262546,11081,400006,Minor,Tri-Town Water District,Shoreham,09,Permit,EXTENSION OF EXISTING WATER MAINS,43.985153704,-73.3138460059999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400006
445368.218251258,176876.714981115,11082,400007,Major,,New Haven,09,Permit,STONE CRUSHING PLANT,44.0901214620001,-73.182168465,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400007
446196.67404168,169447.28739237,11099,400009,Major,Agway,Middlebury,09,Permit,CONSTRUCTION OF A BULK FEED PLANT AND A FERTILIZER BLENDING PLANT,44.023253556,-73.171061004,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400009
444185.546454404,188509.6965685,11112,400010,Minor,Green Mtn Power Electric Line Extension,Ferrisburgh,09,Permit,"3,600 ' electrical line extension along Town Road to new home of Leonard Sterns",44.194655089,-73.198176003,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400010
440540.273093464,185008.023716702,11113,400011,Major,Green Meadow Acres,Vergennes,09,Permit,40 lot residential subdivision - single-family dwellings,44.162877818,-73.2433581769999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400011
441378.320049377,184800.484157002,11114,400012,Major,Crosby Heights,Waltham,09,Withdrawn,22 lot residential subdivision,44.1611405140001,-73.232924306,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400012
460205.992857402,149825.864685241,11115,400013,Minor,The Lookoff Road,Goshen,09,Permit,Construction of 2 access roads to a 65 acres known as Cape Lookoff Mountain Farms Development,43.8476193160001,-72.994860586,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400013
462170.76638241,182570.194170318,11117,400015,Major,Melendy Camping Area,Lincoln,09,Permit,Develop a Tentsite & Camping Trailer area totaling 40 campsites,44.1423754090001,-72.972770904,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=400015
461652.804686099,181562.0463253,11125,4A0003,Minor,,Lincoln,09,Permit,EXTENSION OF ELECTRIC DISTRIBUTION LINE,44.1332828810001,-72.9791732209999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0003
445195.890966199,176378.114363339,11126,4A0005,Minor,,New Haven,09,Permit,BUILD AN OFFICE BUILDING AND SHOP BUILDING,44.0856172160001,-73.1843296019999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0005
439616.236103234,185427.590197607,11128,4A0009,Major,Vergennes-Panton Water District,Vergennes,09,Cleanup,WATER TREATMENT FACILITY AND DISTRIBUTION SYSTEM,44.166643209,-73.2549801329999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0009
455746.846800021,166031.927512185,11131,4A0010,Minor,CVPS,Ripton,09,Permit,EXTENSION OF ELECTRIC DISTRIBUTION LINE TO SUPPLY NEW CUSTOMERS,43.9931675990001,-73.0516653399999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0010
458780.05353446,164912.322136296,11132,4A0013,Minor,CVPS,Ripton,09,Permit,"Power line extension designated as the ""Mary Hoag Extension""",43.9833247510001,-73.013790063,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0013
453539.267491397,182869.917338254,11134,4A0021,Minor,Rolling Acres,Bristol,09,Permit,11-lot subdivision,44.1446140290001,-73.080666827,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0021
440550.546265933,184374.54261045,11137,4A0022,Minor,Booth Woods,Vergennes,09,Permit,Residential development,44.1571818740001,-73.24315439,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0022
445050.343801544,176212.648594355,11145,4A0024,Minor,Demers Stone Quarry,New Haven,09,Permit,New 54 acre quarring area adjacent quarry & stone crushing operation,44.0841288840001,-73.186083498,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0024
438900.969802965,185923.13086666,11148,4A0026,Minor,Weeks School,Vergennes,09,Permit,Construction of a boy's residence at a State Correctional Facility - Lee Cottage,44.1709757030001,-73.264037504,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0026
457225.947249848,167755.564508799,11149,4A0027,Minor,CVPS,Ripton,09,Permit,Extension of electric & telephone lines to serve Herringshaw & Langevin,44.008795322,-73.033428978,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0027
447484.686082293,167070.162143514,11150,4A0030,Minor,Middlebury Shopping Center,Middlebury,09,Permit,SHOPPING PLAZA,44.0020323200001,-73.154824934,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0030
434841.191857764,144692.454581883,11161,4A0043,Major,Town Sewage Treatment Plant,Orwell,09,Permit,Sewage Collection & Treatment Facility,43.799641668,-73.309653622,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0043
448298.606198718,175753.029983786,11162,4A0045,Major,CVPS,New Haven,09,Permit,CONNECTING TWO ELECTRIC DIST. LINES,44.08021984,-73.145487316,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0045
445922.452588108,169249.5157981,11163,4A0047,Major,Otterside Development,Middlebury,09,Permit,27 ACRES TO INCLUDE 30 RENTAL APRTS & 70 CONDO UNITS,44.0215327500001,-73.1744925309999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0047
447291.003003897,167927.293555432,11166,4A0050,Major,Buttolph Acres,Middlebury,09,Permit,EXTEND EXISTING DEVELOPMENT,44.0096780150001,-73.1572792059999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0050
452384.047412239,164677.460170175,11168,4A0062,Major,CVPS,Middlebury,09,Permit,Extension of electric distribution line along Town Hwy #27,43.980811606,-73.093529974,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0062
462835.457043853,184088.680771588,11169,4A0066,Major,CVPS,Lincoln,09,Permit,Extension of Highway Distribution Line,44.1560821200001,-72.964644323,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0066
445593.226304393,167241.012426357,11171,4A0078,Major,Field House,Middlebury,09,Permit,Construction of an additional physical plant bldg for athletics,44.003422759,-73.1783854179999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0078
445332.40914885,176421.428474397,11177,4A0084,Major,,New Haven,09,Permit,Grade property so it can be used for Aggregate Stock Piles,44.0860355470001,-73.182583297,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0084
433881.815013318,162291.786688631,11179,4A0085,Major,,Bridport,09,Permit,Sanitary Landfill,43.957863956,-73.323793554,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0085
448654.066920233,165827.603240558,11183,4A0092,Major,Wolcott Commercial Area,Middlebury,09,Permit,Construction of a Commercial Warehouse,43.9908777650001,-73.140112948,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0092
452581.287606268,173154.084724462,11184,4A0098,Minor,Central Vermont Public Service,Bristol,09,Permit,Line Extension along State Highway #116 & Town Road #91,44.057057178,-73.091762482,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0098
449617.065343839,164820.168660519,11185,4A0100,Major,Foster Motors,Middlebury,09,Permit,Truck Garage and Body Shop,43.981881657,-73.127993725,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0100
461533.778283599,185840.673974199,11186,4A0105,Major,Palmer Subdivision,Starksboro,09,Permit,2 acre lot (lot #4) to be used for model log house & real estate office,44.17179844,-72.9809993819999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0105
461378.394897384,172963.423153793,11187,4A0111,Major,Central Vermont Public Service Corp,Lincoln,09,Permit,Extend Electric & phone lines to camps along Cobb Hill Road,44.0558544420001,-72.981971514,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0111
448741.615708636,165738.032474564,11188,4A0119,Minor,Wolcott Commercial Area,Middlebury,09,Permit,Small Retail store (log building) and office bldg,43.990058407,-73.1389782099999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0119
460359.364972674,149924.947166675,11189,4A0124,Minor,Cape Lookoff Mountain,Goshen,09,Permit,"Construction of a road approx 1,400' long to serve 4 parcels",43.8485275950001,-72.99303579,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4A0124
451239.586398841,204988.189101249,11190,4C0001,Minor,Champlain Valley Union High School,Hinesburg,04,Permit,SCHOOL BUS TRANSPORTATION MAINTENANCE CENTER,44.3434867450001,-73.111512029,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0001
456972.011339691,234895.466845878,11191,4C0002,Minor,Green Mountain Meadows,Westford,04,Withdrawn,SINGLE FAMILY RESIDENTIAL,44.6130470570001,-73.0421454789999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0002
450815.49171308,240529.004588194,11192,4C0004,Minor,Town of Milton,Milton,04,Permit,WATER DISTRIBUTION SYSTEM,44.6632943170001,-73.1202315629999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0004
443065.733363055,212299.579295126,11193,4C0006,Major,Driftwood Motel,Shelburne,04,Permit,CONSTRUCT A 38 UNIT MOTEL BUILDING,44.4087294720001,-73.214772651,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0006
472055.133413799,213155.436045299,11194,4C0007,Minor,Bolton Valley,Bolton,04,Permit,CONSTR EIGHT UNIT CONDO BUILDING,44.418142985,-72.850939314,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0007
453155.388822131,207485.513259048,11195,4C0008,Minor,,Hinesburg,04,Permit,INCREASE THE LOT SIZE OF THE EXISTING SIXTEEN LAKEFRONT LOTS,44.3660741190001,-73.087678813,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0008
457000.453877768,215181.977076658,11197,4C0011,Minor,Pine Ridge School,Williston,04,Permit,Expansion of school facilities,44.435611694,-73.040066747,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0011
440464.359459715,215289.873163117,11210,4C0014,Minor,Shelburne Shipyard,Shelburne,04,Permit,Building additions and land improvements.,44.4354161250001,-73.247766503,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0014
455674.472111547,220391.395192078,11221,4C0016,Major,,"Essex, Town of",04,Permit,"35 unit complex, topsoil stripping & gravel borrow",44.48236424,-73.0572266349999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0016
452420.441774142,220358.821712364,11223,4C0017,Minor,IBM,"Essex, Town of",04,Permit,Sludge disposal,44.4818595040001,-73.098081802,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0017
441938.975089059,216365.59853401,11224,4C0018,Minor,Red Rocks Point,South Burlington,04,Permit,Red Rocks Park,44.445210914,-73.2293648689999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0018
443694.494788991,213160.893488895,11225,4C0019,Minor,Martindale Park,Shelburne,04,Permit,Single family residential lots - 104 building lots 1-104 & proposed park area,44.4165091130001,-73.20700958,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0019
443175.11014236,218443.860646634,11229,4C0020,Minor,,Burlington,04,Permit,68 unit apartment complex,44.46396199,-73.2140668499999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0020
450531.344372085,220928.535410639,11230,4C0023,Minor,Myrna Park,"Essex, Town of",04,Permit,20 home cluster development,44.4868792350001,-73.1219206059999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0023
444688.537114991,219542.07953954,11231,4C0025,Minor,UVM,Burlington,04,Permit,CONSTRUCTION OF A LIVING AND LEARNING CENTER/HOUSING,44.473988734,-73.195185308,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0025
462691.937038885,206624.017140917,11235,4C0028,Minor,,Richmond,04,Permit,Line construction,44.3589375720001,-72.968022204,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0028
455621.451500489,211435.310854449,11237,4C0031,Minor,,Richmond,04,Permit,Electric line extension,44.4017673500001,-73.057073111,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0031
445490.20607031,218357.38505791,11238,4C0032,Minor,,South Burlington,04,Permit,Supermarket,44.463436883,-73.1850173079999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0032
445642.236733251,218456.126322696,11239,4C0033,Minor,Howard National Bank,South Burlington,04,Permit,Drive in bank for Howard National Bank,44.4642810230001,-73.1831448569999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0033
448286.080101162,218679.056892641,11243,4C0034,Minor,Burlington International Airport,South Burlington,04,Permit,Expansion of existing airport terminal building,44.4664851680001,-73.1499269729999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0034
450929.599492357,223103.556741579,11262,4C0035,Minor,Tiller's Automotive,"Essex, Town of",04,Permit,Service station and general repair garage.,44.5065471130001,-73.117132408,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0035
454010.82241447,221380.830970478,11263,4C0036,Major,Pinewood Manor,"Essex, Town of",04,Permit,Addition of new street for residential purpose,44.491217417,-73.078166391,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0036
444501.874902032,221910.652237563,11267,4C0038,Major,Turnkey Family Housing,Winooski,04,Permit,Family housing,44.495329805,-73.197824704,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0038
450017.70685299,223443.880396693,11269,4C0039,Major,,"Essex, Town of",04,Permit,52 lot subdivision extension for single family residential,44.5094996540001,-73.128581937,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0039
459713.933839567,209786.39543118,11273,4C0040,Minor,Knollwood,Richmond,04,Cleanup,Subdivision of 60 acres into 26 single family housing lots,44.387218896,-73.005604718,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0040
461202.985881239,222978.548779038,11274,4C0041,Major,Bentley Park,Jericho,04,Permit,SUBDIVIDE 80 ACRES INTO 55 SINGLE FAMILY HSG LOTS,44.5060143090001,-72.987901186,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0041
459745.842726873,213664.303501268,11275,4C0042,Major,,Richmond,04,Permit,GASOLINE SERVICE STATION,44.422114374,-73.0055281739999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0042
451114.988033558,219201.699980124,11279,4C0044,Minor,Onion River Estates,Williston,04,Withdrawn,SUBDIVIDE 7.8 ACRES INTO 13 SINGLE FAMILY HSG. LOTS,44.4714489150001,-73.11435671,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0044
450298.788027667,237276.918934696,11280,4C0046,Major,Town of Milton,Milton,04,Permit,NEW SECONDARY SEWAGE TREATMENT PLANT,44.633950199,-73.1263793749999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0046
461134.409643983,223479.008536358,11297,4C0048,Minor,,Jericho,04,Permit,HORSE BARN,44.5105494750001,-72.988756898,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0048
442107.56315586,217419.794905503,11298,4C0051,Major,Cliffside Park,Burlington,04,Permit,PHASE I OF COMMUNITY PARK,44.454680722,-73.227394132,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0051
447355.533177534,218742.079929473,11301,4C0052,Minor,,South Burlington,04,Permit,SUBDIVIDE 7.4 ACRES INTO 18 SINGLE & DUPLEX FAMILY HOUSES,44.467004757,-73.1615703579999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0052
446870.874824645,221757.51138566,11302,4C0053,Minor,St. Michael's College,Colchester,04,Permit,SPORTS CENTER & FINE ARTS CENTER,44.4940518930001,-73.168040188,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0053
469583.121804074,226089.760756608,11307,4C0055,Major,Town of Underhill,Underhill,04,Permit,Sanitary landfill,44.534397552,-72.8826992149999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0055
458712.778475166,210237.133868684,11308,4C0056,Minor,,Richmond,04,Withdrawn,Construct residential  lots,44.391170301,-73.018209008,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0056
452668.528355329,205199.927193797,11309,4C0057,Major,,Hinesburg,04,Permit,Building additions to existing building,44.3455050260001,-73.093555166,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0057
444814.695467181,222219.142640625,11311,4C0058,Major,City of Winooski,Winooski,04,Permit,street improvements,44.498118876,-73.1939313139999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0058
439867.482018793,227363.802166468,11312,4C0059,Major,Meadow Wood Development,Colchester,04,Permit,subdivision creating 74 single family lots on Porter's Point Road,44.5439913020001,-73.256675571,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0059
447121.027748881,228056.314018553,11315,4C0060,Major,Colchester Plaza,Colchester,04,Withdrawn,"4 phase including offices, apartments, rec bldg. & shopping",44.5507968590001,-73.165453661,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0060
456557.001590485,235742.790833887,11316,4C0061,Major,Green Mountain Meadows Inc. of Vermont,Westford,04,Denied,16 attached single family dwelling units & subdivision of 17 residential bldg. Lots,44.620616882,-73.047432777,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C0061
