X,Y,OBJECTID,station_name,latitude,longitude,lldatum,station_type,cdec_id,source,last_modified_date,modified_by,date_data_refers_to,comments,station_number,station_short_name,dwr_gw_site_code,positional_accuracy,County
-121.650860000325,39.2393579998728,200,Sutter County MW-3E deep screen 765-775 ft bgs,39.239358,-121.65086,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"16N03E17J005M is part of a nested well.  Other wells in the nest are 16N03E17J001M,2M,3M,4M.",16N03E17J005M,SCMW-3E Deep,392394N1216509W005,"Survey, 1m",Sutter
-121.593999999845,39.197500000336,201,Yuba County Water Agency Well 1 screen 140-160 ft bgs,39.1975,-121.594,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,16N03E36M001M,YCWA-01,391975N1215940W001,"GPS, 10m",Yuba
-122.153516999573,39.2414729998469,202,Col_14H003M screen interval 1370 to 1420 ft bgs,39.241473,-122.153517,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,16N03W14H003M,Screen: 1370-1420 ft,392414N1221535W001,"GPS, 10m",Colusa
-122.153516999573,39.2414729998469,203,Col_14H004M screen interval 1140 to 1180 ft,39.241473,-122.153517,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,16N03W14H004M,Screen: 1140-1180 ft,392414N1221535W002,"GPS, 10m",Colusa
-122.153516999573,39.2414729998469,204,Col_14H005M screened interval 720 to 730 ft bgs,39.241473,-122.153517,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,16N03W14H005M,Screen: 720-730 ft,392414N1221535W003,"GPS, 10m",Colusa
-122.153516999573,39.2414729998469,205,Col_14H006M screen interval 295 to 305 ft bgs,39.241473,-122.153517,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,16N03W14H006M,Screen: 295-305 ft,392414N1221535W004,"GPS, 10m",Colusa
-121.88300000039,39.3256999994207,206,BUT_17F001M screen interval 130 to 150 bgs,39.3257,-121.883,WGS84,Groundwater,,DWR Hydstra,2023/03/14 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Installed datalogger 3/4/2013.,17N01E17F001M,Wild Goose Shallow,393257N1218830W001,"GPS, 10m",Butte
-121.882942000664,39.3257199999491,207,BUT_17F002M screen interval 312 to 332 bgs,39.32572,-121.882942,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01E17F002M,Wild Goose Inter.,393257N1218830W002,"GPS, 10m",Butte
-121.882942000664,39.3257199999491,208,But_17F003M screen interval 505 to 535 bgs,39.32572,-121.882942,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01E17F003M,Wild Goose Deep,393257N1218830W003,"GPS, 10m",Butte
-121.800447999528,39.3169500000518,209,BUT_24A002M screen interval 1063 to 1083 bgs,39.31695,-121.800448,NAD83,Groundwater,,DWR Hydstra,2022/12/28 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Gray Lodge deep,17N01E24A002M,Screen: 1063-1083 ft,393169N1218004W001,Unknown,Butte
-121.800447999528,39.3169500000518,210,BUT_24A003M screen interval 770 to 790 bgs,39.31695,-121.800448,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Gray Lodge lower-middle zone,17N01E24A003M,Screen: 770-790 ft,393169N1218004W002,Unknown,Butte
-121.800447999528,39.3169500000518,211,BUT_24A004M screen interval 371 to 440 bgs,39.31695,-121.800448,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Gray Lodge middle zone,17N01E24A004M,Screen: 371-440 ft,393169N1218004W003,Unknown,Butte
-121.800447999528,39.3169500000518,212,BUT_24A005M screen interval 220 to 240 bgs,39.31695,-121.800448,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Gray Lodge upper-middle zone,17N01E24A005M,Screen: 220-240 ft,393169N1218004W004,Unknown,Butte
-121.800447999528,39.3169219998304,213,BUT_24A006M screen interval 45 to 55 bgs,39.316922,-121.800448,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Gray Lodge shallow,17N01E24A006M,Screen: 45-55 ft,393169N1218004W005,Unknown,Butte
-121.951948000828,39.3437749996351,214,COL_10A001M screen interval 770-800 ft bgs,39.343775,-121.951948,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W10A001M,Screen: 770-800 ft,393437N1219519W001,"GPS, 10m",Colusa
-121.951948000828,39.3437749996351,215,COL_10A002M screen interval 380-425 ft bgs,39.343775,-121.951948,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W10A002M,Screen: 380-425 ft,393437N1219519W002,"GPS, 10m",Colusa
-121.951948000828,39.3437749996351,216,COL_10A003M screen interval 148 to 158 ft bgs.,39.343775,-121.951948,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W10A003M,Screen: 148-158 ft,393437N1219519W003,"GPS, 10m",Colusa
-121.951948000828,39.3437749996351,217,COL_10A004M screen interval 88 to 98 ft bgs,39.343775,-121.951948,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W10A004M,Screen: 88-98 ft,393437N1219519W004,"GPS, 10m",Colusa
-121.952990999671,39.3009869999568,218,Col_27A001M screen interval 430 to 510 ft bgs,39.300987,-121.952991,NAD83,Groundwater,,DWR Hydstra,2022/12/27 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W27A001M,Screen: 430-510 ft,393010N1219528W001,"GPS, 10m",Colusa
-121.952990999671,39.3009869999568,219,Col_27A002M screened interval 260 to 270 ft bgs,39.300987,-121.952991,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W27A002M,Screen: 260-270 ft,393010N1219528W002,"GPS, 10m",Colusa
-121.952990999671,39.3009869999568,220,Col_27A003M screeened interval 160 to 170 ft bgs,39.300987,-121.952991,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N01W27A003M,Screen: 160-170 ft,393010N1219528W003,"GPS, 10m",Colusa
-121.6903562401,39.2968076996173,221,SUT_25J001M screen interval 490 to 590 bgs,39.2968077,-121.69035624,NAD83,Groundwater,,DWR Hydstra,2022/12/27 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02E25J001M,BWD MW1 A - Deep,392970N1216907W001,"GPS, 10m",Sutter
-121.6903562401,39.2968076996173,222,SUT_25J002M SCREEN INTERVAL 170 to 210 BGS,39.2968077,-121.69035624,NAD83,Groundwater,,DWR Hydstra,2022/12/27 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02E25J002M,Screen: 170-210 ft,392970N1216907W002,"GPS, 10m",Sutter
-121.6903562401,39.2968076996173,223,SUT_25J003M screen interval 40 to 80 bgs,39.2968077,-121.69035624,NAD83,Groundwater,,DWR Hydstra,2022/12/27 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02E25J003M,BWD MW1 C - Shallow,392970N1216907W003,"GPS, 10m",Sutter
-122.083786999511,39.341680999871,224,COL_09H002M screen interval 779 to 800 bgs,39.341681,-122.083787,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02W09H002M,Screen: 779-800 ft,393417N1220838W001,Unknown,Colusa
-122.083786999511,39.341680999871,225,COL_09H003M screen interval 460 to 520 bgs,39.341681,-122.083787,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02W09H003M,Screen: 460-520 ft,393417N1220838W002,Unknown,Colusa
-122.083786999511,39.341680999871,226,COL_09H004M screen interval 250 to 260 bgs,39.341681,-122.083787,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02W09H004M,Screen: 250-260 ft,393417N1220838W003,Unknown,Colusa
-122.083817000546,39.3416310002259,227,COL_09H005M screen interval 440 to 812 bgs,39.341631,-122.083817,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N02W09H005M,Screen: 440-812 ft,393416N1220838W001,Unknown,Colusa
-121.596903999833,39.3042069999058,228,Honcut Creek Well 1 screen 524-554 ft bgs,39.304207,-121.596904,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N03E26A003M,HC-1,393042N1215970W001,"GPS, 10m",Yuba
-121.596899999635,39.3043869999825,229,Honcut Creek Well 2A shallow screen 48-68 ft bgs,39.304387,-121.5969,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N03E26A004M,HC-2A,393054N1215973W001,"GPS, 10m",Yuba
-121.596899999635,39.3043869999825,230,Honcut Creek Well 2B middle screen 172-202 ft bgs,39.304387,-121.5969,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N03E26A005M,HC-2B,393054N1215973W002,"GPS, 10m",Yuba
-121.596899999635,39.3043869999825,231,"Honcut Creek Well 2C deep screen 416-436,466-486 ft bgs",39.304387,-121.5969,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,17N03E26A006M,HC-2C,393054N1215973W003,"GPS, 10m",Yuba
-121.864921999982,39.3972300002122,232,Little Dry Creek,39.39723,-121.864922,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N01E21L001M,Screen: Unknown,393972N1218649W001,Unknown,Butte
-121.827878999959,39.3674449996763,233,BUT_35L001M screen interval 816 to 836 bgs,39.367445,-121.827879,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N01E35L001M,Screen: 816-836 ft,393678N1218288W001,Unknown,Butte
-121.943300000437,39.4419000002292,234,GLE_02E001M screen interval 719 to 729 bgs,39.4419,-121.9433,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N01W02E001M,Screen: 719-729 ft,394419N1219433W001,Unknown,Glenn
-121.943300000437,39.4419000002292,235,GLE_02E002M screen interval 450 to 460 bgs,39.4419,-121.9433,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N01W02E002M,Screen: 450-460 ft,394419N1219433W002,Unknown,Glenn
-121.943300000437,39.4419000002292,236,GLE_02E003M screen interval 110 to 120 bgs,39.4419,-121.9433,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N01W02E003M,Screen: 110-120 ft,394419N1219433W003,Unknown,Glenn
-122.134145000253,39.4207730006186,237,GLE_18D001M screen interval 975 to 985 bgs,39.420773,-122.134145,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N02W18D001M,Screen: 975-985 ft,394208N1221341W001,Unknown,Glenn
-122.134145000253,39.4207730006186,238,GLE_18D002M screen interval 620 to 680 bgs,39.420773,-122.134145,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N02W18D002M,Screen: 620-680 ft,394208N1221341W002,Unknown,Glenn
-122.134145000253,39.4207730006186,239,GLE_18D003M screen interval 510 to 520 bgs,39.420773,-122.134145,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N02W18D003M,Screen: 510-520 ft,394208N1221341W003,Unknown,Glenn
-122.134145000253,39.4207730006186,240,GLE_18D004M screen interval 246 to 256 bgs,39.420773,-122.134145,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N02W18D004M,Screen: 246-256 ft,394208N1221341W004,Unknown,Glenn
-121.573617100284,39.4051218002799,241,Wyandotte TSS- Deep screen 700-720,39.4051218,-121.5736171,NAD83,Groundwater,,DWR Hydstra,2022/12/07 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N04E19D001M,Wyandotte TSS- Deep,394051N1215736W001,"Survey, 1m",Butte
-121.573617100284,39.4051218002799,242,Wyandotte TSS- Int screen 430-450 550-570,39.4051218,-121.5736171,NAD83,Groundwater,,DWR Hydstra,2022/12/07 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N04E19D002M,Wyandotte TSS- Int,394051N1215736W002,"Survey, 1m",Butte
-121.573617100284,39.4051218002799,243,Wyandotte TSS- Shallow screen 120-130 190-200,39.4051218,-121.5736171,NAD83,Groundwater,,DWR Hydstra,2022/12/07 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,18N04E19D003M,Wyandotte TSS- S,394051N1215736W003,"Survey, 1m",Butte
-121.827618999668,39.4635469998413,244,BUT_35B001M screen interval 85 to 135 bgs,39.463547,-121.827619,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N01E35B001M,Screen: 85-135 ft,394635N1218276W001,Unknown,Butte
-121.827750000986,39.463438999797,245,BUT_35B002M screen interval 930 to 950 bgs,39.463439,-121.82775,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N01E35B002M,Screen: 930-950 ft,394634N1218278W001,Unknown,Butte
-121.827750000986,39.463438999797,246,BUT_35B003M screen interval 490 to 510 bgs,39.463439,-121.82775,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N01E35B003M,Screen: 490-510 ft,394634N1218278W002,Unknown,Butte
-121.964808400115,39.4927018302961,247,GLE_22D004M screen interval 780 to 790 bgs,39.49270183,-121.9648084,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Larrabee Deep Zone,19N01W22D004M,Screen: 780-790 ft,394927N1219648W001,Unknown,Glenn
-121.964808400115,39.4927018302961,248,GLE_22D005M screen interval 520 to 530 bgs,39.49270183,-121.9648084,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Larrabee Mid Deep Zone,19N01W22D005M,Screen: 520-530 ft,394927N1219648W002,Unknown,Glenn
-121.964808400115,39.4927018302961,249,GLE_22D006M screen interval 340 to 350 bgs,39.49270183,-121.9648084,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Larrabee Mid Shallow Zone,19N01W22D006M,Screen: 340-350 ft,394927N1219648W003,Unknown,Glenn
-121.964808400115,39.4927018302961,250,GLE_22D007M screen interval 80 to 90 bgs,39.49270183,-121.9648084,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Larrabee Shallow,19N01W22D007M,Screen: 80-90 ft,394927N1219648W004,Unknown,Glenn
-122.001585000249,39.4572370002897,251,GLE_32E003M screen interval 45 to 310 bgs,39.457237,-122.001585,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N01W32E003M,Screen: 45-310 ft,394574N1220005W001,Unknown,Glenn
-121.787962000085,39.5118030001575,252,BUT_07K002M screen interval 560 to 570 bgs,39.511803,-121.787962,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Boeger - Sheppard,19N02E07K002M,Screen: 560-570 ft,395118N1217880W001,Unknown,Butte
-121.787962000085,39.5118030001575,253,BUT_07K003M screen interval 330 to 340 bgs,39.511803,-121.787962,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Boeger - Sheppard Middle Zone,19N02E07K003M,Screen: 330-340 ft,395118N1217880W002,Unknown,Butte
-121.787962000085,39.5118030001575,254,BUT_07K004M screen interval 140 to 150 bgs,39.511803,-121.787962,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Boeger - Sheppard Shallow Zone,19N02E07K004M,Screen: 140-150 ft,395118N1217880W003,Unknown,Butte
-121.693125999446,39.4944169999214,255,BUT_13Q001M screen interval 130 to 210 bgs,39.494417,-121.693126,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,LaMalfa Shallow Zone (single),19N02E13Q001M,Screen: 130-210 ft,394944N1216931W001,Unknown,Butte
-121.693199000139,39.4944090001871,256,BUT_13Q002M screen interval 470 to 480 bgs,39.494409,-121.693199,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,La Malfa Middle Zone (double),19N02E13Q002M,Screen: 470-480 ft,394944N1216932W001,Unknown,Butte
-121.693199000139,39.4944090001871,257,BUT_13Q003M screen interval 670 to 680 bgs,39.494409,-121.693199,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,LaMalfa Deep Zone (double),19N02E13Q003M,Screen: 670-680 ft,394944N1216932W002,Unknown,Butte
-122.112233000094,39.515699999602,258,GLE_08Q001M screen interval 856 to 876 bgs,39.5157,-122.112233,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N02W08Q001M,Screen: 856-876 ft,395157N1221122W001,Unknown,Glenn
-122.112233000094,39.515699999602,259,GLE_08Q002M screen interval 208 to 218 bgs,39.5157,-122.112233,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N02W08Q002M,Screen: 208-218 ft,395157N1221122W002,Unknown,Glenn
-122.112233000094,39.515699999602,260,GLE_08Q003M screen interval 77 to 87 bgs,39.5157,-122.112233,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N02W08Q003M,Screen: 77-87 ft,395157N1221122W003,Unknown,Glenn
-122.085432999674,39.4559649995065,261,GLE_33K001M screen interval 160 to 260 bgs,39.455965,-122.085433,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N02W33K001M,Screen: 160-260 ft,394559N1220854W001,Unknown,Glenn
-122.28372299941,39.5022670004296,262,GLE_14M002M screen interval 45 to 55 bgs,39.502267,-122.283723,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,19N04W14M002M,Screen: 45-55 ft,395023N1222837W001,Unknown,Glenn
-121.82215800002,39.6157559999778,263,BUT_02H003M screen interval 70 to 180 bgs,39.615756,-121.822158,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N01E02H003M,Screen: 70-180 ft,396158N1218221W001,Unknown,Butte
-121.806862000301,39.5830729997722,264,Magers,39.583073,-121.806862,NAD83,Groundwater,,DWR Hydstra,2022/12/27 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N01E13Q002M,Screen: Unknown,395831N1218069W001,Unknown,Butte
-121.90820700035,39.5770740004529,265,BUT_18L001M screen interval 767 to 894 bgs,39.577074,-121.908207,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N01E18L001M,Screen: 767-894 ft,395771N1219082W001,Unknown,Butte
-121.908277000671,39.5770630004062,266,BUT_18L002M screen interval 509 to 562 bgs,39.577063,-121.908277,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N01E18L002M,Screen: 509-562 ft,395771N1219083W001,Unknown,Butte
-121.908277000671,39.5770630004062,267,BUT_18L003M screen interval 98 to 108 bgs,39.577063,-121.908277,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N01E18L003M,Screen: 98-108 ft,395771N1219083W002,Unknown,Butte
-121.739122999284,39.6154529994978,268,BUT_09G001M screen interval 130 to 180 bgs,39.615453,-121.739123,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E09G001M,Screen: 130-180 ft,396154N1217391W001,Unknown,Butte
-121.730317000505,39.589092999828,269,BUT_15H001M screen interval 170 to 180 bgs,39.589093,-121.730317,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E15H001M,Screen: 170-180 ft,395891N1217303W001,Unknown,Butte
-121.730404000544,39.5891509998045,270,BUT_15H002M screen interval 55-65 bgs,39.589151,-121.730404,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E15H002M,Screen: 55-65- ft,395892N1217304W001,"GPS, 10m",Butte
-121.754046999458,39.5830499997751,271,BUT_16P001M screen interval unknown,39.58305,-121.754047,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E16P001M,Screen: Unknown,395826N1217545W001,Unknown,Butte
-121.702569999706,39.5811990001212,272,BUT_24C001M screen interval 124 to 134 bgs,39.581199,-121.70257,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E24C001M,Screen: 124-134 ft,395812N1217026W001,Unknown,Butte
-121.702569999706,39.5811990001212,273,BUT_24C002M screen interval 336 to 377 bgs,39.581199,-121.70257,NAD83,Groundwater,,DWR Hydstra,2021/06/01 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,20N02E24C002M,Screen: 336-377 ft,395812N1217026W002,Unknown,Butte
