X,Y,PermitNumber,EffectiveDate,ExpirationDate,PermitStatus,RecordType,PlantClass,ResponsibleParty,FacilityName,PermitDescription,StreetAddress,City,State,ZIP,Longitude,Latitude,PermitType,PermitSubtype,PermitCategory,ObjectId
-85.57618921,38.31534554,O-1786,2020/01/06 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,NORTON'S BROWNSBORO HOSPITAL,Norton's Brownsboro Hospital,hospital,4960 NORTON HEALTHCARE BLVD  ,LOUISVILLE,KY,40241,-85.57618921,38.31534554,Industrial,Operating,Permit,316
-85.57660055,38.31439073,O-1787,2013/10/31 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,NORTON MEDICAL CENTER,Norton Medical Center Building,,4950 NORTON HEALTHCARE BLVD  ,LOUISVILLE,KY,40241,-85.57660055,38.31439073,Industrial,Operating,Permit,317
-85.74976831,38.24841919,O-1788,,,Open,Industrial Operating Permit,Minor Source,NORTON DOWNTOWN CAMPUS,Hospital,Norton Downtown Medical Complex    at least 6 different locations with emergency generators cooling towers - no address listed boilers - no address listed,231 E CHESTNUT ST  ,LOUISVILLE,KY,40202,-85.74976831,38.24841919,Industrial,Operating,Permit,318
-85.72208525,38.21527417,O-1789,2023/01/05 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,NORTON AUDUBON HOSPITAL,Hospital,"3 natural gas boilers with  fuel oil backup, 60 mmbtu/hr (I do not know if this is each or combined) 3 cooling towers 2 emergency generators",1 AUDUBON PLAZA DR  ,LOUISVILLE,KY,40217,-85.72208525,38.21527417,Industrial,Operating,Permit,319
-85.56966685,38.31547969,O-1790,2013/10/31 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,NORTON CHILDREN'S MEDICAL CNTR,Hospital,,4910 CHAMBERLAIN LN  ,LOUISVILLE,KY,40241,-85.56966685,38.31547969,Industrial,Operating,Permit,320
-85.83628961,38.2269662,O-1791,2020/09/18 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,CHEVRON USA INC,CHEVRON PRODUCTS COMPANY,Gasoline Terminal,4401 BELLS LN  ,LOUISVILLE,KY,40211,-85.83628961,38.2269662,Industrial,Operating,Permit,321
-85.70193776,38.19315852,O-1793,2011/11/18 00:00:00+00,,Closed,Industrial Operating Permit,Minor Source,Closed,1793 DREXEL METALS INC,"Metal Roofing Fabricator, PTE <5 tpy, no permit required, DM# 34120",1234 GARDINER LN  ,WATTERSON PARK,KY,40213,-85.70193776,38.19315852,Industrial,Operating,Permit,322
-85.60554812,38.19273424,O-1794,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,KEN TOWERY'S FIRESTONE,Automobile Maintenance and repair facility,,3800 S HURSTBOURNE PKY  ,LOUISVILLE,KY,40299,-85.60554812,38.19273424,Industrial,Operating,Permit,323
-85.73210719,38.24029013,O-1795,2013/03/31 00:00:00+00,,Closed,Industrial Operating Permit,Minor Source,ABB INC.,transformer servicing,,850 BARRET AVE  ,LOUISVILLE,KY,40204,-85.73210719,38.24029013,Industrial,Operating,Permit,324
-85.47025275,38.22423923,O-1796,2020/08/18 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,METROPOLITAN SEWER DISTRICT,Floyd's Fork Wastewater treatment plant,,1100 BLUE HERON RD  ,LOUISVILLE,KY,40245,-85.47025275,38.22423923,Industrial,Operating,Permit,325
-85.73564369,38.24281751,O-1797,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,M & L AUTO BODY,Auto body shop,Robert Garcia and Stephen Gravatte verified status on 12/18/14.,700 VINE ST  ,LOUISVILLE,KY,40204,-85.73564369,38.24281751,Industrial,Operating,Permit,326
-85.79267685,38.22102549,O-1798,,,Closed,Industrial Operating Permit,Minor Source,CF & C BODY SHOP LLC,Auto body shop,Closed - field verified 11/19/14,2105 DIXIE HWY  ,LOUISVILLE,KY,40210,-85.79267685,38.22102549,Industrial,Operating,Permit,327
-85.55944121,38.20958743,O-1799,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,LOUISVILLE GOLF,Golf Club Manufacturer,,2320 WATTERSON TRL  ,JEFFERSONTOWN,KY,40299,-85.55944121,38.20958743,Industrial,Operating,Permit,328
-85.77348963,38.2416536,O-1800,2014/02/28 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,BATON LLC,BATON LLC,"One (1) Laars natural gas boiler, model RHHH-2400, with a capacity of 2.4 MMBTU/hr - is IA
Concrete production",945 S 13TH ST  ,LOUISVILLE,KY,40210,-85.77348963,38.2416536,Industrial,Operating,Permit,329
-85.74784687,38.24050778,O-1801,,2001/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,NATE'S AUTOMOTIVE SERVICE,Auto body shop,,410 E BRECKINRIDGE ST  ,LOUISVILLE,KY,40203,-85.74784687,38.24050778,Industrial,Operating,Permit,330
-85.7913577,38.20399651,O-1802,2013/10/31 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,BIG TIME KUSTOMS,Auto body shop,"Equipment never installed, field verified 1/7/2015",3208 7TH STREET RD 101 ,SHIVELY,KY,40216,-85.7913577,38.20399651,Industrial,Operating,Permit,331
-85.89843246,38.1571242,O-1803,2019/07/25 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VALICOR ENVIRONMENTAL SERVICES,Valicor Environmental Services,"Insignificant Activities 1 Six (6) IBC chemical storage containers, each with a capacity of 330 gallons",8260 PORT RD  ,LOUISVILLE,KY,40258,-85.89843246,38.1571242,Industrial,Operating,Permit,332
-85.5664844,38.21523862,O-1804,,,Closed,Industrial Operating Permit,Minor Source,DYNAMIC DISPERSIONS LLC,Ink manufacturing,,10051 BUNSEN WAY  ,JEFFERSONTOWN,KY,40299,-85.5664844,38.21523862,Industrial,Operating,Permit,333
-85.57099259,38.21372983,O-1805,2014/04/22 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,"CARGO REPAIR, LLC",Cargo Repair Metal Coating,"Facility moved May 1, 2017 to new location, ID 1958.",2120 PLANTSIDE DR  ,JEFFERSONTOWN,KY,40299,-85.57099259,38.21372983,Industrial,Operating,Permit,334
-85.74292121,38.13440334,O-1806,2019/02/25 00:00:00+00,2024/02/28 00:00:00+00,Open,Industrial Operating Permit,FEDOOP Exempt from STAR,"AI International, Inc.",AI International,,8055 NATIONAL TPKE  ,LOUISVILLE,KY,40214,-85.74292121,38.13440334,Industrial,Operating,Permit,335
-85.59296167,38.1271655,O-1807,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY LOUISVILLE-CEDAR GARDEN DR,AT&T Mobility,,9810 CEDAR GARDEN DR  ,LOUISVILLE,KY,40291,-85.59296167,38.1271655,Industrial,Operating,Permit,336
-85.69024955,38.18946893,O-1808,2014/05/31 00:00:00+00,,Closed,Industrial Operating Permit,Minor Source,REPUBLIC MACHINE,Industrial machining and finishing,,4104 BISHOP LN  ,LOUISVILLE,KY,40218,-85.69024955,38.18946893,Industrial,Operating,Permit,337
-85.70203504,38.28039913,O-1809,2020/01/06 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,LOUISVILLE WATER COMPANY - ZORN PUMPING STATION,Lou Water Company Zorn Pump Station,,3005 RIVER RD  ,LOUISVILLE,KY,40207,-85.70203504,38.28039913,Industrial,Operating,Permit,338
-85.66424782,38.23838913,O-1810,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility LOUISVILLE-OLD CANNONS LANE,AT&T Mobility,,1115 OLD CANNONS LN  ,LOUISVILLE,KY,40207,-85.66424782,38.23838913,Industrial,Operating,Permit,339
-85.63200111,38.23309086,O-1811,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility LOUISVILLE -DUPONT CIRCLE,AT&T Mobility,,4001 DUPONT CIR  ,ST MATTHEWS,KY,40207,-85.63200111,38.23309086,Industrial,Operating,Permit,340
-85.74466118,38.25369117,O-1812,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility LOUISVILLE-MARKET STREET,AT&T Mobility,,434 E MARKET ST  ,LOUISVILLE,KY,40202,-85.74466118,38.25369117,Industrial,Operating,Permit,341
-85.75392632,38.20182219,O-1813,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility LOUISVILLE-CENTRAL AVE,AT&T Mobility,,110 CENTRAL AVE  ,LOUISVILLE,KY,40209,-85.75392632,38.20182219,Industrial,Operating,Permit,342
-85.74657924,38.24449545,O-1814,2013/09/04 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility LOUISVILLE-FINZER RD,AT&T Mobility,Voided application from application M-14-1055,419 FINZER ST  ,LOUISVILLE,KY,40203,-85.74657924,38.24449545,Industrial,Operating,Permit,343
-85.53978993,38.26473395,O-1815,2013/09/04 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,AT&T Mobility LOUISVILLE-EVERGREEN ROAD,AT&T Mobility Evergreen,"Equipment not installed,
emergency generator",1306 EVERGREEN RD  ,ANCHORAGE,KY,40223,-85.53978993,38.26473395,Industrial,Operating,Permit,344
-85.75728484,38.25138018,O-1816,2013/09/04 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,AT&T Mobility Louisville South 4th St,Cell tower site,,455 S 4TH ST  ,LOUISVILLE,KY,40202,-85.75728484,38.25138018,Industrial,Operating,Permit,345
-85.68591559,38.09478717,O-1818,2013/09/04 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,Sumitomo Machinery Corp,Sumitomo,,4601 COMMERCE CROSSINGS DR 200 ,LOUISVILLE,KY,40229,-85.68591559,38.09478717,Industrial,Operating,Permit,346
-85.75518275,38.14416542,O-1819,2014/01/17 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,SORBENT PRODUCTS CO,Sorbent Product,DM# 61834,7201 NATIONAL TPKE 100 ,LOUISVILLE,KY,40214,-85.75518275,38.14416542,Industrial,Operating,Permit,347
-85.74883865,38.17714453,O-1820,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,FedEx Express,Courier Service,,4901 CRITTENDEN DR  ,LOUISVILLE,KY,40209,-85.74883865,38.17714453,Industrial,Operating,Permit,348
-85.79835409,38.18042207,O-1821,2013/11/08 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AMERICAN RENAL ASSOCIATES,American Renal Associates,,1935 BLUEGRASS AVE  ,LOUISVILLE,KY,40215,-85.79835409,38.18042207,Industrial,Operating,Permit,349
-85.79930604,38.25090667,O-1822,2013/11/08 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AMERICAN RENAL ASSOCIATES,American Renal Associates,,2821 W BROADWAY  ,LOUISVILLE,KY,40211,-85.79930604,38.25090667,Industrial,Operating,Permit,350
-85.65817245,38.20098156,O-1823,2013/11/08 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AMERICAN RENAL ASSOCIATES,American Renal Associates,,2271 HIKES LN  ,LOUISVILLE,KY,40218,-85.65817245,38.20098156,Industrial,Operating,Permit,351
-85.73576325,38.24200169,O-1824,2021/07/23 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"BEST OF KENTUCKY, INC.","BEST OF KENTUCKY, INC.","Upholsterer - Coats Wood:
Spray booth for clear laquer application to custom furniture refinishing process with filters. (DOC ID 64697)",716 SWAN ST 101 ,LOUISVILLE,KY,40204,-85.73576325,38.24200169,Industrial,Operating,Permit,352
-85.55982232,38.21550022,O-1825,2016/06/06 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,HOLLANDER SLEEP PRODUCTS,Mattress manufacturing,,2109 CARTON DR  ,JEFFERSONTOWN,KY,40299,-85.55982232,38.21550022,Industrial,Operating,Permit,353
-85.78851997,38.21472799,O-1826,2018/09/12 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,MICHTER'S DISTILLERY LLC,MICHTER'S DISTILLERY LLC,Distillery,2351 NEW MILLENNIUM DR  ,SHIVELY,KY,40216,-85.78851997,38.21472799,Industrial,Operating,Permit,354
-85.77148637,38.24246029,O-1827,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,FEDEX EXPRESS,Courier Service,,1126 W BRECKINRIDGE ST  ,LOUISVILLE,KY,40210,-85.77148637,38.24246029,Industrial,Operating,Permit,355
-85.66083469,38.16715645,O-1828,2014/02/12 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,CERTICELL,CERTICELL,Mobile device remanufacturer.  Facility does not conduct painting activities.,5574 SHEPHERDSVILLE RD  ,LOUISVILLE,KY,40228,-85.66083469,38.16715645,Industrial,Operating,Permit,356
-85.53641259,38.20855729,O-1829,2016/11/29 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,SIX SIGMA,Six Sigma,,11901 CAPITAL WAY  ,JEFFERSONTOWN,KY,40299,-85.53641259,38.20855729,Industrial,Operating,Permit,357
-85.76684212,38.2586283,O-1830,2022/04/12 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,Kentucky Peerless Distilling,Kentucky Peerless Distilling,Small Distillery,120 N 10TH ST  ,LOUISVILLE,KY,40202,-85.76684212,38.2586283,Industrial,Operating,Permit,358
-85.70362934,38.15646131,O-1831,2014/03/14 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,TOPWORX,TOPWORX,"Plantwide process description:  Topworx  makes instruments and related products for measuring, displaying, and controlling industrial processes    Plantwide equipment description:  (1) paint booth, (1) gun cleaner",3300 FERN VALLEY RD  ,LOUISVILLE,KY,40213,-85.70362934,38.15646131,Industrial,Operating,Permit,359
-85.71406086,38.13517111,O-1832,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,MARRILLIA ENVIRONMENTAL,MARRILLIA ENVIRONMENTAL,Landscaping: Air Curtain Burner (Model S-327) (Permit not granted.),2716 OUTER LOOP  ,LOUISVILLE,KY,40219,-85.71406086,38.13517111,Industrial,Operating,Permit,360
-85.73042802,38.25712526,O-1833,2022/03/09 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Copper & Kings American Brandy Company,Copper & Kings American Brandy Company,Brandy distillery and aging facility,1121 E WASHINGTON ST  ,LOUISVILLE,KY,40206,-85.73042802,38.25712526,Industrial,Operating,Permit,361
-85.77789618,38.24528176,O-1834,2014/04/23 00:00:00+00,,Closed,Industrial Operating Permit,Registered Source,LOUIS J. HEIMBROCK,Industrial machining and finishing,,822 S 15TH ST  ,LOUISVILLE,KY,40210,-85.77789618,38.24528176,Industrial,Operating,Permit,362
-85.54429252,38.18691798,O-1835,2014/04/09 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - TAYLORSVILLE RD,AT&T Mobility,,11407 R TAYLORSVILLE RD  ,LOUISVILLE,KY,40299,-85.54429252,38.18691798,Industrial,Operating,Permit,363
-85.64771226,38.10352044,O-1836,2014/04/09 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - LEISURE LANE,AT&T Mobility,,6201 LEISURE LN  ,LOUISVILLE,KY,40229,-85.64771226,38.10352044,Industrial,Operating,Permit,364
-85.80552001,38.21593094,O-1837,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,ONSITE MIKE,Body shop,Body shop,2501 MILLERS LN  ,LOUISVILLE,KY,40216,-85.80552001,38.21593094,Industrial,Operating,Permit,365
-85.51209727,38.30739471,O-1838,2014/04/21 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - ROLLINGTON RD,AT&T Mobility,,4308 ROLLINGTON RD  ,LOUISVILLE,KY,40245,-85.51209727,38.30739471,Industrial,Operating,Permit,366
-85.56919014,38.31390064,O-1839,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,NORTON MEDICAL PLAZA 2,Medical offices w/generators,emergency generators,9880 ANGIES WAY  ,LOUISVILLE,KY,40241,-85.56919014,38.31390064,Industrial,Operating,Permit,367
-85.7416372,38.18616066,O-1840,2023/07/17 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,LOUISVILLE REGIONAL AIRPORT AUTHORITY,LOUISVILLE REGIONAL AIRPORT AUTHORITY,,600 TERMINAL DR  ,LOUISVILLE,KY,40209,-85.7416372,38.18616066,Industrial,Operating,Permit,368
-85.86942508,38.10577722,O-1841,2020/05/18 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,New Comer Funeral Home Louisville Chapel,New Comer Funeral Home Louisville Chapel,Cremator,10304 DIXIE HWY  ,LOUISVILLE,KY,40272,-85.86942508,38.10577722,Industrial,Operating,Permit,369
-85.68433796,38.16976471,O-1842,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,HOT DEALS ON WHEELS,Used cars,,4912 POPLAR LEVEL RD  ,LOUISVILLE,KY,40219,-85.68433796,38.16976471,Industrial,Operating,Permit,370
-85.68184921,38.19084674,O-1843,2014/07/15 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,JOHN CONTI,John Conti,Coffee Distributor,4406 OLE BRICKYARD CIR  ,WATTERSON PARK,KY,40218,-85.68184921,38.19084674,Industrial,Operating,Permit,371
-85.78510376,38.08202795,O-1844,2014/07/21 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY TOP HILL ROAD,AT&T Mobility,,1650 TOP HILL RD  ,LOUISVILLE,KY,40118,-85.78510376,38.08202795,Industrial,Operating,Permit,372
-85.5255219,38.30480405,O-1845,2014/07/21 00:00:00+00,,Closed,Industrial Operating Permit,Minor Source,"GROUND EFFECTS, INC","Ground Effects, Inc.",,12201 WESTPORT RD  ,LOUISVILLE,KY,40245,-85.5255219,38.30480405,Industrial,Operating,Permit,373
-85.68334652,38.09964312,O-1846,2014/06/12 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,CLARK MATERIAL HANDLING CO,CLARK MATERIAL HANDLING CO,"Distribution center for receiving, storage, packaging, and delivery of forklift parts and supplies, Emergency generator",4901 COMMERCE CROSSINGS DR  ,LOUISVILLE,KY,40229,-85.68334652,38.09964312,Industrial,Operating,Permit,374
-85.75137465,38.13638695,O-1847,2021/08/31 00:00:00+00,2026/08/31 00:00:00+00,Open,Industrial Operating Permit,FEDOOP Exempt from STAR,"Koroseal Interior Products, LLC",KOROSEAL,Construction Permit F-14-1013-C: New plant - Roto Printing - Vinyl Wallpaper,7929 NATIONAL TPKE  ,LOUISVILLE,KY,40214,-85.75137465,38.13638695,Industrial,Operating,Permit,375
-85.55752112,38.29302891,O-1848,2014/07/07 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,LOUISVILLE WATER CO-FREYS HILL BOOSTER PUMP STATIO,Louisville Water Co. Freys Hill,water pumping station,3381 FREYS HILL RD  ,LOUISVILLE,KY,40241,-85.55752112,38.29302891,Industrial,Operating,Permit,376
-85.52226381,38.21168806,O-1849,2019/04/29 00:00:00+00,2024/04/30 00:00:00+00,Open,Industrial Operating Permit,FEDOOP with STAR,"Eurofins MWG Operon, Inc.","Eurofins MWG Operon, Inc.",Genomics lab and food testing lab,12701 PLANTSIDE DR  ,LOUISVILLE,KY,40299,-85.52226381,38.21168806,Industrial,Operating,Permit,377
-85.56608806,38.26393574,O-1850,2014/10/02 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,CHARTER COMMNICATIONS,Charter Communications,Registration Approval Email: DM #67419,10300 ORMSBY PARK PL  ,LYNDON,KY,40223,-85.56608806,38.26393574,Industrial,Operating,Permit,378
-85.66076723,38.15715819,O-1851,2015/02/27 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless- LV Fern Valley,Emergency Gen.- LV Fern Valley,6220 SHEPHERDSVILLE RD  ,LOUISVILLE,KY,40228,-85.66076723,38.15715819,Industrial,Operating,Permit,379
-85.6864257,38.22314217,O-1852,,,Closed,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Emergency Gen.- LV Bardstown Road,Not constructed (03/10/15),2460 BARDSTOWN RD  ,LOUISVILLE,KY,40205,-85.6864257,38.22314217,Industrial,Operating,Permit,380
-85.69000782,38.18815684,O-1853,2015/01/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,GATTERDAM INDUSTRIAL SERVICES,Gatterdam,,4615 BITTERSWEET RD  ,LOUISVILLE,KY,40218,-85.69000782,38.18815684,Industrial,Operating,Permit,381
-85.747039,38.12323061,O-1854,2016/04/06 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,Mid-America Body Shop,Mid-America Body Shop,Auto body shop,8750 GENE PAULIN WAY  ,LOUISVILLE,KY,40118,-85.747039,38.12323061,Industrial,Operating,Permit,382
